janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,spread_media,spread_desvio
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,10,NEE,SO,0.15660445965716008,-0.009887776114120023,0.02292955558090784
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,11,NI,AYE,0.16074632134666444,0.003830252334170647,0.02501388231654794
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,12,DTE,69895Q,0.16458459473369658,0.010278089205265399,0.02344473344222059
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,13,UEP,TEG,0.16907570198270605,0.003777431451458155,0.02567649776557749
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,14,BMY,236555Q,0.17999864044622882,-0.00934319402482334,0.025089499656859963
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,15,RDPL,677004Q,0.1814726547745522,0.001787296541741928,0.026828929700275877
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,16,CGP,0943554D,0.18262406415783516,0.006906109030874501,0.026071086546886838
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,17,2638Q,2676187Q,0.1830219708418781,-0.009095055286970608,0.02541892220424757
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,18,DUK,TXU,0.18369632766780342,-0.007322414536482525,0.026038942143614466
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,19,BMY,1028411Q,0.1852808701421509,0.009532312892792171,0.02543508986387819
1994-10_a_1995-09,1994-10,1995-09,1995-10,1996-03,20,PEG,FPC,0.18694809156909287,-0.014672725849585897,0.02299274897283483
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,1,8375930Q,COP,0.06049086405352,0.012543167360627569,0.009060228161208654
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,2,MHFI,SPGI,0.08636992453421044,0.015836580656044895,0.009536523557664439
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,3,XOM,3891289Q,0.11738979500330515,-0.010120479339812109,0.01905261065936221
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,4,XEL,D,0.12700606251769386,0.002438995410842806,0.02231636186786723
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,5,WNDXQ,TEG,0.14482864053320554,0.00996762026141934,0.021793786135033563
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,6,AEP,TXU,0.14863789250216541,0.007388121405867641,0.02313075797137681
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,7,WNDXQ,ADP,0.15001310165439463,-0.005431598539335529,0.023783833811349846
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,8,ED,NI,0.1544623588442846,0.004978630170657912,0.024249963915457504
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,9,UEP,WEC,0.15448688456285709,-0.007246243737795139,0.023671222594785216
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,10,FPC,TEG,0.16561341024157628,0.009724910844137551,0.023711745786503903
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,11,SO,TE,0.16569700771083262,-0.003535158519658396,0.025396473573626687
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,12,D,UEP,0.1669358719027514,-0.020206679065648075,0.015890682174175323
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,13,TEG,WEC,0.16809258057253373,0.013001909434081197,0.02230052844709217
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,14,MMM,677004Q,0.17336914420025096,0.0007770951485936926,0.026217675740599078
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,15,HES,UCL,0.18147040329222364,0.0033654854389893072,0.02662234417453011
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,16,AEP,CMS,0.1859229397305171,0.017003616996687378,0.02115464816414783
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,17,NI,AYE,0.18765973884683262,0.014153953462816496,0.023314204403380282
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,18,ECL,RTN,0.19524243600699265,0.003566718483888989,0.027604340395054116
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,19,ECL,RTN_B,0.19524496511826328,0.0035673257981589947,0.027604443392365025
1994-11_a_1995-10,1994-11,1995-10,1995-11,1996-04,20,RDPL,677004Q,0.19556187895341282,0.0032940630989628517,0.027661259760911248
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,1,MHFI,SPGI,0.03398337958344655,0.005239228234235361,0.010358389921227942
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,2,RRC,SWKS,0.07761703585845225,0.008276045746332972,0.01546736499864225
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,3,UEP,FPC,0.09946547802076111,0.015294952614658379,0.012642799792769574
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,4,8375930Q,COP,0.10071540293006365,0.01679171637246171,0.010797391482205054
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,5,RTN,RRC,0.1274828458100501,-0.007185499612076245,0.021308402510946612
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,6,RTN_B,RRC,0.12748693326398097,-0.007185664165397333,0.021308727400244056
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,7,329556Q,69895Q,0.13156058556398875,0.0005728100744257965,0.022841549910611384
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,8,CEG,69895Q,0.13322014399432192,0.0006089427992126229,0.022984322531917355
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,9,XEL,D,0.15486818299586957,0.008533261856804286,0.023269094722798485
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,10,RTN,SWKS,0.15489252352097083,0.0010905461342567257,0.024768101680112446
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,11,RTN_B,SWKS,0.1548957787647396,0.0010903815809356389,0.024768369723803786
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,12,AEP,SO,0.16717452225225315,0.00531144980935936,0.025200545864079042
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,13,329556Q,3891289Q,0.17090099038352946,-0.0006543267503501906,0.026033606949277744
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,14,NI,AYE,0.17146400650597116,-0.007714665187752821,0.02491305863265895
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,15,CMS,ES,0.17423427044707296,0.0026142650554236073,0.02616379813339428
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,16,ED,EXC,0.17664488688876645,-0.006866273138844622,0.025566364239224846
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,17,NEE,TXU,0.17673599516297145,-0.009625668257124157,0.0246639849206468
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,18,LDG,0961514D,0.19325529389675467,-0.002615186687630031,0.02756845562943555
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,19,NEE,CMS,0.1968697131327417,-0.01016576792698223,0.026028370909409418
1994-12_a_1995-11,1994-12,1995-11,1995-12,1996-05,20,BMY,1028411Q,0.20381713481401675,0.0011281803250311965,0.02841690187934807
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,1,MHFI,SPGI,0.026606085938283286,0.0014051212472961931,0.010198926936932036
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,2,RRC,SWKS,0.052682775340713306,0.012495244935923631,0.007289605803736334
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,3,UEP,FPC,0.055617044056475606,-0.008230913979438613,0.012392093921613142
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,4,PEG,WEC,0.11068192023344636,-0.0008053732277721917,0.02098362731817239
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,5,TE,TEG,0.11215174757739987,0.001837805346724346,0.021057747426616855
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,6,CIN,AYE,0.1168274809159584,-0.005101887077568621,0.020959846783528024
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,7,RTN_B,RRC,0.12843256892824684,0.010601027522054838,0.019971329971461352
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,8,RTN,RRC,0.12843807787237438,0.010602604529391794,0.01997103896418536
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,9,8375930Q,COP,0.12963489180174292,0.019899744946895264,0.01090395042743269
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,10,AEP,CMS,0.13699269564313,-0.012380309996693786,0.01979658836039928
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,11,AEP,DUK,0.1447969051663449,-0.010305952172471924,0.021685116834212117
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,12,DUK,TXU,0.14880811227612867,0.002186826081650962,0.02424994317826431
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,13,D,UEP,0.1524266768255984,-0.019269457839933758,0.01531294422279002
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,14,SO,TE,0.15742365240112122,-0.0021255380002396453,0.024952954829052763
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,15,EXC,SO,0.15999002359660608,0.0031528210322839204,0.025048564218400758
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,16,XOM,3891289Q,0.16453080138546738,0.014189056635705882,0.021292481387811264
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,17,DUK,CMS,0.1648694607389416,-0.00207435782422186,0.025544673369203814
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,18,PEG,FPC,0.17684943832318822,0.009225790077246632,0.024882225153888455
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,19,EQR,0574018D,0.18615839914593835,-0.008859295095459912,0.025746205965762513
1995-01_a_1995-12,1995-01,1995-12,1996-01,1996-06,20,CIN,NI,0.1883556111050666,-0.01591539856242476,0.022273564756883614
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,1,RRC,SWKS,0.04687334140839994,0.011778120706898841,0.006835985890381845
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,2,UEP,FPC,0.049609548265493686,-0.001626131776664196,0.013935870584234228
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,3,MHFI,SPGI,0.05948101925378069,0.01112187518117368,0.010575860512294132
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,4,DUK,TE,0.0596903467443326,0.0017290926120754966,0.015292639731007713
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,5,D,UEP,0.07670927031995234,-0.008797003535828045,0.015056809183650195
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,6,8375930Q,COP,0.0820452933131719,0.014478170237058392,0.010729740547737237
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,7,D,FPC,0.08580863780036907,-0.01042313531249224,0.015213073314224109
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,8,RTN,SWKS,0.09284830426702229,0.001757455583348227,0.01911399343878305
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,9,RTN_B,SWKS,0.09285292715844662,0.001759325999238157,0.019114300563708254
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,10,NEE,CIN,0.09345686930885222,-0.002254880566132831,0.01912474652364191
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,11,GPUI,TEG,0.09464835616859091,-0.007770866370767781,0.017747189140072884
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,12,DUK,SO,0.11072042297257667,-0.005146699179018324,0.020316818949919057
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,13,TE,TEG,0.11468306235758519,-0.007935149779439526,0.01979583410217676
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,14,GPUI,TE,0.12866017395856488,0.0001642834086717458,0.022594892115903837
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,15,1005945D,SO,0.12940127588274208,0.000376215734197633,0.022657339353485993
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,16,XEL,PEG,0.13409689211084697,-0.011945368906306722,0.019719849099030923
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,17,RTN_B,RRC,0.1344387609884734,-0.010018794707660685,0.020801744661076208
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,18,RTN,RRC,0.13444633577614695,-0.010020665123550616,0.020801562651924746
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,19,DUK,TEG,0.14639063267054553,-0.00620605716736403,0.023286202472004393
1995-02_a_1996-01,1995-02,1996-01,1996-02,1996-07,20,SO,TE,0.15123400226582362,0.006875791791093821,0.023508951734643124
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,1,RRC,SWKS,0.041415100297854224,0.01103866524195533,0.006431352059273843
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,2,MHFI,SPGI,0.05532021167528001,0.011331323343801878,0.009473677687841414
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,3,UEP,GPUI,0.06789242619197466,0.0007259551499645792,0.01636521972702662
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,4,D,GPUI,0.06843185136324337,-0.003653647901070742,0.016033705733403136
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,5,FPC,TEG,0.07286336054744424,0.006566569363023116,0.01564312005956239
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,6,D,UEP,0.07708833951926408,-0.004379603051035322,0.0168949772813986
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,7,XEL,WEC,0.09316802615023789,-0.009671569735926883,0.016563335600976985
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,8,8375930Q,COP,0.09858609957404951,0.016307245449084715,0.011076598381871746
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,9,XOM,3891289Q,0.10388703509647712,0.005164991204661875,0.019591786919986958
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,10,NEE,CIN,0.1140668001511358,0.007155959848645823,0.01998616406462568
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,11,69895Q,HCP,0.12347099380224336,-0.0069109938644776854,0.02097801290238062
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,12,GPUI,TEG,0.12432526951715772,-0.012983473914735172,0.017949020739626387
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,13,UEP,TEG,0.12883206399192204,-0.012257518764770593,0.01893084829670728
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,14,UEP,FPC,0.14898778656367995,-0.01882408812779371,0.01526884605306398
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,15,GPUI,FPC,0.15630179037771086,-0.019550043277758288,0.015299632583444092
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,16,D,TEG,0.15642363493384437,-0.016637121815805914,0.018449589910120207
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,17,RTN,0961514D,0.15872716115939056,0.006618628471097459,0.024153689026539353
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,18,0961514D,RTN_B,0.1587335949543558,-0.00662036351506681,0.024153738066505098
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,19,PSX,MAC,0.16310810342281457,-0.0024247293821242494,0.02527436468030542
1995-03_a_1996-02,1995-03,1996-02,1996-03,1996-08,20,TXU,AYE,0.17228573245006373,0.005899108547656577,0.025417203730725514
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,1,MHFI,SPGI,0.023912557182256933,0.000968116107753456,0.009712269006924271
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,2,RRC,SWKS,0.03489565109407522,0.010173548086032642,0.005925627631147518
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,3,D,GPUI,0.07441987120137128,-0.0015952923694802748,0.01714463221372785
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,4,GPUI,FPC,0.08992645103512587,-0.010531852263770911,0.01571339839698566
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,5,UEP,FPC,0.09847902554702159,0.008905156784161648,0.01768414415461768
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,6,NEE,CIN,0.0999007504731253,-0.004739993808239191,0.019376632954222747
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,7,NEE,TE,0.10510492835692276,0.0047834667914587025,0.019894019663536558
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,8,D,FPC,0.10666142350532937,-0.012127144633251185,0.016652097362939534
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,9,XOM,3891289Q,0.10842890824244478,-0.005552231913558444,0.020025922829496494
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,10,GPUI,TEG,0.11468218384993634,0.008981329634947747,0.019388539842519658
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,11,8375930Q,COP,0.11519666940318984,0.018370142443307636,0.010961034170110868
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,12,CIN,TE,0.12216854343523664,0.009523460599697893,0.0198914459766298
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,13,D,TEG,0.1268119872124771,0.007386037265467472,0.021223952256674863
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,14,PEG,WEC,0.1369040793322256,-0.004596643270054329,0.022895878883809753
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,15,XEL,GPUI,0.13885664630515748,0.0016177721300268874,0.023464571519573454
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,16,NI,TE,0.14827761519677551,0.004580532884460173,0.02386802460689126
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,17,XEL,D,0.15620734384265234,0.0032130644995071625,0.02473813051182371
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,18,SO,NI,0.1608798403375431,0.002189449567408646,0.025221870498021996
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,19,FPC,TEG,0.16439673396348553,0.019513181898718656,0.016513201102686195
1995-04_a_1996-03,1995-04,1996-03,1996-04,1996-09,20,SO,TE,0.17421966898928076,0.006769982451868818,0.025457552990085917
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,1,MHFI,SPGI,0.02479828794673722,0.0027328727589356347,0.009514138676597821
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,2,RRC,SWKS,0.03149014955488383,0.009616853179017624,0.0056229512132082065
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,3,FPC,NI,0.06808336813367077,-0.007784353542573732,0.014431512439173393
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,4,8375930Q,COP,0.07837437287309967,0.013619148547721322,0.011116015269332367
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,5,FPC,TEG,0.08530360771351297,-0.0004973085684554318,0.018355383858370825
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,6,GPUI,FPC,0.08721120344216615,-0.009543465284990114,0.01591447747579785
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,7,D,GPUI,0.08951432584342456,-0.001867522942071297,0.018716573872219682
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,8,NI,TEG,0.09127625333735523,0.0072870449741183,0.017534674076350367
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,9,D,FPC,0.10007581802449295,-0.011410988227061412,0.016273637394705782
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,10,UEP,CIN,0.10036975703371809,0.0019706163927369464,0.019819680349453764
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,11,XEL,PPW,0.11591662438627282,0.0025566146635151547,0.021251032026793563
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,12,UEP,TE,0.11885159071812268,-0.011478492074377946,0.018370971099447426
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,13,UEP,NI,0.11953941764488718,0.0089388961337928,0.019805759948498224
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,14,GPUI,TEG,0.1299092182498498,-0.010040773853445548,0.02030417554728574
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,15,XOM,3891289Q,0.13010145208420454,0.014296257815981825,0.017579651960109122
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,16,CIN,TE,0.13605319748410238,-0.013449108467114893,0.018872366582734515
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,17,RDPL,3891289Q,0.15046732943005736,-0.010660120589250179,0.021923621819463415
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,18,GPUI,NI,0.16234683333675548,-0.017327818827563846,0.01844578572485557
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,19,UEP,FPC,0.16335738056386617,0.016723249676366535,0.019102587858355734
1995-05_a_1996-04,1995-05,1996-04,1996-05,1996-10,20,PAS,RRC,0.16439468816429326,-0.007478835124652767,0.024364468440144917
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,1,RRC,SWKS,0.027781483776152527,0.009042486663897033,0.005264834584096499
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,2,MHFI,SPGI,0.0335038092770219,-0.004600201900224085,0.010544222228144445
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,3,D,FPC,0.05208952798034261,-0.0005921776843702887,0.014336505916625518
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,4,FPC,NI,0.10139318305596134,0.010315666869902384,0.01714438630408368
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,5,NEE,TE,0.10266735417849304,0.004338904800881735,0.019669756291672374
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,6,8375930Q,COP,0.11110742355572256,0.016856548745469376,0.012405379699895481
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,7,UEP,FPC,0.11270648693800922,0.010813234678597591,0.01811330955492989
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,8,D,NI,0.11663851234266076,0.009723489185532093,0.019133788057142016
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,9,CIN,TE,0.1209117714624881,-0.005272735750130043,0.021213215446212023
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,10,AEP,CMS,0.1254193855717176,0.004508018150590386,0.02180197798526322
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,11,UEP,TEG,0.12706111449040236,-0.011658917358211915,0.01912459713937362
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,12,D,UEP,0.12936432079663973,-0.01140541236296788,0.019512145733975562
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,13,XEL,PPW,0.1321456988044929,0.005946058976170863,0.022063989942140847
1995-06_a_1996-05,1995-06,1996-05,1996-06,1996-11,14,NEE,CIN,0.1376624555316539,0.009611640551011776,0.021245507544158302
