janela,neg_inicio,neg_fim,ativo1,ativo2,rank,ssd,sigma,n_trades,n_fechados,n_forcados,retorno_total
2016-05_a_2017-04,2017-05,2017-10,ED,SRE,9,0.0692923815811354,0.0153769957803452,2,1,1,0.02859493254508927
2016-05_a_2017-04,2017-05,2017-10,PCG,PNW,10,0.0873616086314541,0.0174815462992229,2,1,1,-0.07810655679864387
2016-05_a_2017-04,2017-05,2017-10,DUK,WEC,11,0.0923977729554508,0.0177003640362108,0,0,0,0.0
2016-05_a_2017-04,2017-05,2017-10,DUK,SRE,12,0.0932796756226252,0.0157570394973915,1,0,1,0.02093376152300408
2016-05_a_2017-04,2017-05,2017-10,ED,DUK,13,0.0975913493077769,0.0090677374558354,1,0,1,-0.009782443982446765
2016-05_a_2017-04,2017-05,2017-10,EIX,CMS,14,0.1008676678659412,0.0172133902721503,1,0,1,-0.014462007078088868
2016-05_a_2017-04,2017-05,2017-10,AEE,PNW,15,0.1018976257471422,0.0159533399083921,3,2,1,0.03026736328807622
2016-05_a_2017-04,2017-05,2017-10,NEE,CMS,16,0.1049802182295707,0.0192258273484285,1,0,1,-0.07036467968323279
2016-05_a_2017-04,2017-05,2017-10,DUK,MKC,17,0.1056184916444635,0.0200770403929533,1,0,1,-0.030508539343971797
2016-05_a_2017-04,2017-05,2017-10,MMM,MMC,18,0.1110600510143058,0.0210172774973351,3,2,1,0.03822160801020269
2016-05_a_2017-04,2017-05,2017-10,AEP,AWK,19,0.1140479193115879,0.0213073102402184,2,2,0,0.09141037643143901
2016-05_a_2017-04,2017-05,2017-10,DTE,PNW,20,0.1188423772219948,0.0173780539777455,1,0,1,0.01584329309989485
2016-06_a_2017-05,2017-06,2017-11,XEL,CMS,1,0.023643804383596,0.0095309076601054,1,0,1,-0.025050899557984563
2016-06_a_2017-05,2017-06,2017-11,EIX,PCG,2,0.0306111471032863,0.0102146461729731,2,1,1,-0.04016745245057651
2016-06_a_2017-05,2017-06,2017-11,ED,CMS,3,0.0419009192712565,0.0118151837649543,3,2,1,0.046578457981911514
2016-06_a_2017-05,2017-06,2017-11,ED,DUK,4,0.0552593701614796,0.0096118538359294,1,0,1,-0.03018365012911095
2016-06_a_2017-05,2017-06,2017-11,AEP,DUK,5,0.0595127287804189,0.0089688902323072,2,1,1,-0.013540778745576465
2016-06_a_2017-05,2017-06,2017-11,KMB,CLX,6,0.0649871345391375,0.0160343061073794,1,0,1,-0.09234548827442246
2016-06_a_2017-05,2017-06,2017-11,AEP,SRE,7,0.0659047267528194,0.0153799999166634,3,2,1,0.049361849569678484
2016-06_a_2017-05,2017-06,2017-11,XEL,ES,8,0.0679333253871163,0.0115552845540251,1,0,1,-0.03787639108552021
2016-06_a_2017-05,2017-06,2017-11,XEL,ED,9,0.070307766634869,0.0151738046470337,1,0,1,-0.0005812484051596067
2016-06_a_2017-05,2017-06,2017-11,DUK,CMS,10,0.0711305360838423,0.015699781523835,2,1,1,0.028320618764845484
2016-06_a_2017-05,2017-06,2017-11,CMS,ES,11,0.0767887100920461,0.0110685811549121,0,0,0,0.0
2016-06_a_2017-05,2017-06,2017-11,AEE,PNW,12,0.0773075131311316,0.0172079208650057,2,1,1,0.02128322131781668
2016-06_a_2017-05,2017-06,2017-11,ETR,WEC,13,0.083407041972066,0.017772104230902,2,1,1,0.07554216271761005
2016-06_a_2017-05,2017-06,2017-11,AVB,UDR,14,0.103000829599182,0.0169064538210315,1,0,1,-0.05098333464488025
2016-06_a_2017-05,2017-06,2017-11,MMC,CB,15,0.1042536840541288,0.0193044842181195,4,3,1,0.1843280148463201
2016-06_a_2017-05,2017-06,2017-11,L,BRK.B,16,0.1046833722783731,0.018437634817257,1,0,1,-0.0422302979811906
2016-06_a_2017-05,2017-06,2017-11,XEL,DUK,17,0.1078166161296394,0.0202868085841839,1,0,1,-0.03351399218151485
2016-06_a_2017-05,2017-06,2017-11,SPG,MAC,18,0.109828915185858,0.0195782715283262,2,1,1,0.10402857946590793
2016-06_a_2017-05,2017-06,2017-11,AEP,ES,19,0.1122838534954553,0.0205392578237504,1,0,1,-0.006299901274222419
2016-06_a_2017-05,2017-06,2017-11,AVB,ES,20,0.1189215765873541,0.0216601926986236,2,1,1,-0.03361663668745196
2016-07_a_2017-06,2017-07,2017-12,XEL,CMS,1,0.028615144303103,0.0106761577436399,1,0,1,-0.01835507058408148
2016-07_a_2017-06,2017-07,2017-12,CMS,ES,2,0.0306307230604829,0.0107669156656032,1,0,1,-0.005552720525250687
2016-07_a_2017-06,2017-07,2017-12,ED,CMS,3,0.0309884872239081,0.0110294264932846,3,2,1,0.04773858308617707
2016-07_a_2017-06,2017-07,2017-12,XEL,ES,4,0.032084225971289,0.0109965414035527,1,0,1,0.008484091082655021
2016-07_a_2017-06,2017-07,2017-12,ED,DUK,5,0.0350113405010574,0.0110540571128475,2,1,1,-0.011452155524067309
2016-07_a_2017-06,2017-07,2017-12,AEP,DUK,6,0.0417823056125143,0.0102043706463127,1,0,1,-0.04113425334852505
2016-07_a_2017-06,2017-07,2017-12,XEL,PPL,7,0.044240294714541,0.0111275976873077,1,0,1,-0.2264828300785694
2016-07_a_2017-06,2017-07,2017-12,ED,LNT,8,0.0504264397729343,0.0114050940173955,2,2,0,0.05340891920081048
2016-07_a_2017-06,2017-07,2017-12,XEL,ED,9,0.0548273623405179,0.0147030850639863,1,0,1,0.017705418024545394
2016-07_a_2017-06,2017-07,2017-12,AEP,ED,10,0.0579519144402524,0.0092512868780513,4,3,1,0.07512237711114367
2016-07_a_2017-06,2017-07,2017-12,DUK,SRE,11,0.0607914111007517,0.0143962745835001,2,1,1,0.004958235498966235
2016-07_a_2017-06,2017-07,2017-12,CMS,LNT,12,0.0621656372424581,0.0140602382442361,0,0,0,0.0
2016-07_a_2017-06,2017-07,2017-12,PPL,CMS,13,0.0626880335142345,0.0139657656196656,1,0,1,-0.1826310481445661
2016-07_a_2017-06,2017-07,2017-12,PPL,ES,14,0.0656732515236626,0.0128166319902653,1,0,1,-0.21277968810937853
2016-07_a_2017-06,2017-07,2017-12,DUK,CMS,15,0.0659362533768899,0.0152443869608457,1,0,1,-0.00023738199081346778
2016-07_a_2017-06,2017-07,2017-12,DUK,LNT,16,0.0675614279408023,0.0105379882088059,1,0,1,-0.0244309629845868
2016-07_a_2017-06,2017-07,2017-12,AEP,SRE,17,0.068780390543452,0.0164344097456215,2,1,1,-0.03256679659594197
2016-07_a_2017-06,2017-07,2017-12,ETR,WEC,18,0.0792230985292121,0.0162375019881457,2,2,0,0.07456723840530144
2016-07_a_2017-06,2017-07,2017-12,ED,ES,19,0.0792769826925336,0.0177363450861417,0,0,0,0.0
2016-07_a_2017-06,2017-07,2017-12,DTE,PNW,20,0.0827044077883556,0.0150386661013869,2,1,1,0.020146221759121063
2016-08_a_2017-07,2017-08,2018-01,AEP,ED,1,0.0235498271965184,0.0090316275643222,2,2,0,0.05860856871779219
2016-08_a_2017-07,2017-08,2018-01,CMS,ES,2,0.029464032091937,0.010819570823133,1,0,1,-0.06089695035380405
2016-08_a_2017-07,2017-08,2018-01,AEP,DUK,3,0.0330257059895302,0.0108226255363,1,0,1,-0.04301951997387121
2016-08_a_2017-07,2017-08,2018-01,PPL,ES,4,0.0385497853571337,0.0123107612848697,1,0,1,-0.18367288655652247
2016-08_a_2017-07,2017-08,2018-01,DUK,LNT,5,0.0432802715161528,0.0089650206609543,1,0,1,-0.03267554272310236
2016-08_a_2017-07,2017-08,2018-01,ED,LNT,6,0.0460499111022159,0.0133494049964415,1,1,0,0.026248322763128495
2016-08_a_2017-07,2017-08,2018-01,PPL,CMS,7,0.047429417999524,0.0136010199397391,1,0,1,-0.09818001676315669
2016-08_a_2017-07,2017-08,2018-01,ED,DUK,8,0.0480739024508807,0.0117566035903062,1,0,1,-0.04738723632187847
2016-08_a_2017-07,2017-08,2018-01,SRE,LNT,9,0.0561184576529854,0.0149344267621679,1,0,1,0.00035956497651723485
2016-08_a_2017-07,2017-08,2018-01,AEP,LNT,10,0.059214036192543,0.0142247728885292,1,0,1,0.013830102898295449
2016-08_a_2017-07,2017-08,2018-01,ED,CMS,11,0.0616530795360859,0.0113635318389876,2,1,1,0.025042142906616105
2016-08_a_2017-07,2017-08,2018-01,CMS,AVB,12,0.0650632171759753,0.0155367570562142,1,0,1,-0.03875105029845938
2016-08_a_2017-07,2017-08,2018-01,ED,SRE,13,0.0696275974730156,0.0163774621554395,1,0,1,-0.011460014989166267
2016-08_a_2017-07,2017-08,2018-01,AVB,ES,14,0.0780583635782363,0.0172523418565281,1,0,1,-0.11719954579671799
2016-08_a_2017-07,2017-08,2018-01,CMS,LNT,15,0.0781562716815642,0.0154636903377231,0,0,0,0.0
2016-08_a_2017-07,2017-08,2018-01,AVB,UDR,16,0.078418459085924,0.0176675916968183,1,0,1,-0.032599904838822136
2016-08_a_2017-07,2017-08,2018-01,XEL,ES,17,0.0791486557342295,0.0132608943379309,2,1,1,0.05343476360580934
2016-08_a_2017-07,2017-08,2018-01,DUK,SRE,18,0.0795833307472548,0.0145027608252164,3,3,0,0.13648618377386068
2016-08_a_2017-07,2017-08,2018-01,XEL,CMS,19,0.0804313489668402,0.0139309793896275,1,0,1,-0.00043030631433282895
2016-08_a_2017-07,2017-08,2018-01,AEP,SRE,20,0.0822742748968039,0.0168861214215521,2,1,1,0.03544802227505639
2016-09_a_2017-08,2017-09,2018-02,AEP,ED,1,0.0246167942641477,0.0096246517326894,3,2,1,0.05813000086774278
2016-09_a_2017-08,2017-09,2018-02,EIX,PCG,2,0.0443415169183936,0.0132111253613183,2,1,1,-0.022863422814494605
2016-09_a_2017-08,2017-09,2018-02,ED,DUK,3,0.0489962565713995,0.0118297213544878,1,0,1,-0.011315977710921854
2016-09_a_2017-08,2017-09,2018-02,AEP,DUK,4,0.0512634299819865,0.0133496827688458,1,0,1,-0.02706016179288606
2016-09_a_2017-08,2017-09,2018-02,PNW,ES,5,0.052997614148694,0.0124855625762888,2,1,1,0.007981969219905682
2016-09_a_2017-08,2017-09,2018-02,DUK,PEP,6,0.0534456619227512,0.0140548733151334,2,1,1,0.023823736991556266
2016-09_a_2017-08,2017-09,2018-02,ED,LNT,7,0.0577103585569602,0.0143524757292221,1,1,0,0.026248322763128495
2016-09_a_2017-08,2017-09,2018-02,DUK,LNT,8,0.0600630873753971,0.0093476050731121,1,0,1,-0.034154212907669956
2016-09_a_2017-08,2017-09,2018-02,PCG,SRE,9,0.0674366549234264,0.0161140949765645,2,1,1,-0.17868365388508156
2016-09_a_2017-08,2017-09,2018-02,PCG,CMS,10,0.0718390161836168,0.0150568385679948,1,0,1,-0.32616160019667406
2016-09_a_2017-08,2017-09,2018-02,AEP,LNT,11,0.074159729080975,0.0155970375956283,1,1,0,0.03126194322661313
2016-09_a_2017-08,2017-09,2018-02,PPL,ES,12,0.0846636019466586,0.0135806258372771,1,0,1,-0.18844459924634693
2016-09_a_2017-08,2017-09,2018-02,SRE,LNT,13,0.0852541407596163,0.015874982381764,1,1,0,0.051807718581896145
2016-09_a_2017-08,2017-09,2018-02,SRE,CMS,14,0.0869229469949459,0.0180027482982911,3,2,1,0.07305699270432264
2016-09_a_2017-08,2017-09,2018-02,RTN,LMT,15,0.0928383427578865,0.0189792727113256,2,1,1,0.008303388221610586
2016-09_a_2017-08,2017-09,2018-02,PCG,LNT,16,0.0961234886129887,0.0185069337224607,1,0,1,-0.3376199006834404
2016-09_a_2017-08,2017-09,2018-02,XEL,CMS,17,0.1028551699937452,0.0177317517315923,1,0,1,0.006197809827968914
2016-09_a_2017-08,2017-09,2018-02,KO,WEC,18,0.1059157072621701,0.0185667469643445,3,3,0,0.130888923136393
2016-09_a_2017-08,2017-09,2018-02,AEE,PNW,19,0.1085637246665101,0.0203466915622621,1,0,1,-0.02917861247799114
2016-09_a_2017-08,2017-09,2018-02,DTE,PNW,20,0.1085901751763458,0.0161273858232737,2,1,1,0.011245646568071144
2016-10_a_2017-09,2017-10,2018-03,AEP,ED,1,0.0306253549952089,0.0100188028858742,3,2,1,0.05196100481808208
2016-10_a_2017-09,2017-10,2018-03,DUK,LNT,2,0.0381371658784246,0.0103336341410701,1,0,1,-0.05527530517134027
2016-10_a_2017-09,2017-10,2018-03,DUK,SRE,3,0.0432927225486992,0.0130681745016202,3,2,1,0.03237103260557894
2016-10_a_2017-09,2017-10,2018-03,PPL,ES,4,0.0467265706785156,0.013638296648089,1,0,1,-0.22744835273967412
2016-10_a_2017-09,2017-10,2018-03,CMS,ES,5,0.0580210414759676,0.0092323943274022,2,2,0,0.03448712307035162
2016-10_a_2017-09,2017-10,2018-03,PCG,CMS,6,0.0590944912597706,0.0153334508371059,1,0,1,-0.3198091791559079
2016-10_a_2017-09,2017-10,2018-03,DTE,PNW,7,0.0667917285709336,0.016319426354811,2,1,1,0.008773021003406822
2016-10_a_2017-09,2017-10,2018-03,ED,LNT,8,0.0721418431620577,0.0150015697373649,1,0,1,-0.004002722144003323
2016-10_a_2017-09,2017-10,2018-03,SRE,LNT,9,0.0762454961164849,0.0153587322621015,1,1,0,0.051807718581896145
2016-10_a_2017-09,2017-10,2018-03,DUK,WEC,10,0.0782190578261179,0.0145898067476804,1,0,1,-0.04490441225264019
2016-10_a_2017-09,2017-10,2018-03,KO,WEC,11,0.0793123012346086,0.0177425101586705,3,2,1,0.09462383104396288
2016-10_a_2017-09,2017-10,2018-03,PCG,ES,12,0.0870357062785842,0.015075560678427,1,0,1,-0.3302087969518629
2016-10_a_2017-09,2017-10,2018-03,PPL,CMS,13,0.0911195823466641,0.0154842069589289,1,0,1,-0.22049635411793922
2016-10_a_2017-09,2017-10,2018-03,PNW,ES,14,0.0916574074514073,0.012839048652962,1,0,1,-0.022121471181843044
2016-10_a_2017-09,2017-10,2018-03,ED,DUK,15,0.0926017516250112,0.0123809992520692,1,0,1,-0.02314336244767856
2016-10_a_2017-09,2017-10,2018-03,EIX,PCG,16,0.0930903865285017,0.0168342414432706,2,1,1,0.0010752426172860874
2016-10_a_2017-09,2017-10,2018-03,UPS,PSX,17,0.0985473855923828,0.0194417413812651,1,0,1,-0.1760567086166478
2016-10_a_2017-09,2017-10,2018-03,ED,UDR,18,0.1006390122448692,0.0200634464817224,1,0,1,-0.0004248334826739697
2016-10_a_2017-09,2017-10,2018-03,WEC,LNT,19,0.1032892852385884,0.011492180311193,1,1,0,0.023655028468013706
2016-10_a_2017-09,2017-10,2018-03,NI,CCI,20,0.1042411722855831,0.0188766121085214,2,1,1,-0.08476279776381168
2016-11_a_2017-10,2017-11,2018-04,CMS,ES,1,0.0263336385796719,0.0093908888154043,4,3,1,0.06005630255324401
2016-11_a_2017-10,2017-11,2018-04,AEP,ED,2,0.0405213822025416,0.0113495761765005,2,1,1,0.030358247959199947
2016-11_a_2017-10,2017-11,2018-04,DUK,LNT,3,0.0411288954201154,0.0118975605558797,1,0,1,-0.07446447934515832
2016-11_a_2017-10,2017-11,2018-04,WEC,LNT,4,0.0637499105015422,0.0108620815810264,2,1,1,0.013660588585459266
2016-11_a_2017-10,2017-11,2018-04,DUK,SRE,5,0.0713091469494884,0.0142870389401987,2,1,1,0.02530097560246558
2016-11_a_2017-10,2017-11,2018-04,DUK,WEC,6,0.0730554273764028,0.0155856313914422,1,0,1,-0.03549080150854411
2016-11_a_2017-10,2017-11,2018-04,PPL,ES,7,0.0733489523013304,0.0151541813858478,1,0,1,-0.18816623933684096
2016-11_a_2017-10,2017-11,2018-04,ED,DUK,8,0.0753914311331982,0.0119816755717723,1,0,1,-0.015297727271420203
2016-11_a_2017-10,2017-11,2018-04,AEP,CMS,9,0.0755491841110824,0.0129447604158513,1,1,0,0.026631260705624715
2016-11_a_2017-10,2017-11,2018-04,ED,LNT,10,0.0764013153718679,0.0156065279434292,1,0,1,-0.03095884686555872
2016-11_a_2017-10,2017-11,2018-04,DTE,PNW,11,0.0919528832931746,0.0171517164206618,1,0,1,-0.010162237941933938
2016-11_a_2017-10,2017-11,2018-04,ETR,LNT,12,0.092378165880973,0.0182686764482321,2,1,1,0.084176696736315
2016-11_a_2017-10,2017-11,2018-04,XEL,NI,13,0.0954796433435376,0.0161051990900124,1,0,1,-0.016738839685473073
2016-11_a_2017-10,2017-11,2018-04,DTE,ES,14,0.0997457601861242,0.016073346442411,1,1,0,0.03294208987134639
2016-11_a_2017-10,2017-11,2018-04,ED,CMS,15,0.1024111893618737,0.0104881451372127,3,2,1,0.04313466565363833
2016-11_a_2017-10,2017-11,2018-04,JPM,PNC,16,0.1073550964209744,0.0206811203051359,2,1,1,0.031172400520738552
2016-11_a_2017-10,2017-11,2018-04,DTE,CMS,17,0.1091118367701255,0.0135089662893656,2,1,1,0.02639074721852941
2016-11_a_2017-10,2017-11,2018-04,PPL,PNW,18,0.1093893208711733,0.0168121991375686,1,0,1,-0.14489676141873453
2016-11_a_2017-10,2017-11,2018-04,EQR,UDR,19,0.1113176392445893,0.0199956514129486,1,1,0,0.03529505944657796
2016-11_a_2017-10,2017-11,2018-04,AEP,LNT,20,0.1123695732599117,0.0162831584793559,2,1,1,0.018033703031154702
2016-12_a_2017-11,2017-12,2018-05,DUK,CMS,1,0.0211418828400837,0.0090503046500545,1,0,1,-0.05523841582367883
2016-12_a_2017-11,2017-12,2018-05,ED,CMS,2,0.0386516054527419,0.0122754331698827,2,1,1,0.005516433505667884
2016-12_a_2017-11,2017-12,2018-05,CMS,PNW,3,0.0488875290169517,0.0122698125202351,1,0,1,-0.045997331930440866
2016-12_a_2017-11,2017-12,2018-05,ED,DUK,4,0.0516093416345029,0.0139444469148993,1,0,1,0.01129391740785457
2016-12_a_2017-11,2017-12,2018-05,DUK,PNW,5,0.0631061830924863,0.0135869199622064,2,2,0,0.05867297432999963
2016-12_a_2017-11,2017-12,2018-05,DUK,LNT,6,0.0687610511270122,0.014495033081583,1,0,1,-0.0542011264493546
2016-12_a_2017-11,2017-12,2018-05,XEL,AEP,7,0.0707352727939678,0.01597190707547,1,1,0,0.027529559196383224
2016-12_a_2017-11,2017-12,2018-05,ED,PNW,8,0.0821155130923898,0.0174299337542099,1,0,1,0.01238392870527838
2016-12_a_2017-11,2017-12,2018-05,DTE,LNT,9,0.085535096374997,0.0157028941595061,1,0,1,-0.026501007946586164
2016-12_a_2017-11,2017-12,2018-05,CMS,LNT,10,0.0864777503287541,0.0159378099711108,1,0,1,0.018726914607653744
2016-12_a_2017-11,2017-12,2018-05,JPM,PNC,11,0.0960096536372248,0.0190698239184019,2,1,1,0.0290711624992106
2016-12_a_2017-11,2017-12,2018-05,DTE,WEC,12,0.0975353246378745,0.0172615485594583,1,0,1,-0.021764867068399307
2016-12_a_2017-11,2017-12,2018-05,ED,LNT,13,0.0986205642145705,0.0162634162641209,1,0,1,-0.028520494819635367
2016-12_a_2017-11,2017-12,2018-05,DTE,SRE,14,0.1003485881926735,0.0193746522913038,3,2,1,0.12565809161138852
2016-12_a_2017-11,2017-12,2018-05,PNC,UNM,15,0.1045642162630429,0.0203931802531702,3,2,1,-0.18610771148830185
2016-12_a_2017-11,2017-12,2018-05,KO,EQR,16,0.1079951125334446,0.0203457202686338,2,2,0,0.09655191412091313
2016-12_a_2017-11,2017-12,2018-05,DTE,UDR,17,0.1160943738162814,0.0212355908111027,1,1,0,0.0534267826710253
2016-12_a_2017-11,2017-12,2018-05,DUK,DTE,18,0.1206610175855757,0.0129454984423924,1,0,1,-0.006713251011863819
2016-12_a_2017-11,2017-12,2018-05,WEC,LNT,19,0.1225753994385741,0.0108967026946538,2,2,0,0.04665497781043515
2016-12_a_2017-11,2017-12,2018-05,D,SO,20,0.1235907908783247,0.0220673230620089,2,1,1,-0.0006973203200631994
2017-01_a_2017-12,2018-01,2018-06,WEC,LNT,1,0.0348323552971123,0.0102086998916995,3,2,1,0.06419776413660083
2017-01_a_2017-12,2018-01,2018-06,DUK,DTE,2,0.0488063264731408,0.0127512165575265,1,0,1,0.00011898500762075326
2017-01_a_2017-12,2018-01,2018-06,DTE,LNT,3,0.0563876547005293,0.0149958229071351,1,0,1,-0.027221598432533467
2017-01_a_2017-12,2018-01,2018-06,DUK,ES,4,0.0570190973194257,0.0108742872512748,1,1,0,0.04985941957160167
2017-01_a_2017-12,2018-01,2018-06,SRE,PNW,5,0.0580653954334593,0.0151260023149396,3,2,1,0.012943635061067216
2017-01_a_2017-12,2018-01,2018-06,CMS,PNW,6,0.0588010407414003,0.0133966676388016,1,0,1,-0.04507608165576438
2017-01_a_2017-12,2018-01,2018-06,AEE,LNT,7,0.0597743409939539,0.0149746776205247,3,2,1,0.05612857864839271
2017-01_a_2017-12,2018-01,2018-06,PNW,ES,8,0.0663480874675315,0.0132808335708111,1,0,1,0.03236384704559425
2017-01_a_2017-12,2018-01,2018-06,ED,CMS,9,0.0740788336515834,0.0137988696119302,2,1,1,-0.004927917339349386
2017-01_a_2017-12,2018-01,2018-06,ED,ES,10,0.0750939314116294,0.0160217609352163,3,3,0,0.1030887352944061
2017-01_a_2017-12,2018-01,2018-06,DUK,LNT,11,0.0765209549012979,0.0167978851851573,1,0,1,-0.04955952524171614
2017-01_a_2017-12,2018-01,2018-06,AEE,WEC,12,0.0827369104534909,0.0153395139133268,2,1,1,0.025239662228891513
2017-01_a_2017-12,2018-01,2018-06,KO,UDR,13,0.0847797053152135,0.0183367106870396,2,2,0,0.09267641579602792
2017-01_a_2017-12,2018-01,2018-06,AEP,CMS,14,0.0853197284152429,0.0179666559752525,0,0,0,0.0
2017-01_a_2017-12,2018-01,2018-06,DTE,WEC,15,0.0857998357823817,0.0178088401130509,1,0,1,-0.015691621218204665
2017-01_a_2017-12,2018-01,2018-06,AEP,ED,16,0.0874914198990381,0.0117092213379481,1,0,1,-0.007267032206476176
2017-01_a_2017-12,2018-01,2018-06,PNC,MS,17,0.0884563850050881,0.0156627400744958,5,4,1,0.16487089056744575
2017-01_a_2017-12,2018-01,2018-06,CMS,ES,18,0.0937349842374715,0.0094512879012491,3,2,1,0.02718969564735796
2017-01_a_2017-12,2018-01,2018-06,HSY,MKC,19,0.0999261478447124,0.0195746603966905,2,1,1,-0.2326368316289522
2017-01_a_2017-12,2018-01,2018-06,XEL,NI,20,0.1007259575341095,0.0184877683430741,3,2,1,0.06717069444570889
2017-02_a_2018-01,2018-02,2018-07,DUK,CMS,1,0.0303282978618426,0.0109922639181884,1,0,1,-0.022941800978269367
2017-02_a_2018-01,2018-02,2018-07,AEP,ED,2,0.0371088596152731,0.0113521794517078,2,1,1,0.0004983301149927843
2017-02_a_2018-01,2018-02,2018-07,DTE,CMS,3,0.0398575474790732,0.0115807786269615,2,1,1,0.035526055764452225
2017-02_a_2018-01,2018-02,2018-07,WEC,LNT,4,0.0565668890702681,0.0149157758067156,2,2,0,0.06701026602525773
2017-02_a_2018-01,2018-02,2018-07,AEE,LNT,5,0.0586386316106199,0.0152637531444585,3,2,1,0.06638597385886857
2017-02_a_2018-01,2018-02,2018-07,SRE,PNW,6,0.0632099283886873,0.0158479707166498,1,0,1,-0.0555068987634435
2017-02_a_2018-01,2018-02,2018-07,AEE,WEC,7,0.0754721571540812,0.017159509901736,1,0,1,-0.00020368463999564934
2017-02_a_2018-01,2018-02,2018-07,ED,LNT,8,0.0766259856916349,0.0145059241630907,1,0,1,-0.051552362999590096
2017-02_a_2018-01,2018-02,2018-07,ED,WEC,9,0.0814140313788129,0.0161152824255313,1,0,1,-0.048852837237320146
2017-02_a_2018-01,2018-02,2018-07,AEP,LNT,10,0.0862711352366432,0.0120428674006325,1,0,1,-0.013828907343324315
2017-02_a_2018-01,2018-02,2018-07,DUK,DTE,11,0.0908291215765757,0.0183620333192257,1,0,1,0.025059520328210683
2017-02_a_2018-01,2018-02,2018-07,DUK,PNW,12,0.0942015307025485,0.0128258300170117,3,2,1,0.05438996600284807
2017-02_a_2018-01,2018-02,2018-07,CMS,LNT,13,0.0944723160463354,0.0153492324749432,1,1,0,0.03919171306292568
2017-02_a_2018-01,2018-02,2018-07,AEP,WEC,14,0.0959693147387952,0.0151218992920145,1,0,1,-0.009776172579114784
2017-02_a_2018-01,2018-02,2018-07,VTR,WELL,15,0.0991557505024047,0.0161576960201575,2,1,1,0.08419398292794811
2017-02_a_2018-01,2018-02,2018-07,XEL,NI,16,0.1003178339926762,0.0199631363074938,2,1,1,0.04934007217283143
2017-02_a_2018-01,2018-02,2018-07,ED,ES,17,0.10082056299143,0.0200251195447281,0,0,0,0.0
2017-02_a_2018-01,2018-02,2018-07,EQR,UDR,18,0.1084000505197764,0.0176271013441024,0,0,0,0.0
2017-02_a_2018-01,2018-02,2018-07,PNC,RJF,19,0.1114665592674555,0.0210583918428905,2,2,0,0.12253289376104914
2017-02_a_2018-01,2018-02,2018-07,CMS,PNW,20,0.113138056085063,0.0154879186456228,1,0,1,-0.05940731999246451
2017-03_a_2018-02,2018-03,2018-08,AEP,ED,1,0.0364636210687194,0.0107362813384077,1,0,1,-0.03128967739044941
2017-03_a_2018-02,2018-03,2018-08,ED,DTE,2,0.0481014302831681,0.0122814787651596,1,0,1,-0.03719156840764837
2017-03_a_2018-02,2018-03,2018-08,AEE,LNT,3,0.0566203603347048,0.0149929500354701,2,1,1,0.011397462915885392
2017-03_a_2018-02,2018-03,2018-08,CMS,LNT,4,0.0592417827451754,0.0149181530472882,1,1,0,0.03919171306292568
2017-03_a_2018-02,2018-03,2018-08,DUK,PNW,5,0.0608067770250499,0.011729300958811,3,2,1,0.024088408690634444
2017-03_a_2018-02,2018-03,2018-08,AEP,DTE,6,0.0615516760644823,0.0156332188003084,0,0,0,0.0
2017-03_a_2018-02,2018-03,2018-08,WEC,LNT,7,0.0644449550205763,0.0153539144958753,2,1,1,0.0290398201103077
2017-03_a_2018-02,2018-03,2018-08,XEL,ED,8,0.0694825275323864,0.0121884995105317,1,0,1,-0.027115845151710505
2017-03_a_2018-02,2018-03,2018-08,VTR,WELL,9,0.0711737233752956,0.0151626069055915,2,1,1,0.05078393785738078
2017-03_a_2018-02,2018-03,2018-08,AEP,LNT,10,0.0727018883721939,0.01052997925505,1,0,1,0.002727330789481064
2017-03_a_2018-02,2018-03,2018-08,AEE,WEC,11,0.0746355463699046,0.0163524002755273,1,0,1,0.007467802757531117
2017-03_a_2018-02,2018-03,2018-08,AEP,WEC,12,0.0847431532720293,0.0161373814006129,1,0,1,-0.010310699727209549
2017-03_a_2018-02,2018-03,2018-08,DTE,LNT,13,0.0888851299271209,0.0141019133274672,1,1,0,0.028370072420515258
2017-03_a_2018-02,2018-03,2018-08,EQR,UDR,14,0.0932355372505071,0.0174311516592802,0,0,0,0.0
2017-03_a_2018-02,2018-03,2018-08,SRE,PNW,15,0.0938798722604588,0.0187636059943499,1,0,1,-0.07239640802951619
2017-03_a_2018-02,2018-03,2018-08,PNC,MS,16,0.096864261019391,0.018393819228294,4,3,1,0.10916579028124274
2017-03_a_2018-02,2018-03,2018-08,XEL,AEP,17,0.1005443691771006,0.0108734384407307,2,2,0,0.05221234165606092
2017-03_a_2018-02,2018-03,2018-08,CMS,ES,18,0.1063542304945031,0.0203804876110004,1,0,1,0.001797213734618941
2017-03_a_2018-02,2018-03,2018-08,DUK,SRE,19,0.1063544094221242,0.019823260841205,1,0,1,-0.007553035276770315
2017-03_a_2018-02,2018-03,2018-08,DTE,CMS,20,0.1068184330077883,0.0128596683479434,1,0,1,0.001954764776988971
2017-04_a_2018-03,2018-04,2018-09,XEL,AEP,1,0.0320788337205613,0.0112449953965839,1,1,0,0.026294911505789553
2017-04_a_2018-03,2018-04,2018-09,AEP,ED,2,0.0345762844899582,0.0115679183051132,1,0,1,-0.04867449698825699
2017-04_a_2018-03,2018-04,2018-09,XEL,ED,3,0.0383891440101251,0.0118244727228561,1,0,1,-0.052361407497804824
