date,PBCT
2019-06-28,14.668283552
2019-07-01,14.7119911907
2019-07-02,14.5284191081
2019-07-03,14.738215774
2019-07-05,14.8605971624
2019-07-08,14.7119911907
2019-07-09,14.6857666075
2019-07-10,14.5196775804
2019-07-11,14.6245759133
2019-07-12,14.7294742462
2019-07-15,14.5196775804
2019-07-16,14.3098809146
2019-07-17,14.2224656372
2019-07-18,14.397296192
2019-07-19,14.2749148036
2019-07-22,14.1962410539
2019-07-23,14.2749148036
2019-07-24,14.5546436914
2019-07-25,14.4584868862
2019-07-26,14.6595420243
2019-07-29,14.4584868862
2019-07-30,14.5459021636
2019-07-31,14.5087506707
2019-08-01,13.7488526453
2019-08-02,13.6074762685
2019-08-05,13.3070514678
2019-08-06,13.4042477269
2019-08-07,13.26287135
2019-08-08,13.5279520566
2019-08-09,13.4749359153
2019-08-12,12.9977906435
2019-08-13,13.1126589497
2019-08-14,12.7238739134
2019-08-15,12.5294813953
2019-08-16,12.8122341489
2019-08-19,12.9359384787
2019-08-20,12.7680540312
2019-08-21,12.8210701725
2019-08-22,12.8917583609
2019-08-23,12.4234491127
2019-08-26,12.4587932069
2019-08-27,12.3174168301
2019-08-28,12.476465254
2019-08-29,12.6885298192
2019-08-30,12.6973658428
2019-09-03,12.6001695837
2019-09-04,12.8210701725
2019-09-05,13.086150879
2019-09-06,13.0508067848
2019-09-09,13.6074762685
2019-09-10,13.8902290222
2019-09-11,14.1464737051
2019-09-12,14.1906538229
2019-09-13,14.4203904352
2019-09-16,14.4027183881
2019-09-17,14.2966861055
2019-09-18,14.3938823646
2019-09-19,14.0846215403
2019-09-20,14.0581134696
2019-09-23,14.0757855167
2019-09-24,13.854884928
2019-09-25,14.1022935874
2019-09-26,13.8637209515
2019-09-27,13.8902290222
2019-09-30,13.8195408337
2019-10-01,13.4130837504
2019-10-02,13.3070514678
2019-10-03,13.3158874913
2019-10-04,13.4926079624
2019-10-07,13.519116033
2019-10-08,13.1833471381
2019-10-09,13.26287135
2019-10-10,13.5367880801
2019-10-11,13.8725569751
2019-10-14,13.8107048102
2019-10-15,13.9874252812
2019-10-16,13.9344091399
2019-10-17,13.9432451635
2019-10-18,14.5440947649
2019-10-21,14.6854711417
2019-10-22,14.7561593302
2019-10-23,14.9682238954
2019-10-24,14.8533555892
2019-10-25,14.8621916128
2019-10-28,15.0212400367
2019-10-29,15.1891244842
2019-10-30,14.8158024891
2019-10-31,14.4407188818
2019-11-01,14.69077462
2019-11-04,14.9765526065
2019-11-05,15.137302724
2019-11-06,14.9676220445
2019-11-07,15.1105110377
2019-11-08,15.146233286
2019-11-11,15.030135979
2019-11-12,14.9765526065
2019-11-13,14.7622191166
2019-11-14,14.69077462
2019-11-15,14.7086357442
2019-11-18,14.6371912475
2019-11-19,14.6103995613
2019-11-20,14.574677313
2019-11-21,14.4853716922
2019-11-22,14.5568161888
2019-11-25,14.7175663063
2019-11-26,14.6193301234
2019-11-27,14.7086357442
2019-11-29,14.7354274304
2019-12-02,14.5657467509
2019-12-03,14.4228577576
2019-12-04,14.5478856268
2019-12-05,14.5925384371
2019-12-06,14.7443579925
2019-12-09,14.7354274304
2019-12-10,14.7711496787
2019-12-11,14.7264968683
2019-12-12,15.1998166585
2019-12-13,14.8693858616
2019-12-16,15.0569276653
2019-12-17,15.2266083448
2019-12-18,15.1105110377
2019-12-19,15.0926499136
2019-12-20,15.1194415998
2019-12-23,15.0212054169
2019-12-24,15.0569276653
2019-12-26,15.0569276653
2019-12-27,14.9586914824
2019-12-30,14.9944137307
2019-12-31,15.0926499136
2020-01-02,14.9676220445
2020-01-03,14.8425941754
2020-01-06,14.7711496787
2020-01-07,14.6461218096
2020-01-08,14.7354274304
2020-01-09,14.7890108029
2020-01-10,14.574677313
2020-01-13,14.6729134959
2020-01-14,14.7354274304
2020-01-15,14.5389550647
2020-01-16,14.8425941754
2020-01-17,14.3335521369
2020-01-21,14.2978298885
2020-01-22,14.3424826989
2020-01-23,14.3424826989
2020-01-24,14.1549408953
2020-01-27,14.0299130262
2020-01-28,14.1549408953
2020-01-29,14.0299130262
2020-01-30,14.179499941
2020-01-31,13.9266171395
2020-02-03,14.0711215975
2020-02-04,14.2969098131
2020-02-05,14.6310763722
2020-02-06,14.5497926146
2020-02-07,14.396256628
2020-02-10,14.4414142711
2020-02-11,14.5949502577
2020-02-12,14.6672024867
2020-02-13,14.7394547157
2020-02-14,14.6762340154
2020-02-18,14.4775403856
2020-02-19,14.540761086
2020-02-20,14.7665493016
2020-02-21,14.7123601299
2020-02-24,14.4233512139
2020-02-25,13.8995225536
2020-02-26,13.5834190518
2020-02-27,13.0686219201
2020-02-28,12.6351085461
2020-03-02,13.4479461224
2020-03-03,13.095716506
2020-03-04,13.4027884793
2020-03-05,12.878959819
2020-03-06,12.7254238324
2020-03-09,11.9306493134
2020-03-10,12.4725410309
2020-03-11,11.2803792524
2020-03-12,10.1243435884
2020-03-13,11.6145458115
2020-03-16,10.6842983632
2020-03-17,12.6351085461
2020-03-18,12.4996356168
2020-03-19,11.8493655558
2020-03-20,10.6662353059
2020-03-23,9.6637356286
2020-03-24,10.3772263899
2020-03-25,9.9527445446
2020-03-26,10.9281496361
2020-03-27,10.4585101476
2020-03-30,10.3952894472
2020-03-31,9.9798391304
2020-04-01,9.3205375408
2020-04-02,9.2031276687
2020-04-03,8.5889837222
2020-04-06,9.365695184
2020-04-07,9.6095464568
2020-04-08,10.1153120598
2020-04-09,11.1087802085
2020-04-13,10.4585101476
2020-04-14,10.4946362621
2020-04-15,9.8172716152
2020-04-16,9.5372942278
2020-04-17,10.3681948613
2020-04-20,10.3591633327
2020-04-21,9.9166184301
2020-04-22,9.8985553728
2020-04-23,10.1062805312
2020-04-24,10.7294560063
2020-04-27,11.072654094
2020-04-28,11.506167468
2020-04-29,11.9667754279
2020-04-30,11.6235773402
2020-05-01,10.9640835904
2020-05-04,10.84500833
2020-05-05,10.6343367155
2020-05-06,10.4053458301
2020-05-07,10.5702192676
2020-05-08,11.0465203091
2020-05-11,10.6068578092
2020-05-12,10.1397164031
2020-05-13,9.6176171845
2020-05-14,9.9931622365
2020-05-15,9.782490622
2020-05-18,10.5702192676
2020-05-19,10.0939182261
2020-05-20,10.4419843718
2020-05-21,10.2313127573
2020-05-22,9.9473640594
2020-05-26,10.7442523404
2020-05-27,11.2480322882
2020-05-28,10.6526559863
2020-05-29,10.4877825488
2020-06-01,10.7625716113
2020-06-02,10.6709752571
2020-06-03,11.1655955695
2020-06-04,11.5869387985
2020-06-05,12.3197096316
2020-06-08,12.6311372357
2020-06-09,12.3838270795
2020-06-10,11.7151736943
2020-06-11,10.6801348925
2020-06-12,11.1747552049
2020-06-15,11.1655955695
2020-06-16,11.5228213506
2020-06-17,11.0556799445
2020-06-18,10.9640835904
2020-06-19,10.9640835904
2020-06-22,10.84500833
2020-06-23,10.8175294237
2020-06-24,10.203833851
2020-06-25,10.4877825488
2020-06-26,9.9198851532
2020-06-29,10.3595476531
2020-06-30,10.5976981738
2020-07-01,10.2679512989
2020-07-02,10.2404723927
2020-07-06,10.4053458301
2020-07-07,10.0755989552
2020-07-08,10.048120049
2020-07-09,9.5260208304
2020-07-10,10.1946742156
2020-07-13,10.3595476531
2020-07-14,10.2221531218
2020-07-15,10.7259330696
2020-07-16,10.6801348925
2020-07-17,10.3961861947
2020-07-20,10.1580356739
2020-07-21,10.7259330696
2020-07-22,10.5976981738
2020-07-23,10.7900505175
2020-07-24,10.9915624966
2020-07-27,10.4053458301
2020-07-28,10.2496320281
2020-07-29,10.5061018197
2020-07-30,10.2954302052
2020-07-31,10.048120049
2020-08-03,9.9410270179
2020-08-04,9.7966842368
2020-08-05,9.9829329866
2020-08-06,10.1039946739
2020-08-07,10.5416792358
2020-08-10,10.755865298
2020-08-11,10.8489896729
2020-08-12,10.755865298
2020-08-13,10.4671797359
2020-08-14,10.5789289858
2020-08-17,10.4019926735
2020-08-18,10.1039946739
2020-08-19,10.0574324865
2020-08-20,9.7873717993
2020-08-21,9.7314971744
2020-08-24,10.048120049
2020-08-25,10.066744924
2020-08-26,9.7408096119
2020-08-27,9.9829329866
2020-08-28,9.9549956741
2020-08-31,9.8525588617
2020-09-01,9.8339339868
2020-09-02,9.9177459242
2020-09-03,9.9037772679
2020-09-04,10.2669623299
2020-09-08,9.8246215493
2020-09-09,9.7128722994
2020-09-10,9.4428116123
2020-09-11,9.4800613622
2020-09-14,9.8618712992
2020-09-15,9.6104354871
2020-09-16,9.7780593618
2020-09-17,9.8898086117
2020-09-18,9.8991210492
2020-09-21,9.4986862372
2020-09-22,9.3403747999
2020-09-23,9.2100006751
2020-09-24,9.2006882376
2020-09-25,9.2472504251
2020-09-28,9.5266235497
2020-09-29,9.4707489248
2020-09-30,9.6011230496
2020-10-01,9.4707489248
2020-10-02,9.8059966743
2020-10-05,10.029495174
2020-10-06,10.0388076115
2020-10-07,10.2157439238
2020-10-08,10.2716185487
2020-10-09,10.0853697989
2020-10-12,10.1505568613
2020-10-13,9.7035598619
2020-10-14,9.6011230496
2020-10-15,9.8898086117
2020-10-16,9.8525588617
2020-10-19,9.6569976745
2020-10-20,9.7966842368
2020-10-21,9.8339339868
2020-10-22,10.5509916733
2020-10-23,10.6534284857
2020-10-26,10.3181807361
2020-10-27,9.9084334867
2020-10-28,9.8059966743
2020-10-29,10.010870299
2020-10-30,10.1039946739
2020-11-02,10.7100449636
2020-11-03,10.9657224296
2020-11-04,10.0092993161
2020-11-05,10.4259588903
2020-11-06,9.9335430299
2020-11-09,12.092597187
2020-11-10,12.2725183668
2020-11-11,11.9221455431
2020-11-12,11.5054859689
2020-11-13,12.0073713651
2020-11-16,12.5944825832
2020-11-17,12.4524395466
2020-11-18,12.2914574384
2020-11-19,12.177823009
2020-11-20,12.0547190439
2020-11-23,12.3009269741
2020-11-24,12.8028123703
2020-11-25,12.5092567612
2020-11-27,12.177823009
2020-11-30,11.7422243633
2020-12-01,12.1210057944
2020-12-02,12.2441097595
2020-12-03,12.2062316164
2020-12-04,12.5281958328
2020-12-07,12.6323607263
2020-12-08,12.4524395466
2020-12-09,12.4997872255
2020-12-10,12.4997872255
2020-12-11,12.3293355815
2020-12-14,12.3198660457
2020-12-15,12.4524395466
2020-12-16,12.3388051172
2020-12-17,12.2062316164
2020-12-18,12.0831276513
2020-12-21,12.1210057944
2020-12-22,11.8937369357
2020-12-23,12.2441097595
2020-12-24,12.2062316164
2020-12-28,12.3103965099
2020-12-29,12.0073713651
2020-12-30,12.263048831
2020-12-31,12.2441097595
2021-01-04,12.1872925448
2021-01-05,12.1967620806
2021-01-06,13.2573500876
2021-01-07,13.40886266
2021-01-08,13.2952282307
2021-01-11,13.3804540527
2021-01-12,13.6834791976
2021-01-13,13.5414361609
2021-01-14,13.920217592
2021-01-15,13.6550705902
2021-01-19,13.8539308415
2021-01-20,13.6834791976
2021-01-21,13.3993931243
2021-01-22,13.2952282307
2021-01-25,13.6266619829
2021-01-26,13.6834791976
2021-01-27,13.3709845169
2021-01-28,13.1626547298
2021-01-29,13.1058375152
2021-02-01,13.1729977367
2021-02-02,13.1825920541
2021-02-03,13.5663647485
2021-02-04,14.084457886
2021-02-05,13.9309488082
2021-02-08,14.2283726464
2021-02-09,14.4202589936
2021-02-10,14.5162021672
2021-02-11,14.4394476284
2021-02-12,14.535390802
2021-02-16,14.9383521311
2021-02-17,14.8328146402
2021-02-18,14.7080885145
2021-02-19,15.0438896221
2021-02-22,17.2889598846
2021-02-23,17.9701564172
2021-02-24,18.363523429
2021-02-25,17.7111098485
2021-02-26,17.2122053457
2021-03-01,17.4904405492
2021-03-02,17.4136860103
2021-03-03,17.5480064533
2021-03-04,17.1642337589
2021-03-05,17.6439496269
2021-03-08,17.9893450519
2021-03-09,17.327337154
2021-03-10,17.7207041658
2021-03-11,17.5480064533
2021-03-12,17.7015155311
2021-03-15,17.4712519144
2021-03-16,17.1546394415
2021-03-17,17.1546394415
2021-03-18,17.3177428367
2021-03-19,17.0491019506
2021-03-22,16.7516781124
2021-03-23,16.3679054179
2021-03-24,16.5789803999
2021-03-25,17.0107246811
2021-03-26,17.2985542019
2021-03-29,16.7804610644
2021-03-30,17.1258564894
2021-03-31,17.1738280763
2021-04-01,17.3657144235
2021-04-05,17.3465257887
2021-04-06,17.1834223936
2021-04-07,17.2601769325
2021-04-08,17.1546394415
2021-04-09,17.2601769325
2021-04-12,17.4520632797
2021-04-13,17.2313939804
2021-04-14,17.3177428367
2021-04-15,17.1834223936
2021-04-16,17.1354508068
2021-04-19,17.3081485193
2021-04-20,16.6557349388
2021-04-21,17.0778849026
2021-04-22,16.6413434627
2021-04-23,17.1738280763
2021-04-26,17.4424689624
2021-04-27,17.5192235012
2021-04-28,17.538412136
2021-04-29,17.9413734651
2021-04-30,17.5695936674
2021-05-03,17.5695936674
2021-05-04,17.9281568035
2021-05-05,18.0929020281
2021-05-06,18.2479563573
2021-05-07,18.3351744174
2021-05-10,18.2964108351
2021-05-11,18.1801200883
2021-05-12,17.7149571009
2021-05-13,18.4417742686
2021-05-14,18.7518829269
2021-05-17,18.8100283003
2021-05-18,18.5193014332
2021-05-19,18.3545562085
2021-05-20,18.2285745661
2021-05-21,18.4514651642
2021-05-24,18.2867199395
2021-05-25,17.7634115788
2021-05-26,17.8990841168
2021-05-27,18.1704291927
2021-05-28,18.3254835218
2021-06-01,18.4902287465
2021-06-02,18.5289923288
2021-06-03,18.5871377022
2021-06-04,18.4320833731
2021-06-07,18.2576472528
2021-06-08,18.3642471041
2021-06-09,18.005683968
2021-06-10,17.5695936674
2021-06-11,17.7246479965
2021-06-14,17.443612025
2021-06-15,17.6761935187
2021-06-16,17.8797023256
2021-06-17,16.8524673953
2021-06-18,16.3291590345
2021-06-21,16.8330856041
2021-06-22,16.7361766484
2021-06-23,16.6877221706
2021-06-24,16.881540082
2021-06-25,17.307939487
2021-06-28,16.8330856041
2021-06-29,16.678031275
2021-06-30,16.610195006
2021-07-01,16.8621582908
2021-07-02,16.678031275
2021-07-06,16.2322500788
2021-07-07,16.0771957497
2021-07-08,15.6023418668
2021-07-09,16.183795601
2021-07-12,16.2031773921
2021-07-13,15.9705958984
2021-07-14,15.9512141073
2021-07-15,16.1062684364
2021-07-16,15.5345055978
2021-07-19,14.8173793257
2021-07-20,15.282542313
2021-07-21,15.3116149997
2021-07-22,14.7979975345
2021-07-23,14.788306639
2021-07-26,15.214706044
2021-07-27,15.4472875377
2021-07-28,15.4375966421
2021-07-29,15.5563101128
2021-07-30,15.38967037
2021-08-02,15.3210540053
2021-08-03,15.6347288154
2021-08-04,15.3308563431
2021-08-05,15.4876937481
2021-08-06,15.9287989498
2021-08-09,15.8895895986
2021-08-10,16.0660316792
2021-08-11,16.3797064893
2021-08-12,16.2816831112
2021-08-13,16.0366246658
2021-08-16,15.8895895986
2021-08-17,15.7327521935
2021-08-18,15.5661124507
2021-08-19,15.3602633565
2021-08-20,15.5072984238
2021-08-23,15.6641358288
2021-08-24,15.8601825851
2021-08-25,16.1542527196
2021-08-26,16.0072176523
2021-08-27,16.291485449
2021-08-30,15.9876129767
2021-08-31,16.1052410305
2021-09-01,16.026822328
2021-09-02,16.0954386927
2021-09-03,16.0072176523
2021-09-07,15.9484036255
2021-09-08,15.8307755717
2021-09-09,15.8405779095
2021-09-10,15.6739381666
2021-09-13,15.8209732339
2021-09-14,15.3798680322
2021-09-15,15.7817638826
2021-09-16,15.762159207
2021-09-17,15.7033451801
2021-09-20,15.3112516675
2021-09-21,15.2720423162
2021-09-22,15.6151241397
2021-09-23,16.2718807734
2021-09-24,16.399311165
2021-09-27,17.3207309196
2021-09-28,17.2521145549
2021-09-29,17.5363823515
2021-09-30,17.1246841633
2021-10-01,17.4775683246
2021-10-04,17.565789365
2021-10-05,17.5853940406
2021-10-06,17.4383589734
2021-10-07,17.6049987162
2021-10-08,17.6344057297
2021-10-11,17.3893472843
2021-10-12,17.3207309196
2021-10-13,17.1442888389
2021-10-14,17.3795449465
2021-10-15,17.3795449465
2021-10-18,17.3305332574
2021-10-19,17.4187542977
2021-10-20,18.4381974305
2021-10-21,18.3303717146
2021-10-22,18.3499763902
2021-10-25,18.2715576877
2021-10-26,17.830452486
2021-10-27,17.1344865011
2021-10-28,17.0462654608
2021-10-29,16.9800996805
2021-11-01,17.5546888179
2021-11-02,17.6537559105
2021-11-03,18.4066658147
2021-11-04,17.7330095847
2021-11-05,17.8023565495
2021-11-08,17.9509571885
2021-11-09,17.7330095847
2021-11-10,17.9113303514
2021-11-11,18.2283450479
2021-11-12,18.2877853035
2021-11-15,18.3769456869
2021-11-16,18.3769456869
2021-11-17,18.456199361
2021-11-18,18.267971885
2021-11-19,17.9806773163
2021-11-22,18.5453597444
2021-11-23,18.6543335463
2021-11-24,18.5552664537
2021-11-26,17.6537559105
2021-11-29,17.5645955272
2021-11-30,16.8810325879
2021-12-01,16.4847642173
2021-12-02,17.2574875399
2021-12-03,16.8414057508
2021-12-06,17.3367412141
2021-12-07,17.4556217252
2021-12-08,17.5249686901
2021-12-09,17.5150619808
2021-12-10,17.4754351438
2021-12-13,16.8513124601
2021-12-14,17.0494466454
2021-12-15,17.2277674121
2021-12-16,17.4159948882
2021-12-17,16.6135514377
2021-12-20,16.4154172524
2021-12-21,16.9404728435
2021-12-22,17.0593533546
2021-12-23,17.2872076677
2021-12-27,17.6537559105
2021-12-28,17.7330095847
2021-12-29,17.7131961661
2021-12-30,17.5348753994
2021-12-31,17.6537559105
2022-01-03,18.119371246
2022-01-04,18.8128408946
2022-01-05,18.9317214058
2022-01-06,19.6846313099
2022-01-07,20.1997801917
2022-01-10,20.1106198083
2022-01-11,20.3582875399
2022-01-12,20.5167948882
2022-01-13,20.9824102236
2022-01-14,21.220171246
2022-01-18,20.9031565495
2022-01-19,20.1601533546
2022-01-20,19.1199488818
2022-01-21,18.3571322684
2022-01-24,19.0406952077
2022-01-25,18.6939603834
2022-01-26,18.9812549521
2022-01-27,19.090228754
2022-01-28,19.4765904153
2022-01-31,19.38
2022-02-01,19.66
2022-02-02,19.74
2022-02-03,19.94
2022-02-04,20.59
2022-02-07,20.59
2022-02-08,21.25
2022-02-09,21.0
2022-02-10,21.06
2022-02-11,20.96
2022-02-14,20.72
2022-02-15,21.16
2022-02-16,21.34
2022-02-17,20.82
2022-02-18,20.76
2022-02-22,20.99
2022-02-23,20.73
2022-02-24,19.95
2022-02-25,21.17
2022-02-28,21.08
2022-03-01,19.43
2022-03-02,20.54
2022-03-03,20.78
2022-03-04,20.23
2022-03-07,20.07
2022-03-08,19.8
2022-03-09,20.39
2022-03-10,20.47
2022-03-11,20.31
2022-03-14,20.63
2022-03-15,20.62
2022-03-16,21.38
2022-03-17,21.09
2022-03-18,21.08
2022-03-21,21.29
2022-03-22,21.71
2022-03-23,21.08
2022-03-24,21.17
2022-03-25,21.63
2022-03-28,21.18
2022-03-29,21.46
2022-03-30,20.32
2022-03-31,19.99
2022-04-01,19.41
2022-04-04,19.41
