date,JEC
2023-06-30,95.0144140312
2023-07-03,95.3740446672
2023-07-05,97.0283455929
2023-07-06,96.8445343789
2023-07-07,96.8844933385
2023-07-10,97.6996561134
2023-07-11,100.0012921838
2023-07-12,99.44186675
2023-07-13,99.7215794669
2023-07-14,98.4748599288
2023-07-17,97.5797792347
2023-07-18,97.9873606222
2023-07-19,97.6996561134
2023-07-20,98.362974842
2023-07-21,100.6726027043
2023-07-24,100.6965780801
2023-07-25,100.8644057102
2023-07-26,101.5037490631
2023-07-27,100.8404303345
2023-07-28,100.3439161444
2023-07-31,100.4320073717
2023-08-01,101.3449528179
2023-08-02,102.0897241029
2023-08-03,102.0656992227
2023-08-04,101.8895167682
2023-08-07,102.898561735
2023-08-08,107.5994299534
2023-08-09,109.2090969243
2023-08-10,109.4733706061
2023-08-11,109.2811715648
2023-08-14,109.6895945276
2023-08-15,109.2331218045
2023-08-16,108.272126598
2023-08-17,106.5103020527
2023-08-18,106.9507581891
2023-08-21,109.0409227632
2023-08-22,109.2251135111
2023-08-23,109.0249061764
2023-08-24,107.4632889659
2023-08-25,107.7916289947
2023-08-28,108.2881431848
2023-08-29,108.5444085732
2023-08-30,108.4403007591
2023-08-31,107.9678114493
2023-09-01,108.416275879
2023-09-05,106.2220034908
2023-09-06,105.853621995
2023-09-07,105.461215619
2023-09-08,104.7004277472
2023-09-11,105.1969419372
2023-09-12,105.2049502306
2023-09-13,105.0527926562
2023-09-14,107.3111313915
2023-09-15,105.8856551685
2023-09-18,106.6864845073
2023-09-19,105.957729809
2023-09-20,106.6464430403
2023-09-21,105.0047428959
2023-09-22,105.8856551685
2023-09-25,105.9256966355
2023-09-26,105.1969419372
2023-09-27,109.05693935
2023-09-28,108.8407154285
2023-09-29,109.3132047383
2023-10-02,107.5994299534
2023-10-03,106.6304264536
2023-10-04,108.0879358501
2023-10-05,107.6234548336
2023-10-06,110.194117011
2023-10-09,112.180173771
2023-10-10,111.4994688331
2023-10-11,112.3963976925
2023-10-12,110.9228717092
2023-10-13,110.8588053621
2023-10-16,110.690631201
2023-10-17,111.8358171554
2023-10-18,108.2481017178
2023-10-19,106.3661527718
2023-10-20,106.1178956768
2023-10-23,105.4291824454
2023-10-24,106.0217961561
2023-10-25,106.350136185
2023-10-26,106.7745757345
2023-10-27,105.2259552253
2023-10-30,105.274098868
2023-10-31,106.9591263652
2023-11-01,104.4396090599
2023-11-02,107.4405627929
2023-11-03,107.4967303762
2023-11-06,107.1837966981
2023-11-07,107.0233178889
2023-11-08,106.4134984137
2023-11-09,106.1085886761
2023-11-10,107.4726585548
2023-11-13,107.424514912
2023-11-14,109.9681040386
2023-11-15,109.9279843363
2023-11-16,106.7986475559
2023-11-17,108.5799623386
2023-11-20,109.9119364554
2023-11-21,100.363447305
2023-11-22,99.4647659732
2023-11-24,98.9913534859
2023-11-27,98.2210552015
2023-11-28,99.5450053778
2023-11-29,101.2621286368
2023-11-30,102.0484748021
2023-12-01,103.9581726322
2023-12-04,103.7575741206
2023-12-05,102.4175760634
2023-12-06,103.348353157
2023-12-07,103.0033237172
2023-12-08,102.1367381472
2023-12-11,102.9070364316
2023-12-12,103.1878743478
2023-12-13,103.4927840854
2023-12-14,103.4285925617
2023-12-15,101.7355411241
2023-12-18,101.4145835056
2023-12-19,103.3002095143
2023-12-20,101.213984994
2023-12-21,102.3373366588
2023-12-22,102.7626055033
2023-12-26,102.8508688484
2023-12-27,104.4396090599
2023-12-28,104.3433217744
2023-12-29,104.1507472033
2024-01-02,102.6823660987
2024-01-03,101.7596129455
2024-01-04,101.4466792674
2024-01-05,101.5670383744
2024-01-08,103.2119461692
2024-01-09,105.169787642
2024-01-10,105.8758944027
2024-01-11,106.1968520212
2024-01-12,107.3843952097
2024-01-16,105.9721816883
2024-01-17,104.6642793929
2024-01-18,105.7314634744
2024-01-19,106.1326604975
2024-01-22,107.21589246
2024-01-23,107.6090655426
2024-01-24,107.5930176617
2024-01-25,108.8928960166
2024-01-26,110.0804392051
2024-01-29,110.6581629184
2024-01-30,110.9791205369
2024-01-31,108.1386456132
2024-02-01,109.887864634
2024-02-02,110.9710965964
2024-02-05,109.9279843363
2024-02-06,112.2629510109
2024-02-07,115.2077371606
2024-02-08,114.8787556017
2024-02-09,116.7643816104
2024-02-12,116.7643816104
2024-02-13,114.7904922566
2024-02-14,115.7774369335
2024-02-15,118.1926430127
2024-02-16,118.3852175838
2024-02-20,116.6440225034
2024-02-21,115.994083326
2024-02-22,117.3340813832
2024-02-23,118.178269306
2024-02-26,117.7682351721
2024-02-27,118.4194658554
2024-02-28,118.2908276957
2024-02-29,117.9049132167
2024-03-01,117.8807935618
2024-03-04,118.2988675807
2024-03-05,118.2827878107
2024-03-06,118.1219901111
2024-03-07,119.5772092923
2024-03-08,118.1300299961
2024-03-11,118.8696994142
2024-03-12,119.9390041164
2024-03-13,121.1128273233
2024-03-14,120.0596023911
2024-03-15,119.7701665318
2024-03-18,118.925978609
2024-03-19,120.4133573301
2024-03-20,121.0887076684
2024-03-21,121.7399383517
2024-03-22,120.6223943396
2024-03-25,120.6625937645
2024-03-26,120.9037903139
2024-03-27,122.9539609835
2024-03-28,123.5971517818
2024-04-01,121.5871805371
2024-04-02,120.3651180203
2024-04-03,120.4937561799
2024-04-04,119.9068445765
2024-04-05,118.925978609
2024-04-08,117.4787993128
2024-04-09,117.9611924115
2024-04-10,116.0476997866
2024-04-11,117.2938819583
2024-04-12,116.2969362209
2024-04-15,115.7582639273
2024-04-16,116.5622524252
2024-04-17,114.9462355444
2024-04-18,115.3723494483
2024-04-19,115.6376656526
2024-04-22,115.862782432
2024-04-23,116.2808564509
2024-04-24,115.7582639273
2024-04-25,115.9190616269
2024-04-26,116.5059732304
2024-04-29,117.2617224184
2024-04-30,115.3964691033
2024-05-01,115.123113014
2024-05-02,116.5220530003
2024-05-03,119.0706965386
2024-05-06,119.8586052666
2024-05-07,113.8769308422
2024-05-08,111.3604468438
2024-05-09,112.3895521211
2024-05-10,111.9473584473
2024-05-13,111.2076890292
2024-05-14,110.8458942052
2024-05-15,110.7172560455
2024-05-16,110.7494155854
2024-05-17,109.6961906532
2024-05-20,110.0579854772
2024-05-21,111.5855636232
2024-05-22,110.8458942052
2024-05-23,111.6016433932
2024-05-24,113.1968733522
2024-05-28,110.7879149798
2024-05-29,108.0566879288
2024-05-30,110.6751209423
2024-05-31,112.2622941843
2024-06-03,111.1665806771
2024-06-04,111.6822105628
2024-06-05,111.42439562
2024-06-06,111.42439562
2024-06-07,112.0367061093
2024-06-10,112.8101509379
2024-06-11,112.3831449387
2024-06-12,112.6490165986
2024-06-13,112.1414434298
2024-06-14,111.3438284503
2024-06-17,113.3902345593
2024-06-18,113.5997092004
2024-06-20,113.7527868227
2024-06-21,113.5674823325
2024-06-24,114.4778913495
2024-06-25,112.7376404852
2024-06-26,112.0447628262
2024-06-27,112.3509180709
2024-06-28,112.560392712
2024-07-01,111.42439562
2024-07-02,110.9973896208
2024-07-03,111.5774732423
2024-07-05,110.1675477735
2024-07-08,110.9087657342
2024-07-09,109.9258462645
2024-07-10,111.641926978
2024-07-11,113.688333087
2024-07-12,115.960327271
2024-07-15,116.5806944773
2024-07-16,121.4469515239
2024-07-17,120.4882022051
2024-07-18,119.8436648479
2024-07-19,119.150787189
2024-07-22,120.3995783185
2024-07-23,121.88201424
2024-07-24,115.1546555746
2024-07-25,117.3702527398
2024-07-26,117.8455990407
2024-07-29,117.7002900407
2024-07-30,118.0151262074
2024-07-31,118.144289763
2024-08-01,116.8607269293
2024-08-02,114.8264009286
2024-08-05,113.1230565391
2024-08-06,113.5751289837
2024-08-07,112.5498932611
2024-08-08,114.842546373
2024-08-09,115.8435639289
2024-08-12,115.8354912067
2024-08-13,116.2875636513
2024-08-14,117.0463995404
2024-08-15,118.3703259853
2024-08-16,118.5963622076
2024-08-19,119.5166525413
2024-08-20,119.04036193
2024-08-21,119.8314887081
2024-08-22,119.9767977081
2024-08-23,120.2835611527
2024-08-26,121.1231242641
2024-08-27,121.0746879307
2024-08-28,120.6387609306
2024-08-29,121.0908333752
2024-08-30,121.801232931
2024-09-03,118.790107541
2024-09-04,118.5317804298
2024-09-05,116.1987637068
2024-09-06,114.5600010951
2024-09-09,116.6831270403
2024-09-10,115.5529459288
2024-09-11,114.5842192618
2024-09-12,115.0362917064
2024-09-13,116.2149091513
2024-09-16,116.8849450959
2024-09-17,117.0060359293
2024-09-18,117.4903992628
2024-09-19,120.654906375
2024-09-20,119.9929431526
2024-09-23,119.7426887636
2024-09-24,121.4621785975
2024-09-25,124.384504043
2024-09-26,124.8123583209
2024-09-27,125.5550487656
2024-09-30,126.4893049087
2024-10-01,127.6198815836
2024-10-02,130.5284591831
2024-10-03,134.2294067599
2024-10-04,135.3213312408
2024-10-07,133.3210802006
2024-10-08,132.7219711934
2024-10-09,132.6543298538
2024-10-10,132.1518513317
2024-10-11,133.7945695772
2024-10-14,134.635254797
2024-10-15,133.6786129952
2024-10-16,136.4712340127
2024-10-17,138.2782240828
2024-10-18,139.051267963
2024-10-21,138.7033982169
2024-10-22,136.9737125348
2024-10-23,136.6161797402
2024-10-24,136.9737125348
2024-10-25,136.0653859755
2024-10-28,136.7238293463
2024-10-29,138.302156838
2024-10-30,136.9174891612
2024-10-31,136.12348392
2024-11-01,135.1939168083
2024-11-04,135.4069426047
2024-11-05,137.1982958929
2024-11-06,142.9403094058
2024-11-07,140.2581209689
2024-11-08,141.7880335069
2024-11-11,142.2237680905
2024-11-12,142.4464768777
2024-11-13,144.5186368976
2024-11-14,136.1525328922
2024-11-15,135.5715534474
2024-11-18,135.9007751328
2024-11-19,129.2872924527
2024-11-20,128.2996273965
2024-11-21,131.1367436853
2024-11-22,133.0055608995
2024-11-25,134.8840611044
2024-11-26,136.2299968182
2024-11-27,136.7335123371
2024-11-29,136.7528783185
2024-12-02,135.435991577
2024-12-03,133.6252723073
2024-12-04,133.9738599742
2024-12-05,133.3735145479
2024-12-06,133.4606614646
2024-12-09,131.8339190191
2024-12-10,131.7661380839
2024-12-11,130.8365709722
2024-12-12,131.7080401394
2024-12-13,132.6472902419
2024-12-16,132.8893650105
2024-12-17,130.3911533978
2024-12-18,128.357725341
2024-12-19,129.810173953
2024-12-20,131.4465993892
2024-12-23,130.9914988241
2024-12-24,131.6886741579
2024-12-26,131.9210659358
2024-12-27,130.7881560184
2024-12-30,129.2679264712
2024-12-31,129.3841223601
2025-01-02,128.7450449709
2025-01-03,129.5584161936
2025-01-06,128.6578980541
2025-01-07,127.6702329979
2025-01-08,128.8806068413
2025-01-10,128.1543825353
2025-01-13,130.0231997494
2025-01-14,130.8656199444
2025-01-15,131.9016999543
2025-01-16,133.9448110019
2025-01-17,134.8453291414
2025-01-21,136.7528783185
2025-01-22,137.1498809392
2025-01-23,137.0917829947
2025-01-24,136.5495355129
2025-01-27,133.1120737977
2025-01-28,133.0346098717
2025-01-29,132.908730992
2025-01-30,135.3875766232
2025-01-31,135.6877493364
2025-02-03,134.3805455856
2025-02-04,129.7423930178
2025-02-05,128.0769186093
2025-02-06,129.2485604897
2025-02-07,129.6842950733
2025-02-10,130.1297126477
2025-02-11,128.9968027303
2025-02-12,126.2081013952
2025-02-13,126.2177843859
2025-02-14,124.7943847461
2025-02-18,126.2952483119
2025-02-19,126.2661993396
2025-02-20,126.0047585895
2025-02-21,125.2785342835
2025-02-24,124.6281653235
2025-02-25,123.4244973977
2025-02-26,122.6964724425
2025-02-27,122.8323704341
2025-02-28,124.3563693403
2025-03-03,121.4928045166
2025-03-04,119.1242966625
2025-03-05,120.7259515639
2025-03-06,119.9785126099
2025-03-07,120.8812635543
2025-03-10,119.9590986111
2025-03-11,118.5904116954
2025-03-12,118.1438897229
2025-03-13,115.7656748694
2025-03-14,118.4739277026
2025-03-17,119.1728316595
2025-03-18,118.9107426757
2025-03-19,120.6094675711
2025-03-20,118.3186157122
2025-03-21,117.6973677504
2025-03-24,119.5805256344
2025-03-25,119.9979266087
2025-03-26,120.3376715878
2025-03-27,119.8232006195
2025-03-28,117.6682467522
2025-03-31,117.3479157719
2025-04-01,118.4059787068
2025-04-02,120.8715565549
2025-04-03,115.008528916
2025-04-04,108.1845083364
2025-04-07,107.8059353597
2025-04-08,107.5438463758
2025-04-09,115.0667709125
2025-04-10,111.4848881331
2025-04-11,113.125371032
2025-04-14,114.4261089519
2025-04-15,114.066949974
2025-04-16,113.1641990296
2025-04-17,113.7854469914
2025-04-21,112.2905690835
2025-04-22,114.9211659214
2025-04-23,115.707432873
2025-04-24,118.7457236858
2025-04-25,118.0079917313
2025-04-28,118.8233796811
2025-04-29,120.2794295914
2025-04-30,120.172652598
2025-05-01,120.6580025681
2025-05-02,122.9682684258
2025-05-05,122.9197334288
2025-05-06,115.9695218568
2025-05-07,115.7947958676
2025-05-08,119.3475576488
2025-05-09,119.1631246601
2025-05-12,123.7739493761
2025-05-13,123.2206504102
2025-05-14,122.5217464533
2025-05-15,125.026152299
2025-05-16,127.927454403
2025-05-19,127.61053263
2025-05-20,126.8875548355
2025-05-21,125.0949660574
2025-05-22,125.5901563276
2025-05-23,124.9563127818
2025-05-27,127.746358383
2025-05-28,125.8002767537
2025-05-29,125.1251055761
2025-05-30,125.4031172375
2025-06-02,123.2485268621
2025-06-03,124.9463837939
2025-06-04,124.7080880841
2025-06-05,124.1123488099
2025-06-06,126.7633885804
2025-06-09,126.8328914958
2025-06-10,126.5648088223
2025-06-11,126.1577203182
2025-06-12,126.703814653
2025-06-13,124.9960287334
2025-06-16,128.7988311009
2025-06-17,127.5477786249
2025-06-18,126.4357319796
2025-06-20,126.4258029917
2025-06-23,127.3491988668
2025-06-24,128.6201093186
2025-06-25,127.1506191087
2025-06-26,128.6399672944
2025-06-27,129.1165587139
2025-06-30,130.5165460084
2025-07-01,131.708024557
2025-07-02,131.0725693311
2025-07-03,131.6683086054
2025-07-07,131.4300128957
2025-07-08,132.0456101458
2025-07-09,133.2470176823
2025-07-10,135.2427442511
2025-07-11,134.1803425453
2025-07-14,135.0739514567
2025-07-15,132.7704262628
2025-07-16,136.7519504127
2025-07-17,138.3108015137
2025-07-18,137.6852752757
2025-07-21,136.2157850658
2025-07-22,138.4498073444
2025-07-23,140.7136165867
2025-07-24,141.1207050908
2025-07-25,142.4313314942
2025-07-28,142.2625386998
2025-07-29,141.7760182925
2025-07-30,140.3958889737
2025-07-31,140.8625514052
2025-08-01,138.0923637798
2025-08-04,138.9263987638
2025-08-05,144.1788333654
2025-08-06,145.9064772609
2025-08-07,145.9362642246
2025-08-08,147.1078847973
2025-08-11,146.8000861723
2025-08-12,148.7461678016
2025-08-13,151.0993379351
2025-08-14,147.2766775917
2025-08-15,146.8993760513
2025-08-18,145.7476134544
2025-08-19,146.7107252812
2025-08-20,145.4993887568
2025-08-21,146.2738498133
2025-08-22,147.7532690112
2025-08-25,146.3701654761
2025-08-26,147.4050055311
2025-08-27,147.6239140043
2025-08-28,146.1811081583
2025-08-29,145.5044819685
2025-09-02,144.509443454
2025-09-03,142.6586718172
2025-09-04,143.0268360675
2025-09-05,144.6985007718
2025-09-08,144.0417753522
2025-09-09,142.9969849121
2025-09-10,143.9920234265
2025-09-11,148.0020286398
2025-09-12,145.9721500703
2025-09-15,146.0119516109
2025-09-16,145.4348292725
2025-09-17,146.569173179
2025-09-18,148.8876129176
2025-09-19,148.429895201
2025-09-22,149.8627506618
2025-09-23,147.1263947471
2025-09-24,146.7283793413
2025-09-25,145.5542338942
2025-09-26,147.1263947471
2025-09-29,147.7234178557
2025-09-30,149.116471776
2025-10-01,151.733423069
2025-10-02,153.2259808407
2025-10-03,153.8329543345
2025-10-06,154.2409201254
2025-10-07,154.5394316797
2025-10-08,156.5792606344
2025-10-09,154.6687866866
2025-10-10,150.3801706893
2025-10-13,153.1463777595
2025-10-14,157.2359860539
2025-10-15,159.8330365766
2025-10-16,155.2956609507
2025-10-17,154.6190347609
2025-10-20,161.7634112947
2025-10-21,163.6241333167
2025-10-22,156.9175737293
2025-10-23,159.9723419686
2025-10-24,158.7981965216
2025-10-27,160.201200827
2025-10-28,157.5245472231
2025-10-29,157.5742991488
2025-10-30,157.4349937568
2025-10-31,155.036950937
2025-11-03,153.4846908544
2025-11-04,153.803103179
2025-11-05,155.2160578696
2025-11-06,152.7284615834
2025-11-07,152.5991065765
2025-11-10,153.5145420098
2025-11-11,153.9026070305
2025-11-12,153.8528551048
2025-11-13,152.4399004142
2025-11-14,153.6438970167
2025-11-17,149.8428498915
2025-11-18,150.012006439
2025-11-19,144.3303365214
2025-11-20,128.5291249119
2025-11-21,128.1311095061
2025-11-24,132.2107674154
2025-11-25,132.8774432201
2025-11-26,135.1859325736
2025-11-28,134.1411421334
2025-12-01,132.18091626
2025-12-02,134.6685125461
2025-12-03,138.368854581
2025-12-04,140.3636481307
2025-12-05,139.8549757755
2025-12-08,139.6953922916
2025-12-09,136.9226292574
2025-12-10,134.8979138043
2025-12-11,136.3740610312
2025-12-12,135.3666902885
2025-12-15,135.1672109335
2025-12-16,133.601297997
2025-12-17,132.0353850604
2025-12-18,132.3445780606
2025-12-19,133.7209856099
2025-12-22,135.3267944175
2025-12-23,135.506325837
2025-12-24,135.7556750307
2025-12-26,134.9278357076
2025-12-29,134.9278357076
2025-12-30,133.5913240292
2025-12-31,132.1151768024
