date,PDCO
2023-06-29,31.2642039673
2023-06-30,31.3963594188
2023-07-03,30.6695044353
2023-07-05,30.3674348317
2023-07-06,30.301357106
2023-07-07,30.2352793802
2023-07-10,30.4901506082
2023-07-11,30.9243756633
2023-07-12,30.7827805366
2023-07-13,30.981013714
2023-07-14,30.2730380806
2023-07-17,30.7072631357
2023-07-18,30.6883837855
2023-07-19,30.64118541
2023-07-20,30.7922202117
2023-07-21,30.6494874234
2023-07-24,30.801735731
2023-07-25,30.8683443655
2023-07-26,30.6590029426
2023-07-27,30.8112512502
2023-07-28,30.9634995578
2023-07-31,31.2965427307
2023-08-01,31.4773375959
2023-08-02,31.4963686344
2023-08-03,31.4202444806
2023-08-04,31.6866790189
2023-08-07,31.9435980379
2023-08-08,31.6105548651
2023-08-09,31.7532876534
2023-08-10,31.4963686344
2023-08-11,31.9340825187
2023-08-14,32.6477464606
2023-08-15,32.1910015378
2023-08-16,31.8484428457
2023-08-17,31.9435980379
2023-08-18,32.5335602299
2023-08-21,32.3527653646
2023-08-22,32.1434239417
2023-08-23,32.2766412108
2023-08-24,32.1719704993
2023-08-25,32.0102066725
2023-08-28,32.2576101724
2023-08-29,31.7152255765
2023-08-30,29.2507060973
2023-08-31,28.5846197516
2023-09-01,28.7654146168
2023-09-05,28.2991541748
2023-09-06,28.2135145018
2023-09-07,28.0422351557
2023-09-08,27.5950057522
2023-09-11,27.7758006174
2023-09-12,27.5569436753
2023-09-13,26.700546945
2023-09-14,27.1192297909
2023-09-15,26.9669814833
2023-09-18,26.909888368
2023-09-19,27.6425833483
2023-09-20,27.8709558097
2023-09-21,27.8614402905
2023-09-22,28.0802972326
2023-09-25,28.2135145018
2023-09-26,28.308669694
2023-09-27,28.0802972326
2023-09-28,28.2610920979
2023-09-29,28.2039989826
2023-10-02,28.3657628094
2023-10-03,28.3943093671
2023-10-04,28.4609180016
2023-10-05,27.7091919829
2023-10-06,27.9565954827
2023-10-09,28.0422351557
2023-10-10,28.1183593095
2023-10-11,27.9185334058
2023-10-12,27.9661110019
2023-10-13,27.9946575596
2023-10-16,29.3744078472
2023-10-17,29.2887681742
2023-10-18,29.4315009626
2023-10-19,29.1174888282
2023-10-20,28.9831299476
2023-10-23,29.3670124635
2023-10-24,29.3862065893
2023-10-25,29.7412979164
2023-10-26,28.9639358218
2023-10-27,29.0215181992
2023-10-30,29.0695035137
2023-10-31,29.2326535829
2023-11-01,29.6453272875
2023-11-02,28.8775622557
2023-11-03,29.875656797
2023-11-06,29.3670124635
2023-11-07,29.0791005766
2023-11-08,29.0503093879
2023-11-09,28.8487710671
2023-11-10,29.2710418345
2023-11-13,29.6261331617
2023-11-14,30.7297953948
2023-11-15,30.5282570739
2023-11-16,30.8641542753
2023-11-17,30.7297953948
2023-11-20,30.7393924577
2023-11-21,30.9793190301
2023-11-22,31.0081102188
2023-11-24,31.2384397283
2023-11-27,30.6050335771
2023-11-28,30.1635686839
2023-11-29,24.9619605939
2023-11-30,24.3861368202
2023-12-01,25.5953667451
2023-12-04,25.0195429713
2023-12-05,25.5185902419
2023-12-06,25.3170519211
2023-12-07,25.3074548582
2023-12-08,25.508993179
2023-12-11,25.4706049275
2023-12-12,25.4418137388
2023-12-13,25.700934437
2023-12-14,26.2383699592
2023-12-15,25.9120698207
2023-12-18,25.9216668836
2023-12-19,26.6606407266
2023-12-20,26.6798348524
2023-12-21,27.2556586262
2023-12-22,27.1308968086
2023-12-26,27.2940468778
2023-12-27,27.3804204439
2023-12-28,27.3420321923
2023-12-29,27.3036439407
2024-01-02,27.5339734502
2024-01-03,27.7834970855
2024-01-04,27.6683323308
2024-01-05,27.4475998842
2024-01-08,28.3977091109
2024-01-09,28.4456944254
2024-01-10,28.3209326077
2024-01-11,28.2297605102
2024-01-12,28.4360973625
2024-01-16,28.4360973625
2024-01-17,28.5224709286
2024-01-18,29.3574154006
2024-01-19,29.1928667485
2024-01-22,29.386453398
2024-01-23,29.2315840784
2024-01-24,28.8734487768
2024-01-25,29.367094733
2024-01-26,29.0670354263
2024-01-29,29.0863940912
2024-01-30,29.1444700861
2024-01-31,28.9024867742
2024-02-01,29.1154320887
2024-02-02,28.8250521144
2024-02-05,28.1862161709
2024-02-06,28.0410261838
2024-02-07,27.6344942198
2024-02-08,27.963591524
2024-02-09,27.760325542
2024-02-12,28.1571781735
2024-02-13,26.9666202789
2024-02-14,27.2279622558
2024-02-15,28.0119881864
2024-02-16,27.4409075703
2024-02-20,27.4893042326
2024-02-21,26.9569409464
2024-02-22,27.4118695728
2024-02-23,27.8764775317
2024-02-26,28.0313468513
2024-02-27,27.9151948616
2024-02-28,25.8825350416
2024-02-29,26.2213116783
2024-03-01,26.4729743226
2024-03-04,26.2406703432
2024-03-05,25.9018937065
2024-03-06,25.9890076988
2024-03-07,26.1535563509
2024-03-08,26.2987463381
2024-03-11,26.2890670056
2024-03-12,26.0954803561
2024-03-13,26.2116323458
2024-03-14,25.9696490339
2024-03-15,26.3471430004
2024-03-18,25.9212523715
2024-03-19,26.0083663638
2024-03-20,26.4826536551
2024-03-21,26.4536156577
2024-03-22,26.3858603303
2024-03-25,26.2697083406
2024-03-26,26.1729150159
2024-03-27,26.8988649516
2024-03-28,26.7633542969
2024-04-01,26.2019530133
2024-04-02,25.5631170699
2024-04-03,25.6889483921
2024-04-04,25.5147204075
2024-04-05,25.4082477502
2024-04-08,25.3598510879
2024-04-09,25.6986277245
2024-04-10,24.8468464666
2024-04-11,24.9049224615
2024-04-12,24.6435804846
2024-04-15,24.5371078274
2024-04-16,24.8081291367
2024-04-17,24.9049224615
2024-04-18,24.9049224615
2024-04-19,25.4427201589
2024-04-22,25.3351606194
2024-04-23,25.3938294592
2024-04-24,25.5991703982
2024-04-25,25.2276010799
2024-04-26,25.1982666601
2024-04-29,25.423163879
2024-04-30,24.9049224615
2024-05-01,24.8853661816
2024-05-02,24.8658099017
2024-05-03,25.0907071206
2024-05-06,25.1884885201
2024-05-07,25.4427201589
2024-05-08,25.2960480596
2024-05-09,25.7165080776
2024-05-10,24.7386940823
2024-05-13,24.9929257211
2024-05-14,24.8755880416
2024-05-15,25.2569354998
2024-05-16,25.2764917797
2024-05-17,25.1884885201
2024-05-20,24.6604689626
2024-05-21,24.2595652245
2024-05-22,23.9368866061
2024-05-23,23.2817512292
2024-05-24,23.4088670486
2024-05-28,23.4479796084
2024-05-29,23.4773140283
2024-05-30,23.6728768273
2024-05-31,24.0444461456
2024-06-03,24.0444461456
2024-06-04,23.956442886
2024-06-05,23.751101947
2024-06-06,23.320863789
2024-06-07,23.2524168093
2024-06-10,22.7048409719
2024-06-11,22.3332716537
2024-06-12,22.3528279336
2024-06-13,22.3674951436
2024-06-14,22.1279307147
2024-06-17,22.3430497937
2024-06-18,24.8169192019
2024-06-20,23.6044298477
2024-06-21,23.7706582269
2024-06-24,23.9662210259
2024-06-25,23.6435424075
2024-06-26,23.2817512292
2024-06-27,23.2426386694
2024-06-28,23.5848735678
2024-07-01,23.5457610079
2024-07-02,23.3893107687
2024-07-03,23.3697544888
2024-07-05,23.2621949493
2024-07-08,23.2817512292
2024-07-09,22.7732879516
2024-07-10,22.6168377124
2024-07-11,23.6239861276
2024-07-12,23.7902145068
2024-07-15,24.2204526647
2024-07-16,24.8266973418
2024-07-17,25.7947331972
2024-07-18,25.4133857391
2024-07-19,24.7484722222
2024-07-22,24.6891944444
2024-07-23,24.6891944444
2024-07-24,24.8670277778
2024-07-25,25.6475185185
2024-07-26,25.9735462963
2024-07-29,25.528962963
2024-07-30,26.2699351852
2024-07-31,24.9460648148
2024-08-01,24.9855833333
2024-08-02,24.4916018519
2024-08-05,23.8099074074
2024-08-06,23.4937592593
2024-08-07,23.474
2024-08-08,24.1359351852
2024-08-09,24.0766574074
2024-08-12,23.8000277778
2024-08-13,24.1655740741
2024-08-14,23.9976203704
2024-08-15,24.5903981481
2024-08-16,24.4718425926
2024-08-19,24.4520833333
2024-08-20,24.3137685185
2024-08-21,24.5212407407
2024-08-22,24.27425
2024-08-23,24.6793148148
2024-08-26,25.0349814815
2024-08-27,25.3807685185
2024-08-28,22.2044675926
2024-08-29,22.194587963
2024-08-30,22.219287037
2024-09-03,22.0513333333
2024-09-04,21.6660277778
2024-09-05,20.8262592593
2024-09-06,20.4508333333
2024-09-09,20.2334814815
2024-09-10,20.4211944444
2024-09-11,20.5002314815
2024-09-12,20.8361388889
2024-09-13,21.60675
2024-09-16,21.4783148148
2024-09-17,21.4783148148
2024-09-18,21.6956666667
2024-09-19,21.9920555556
2024-09-20,21.3301203704
2024-09-23,21.34
2024-09-24,21.3795185185
2024-09-25,20.8954166667
2024-09-26,21.2708425926
2024-09-27,21.8932592593
2024-09-30,21.5771111111
2024-10-01,20.8262592593
2024-10-02,20.3421574074
2024-10-03,19.9864907407
2024-10-04,20.352037037
2024-10-07,20.0358888889
2024-10-08,20.0260092593
2024-10-09,19.8975740741
2024-10-10,19.9074537037
2024-10-11,20.3915555556
2024-10-14,20.6583055556
2024-10-15,20.5101111111
2024-10-16,20.6286666667
2024-10-17,20.8460185185
2024-10-18,21.34
2024-10-21,21.29
2024-10-22,21.32
2024-10-23,21.21
2024-10-24,21.53
2024-10-25,20.96
2024-10-28,21.48
2024-10-29,21.12
2024-10-30,21.26
2024-10-31,21.01
2024-11-01,20.85
2024-11-04,21.04
2024-11-05,21.22
2024-11-06,21.99
2024-11-07,21.35
2024-11-08,20.8
2024-11-11,21.05
2024-11-12,20.76
2024-11-13,20.0
2024-11-14,19.57
2024-11-15,19.75
2024-11-18,20.9
2024-11-19,20.41
2024-11-20,20.06
2024-11-21,20.28
2024-11-22,20.46
2024-11-25,21.62
2024-11-26,21.49
2024-11-27,21.46
2024-11-29,21.49
2024-12-02,21.89
2024-12-03,21.61
2024-12-04,21.88
2024-12-05,22.83
2024-12-06,22.92
2024-12-09,23.0
2024-12-10,23.11
2024-12-11,31.4
2024-12-12,30.98
2024-12-13,31.08
2024-12-16,31.02
2024-12-17,30.9
2024-12-18,30.87
2024-12-19,30.91
2024-12-20,30.86
2024-12-23,30.86
2024-12-24,30.9
2024-12-26,30.89
2024-12-27,30.85
2024-12-30,30.85
2024-12-31,30.86
2025-01-02,30.8
2025-01-03,30.82
2025-01-06,30.9
2025-01-07,30.88
2025-01-08,30.85
2025-01-10,30.81
2025-01-13,30.84
2025-01-14,30.89
2025-01-15,30.89
2025-01-16,30.88
2025-01-17,30.9
2025-01-21,30.95
2025-01-22,30.92
2025-01-23,30.9
2025-01-24,30.93
2025-01-27,30.94
2025-01-28,30.98
2025-01-29,30.95
2025-01-30,30.99
2025-01-31,30.95
2025-02-03,30.98
2025-02-04,31.0
2025-02-05,31.01
2025-02-06,31.03
2025-02-07,31.0
2025-02-10,31.01
2025-02-11,31.03
2025-02-12,31.04
2025-02-13,31.04
2025-02-14,31.03
2025-02-18,31.05
2025-02-19,31.04
2025-02-20,31.06
2025-02-21,31.07
2025-02-24,31.07
2025-02-25,31.08
2025-02-26,31.07
2025-02-27,31.15
2025-02-28,31.14
2025-03-03,31.14
2025-03-04,31.13
2025-03-05,31.14
2025-03-06,31.12
2025-03-07,31.13
2025-03-10,31.12
2025-03-11,31.16
2025-03-12,31.14
2025-03-13,31.14
2025-03-14,31.14
2025-03-17,31.18
2025-03-18,31.18
2025-03-19,31.2
2025-03-20,31.19
2025-03-21,31.16
2025-03-24,31.2
2025-03-25,31.24
2025-03-26,31.24
2025-03-27,31.25
2025-03-28,31.21
2025-03-31,31.24
2025-04-01,31.26
2025-04-02,31.28
2025-04-03,31.21
2025-04-04,30.94
2025-04-07,30.85
2025-04-08,31.06
2025-04-09,31.22
2025-04-10,30.94
2025-04-11,30.91
2025-04-14,31.34
2025-04-15,31.32
2025-04-16,31.33
2025-04-17,31.33
