date,SYMC
2023-06-28,17.2924122696
2023-06-29,17.4438510197
2023-06-30,17.5574300822
2023-07-03,17.4627808634
2023-07-05,17.0747190665
2023-07-06,16.9611400039
2023-07-07,17.112578754
2023-07-10,17.3870614884
2023-07-11,17.7467285197
2023-07-12,17.8224478948
2023-07-13,18.1821149261
2023-07-14,17.9928164885
2023-07-17,17.8603075823
2023-07-18,18.191579848
2023-07-19,18.2862290667
2023-07-20,18.0685358636
2023-07-21,18.2294395355
2023-07-24,18.2767641449
2023-07-25,18.5512468793
2023-07-26,18.6837557856
2023-07-27,18.4565976605
2023-07-28,18.4376678168
2023-07-31,18.4092730511
2023-08-01,18.2767641449
2023-08-02,17.7467285197
2023-08-03,17.6236845353
2023-08-04,19.0244929732
2023-08-07,19.9899150046
2023-08-08,19.194861567
2023-08-09,19.734362114
2023-08-10,19.6397128952
2023-08-11,19.7438270358
2023-08-14,19.9331254734
2023-08-15,19.6775725827
2023-08-16,19.3746950826
2023-08-17,19.0812825044
2023-08-18,19.3983573873
2023-08-21,19.798323519
2023-08-22,19.5507254375
2023-08-23,19.7126164908
2023-08-24,19.1983743215
2023-08-25,19.236466334
2023-08-28,19.4364493999
2023-08-29,19.5602484406
2023-08-30,19.2936043528
2023-08-31,19.2840813497
2023-09-01,19.4935874187
2023-09-05,19.6269094626
2023-09-06,19.2745583465
2023-09-07,19.0460062713
2023-09-08,19.0364832682
2023-09-11,18.3889190549
2023-09-12,18.5603331114
2023-09-13,18.112751964
2023-09-14,18.3032120267
2023-09-15,18.1317979703
2023-09-18,18.1032289609
2023-09-19,18.0937059577
2023-09-20,18.2365510048
2023-09-21,18.0746599515
2023-09-22,17.9603839138
2023-09-25,17.8080158637
2023-09-26,17.2461586787
2023-09-27,17.0461756128
2023-09-28,16.9509455815
2023-09-29,16.8366695438
2023-10-02,16.6938244968
2023-10-03,16.5319334435
2023-10-04,16.3224273745
2023-10-05,16.1795823275
2023-10-06,16.5224104403
2023-10-09,16.4938414309
2023-10-10,16.846192547
2023-10-11,16.8842845595
2023-10-12,16.4747954247
2023-10-13,16.3033813682
2023-10-16,16.6652554874
2023-10-17,16.8557155501
2023-10-18,16.7604855187
2023-10-19,16.5605024529
2023-10-20,16.3414733808
2023-10-23,16.074829293
2023-10-24,16.2557663525
2023-10-25,15.7129551738
2023-10-26,15.865323224
2023-10-27,15.722478177
2023-10-30,15.8558002209
2023-10-31,15.865323224
2023-11-01,15.8367542146
2023-11-02,16.3509963839
2023-11-03,16.7890545281
2023-11-06,16.6176404717
2023-11-07,18.0270449358
2023-11-08,18.3984420581
2023-11-09,18.0937059577
2023-11-10,18.3603500455
2023-11-13,17.9984759264
2023-11-14,18.7031781584
2023-11-15,18.817454196
2023-11-16,19.4269263967
2023-11-17,19.7935620174
2023-11-20,19.9181100843
2023-11-21,20.1863674592
2023-11-22,20.3013349056
2023-11-24,20.3779798698
2023-11-27,20.435463593
2023-11-28,20.435463593
2023-11-29,20.8570108964
2023-11-30,21.1540101329
2023-12-01,21.4031062667
2023-12-04,21.5372349541
2023-12-05,21.3168806819
2023-12-06,21.2019132355
2023-12-07,21.336041923
2023-12-08,21.2210744766
2023-12-11,21.2881388203
2023-12-12,21.4222675077
2023-12-13,21.5755574362
2023-12-14,21.9875241191
2023-12-15,22.2078783913
2023-12-18,22.2078783913
2023-12-19,22.3132652171
2023-12-20,21.8342341906
2023-12-21,22.2078783913
2023-12-22,22.1695559092
2023-12-26,22.2462008734
2023-12-27,22.0354272217
2023-12-28,22.0162659807
2023-12-29,21.8629760522
2024-01-02,21.8342341906
2024-01-03,21.5180737131
2024-01-04,21.3935256462
2024-01-05,21.4605899899
2024-01-08,21.8342341906
2024-01-09,21.6138799184
2024-01-10,21.8629760522
2024-01-11,22.0641690833
2024-01-12,22.1216528065
2024-01-16,22.1791365297
2024-01-17,21.8629760522
2024-01-18,22.0066853601
2024-01-19,22.4952970072
2024-01-22,22.5719419715
2024-01-23,22.581522592
2024-01-24,22.5144582483
2024-01-25,22.8401993464
2024-01-26,22.7731350026
2024-01-29,23.1659404444
2024-01-30,22.9647474133
2024-01-31,22.4952970072
2024-02-01,22.9168443106
2024-02-02,20.3396573877
2024-02-05,20.20073839
2024-02-06,19.7264976737
2024-02-07,20.0330775307
2024-02-08,19.9947550486
2024-02-09,20.4546248341
2024-02-12,20.9815589633
2024-02-13,20.4642054546
2024-02-14,20.4258829725
2024-02-15,20.6127050729
2024-02-16,20.5837952481
2024-02-20,20.911439929
2024-02-21,20.7668908051
2024-02-22,20.9596229703
2024-02-23,21.3354506925
2024-02-26,20.7187077637
2024-02-27,20.6416148976
2024-02-28,20.6223416811
2024-02-29,20.7090711555
2024-03-01,21.0367158364
2024-03-04,20.911439929
2024-03-05,20.4103362994
2024-03-06,20.689797939
2024-03-07,21.094535486
2024-03-08,21.2679944347
2024-03-11,21.0848988777
2024-03-12,21.354723909
2024-03-13,21.3065408677
2024-03-14,20.7958006298
2024-03-15,20.4874291654
2024-03-18,20.4392461241
2024-03-19,20.6319782894
2024-03-20,20.8054372381
2024-03-21,21.3354506925
2024-03-22,21.2969042595
2024-03-25,20.9596229703
2024-03-26,21.1041720942
2024-03-27,21.2969042595
2024-03-28,21.5860025073
2024-04-01,21.499273033
2024-04-02,21.2583578264
2024-04-03,21.2583578264
2024-04-04,21.2294480016
2024-04-05,21.3450873008
2024-04-08,21.4607265999
2024-04-09,21.8365543222
2024-04-10,21.5281828578
2024-04-11,20.2272407424
2024-04-12,20.1694210928
2024-04-15,19.8514130201
2024-04-16,19.6972272879
2024-04-17,19.6297710301
2024-04-18,19.6394076384
2024-04-19,19.7550469375
2024-04-22,19.7454103293
2024-04-23,19.9285058862
2024-04-24,20.0730550102
2024-04-25,19.8032299788
2024-04-26,19.8803228449
2024-04-29,20.0055987523
2024-04-30,19.4081290401
2024-05-01,19.2250334831
2024-05-02,18.96484506
2024-05-03,19.3021263492
2024-05-06,18.9841182765
2024-05-07,19.2346700914
2024-05-08,19.2924897409
2024-05-09,19.6008612053
2024-05-10,22.6074829831
2024-05-13,23.1278598293
2024-05-14,23.6482366755
2024-05-15,24.1397036968
2024-05-16,24.4866215943
2024-05-17,24.2408880836
2024-05-20,23.6985430046
2024-05-21,24.2602575507
2024-05-22,24.2118338829
2024-05-23,23.8922376757
2024-05-24,24.1053018138
2024-05-28,24.0278239454
2024-05-29,23.7275972053
2024-05-30,23.8050750737
2024-05-31,24.0471934125
2024-06-03,24.0278239454
2024-06-04,24.037508679
2024-06-05,24.6573316264
2024-06-06,24.6379621593
2024-06-07,23.9406613434
2024-06-10,23.7082277382
2024-06-11,23.5920109355
2024-06-12,24.1053018138
2024-06-13,23.7179124717
2024-06-14,23.6210651362
2024-06-17,22.9431337875
2024-06-18,22.8172322513
2024-06-20,23.0109269223
2024-06-21,23.4564246658
2024-06-24,23.320838396
2024-06-25,23.408000998
2024-06-26,23.4273704651
2024-06-27,23.8438140079
2024-06-28,24.1924644158
2024-07-01,24.1053018138
2024-07-02,24.1730949487
2024-07-03,23.9019224092
2024-07-05,23.863183475
2024-07-08,23.776020873
2024-07-09,23.3692620638
2024-07-10,23.8244445408
2024-07-11,24.2118338829
2024-07-12,24.7057552941
2024-07-15,24.5604842908
2024-07-16,24.773548429
2024-07-17,24.9672431001
2024-07-18,24.773548429
2024-07-19,24.6767010935
2024-07-22,24.7251247612
2024-07-23,24.492691156
2024-07-24,24.405528554
2024-07-25,24.4152132875
2024-07-26,25.2674698402
2024-07-29,25.2384156396
2024-07-30,24.9575583665
2024-07-31,25.1706225047
2024-08-01,24.4442674882
2024-08-02,24.3667896198
2024-08-05,23.8534987415
2024-08-06,23.6501193368
2024-08-07,23.4951636
2024-08-08,23.9600308105
2024-08-09,24.1149865474
2024-08-12,23.8438140079
2024-08-13,24.0956170803
2024-08-14,24.1537254816
2024-08-15,24.0956170803
2024-08-16,24.4733216889
2024-08-19,24.7977602629
2024-08-20,24.6323120979
2024-08-21,25.0605308779
2024-08-22,24.6128476079
2024-08-23,25.0313341429
2024-08-26,25.440088433
2024-08-27,25.644465578
2024-08-28,25.517946393
2024-08-29,25.712591293
2024-08-30,25.751520273
2024-09-03,25.381694963
2024-09-04,25.449820678
2024-09-05,25.2454435329
2024-09-06,24.7004378129
2024-09-09,25.0313341429
2024-09-10,25.2065145529
2024-09-11,25.3233014929
2024-09-12,25.547143128
2024-09-13,25.780717008
2024-09-16,25.907236193
2024-09-17,25.751520273
2024-09-18,25.868307213
2024-09-19,26.150542318
2024-09-20,25.770984763
2024-09-23,26.092148848
2024-09-24,26.4717064031
2024-09-25,26.024023133
2024-09-26,26.4425096681
2024-09-27,26.7344770181
2024-09-30,26.6955480381
2024-10-01,26.4619741581
2024-10-02,26.2770615031
2024-10-03,26.2478647681
2024-10-04,26.7539415081
2024-10-07,26.5592966081
2024-10-08,26.6760835481
2024-10-09,26.8512639581
2024-10-10,26.9583186531
2024-10-11,27.0069798781
2024-10-14,27.2600182482
2024-10-15,27.3573406982
2024-10-16,27.4157341682
2024-10-17,27.3086794732
2024-10-18,26.4717064031
2024-10-21,26.082416603
2024-10-22,26.3841161981
2024-10-23,26.082416603
2024-10-24,26.2965259931
2024-10-25,26.2478647681
2024-10-28,26.3062582381
2024-10-29,26.3841161981
2024-10-30,26.189471298
2024-10-31,28.3305651983
2024-11-01,27.5130566182
2024-11-04,27.4838598832
2024-11-05,27.7660949882
2024-11-06,28.3402974433
2024-11-07,28.7587839783
2024-11-08,28.7393194883
2024-11-11,29.5568280684
2024-11-12,29.7125439885
2024-11-13,29.6930794985
2024-11-14,29.2356639834
2024-11-15,28.7879807134
2024-11-18,28.6176664258
2024-11-19,28.5785712531
2024-11-20,28.7740471167
2024-11-21,29.1356774643
2024-11-22,29.507081605
2024-11-25,29.9273547117
2024-11-26,30.2010209207
2024-11-27,30.1423781616
2024-11-29,30.1521519548
2024-12-02,30.2303423002
2024-12-03,30.1423781616
2024-12-04,30.982924375
2024-12-05,30.5431036819
2024-12-06,30.4453657502
2024-12-09,29.7905216072
2024-12-10,29.1454512575
2024-12-11,29.2431891892
2024-12-12,29.340927121
2024-12-13,29.1845464302
2024-12-16,29.0574871189
2024-12-17,28.7154043576
2024-12-18,27.1027284832
2024-12-19,26.8290622742
2024-12-20,27.200466415
2024-12-23,27.0636333105
2024-12-24,27.2200140013
2024-12-26,27.2297877945
2024-12-27,27.0245381378
2024-12-30,26.760645722
2024-12-31,26.760645722
2025-01-02,26.8583836538
2025-01-03,26.8779312401
2025-01-06,26.8095146879
2025-01-07,26.3696939948
2025-01-08,26.4967533062
2025-01-10,26.2915036494
2025-01-13,26.2426346835
2025-01-14,26.5260746857
2025-01-15,26.9463477924
2025-01-16,26.7020029629
2025-01-17,26.8974788265
2025-01-21,26.7020029629
2025-01-22,26.8583836538
2025-01-23,26.8681574469
2025-01-24,26.819288481
2025-01-27,26.8681574469
2025-01-28,27.1711450355
2025-01-29,27.0049905514
2025-01-30,27.2591091741
2025-01-31,26.3012774426
2025-02-03,26.3892415812
2025-02-04,26.4283367539
2025-02-05,26.8877050333
2025-02-06,27.09295469
2025-02-07,27.0049905514
2025-02-10,27.4839064172
2025-02-11,27.2200140013
2025-02-12,26.8095146879
2025-02-13,27.3861684854
2025-02-14,27.2151271048
2025-02-18,27.1169484355
2025-02-19,26.9991340325
2025-02-20,26.8224124279
2025-02-21,26.5573300211
2025-02-24,26.8518660287
2025-02-25,27.0482233671
2025-02-26,26.9893161656
2025-02-27,26.7831409602
2025-02-28,26.8322302948
2025-03-03,27.1365841694
2025-03-04,26.7635052264
2025-03-05,27.0482233671
2025-03-06,26.8322302948
2025-03-07,27.6962025839
2025-03-10,27.185673504
2025-03-11,26.5573300211
2025-03-12,26.2137046788
2025-03-13,25.8504436027
2025-03-14,26.5376942872
2025-03-17,27.3427593747
2025-03-18,27.2936700401
2025-03-19,27.3918487093
2025-03-20,27.058041234
2025-03-21,26.684962291
2025-03-24,27.1169484355
2025-03-25,27.1562199032
2025-03-26,27.0285876333
2025-03-27,26.8518660287
2025-03-28,25.948622272
2025-03-31,26.0566188081
2025-04-01,26.2529761465
2025-04-02,26.5180585534
2025-04-03,25.5264539944
2025-04-04,23.3468875379
2025-04-07,23.2781624695
2025-04-08,23.0719872641
2025-04-09,24.947199846
2025-04-10,23.8181451501
2025-04-11,23.9654131539
2025-04-14,24.20104196
2025-04-15,24.32867423
2025-04-16,23.8574166178
2025-04-17,24.0046846216
2025-04-21,23.1308944657
2025-04-22,23.7985094163
2025-04-23,24.1323168916
2025-04-24,24.6035745038
2025-04-25,24.7999318422
2025-04-28,25.0551963822
2025-04-29,25.202464386
2025-04-30,25.3988217244
2025-05-01,25.1337393175
2025-05-02,25.4577289259
2025-05-05,25.3006430552
2025-05-06,25.2515537206
2025-05-07,27.3329415078
2025-05-08,27.8827420554
2025-05-09,28.3834532683
2025-05-12,28.5307212722
2025-05-13,28.5699927398
2025-05-14,28.0790993938
2025-05-15,28.4423604699
2025-05-16,28.2852745991
2025-05-19,28.0938261942
2025-05-20,28.0149386513
2025-05-21,27.2162022801
2025-05-22,27.3739773658
2025-05-23,27.2063413372
2025-05-27,27.7782760228
2025-05-28,27.6698056514
2025-05-29,27.6106399943
2025-05-30,28.0839652513
2025-06-02,27.9656339371
2025-06-03,28.4389591941
2025-06-04,28.6854827655
2025-06-05,28.7249265369
2025-06-06,28.922145394
2025-06-09,28.922145394
2025-06-10,29.1193642511
2025-06-11,29.0306157654
2025-06-12,29.8490740224
2025-06-13,29.3658878225
2025-06-16,29.602550451
2025-06-17,29.3560268796
2025-06-18,28.9517282226
2025-06-20,28.6263171084
2025-06-23,28.4093763655
2025-06-24,28.9615891654
2025-06-25,28.6756218226
2025-06-26,29.0404767083
2025-06-27,28.8728406797
2025-06-30,28.991171994
2025-07-01,29.3856097082
2025-07-02,29.3954706511
2025-07-03,30.0660147652
2025-07-07,29.6814379938
2025-07-08,29.5236629082
2025-07-09,29.740603651
2025-07-10,29.2672783939
2025-07-11,28.2910450513
2025-07-14,29.3856097082
2025-07-15,29.4940800796
2025-07-16,29.602550451
2025-07-17,29.7208817653
2025-07-18,29.8490740224
2025-07-21,29.8687959081
2025-07-22,30.0955975938
2025-07-23,30.2533726794
2025-07-24,30.0955975938
2025-07-25,30.1843460795
2025-07-28,30.0955975938
2025-07-29,29.8490740224
2025-07-30,29.4250534796
2025-07-31,29.0799204797
2025-08-01,28.3896544798
2025-08-04,28.5770123941
2025-08-05,28.1825746799
2025-08-06,28.2910450513
2025-08-07,27.8768854514
2025-08-08,30.0265709938
2025-08-11,30.3421211651
2025-08-12,31.4071029935
2025-08-13,31.712792222
2025-08-14,31.0718309364
2025-08-15,31.032387165
2025-08-18,31.0570395221
2025-08-19,31.1857425868
2025-08-20,31.1263411723
2025-08-21,30.8788352788
2025-08-22,31.2649444727
2025-08-25,30.8194338643
2025-08-26,30.4630253776
2025-08-27,30.4333246704
2025-08-28,29.9086121761
2025-08-29,29.8987119403
2025-09-02,29.2056954384
2025-09-03,29.3640992103
2025-09-04,29.2353961456
2025-09-05,29.2056954384
2025-09-08,29.6116051038
2025-09-09,29.1759947312
2025-09-10,28.9581895449
2025-09-11,29.373999446
2025-09-12,28.8492869517
2025-09-15,28.4730779935
2025-09-16,28.3146742216
2025-09-17,28.3740756361
2025-09-18,28.5720803509
2025-09-19,28.7007834156
2025-09-22,28.5522798795
2025-09-23,28.6611824726
2025-09-24,28.799785773
2025-09-25,28.2107217464
2025-09-26,28.5126789365
2025-09-29,28.5027787007
2025-09-30,28.1067692711
2025-10-01,27.839462906
2025-10-02,27.7998619631
2025-10-03,27.5424558338
2025-10-06,27.4731541836
2025-10-07,27.0276435752
2025-10-08,26.9682421608
2025-10-09,26.7702374459
2025-10-10,26.2554251873
2025-10-13,26.4336294307
2025-10-14,26.5623324953
2025-10-15,26.7702374459
2025-10-16,26.2059240086
2025-10-17,26.2554251873
2025-10-20,26.4336294307
2025-10-21,27.0870449897
2025-10-22,26.9385414535
2025-10-23,26.918740982
2025-10-24,26.9484416893
2025-10-27,26.5722327311
2025-10-28,26.4435296664
2025-10-29,25.5921093926
2025-10-30,25.8297150504
2025-10-31,26.0970214155
2025-11-03,26.0178195295
2025-11-04,25.6119098641
2025-11-05,25.5822091569
2025-11-06,25.196099963
2025-11-07,25.5129075067
2025-11-10,26.0871211797
2025-11-11,26.8692398033
2025-11-12,26.730636503
2025-11-13,26.4534299022
2025-11-14,26.4336294307
2025-11-17,26.0029691759
2025-11-18,26.2019207381
2025-11-19,25.9233885511
2025-11-20,25.9233885511
2025-11-21,26.4008723003
2025-11-24,26.012916754
2025-11-25,26.5401383938
2025-11-26,26.102444957
2025-11-28,26.2317634724
2025-12-01,26.1422352694
2025-12-02,26.1123925351
2025-12-03,27.0474648773
2025-12-04,26.9181463619
2025-12-05,26.9479890962
2025-12-08,26.6992996435
2025-12-09,26.9977269868
2025-12-10,27.385682533
2025-12-11,27.6343719857
2025-12-12,27.5249486265
2025-12-15,27.3458922206
2025-12-16,27.2364688614
2025-12-17,27.748769134
2025-12-18,27.5448437828
2025-12-19,27.4652631579
2025-12-22,27.5746865171
2025-12-23,27.3061019082
2025-12-24,27.4951058922
2025-12-26,27.6244244076
2025-12-29,27.4354204236
2025-12-30,27.3160494863
2025-12-31,27.0474648773
