date,CTL
2023-09-19,1.63
2023-09-20,1.63
2023-09-21,1.54
2023-09-22,1.51
2023-09-25,1.39
2023-09-26,1.3
2023-09-27,1.39
2023-09-28,1.43
2023-09-29,1.42
2023-10-02,1.39
2023-10-03,1.31
2023-10-04,1.34
2023-10-05,1.35
2023-10-06,1.29
2023-10-09,1.31
2023-10-10,1.39
2023-10-11,1.33
2023-10-12,1.32
2023-10-13,1.32
2023-10-16,1.35
2023-10-17,1.42
2023-10-18,1.39
2023-10-19,1.39
2023-10-20,1.39
2023-10-23,1.3
2023-10-24,1.37
2023-10-25,1.34
2023-10-26,1.4
2023-10-27,1.33
2023-10-30,1.49
2023-10-31,1.46
2023-11-01,0.9801
2023-11-02,1.06
2023-11-03,1.12
2023-11-06,1.32
2023-11-07,1.3
2023-11-08,1.3
2023-11-09,1.18
2023-11-10,1.19
2023-11-13,1.15
2023-11-14,1.3
2023-11-15,1.38
2023-11-16,1.38
2023-11-17,1.35
2023-11-20,1.38
2023-11-21,1.32
2023-11-22,1.29
2023-11-24,1.26
2023-11-27,1.23
2023-11-28,1.18
2023-11-29,1.35
2023-11-30,1.31
2023-12-01,1.48
2023-12-04,1.56
2023-12-05,1.55
2023-12-06,1.48
2023-12-07,1.44
2023-12-08,1.49
2023-12-11,1.37
2023-12-12,1.47
2023-12-13,1.58
2023-12-14,1.77
2023-12-15,1.81
2023-12-18,1.79
2023-12-19,1.77
2023-12-20,1.66
2023-12-21,1.74
2023-12-22,1.73
2023-12-26,1.8
2023-12-27,1.81
2023-12-28,1.85
2023-12-29,1.83
2024-01-02,1.89
2024-01-03,1.79
2024-01-04,1.75
2024-01-05,1.7
2024-01-08,1.74
2024-01-09,1.63
2024-01-10,1.7
2024-01-11,1.58
2024-01-12,1.59
2024-01-16,1.55
2024-01-17,1.44
2024-01-18,1.44
2024-01-19,1.32
2024-01-22,1.38
2024-01-23,1.37
2024-01-24,1.35
2024-01-25,1.38
2024-01-26,1.4
2024-01-29,1.36
2024-01-30,1.3
2024-01-31,1.22
2024-02-01,1.28
2024-02-02,1.3
2024-02-05,1.29
2024-02-06,1.35
2024-02-07,1.45
2024-02-08,1.5
2024-02-09,1.52
2024-02-12,1.77
2024-02-13,1.62
2024-02-14,1.59
2024-02-15,1.6
2024-02-16,1.54
2024-02-20,1.55
2024-02-21,1.55
2024-02-22,1.54
2024-02-23,1.5
2024-02-26,1.48
2024-02-27,1.54
2024-02-28,1.61
2024-02-29,1.62
2024-03-01,1.62
2024-03-04,1.69
2024-03-05,1.7
2024-03-06,1.71
2024-03-07,1.73
2024-03-08,1.82
2024-03-11,1.76
2024-03-12,1.72
2024-03-13,1.64
2024-03-14,1.58
2024-03-15,1.57
2024-03-18,1.61
2024-03-19,1.69
2024-03-20,1.77
2024-03-21,1.71
2024-03-22,1.61
2024-03-25,1.61
2024-03-26,1.55
2024-03-27,1.58
2024-03-28,1.56
2024-04-01,1.46
2024-04-02,1.41
2024-04-03,1.42
2024-04-04,1.34
2024-04-05,1.34
2024-04-08,1.37
2024-04-09,1.46
2024-04-10,1.38
2024-04-11,1.44
2024-04-12,1.38
2024-04-15,1.37
2024-04-16,1.33
2024-04-17,1.32
2024-04-18,1.32
2024-04-19,1.31
2024-04-22,1.36
2024-04-23,1.36
2024-04-24,1.29
2024-04-25,1.21
2024-04-26,1.21
2024-04-29,1.22
2024-04-30,1.19
2024-05-01,1.21
2024-05-02,1.29
2024-05-03,1.32
2024-05-06,1.32
2024-05-07,1.3
2024-05-08,1.28
2024-05-09,1.34
2024-05-10,1.31
2024-05-13,1.25
2024-05-14,1.33
2024-05-15,1.3
2024-05-16,1.31
2024-05-17,1.32
2024-05-20,1.3
2024-05-21,1.26
2024-05-22,1.29
2024-05-23,1.29
2024-05-24,1.27
2024-05-28,1.28
2024-05-29,1.29
2024-05-30,1.28
2024-05-31,1.29
2024-06-03,1.29
2024-06-04,1.26
2024-06-05,1.33
2024-06-06,1.31
2024-06-07,1.27
2024-06-10,1.22
2024-06-11,1.23
2024-06-12,1.23
2024-06-13,1.19
2024-06-14,1.13
2024-06-17,1.08
2024-06-18,1.07
2024-06-20,1.11
2024-06-21,1.07
2024-06-24,1.05
2024-06-25,0.9925
2024-06-26,1.0
2024-06-27,1.03
2024-06-28,1.1
2024-07-01,1.11
2024-07-02,1.07
2024-07-03,1.04
2024-07-05,1.03
2024-07-08,1.06
2024-07-09,1.06
2024-07-10,1.05
2024-07-11,1.16
2024-07-12,1.18
2024-07-15,1.21
2024-07-16,1.32
2024-07-17,1.34
2024-07-18,1.36
2024-07-19,1.38
2024-07-22,1.43
2024-07-23,1.49
2024-07-24,1.52
2024-07-25,1.64
2024-07-26,1.77
2024-07-29,1.94
2024-07-30,2.67
2024-07-31,3.15
2024-08-01,3.32
2024-08-02,3.07
2024-08-05,2.59
2024-08-06,5.0
2024-08-07,6.63
2024-08-08,5.38
2024-08-09,5.57
2024-08-12,4.64
2024-08-13,5.01
2024-08-14,5.66
2024-08-15,5.71
2024-08-16,6.02
2024-08-19,5.76
2024-08-20,6.15
2024-08-21,6.13
2024-08-22,6.04
2024-08-23,6.23
2024-08-26,6.12
2024-08-27,5.23
2024-08-28,5.35
2024-08-29,5.17
2024-08-30,5.25
2024-09-03,4.71
2024-09-04,5.38
2024-09-05,5.5
2024-09-06,5.84
2024-09-09,5.68
2024-09-10,5.36
2024-09-11,5.44
2024-09-12,5.99
2024-09-13,6.09
2024-09-16,6.25
2024-09-17,6.32
2024-09-18,6.38
2024-09-19,6.7
2024-09-20,6.66
2024-09-23,7.28
2024-09-24,7.19
2024-09-25,7.15
2024-09-26,6.94
2024-09-27,7.28
2024-09-30,7.1
2024-10-01,6.71
2024-10-02,6.73
2024-10-03,6.68
2024-10-04,6.78
2024-10-07,6.23
2024-10-08,6.43
2024-10-09,6.48
2024-10-10,6.28
2024-10-11,6.2
2024-10-14,6.08
2024-10-15,6.18
2024-10-16,6.24
2024-10-17,6.18
2024-10-18,6.74
2024-10-21,6.57
2024-10-22,6.13
2024-10-23,6.13
2024-10-24,6.28
2024-10-25,6.44
2024-10-28,6.41
2024-10-29,6.6
2024-10-30,6.69
2024-10-31,6.39
2024-11-01,7.0
2024-11-04,7.48
2024-11-05,7.61
2024-11-06,9.02
2024-11-07,9.19
2024-11-08,9.59
2024-11-11,10.12
2024-11-12,9.23
2024-11-13,8.89
2024-11-14,8.63
2024-11-15,8.54
2024-11-18,8.13
2024-11-19,7.74
2024-11-20,7.55
2024-11-21,7.85
2024-11-22,7.88
2024-11-25,7.78
2024-11-26,7.65
2024-11-27,7.37
2024-11-29,7.34
2024-12-02,6.99
2024-12-03,6.74
2024-12-04,6.58
2024-12-05,6.47
2024-12-06,7.0
2024-12-09,6.5
2024-12-10,6.23
2024-12-11,6.49
2024-12-12,6.4
2024-12-13,6.51
2024-12-16,6.21
2024-12-17,5.99
2024-12-18,5.79
2024-12-19,6.06
2024-12-20,5.92
2024-12-23,5.84
2024-12-24,5.82
2024-12-26,5.67
2024-12-27,5.49
2024-12-30,5.4
2024-12-31,5.31
2025-01-02,5.61
2025-01-03,5.66
2025-01-06,5.82
2025-01-07,5.55
2025-01-08,5.52
2025-01-10,5.4
2025-01-13,5.36
2025-01-14,5.31
2025-01-15,5.55
2025-01-16,5.53
2025-01-17,5.66
2025-01-21,5.48
2025-01-22,5.75
2025-01-23,5.77
2025-01-24,5.92
2025-01-27,4.97
2025-01-28,5.08
2025-01-29,5.01
2025-01-30,5.0
2025-01-31,4.94
2025-02-03,4.87
2025-02-04,5.04
2025-02-05,4.97
2025-02-06,5.01
2025-02-07,4.99
2025-02-10,4.98
2025-02-11,4.83
2025-02-12,4.66
2025-02-13,4.71
2025-02-14,4.6
2025-02-18,4.93
2025-02-19,4.88
2025-02-20,4.69
2025-02-21,4.66
2025-02-24,4.33
2025-02-25,4.44
2025-02-26,4.71
2025-02-27,4.51
2025-02-28,4.72
2025-03-03,4.79
2025-03-04,4.81
2025-03-05,5.16
2025-03-06,5.03
2025-03-07,5.3
2025-03-10,4.93
2025-03-11,4.87
2025-03-12,4.98
2025-03-13,4.65
2025-03-14,4.87
2025-03-17,5.07
2025-03-18,4.88
2025-03-19,4.99
2025-03-20,4.92
2025-03-21,4.92
2025-03-24,4.86
2025-03-25,4.4
2025-03-26,4.17
2025-03-27,4.1
2025-03-28,3.94
2025-03-31,3.92
2025-04-01,3.84
2025-04-02,4.02
2025-04-03,3.5
2025-04-04,3.27
2025-04-07,3.43
2025-04-08,3.24
2025-04-09,3.76
2025-04-10,3.54
2025-04-11,3.46
2025-04-14,3.47
2025-04-15,3.4
2025-04-16,3.28
2025-04-17,3.29
2025-04-21,3.07
2025-04-22,3.2
2025-04-23,3.28
2025-04-24,3.34
2025-04-25,3.35
2025-04-28,3.58
2025-04-29,3.57
2025-04-30,3.54
2025-05-01,3.52
2025-05-02,3.78
2025-05-05,4.23
2025-05-06,4.26
2025-05-07,4.23
2025-05-08,4.16
2025-05-09,4.39
2025-05-12,4.4
2025-05-13,4.39
2025-05-14,4.31
2025-05-15,4.18
2025-05-16,4.1
2025-05-19,3.98
2025-05-20,3.99
2025-05-21,3.81
2025-05-22,3.84
2025-05-23,3.72
2025-05-27,4.02
2025-05-28,3.94
2025-05-29,3.9
2025-05-30,3.92
2025-06-02,3.85
2025-06-03,4.11
2025-06-04,3.91
2025-06-05,3.96
2025-06-06,3.94
2025-06-09,4.2
2025-06-10,4.33
2025-06-11,4.15
2025-06-12,4.2
2025-06-13,4.04
2025-06-16,4.07
2025-06-17,4.0
2025-06-18,3.98
2025-06-20,3.94
2025-06-23,4.24
2025-06-24,4.3
2025-06-25,4.29
2025-06-26,4.35
2025-06-27,4.51
2025-06-30,4.38
2025-07-01,4.51
2025-07-02,4.45
2025-07-03,4.6
2025-07-07,4.41
2025-07-08,4.52
2025-07-09,4.53
2025-07-10,4.51
2025-07-11,4.47
2025-07-14,4.6
2025-07-15,4.53
2025-07-16,4.51
2025-07-17,4.39
2025-07-18,4.36
2025-07-21,4.31
2025-07-22,4.45
2025-07-23,4.57
2025-07-24,4.41
2025-07-25,4.33
2025-07-28,4.47
2025-07-29,4.59
2025-07-30,4.46
2025-07-31,4.45
2025-08-01,3.71
2025-08-04,3.75
2025-08-05,3.75
2025-08-06,3.76
2025-08-07,3.7
2025-08-08,3.76
2025-08-11,3.74
2025-08-12,3.95
2025-08-13,4.31
2025-08-14,4.34
2025-08-15,4.43
2025-08-18,4.69
2025-08-19,4.59
2025-08-20,4.43
2025-08-21,4.31
2025-08-22,4.61
2025-08-25,4.69
2025-08-26,4.69
2025-08-27,5.27
2025-08-28,5.02
2025-08-29,4.97
2025-09-02,4.79
2025-09-03,4.72
2025-09-04,4.97
2025-09-05,4.75
2025-09-08,5.12
2025-09-09,5.63
2025-09-10,6.14
2025-09-11,6.09
2025-09-12,6.05
2025-09-15,5.85
2025-09-16,5.54
2025-09-17,5.59
2025-09-18,5.75
2025-09-19,5.71
2025-09-22,6.22
2025-09-23,5.8
2025-09-24,5.66
2025-09-25,5.95
2025-09-26,5.92
2025-09-29,5.89
2025-09-30,6.12
2025-10-01,6.07
2025-10-02,6.38
2025-10-03,6.56
2025-10-06,7.16
2025-10-07,6.91
2025-10-08,7.04
2025-10-09,6.85
2025-10-10,6.58
2025-10-13,6.75
2025-10-14,6.87
2025-10-15,7.27
2025-10-16,7.02
2025-10-17,6.9
2025-10-20,7.16
2025-10-21,7.17
2025-10-22,7.04
2025-10-23,7.79
2025-10-24,8.09
2025-10-27,9.36
2025-10-28,10.05
2025-10-29,11.0
2025-10-30,10.34
2025-10-31,10.28
2025-11-03,11.83
2025-11-04,10.54
2025-11-05,10.86
2025-11-06,10.94
2025-11-07,10.52
2025-11-10,10.49
2025-11-11,9.25
2025-11-12,8.55
2025-11-13,8.12
2025-11-14,7.99
2025-11-17,8.06
2025-11-18,7.62
2025-11-19,7.68
2025-11-20,7.48
2025-11-21,7.59
2025-11-24,7.71
2025-11-25,8.0
2025-11-26,8.09
2025-11-28,8.11
2025-12-01,8.29
2025-12-02,9.14
2025-12-03,9.57
2025-12-04,8.78
2025-12-05,8.26
2025-12-08,8.37
2025-12-09,8.5
2025-12-10,8.69
2025-12-11,8.64
2025-12-12,8.5
2025-12-15,8.06
2025-12-16,8.1
2025-12-17,7.63
2025-12-18,7.84
2025-12-19,8.19
2025-12-22,7.77
2025-12-23,7.79
2025-12-24,7.77
2025-12-26,7.69
2025-12-29,7.55
2025-12-30,7.82
2025-12-31,7.77
