date,K
2023-06-29,54.026051994
2023-06-30,54.4950000658
2023-07-03,55.4248108978
2023-07-05,55.3035312241
2023-07-06,55.2873606009
2023-07-07,54.3252085226
2023-07-10,54.1635022909
2023-07-11,54.5435119353
2023-07-12,54.9073509565
2023-07-13,54.6809622322
2023-07-14,54.6243650511
2023-07-17,53.9451988782
2023-07-18,53.8643457624
2023-07-19,54.317123211
2023-07-20,54.761815348
2023-07-21,54.8022419059
2023-07-24,54.858839087
2023-07-25,54.9477775144
2023-07-26,54.608194428
2023-07-27,54.2766966531
2023-07-28,54.6405356743
2023-07-31,54.0826491751
2023-08-01,53.5166773643
2023-08-02,53.8805163855
2023-08-03,53.5651892338
2023-08-04,52.3928190544
2023-08-07,52.400904366
2023-08-08,51.3093873023
2023-08-09,51.4144963529
2023-08-10,51.4144963529
2023-08-11,51.7298235046
2023-08-14,51.6813116351
2023-08-15,51.0425720201
2023-08-16,50.1774436808
2023-08-17,49.6680690511
2023-08-18,50.0076521375
2023-08-21,49.417424392
2023-08-22,49.1182678635
2023-08-23,49.1991209793
2023-08-24,49.1829503561
2023-08-25,49.514448131
2023-08-28,49.6195571816
2023-08-29,49.7165809206
2023-08-30,49.8944577754
2023-08-31,49.8216899712
2023-09-01,48.8990660828
2023-09-05,48.5561439296
2023-09-06,48.4173421057
2023-09-07,48.4744957979
2023-09-08,48.5153198637
2023-09-11,48.8664068301
2023-09-12,48.6622865008
2023-09-13,48.1070792052
2023-09-14,48.9153957091
2023-09-15,48.956219775
2023-09-18,49.1195160384
2023-09-19,49.2256586096
2023-09-20,49.6012400155
2023-09-21,49.3644604336
2023-09-22,49.1603401043
2023-09-25,48.5724735559
2023-09-26,48.3193643476
2023-09-27,48.2703754686
2023-09-28,48.335693974
2023-09-29,48.5888031823
2023-10-02,48.842769696
2023-10-03,49.2986355465
2023-10-04,49.2800287771
2023-10-05,47.112340141
2023-10-06,46.9169690623
2023-10-09,46.9820927552
2023-10-10,47.177463834
2023-10-11,46.0796644389
2023-10-12,45.2330564308
2023-10-13,46.3866761341
2023-10-16,46.7867216764
2023-10-17,47.0937333716
2023-10-18,46.8053284458
2023-10-19,46.4145862882
2023-10-20,46.6285641364
2023-10-23,45.9308102836
2023-10-24,46.7588115223
2023-10-25,47.4100484516
2023-10-26,47.3263179892
2023-10-27,46.8890589081
2023-10-30,46.7029912141
2023-10-31,46.9541826011
2023-11-01,47.0751266022
2023-11-02,48.1264090738
2023-11-03,48.433420769
2023-11-06,47.7635770703
2023-11-07,47.3542281433
2023-11-08,48.3682970761
2023-11-09,48.3776004608
2023-11-10,48.2101395361
2023-11-13,48.5729715396
2023-11-14,48.9171967736
2023-11-15,48.6567020019
2023-11-16,48.5636681549
2023-11-17,49.1218712371
2023-11-20,48.8613764654
2023-11-21,49.1404780065
2023-11-22,49.2893321618
2023-11-24,49.7451980123
2023-11-27,48.842769696
2023-11-28,48.6380952325
2023-11-29,48.0612853808
2023-11-30,49.4009727782
2023-12-01,49.7206593169
2023-12-04,50.4446553017
2023-12-05,50.162578944
2023-12-06,50.5010705732
2023-12-07,50.9241851098
2023-12-08,50.491668028
2023-12-11,51.0088080171
2023-12-12,50.8113545667
2023-12-13,51.996075269
2023-12-14,51.554155642
2023-12-15,50.5574858448
2023-12-18,50.7079265689
2023-12-19,50.4352527564
2023-12-20,49.8616974958
2023-12-21,50.6327062068
2023-12-22,51.225066558
2023-12-26,51.7139989113
2023-12-27,51.8738421807
2023-12-28,52.2969567173
2023-12-29,52.5696305297
2024-01-02,54.3091014022
2024-01-03,54.045830135
2024-01-04,53.4440672386
2024-01-05,53.2748214239
2024-01-08,53.1619908809
2024-01-09,53.020952702
2024-01-10,52.4567999866
2024-01-11,51.9490625428
2024-01-12,52.1089058121
2024-01-16,50.9053800193
2024-01-17,51.2720792843
2024-01-18,51.3002869201
2024-01-19,50.7079265689
2024-01-22,50.4070451207
2024-01-23,51.1968589222
2024-01-24,50.2754094871
2024-01-25,51.3661047369
2024-01-26,51.4695327347
2024-01-29,51.516545461
2024-01-30,51.9866727238
2024-01-31,51.4883378252
2024-02-01,52.2969567173
2024-02-02,51.7704141829
2024-02-05,50.8865749288
2024-02-06,51.1780538317
2024-02-07,50.4822654827
2024-02-08,51.6575836398
2024-02-09,50.2942145776
2024-02-12,51.3849098274
2024-02-13,50.9711978361
2024-02-14,50.7643418404
2024-02-15,52.0806981764
2024-02-16,52.1559185384
2024-02-20,52.7764865253
2024-02-21,53.0773679736
2024-02-22,53.5757028722
2024-02-23,53.058562883
2024-02-26,53.0679654283
2024-02-27,52.3063592625
2024-02-28,52.7576814348
2024-02-29,52.3815796246
2024-03-01,52.0776429885
2024-03-04,51.0233627821
2024-03-05,50.7384221858
2024-03-06,51.1563350604
2024-03-07,50.9093865435
2024-03-08,51.4887657561
2024-03-11,51.4317776368
2024-03-12,51.1468370405
2024-03-13,51.2893073386
2024-03-14,50.2825172316
2024-03-15,50.871394464
2024-03-18,52.0206548692
2024-03-19,52.429069724
2024-03-20,52.3720816047
2024-03-21,53.2933895328
2024-03-22,52.7615004197
2024-03-25,52.8564806184
2024-03-26,53.0844330955
2024-03-27,53.8062826062
2024-03-28,54.4141558784
2024-04-01,54.1957014212
2024-04-02,54.7750806337
2024-04-03,53.7492944869
2024-04-04,54.6895984548
2024-04-05,54.5661241964
2024-04-08,54.594618256
2024-04-09,54.2526895404
2024-04-10,54.1482113218
2024-04-11,53.3503776521
2024-04-12,52.6380261613
2024-04-15,52.6190301215
2024-04-16,52.7235083402
2024-04-17,53.2553974533
2024-04-18,53.7018043875
2024-04-19,54.4996380573
2024-04-22,55.0695192499
2024-04-23,55.2214875679
2024-04-24,55.8008667805
2024-04-25,55.5159261841
2024-04-26,54.832068753
2024-04-29,55.2879737071
2024-04-30,54.9555430114
2024-05-01,54.1197172622
2024-05-02,58.2038658095
2024-05-03,57.4725182789
2024-05-06,57.0261113447
2024-05-07,58.5457945251
2024-05-08,59.2011578966
2024-05-09,58.5078024456
2024-05-10,58.7547509624
2024-05-13,59.3531262147
2024-05-14,59.4196123538
2024-05-15,58.7262569028
2024-05-16,59.020695519
2024-05-17,58.4698103661
2024-05-20,58.9637073997
2024-05-21,59.1251737376
2024-05-22,58.5457945251
2024-05-23,58.2513559089
2024-05-24,57.9759133324
2024-05-28,56.5132182713
2024-05-29,56.6081984701
2024-05-30,56.3612499532
2024-05-31,57.311051941
2024-06-03,57.4155301597
2024-06-04,57.9811531818
2024-06-05,57.3292486817
2024-06-06,57.6072667773
2024-06-07,57.1662725567
2024-06-10,56.648583689
2024-06-11,57.2429672038
2024-06-12,56.3322182699
2024-06-13,56.3034577772
2024-06-14,55.1434512403
2024-06-17,55.7186610933
2024-06-18,56.3705655934
2024-06-20,55.335187858
2024-06-21,55.1051039168
2024-06-24,55.8528767257
2024-06-25,55.6707269389
2024-06-26,55.009235608
2024-06-27,55.2968405345
2024-06-28,55.2968405345
2024-07-01,54.3765047697
2024-07-02,54.3573311079
2024-07-03,54.3285706153
2024-07-05,54.0505525196
2024-07-08,53.8684027329
2024-07-09,54.0409656888
2024-07-10,54.5394808947
2024-07-11,54.4915467403
2024-07-12,54.2039418138
2024-07-15,53.9930315343
2024-07-16,54.6928701888
2024-07-17,56.5143680566
2024-07-18,56.399326086
2024-07-19,55.5652717992
2024-07-22,55.2297327183
2024-07-23,54.27104963
2024-07-24,54.8654331447
2024-07-25,54.9133672991
2024-07-26,55.0955170859
2024-07-29,54.7695648359
2024-07-30,55.172211733
2024-07-31,55.747421586
2024-08-01,59.4862856304
2024-08-02,60.3778609026
2024-08-05,70.1756020652
2024-08-06,70.3194045285
2024-08-07,69.945518124
2024-08-08,71.2780876168
2024-08-09,71.7861896536
2024-08-12,70.932961705
2024-08-13,71.4218900801
2024-08-14,76.9630783306
2024-08-15,76.9630783306
2024-08-16,76.9726651614
2024-08-19,76.9439046688
2024-08-20,76.9822519923
2024-08-21,77.2602700879
2024-08-22,77.3082042424
2024-08-23,77.336964735
2024-08-26,77.3465515659
2024-08-27,77.4520067056
2024-08-28,77.2890305806
2024-08-29,77.2027491026
2024-08-30,77.2794437497
2024-09-03,77.3944857203
2024-09-04,77.4234507224
2024-09-05,77.4234507224
2024-09-06,77.3269007153
2024-09-09,77.404140721
2024-09-10,77.2400057089
2024-09-11,77.1627657032
2024-09-12,77.4910357274
2024-09-13,77.8965457574
2024-09-16,77.8965457574
2024-09-17,77.8579257546
2024-09-18,77.8675807553
2024-09-19,77.8675807553
2024-09-20,78.0220607667
2024-09-23,77.8386157531
2024-09-24,77.8868907567
2024-09-25,77.809650751
2024-09-26,77.8579257546
2024-09-27,77.9930957645
2024-09-30,77.9255107596
2024-10-01,77.8675807553
2024-10-02,77.809650751
2024-10-03,77.8482707538
2024-10-04,77.8289607524
2024-10-07,77.8386157531
2024-10-08,77.7806857488
2024-10-09,77.7806857488
2024-10-10,77.7613757474
2024-10-11,77.7710307481
2024-10-14,77.8482707538
2024-10-15,78.1379207753
2024-10-16,78.2634357845
2024-10-17,78.2248157817
2024-10-18,78.2537807838
2024-10-21,78.3696407924
2024-10-22,78.1282657745
2024-10-23,78.1668857774
2024-10-24,78.2344707824
2024-10-25,78.0896457717
2024-10-28,77.8193057517
2024-10-29,77.7903407496
2024-10-30,78.0606807695
2024-10-31,77.8675807553
2024-11-01,77.8289607524
2024-11-04,77.8193057517
2024-11-05,78.0703357703
2024-11-06,78.147575776
2024-11-07,77.877235756
2024-11-08,78.2055057802
2024-11-11,78.3020557874
2024-11-12,78.2344707824
2024-11-13,78.3792957931
2024-11-14,78.0606807695
2024-11-15,77.7903407496
2024-11-18,77.8193057517
2024-11-19,77.7710307481
2024-11-20,77.9930957645
2024-11-21,78.2248157817
2024-11-22,78.3696407924
2024-11-25,78.3117107881
2024-11-26,78.3310207895
2024-11-27,78.350330791
2024-11-29,78.4855008009
2024-12-02,78.4661907995
2024-12-03,78.3592356448
2024-12-04,78.2620036859
2024-12-05,78.5342531707
2024-12-06,78.5050835831
2024-12-09,78.3495124489
2024-12-10,78.4661907995
2024-12-11,78.4078516242
2024-12-12,78.4759139954
2024-12-13,78.3300660571
2024-12-16,78.427298016
2024-12-17,78.3592356448
2024-12-18,78.164771727
2024-12-19,78.1161557476
2024-12-20,78.2717268818
2024-12-23,78.4661907995
2024-12-24,78.5828691501
2024-12-26,78.8648418308
2024-12-27,78.9231810062
2024-12-30,78.5828691501
2024-12-31,78.7287170884
2025-01-02,78.8162258514
2025-01-03,78.9620737897
2025-01-06,78.9717969856
2025-01-07,79.0981985321
2025-01-08,79.2829392539
2025-01-10,79.2537696663
2025-01-13,79.2537696663
2025-01-14,79.1759840992
2025-01-15,78.9426273979
2025-01-16,79.3023856457
2025-01-17,79.5162959552
2025-01-21,79.4287871922
2025-01-22,79.3801712128
2025-01-23,79.5065727593
2025-01-24,79.6038047182
2025-01-27,79.6913134811
2025-01-28,79.535742347
2025-01-29,79.5065727593
2025-01-30,79.6718670894
2025-01-31,79.4676799758
2025-02-03,79.4968495634
2025-02-04,79.4871263675
2025-02-05,79.5940815223
2025-02-06,79.8566078112
2025-02-07,80.0219021413
2025-02-10,80.0024557495
2025-02-11,79.9246701824
2025-02-12,79.9052237906
2025-02-13,79.9343933783
2025-02-14,79.9830093577
2025-02-18,80.041348533
2025-02-19,80.128857296
2025-02-20,80.1677500796
2025-02-21,80.3719371932
2025-02-24,80.4302763685
2025-02-25,80.4011067808
2025-02-26,80.3330444096
2025-02-27,80.216366059
2025-02-28,80.6052938944
2025-03-03,80.8775433792
2025-03-04,80.6327862573
2025-03-05,80.6425765421
2025-03-06,80.7013182514
2025-03-07,80.7208988212
2025-03-10,80.7208988212
2025-03-11,80.5055125539
2025-03-12,80.5642542631
2025-03-13,80.574044548
2025-03-14,80.5055125539
2025-03-17,80.652366827
2025-03-18,80.6229959724
2025-03-19,80.6229959724
2025-03-20,80.6034154026
2025-03-21,80.7796405304
2025-03-24,80.7698502456
2025-03-25,80.6621571119
2025-03-26,80.7208988212
2025-03-27,80.7208988212
2025-03-28,80.7404793909
2025-03-31,80.7600599607
2025-04-01,80.7698502456
2025-04-02,80.7208988212
2025-04-03,80.81880167
2025-04-04,80.5153028387
2025-04-07,79.927885746
2025-04-08,79.9768371704
2025-04-09,80.5348834085
2025-04-10,80.4173999899
2025-04-11,80.5642542631
2025-04-14,80.7208988212
2025-04-15,80.574044548
2025-04-16,80.5642542631
2025-04-17,80.6425765421
2025-04-21,80.6817376817
2025-04-22,80.8677530943
2025-04-23,81.1125102163
2025-04-24,81.0341879373
2025-04-25,80.8873336641
2025-04-28,80.7111085363
2025-04-29,80.8481725246
2025-04-30,81.0341879373
2025-05-01,81.0635587919
2025-05-02,81.1418810709
2025-05-05,80.8775433792
2025-05-06,80.8090113851
2025-05-07,80.8285919548
2025-05-08,80.8090113851
2025-05-09,80.7502696758
2025-05-12,80.574044548
2025-05-13,80.3880291353
2025-05-14,80.0845303041
2025-05-15,80.4076097051
2025-05-16,80.574044548
2025-05-19,80.6719473968
2025-05-20,80.7796405304
2025-05-21,80.4076097051
2025-05-22,80.3586582807
2025-05-23,80.6621571119
2025-05-27,80.7698502456
2025-05-28,80.5348834085
2025-05-29,80.7698502456
2025-05-30,80.897123949
2025-06-02,80.9656559431
2025-06-03,80.689625459
2025-06-04,80.7487748484
2025-06-05,80.9853724063
2025-06-06,80.8966483221
2025-06-09,80.8276407011
2025-06-10,80.2755797327
2025-06-11,80.4530279011
2025-06-12,79.0827337119
2025-06-13,78.7475538383
2025-06-16,79.1615995645
2025-06-17,79.0925919435
2025-06-18,77.82088007
2025-06-20,77.5547078174
2025-06-23,77.495558428
2025-06-24,77.4068343438
2025-06-25,76.7463328281
2025-06-26,77.7025812911
2025-06-27,77.8800294595
2025-06-30,78.4025157331
2025-07-01,78.7278373751
2025-07-02,78.8658526172
2025-07-03,78.8658526172
2025-07-07,78.5306727436
2025-07-08,78.2250675647
2025-07-09,78.0969105542
2025-07-10,78.5405309752
2025-07-11,78.3137916489
2025-07-14,78.5405309752
2025-07-15,78.3039334173
2025-07-16,78.6193968278
2025-07-17,78.846136154
2025-07-18,78.7869867646
2025-07-21,78.6391132909
2025-07-22,78.9545767014
2025-07-23,78.7672703014
2025-07-24,78.7278373751
2025-07-25,78.6982626804
2025-07-28,78.6588297541
2025-07-29,79.0038678593
2025-07-30,78.6686879857
2025-07-31,78.6982626804
2025-08-01,78.7869867646
2025-08-04,78.9545767014
2025-08-05,78.6391132909
2025-08-06,78.708120912
2025-08-07,78.9447184698
2025-08-08,78.9348602382
2025-08-11,78.9742931645
2025-08-12,79.0531590172
2025-08-13,79.0630172487
2025-08-14,78.9447184698
2025-08-15,79.0531590172
2025-08-18,78.8855690804
2025-08-19,78.9250020067
2025-08-20,78.9052855435
2025-08-21,78.8559943856
2025-08-22,79.0137260909
2025-08-25,78.8264196909
2025-08-26,78.6785462172
2025-08-27,78.6292550593
2025-08-28,78.3433663436
2025-08-29,78.3729410383
2025-09-02,78.3926575015
2025-09-03,78.4919641363
2025-09-04,78.9289133293
2025-09-05,79.316209205
2025-09-08,78.8097453676
2025-09-09,78.9289133293
2025-09-10,78.4919641363
2025-09-11,79.0282199641
2025-09-12,78.879260012
2025-09-15,78.5018947998
2025-09-16,78.8693293485
2025-09-17,78.1046682606
2025-09-18,77.6577884041
2025-09-19,76.8434739988
2025-09-22,76.4661087866
2025-09-23,76.495900777
2025-09-24,76.4263861327
2025-09-25,76.535623431
2025-09-26,77.3995911536
2025-09-29,81.3917178721
2025-09-30,81.451301853
2025-10-01,81.888251046
2025-10-02,82.0769336521
2025-10-03,82.15637896
2025-10-06,82.0868643156
2025-10-07,82.3252002391
2025-10-08,82.2954082487
2025-10-09,82.2854775852
2025-10-10,82.2854775852
2025-10-13,82.2258936043
2025-10-14,82.3748535565
2025-10-15,82.2159629408
2025-10-16,82.345061566
2025-10-17,82.5138828452
2025-10-20,82.4642295278
2025-10-21,82.4046455469
2025-10-22,82.4443682008
2025-10-23,82.4542988643
2025-10-24,82.4542988643
2025-10-27,82.5436748356
2025-10-28,82.5138828452
2025-10-29,82.4443682008
2025-10-30,82.5536054991
2025-10-31,82.4840908548
2025-11-03,82.4840908548
2025-11-04,82.61318948
2025-11-05,82.6231201435
2025-11-06,82.6529121339
2025-11-07,82.7621494322
2025-11-10,82.7422881052
2025-11-11,82.7422881052
2025-11-12,82.7422881052
2025-11-13,82.7124961148
2025-11-14,82.7422881052
2025-11-17,82.7522187687
2025-11-18,82.8912480574
2025-11-19,82.84159474
2025-11-20,82.821733413
2025-11-21,82.8713867304
2025-11-24,82.8713867304
2025-11-25,82.9111093843
2025-11-26,83.0203466826
2025-11-28,83.0600693365
2025-12-01,83.07
2025-12-02,83.13
2025-12-03,83.14
2025-12-04,83.15
2025-12-05,83.14
2025-12-08,83.44
2025-12-09,83.45
2025-12-10,83.44
2025-12-11,83.44
