date,HRS
2023-07-03,187.1103571279
2023-07-05,186.5804602938
2023-07-06,184.2810865311
2023-07-07,184.1959245399
2023-07-10,184.1864620965
2023-07-11,186.7697091631
2023-07-12,185.4071173038
2023-07-13,187.7916530576
2023-07-14,185.1705562171
2023-07-17,187.3279933277
2023-07-18,185.7572277121
2023-07-19,188.1417634659
2023-07-20,189.1731698039
2023-07-21,189.2204820212
2023-07-24,189.8828530639
2023-07-25,190.7155480891
2023-07-26,191.6712548793
2023-07-27,179.5593272408
2023-07-28,181.9249381077
2023-07-31,179.3038412672
2023-08-01,177.6289887734
2023-08-02,175.9257489493
2023-08-03,175.2255281327
2023-08-04,176.427258453
2023-08-07,177.8182376428
2023-08-08,175.6040258714
2023-08-09,177.0990919392
2023-08-10,176.3894086792
2023-08-11,177.8466249732
2023-08-14,176.4367208965
2023-08-15,172.5665815183
2023-08-16,172.7463679442
2023-08-17,171.9799100233
2023-08-18,171.7244240497
2023-08-21,171.1945272155
2023-08-22,170.5226937293
2023-08-23,168.6869796966
2023-08-24,168.2895570709
2023-08-25,168.8667661224
2023-08-28,168.5166557141
2023-08-29,167.7218104629
2023-08-30,168.2422448536
2023-08-31,168.5166557141
2023-09-01,168.8099914616
2023-09-05,164.2292848221
2023-09-06,162.0770193324
2023-09-07,160.5532915521
2023-09-08,159.9342771413
2023-09-11,160.8294672122
2023-09-12,161.038979782
2023-09-13,161.0865962752
2023-09-14,163.3817112443
2023-09-15,164.486413885
2023-09-18,166.7815288541
2023-09-19,167.7433820154
2023-09-20,166.32441052
2023-09-21,165.6482563175
2023-09-22,165.2958942683
2023-09-25,165.8577688873
2023-09-26,165.2101845806
2023-09-27,166.8481919445
2023-09-28,164.1245285372
2023-09-29,165.8196756928
2023-10-02,163.3817112443
2023-10-03,161.2103991573
2023-10-04,155.9725849125
2023-10-05,153.5917602557
2023-10-06,156.0773411974
2023-10-09,171.6193645566
2023-10-10,169.1052137191
2023-10-11,168.3909663221
2023-10-12,165.5149301367
2023-10-13,168.7909448644
2023-10-16,170.4670454227
2023-10-17,169.8004145188
2023-10-18,170.9908268472
2023-10-19,169.4194825738
2023-10-20,167.7052888209
2023-10-23,168.4385828152
2023-10-24,164.7721128438
2023-10-25,167.3624500703
2023-10-26,166.8577152431
2023-10-27,162.7817434308
2023-10-30,166.0482348598
2023-10-31,170.8575006664
2023-11-01,170.2003930612
2023-11-02,174.3335046653
2023-11-03,176.8190856069
2023-11-06,173.0954758438
2023-11-07,174.1716085886
2023-11-08,172.8383467809
2023-11-09,172.1431459811
2023-11-10,173.4859310875
2023-11-13,175.0858452568
2023-11-14,178.6666055406
2023-11-15,178.5047094639
2023-11-16,178.4666162694
2023-11-17,177.9204658814
2023-11-20,178.677411156
2023-11-21,180.670380993
2023-11-22,179.9709252329
2023-11-24,183.0178695029
2023-11-27,180.0571595047
2023-11-28,181.1877866238
2023-11-29,180.7661968505
2023-11-30,182.8262377878
2023-12-01,186.5438930607
2023-12-04,190.9418409222
2023-12-05,189.7249795313
2023-12-06,190.6256485923
2023-12-07,188.4506286259
2023-12-08,187.6170306652
2023-12-11,192.6569447723
2023-12-12,191.9287442549
2023-12-13,199.3736363864
2023-12-14,197.9555616947
2023-12-15,199.6515023733
2023-12-18,201.0216691362
2023-12-19,201.3282798804
2023-12-20,197.9363985232
2023-12-21,198.8562307557
2023-12-22,199.7664814024
2023-12-26,200.9450164502
2023-12-27,201.107903408
2023-12-28,202.0948067408
2023-12-29,201.8073591681
2024-01-02,201.0025059647
2024-01-03,201.0408323078
2024-01-04,198.8466491699
2024-01-05,196.6237212748
2024-01-08,197.7639299796
2024-01-09,194.9852701107
2024-01-10,194.9565253534
2024-01-11,194.4295381369
2024-01-12,199.1053519853
2024-01-16,196.5087422457
2024-01-17,195.9817550292
2024-01-18,197.121963734
2024-01-19,196.2500394303
2024-01-22,198.1663565813
2024-01-23,197.4669008212
2024-01-24,195.7038890423
2024-01-25,196.0775708868
2024-01-26,200.4563555767
2024-01-29,201.4528404952
2024-01-30,201.9031750257
2024-01-31,199.6994103021
2024-02-01,200.7150583921
2024-02-02,198.3388251249
2024-02-05,198.4729673255
2024-02-06,199.0191177135
2024-02-07,200.7917110781
2024-02-08,200.5425898485
2024-02-09,201.0599954793
2024-02-12,202.4205806565
2024-02-13,199.2778205289
2024-02-14,201.3857693949
2024-02-15,202.439743828
2024-02-16,203.1104548308
2024-02-20,202.9667310445
2024-02-21,204.8543034382
2024-02-22,204.4902031795
2024-02-23,205.4771065122
2024-02-26,202.8804967727
2024-02-27,202.8804967727
2024-02-28,204.2698267071
2024-02-29,202.8038440866
2024-03-01,201.031250722
2024-03-04,206.9239259612
2024-03-05,204.8830481954
2024-03-06,206.578988874
2024-03-07,205.2184036969
2024-03-08,206.7405381342
2024-03-11,206.7501718965
2024-03-12,205.777161908
2024-03-13,207.8195195075
2024-03-14,205.5459516138
2024-03-15,205.0642635007
2024-03-18,203.2049473842
2024-03-19,203.677001735
2024-03-20,204.4766040027
2024-03-21,205.3436426063
2024-03-22,204.1779573726
2024-03-25,203.9371133161
2024-03-26,203.3976226294
2024-03-27,204.7174480593
2024-03-28,205.295473795
2024-04-01,200.9217457282
2024-04-02,197.6848016083
2024-04-03,196.788861718
2024-04-04,201.9140232411
2024-04-05,201.3070962186
2024-04-08,200.8639431546
2024-04-09,198.6000090231
2024-04-10,197.9641807139
2024-04-11,194.9777144128
2024-04-12,195.1992909448
2024-04-15,195.7773166805
2024-04-16,193.0027931491
2024-04-17,194.0239719489
2024-04-18,194.6790677827
2024-04-19,197.9256456648
2024-04-22,200.5171277132
2024-04-23,200.0739746492
2024-04-24,200.1028759359
2024-04-25,199.7656942568
2024-04-26,206.6827355606
2024-04-29,209.1104436506
2024-04-30,206.2106812098
2024-05-01,203.9949158896
2024-05-02,203.5999316369
2024-05-03,204.4669702405
2024-05-06,206.8850445681
2024-05-07,208.0025609905
2024-05-08,207.9062233679
2024-05-09,211.4514478801
2024-05-10,211.557419265
2024-05-13,212.5015279666
2024-05-14,213.031384891
2024-05-15,213.9562260681
2024-05-16,213.9562260681
2024-05-17,215.3820228829
2024-05-20,215.4301916942
2024-05-21,217.0004949428
2024-05-22,217.0679312786
2024-05-23,214.9388698188
2024-05-24,215.0737424905
2024-05-28,210.8541546199
2024-05-29,207.3570989189
2024-05-30,211.1431674878
2024-05-31,216.5958769278
2024-06-03,218.3492216594
2024-06-04,219.5052731308
2024-06-05,217.0457760478
2024-06-06,215.0026505182
2024-06-07,214.8670876868
2024-06-10,214.4023008365
2024-06-11,213.2403337107
2024-06-12,212.0299512879
2024-06-13,212.2526616537
2024-06-14,210.5774923806
2024-06-17,213.6954375016
2024-06-18,215.3996559529
2024-06-20,216.9973607509
2024-06-21,218.3626721238
2024-06-24,218.343306005
2024-06-25,217.3943661856
2024-06-26,216.3970110692
2024-06-27,216.1065192877
2024-06-28,217.4621476012
2024-07-01,214.9251860431
2024-07-02,216.5132077818
2024-07-03,217.4621476012
2024-07-05,216.9683115727
2024-07-08,218.8371420335
2024-07-09,218.7984097959
2024-07-10,220.066890575
2024-07-11,223.0395898053
2024-07-12,223.717403962
2024-07-15,227.1064747457
2024-07-16,232.8001136623
2024-07-17,230.6988897764
2024-07-18,230.2244198667
2024-07-19,227.3291851115
2024-07-22,230.5923761232
2024-07-23,232.4127912871
2024-07-24,229.6337532444
2024-07-25,235.5597855862
2024-07-26,222.1390652827
2024-07-29,217.6558087889
2024-07-30,220.5219943659
2024-07-31,219.6989343185
2024-08-01,221.9550871545
2024-08-02,222.8943439145
2024-08-05,219.9022785655
2024-08-06,218.7984097959
2024-08-07,219.6408359622
2024-08-08,223.310715468
2024-08-09,221.0932948695
2024-08-12,221.5774478386
2024-08-13,220.6575571973
2024-08-14,218.8952403898
2024-08-15,219.3116119432
2024-08-16,221.257906879
2024-08-19,223.1751526366
2024-08-20,222.3617756485
2024-08-21,222.7587810832
2024-08-22,223.8820159715
2024-08-23,223.3688138243
2024-08-26,221.6936445512
2024-08-27,222.7684641426
2024-08-28,224.5985623658
2024-08-29,226.2737316389
2024-08-30,229.1689663941
2024-09-03,227.82302114
2024-09-04,229.0043543846
2024-09-05,225.1504967505
2024-09-06,221.1513932258
2024-09-09,223.1368213919
2024-09-10,221.7937376325
2024-09-11,220.9372784235
2024-09-12,222.0662473807
2024-09-13,223.6234459424
2024-09-16,225.5115491984
2024-09-17,223.5650509963
2024-09-18,223.5650509963
2024-09-19,224.2949878221
2024-09-20,226.9714228499
2024-09-23,231.3705087865
2024-09-24,228.4604939745
2024-09-25,227.078480251
2024-09-26,225.3655618332
2024-09-27,228.7038062497
2024-09-30,231.5067636607
2024-10-01,238.7282719903
2024-10-02,238.1151250566
2024-10-03,236.60658895
2024-10-04,237.1418759556
2024-10-07,235.2927026637
2024-10-08,234.8255430952
2024-10-09,235.7403972501
2024-10-10,235.8669196333
2024-10-11,239.458208816
2024-10-14,241.5896243473
2024-10-15,238.7380044813
2024-10-16,241.5020319282
2024-10-17,241.6382868023
2024-10-18,242.1249113529
2024-10-21,241.5117644192
2024-10-22,238.3779023139
2024-10-23,239.2440940138
2024-10-24,237.6382329971
2024-10-25,246.04710523
2024-10-28,241.3949745271
2024-10-29,238.5141571881
2024-10-30,238.8450618824
2024-10-31,240.8499550305
2024-11-01,240.8596875215
2024-11-04,240.4606553901
2024-11-05,244.2368619021
2024-11-06,249.5897319577
2024-11-07,247.993603432
2024-11-08,253.628715727
2024-11-11,257.1518774727
2024-11-12,254.7187547201
2024-11-13,254.650627283
2024-11-14,241.5214969102
2024-11-15,240.392527953
2024-11-18,238.8645268644
2024-11-19,238.1897959374
2024-11-20,238.9525352462
2024-11-21,241.1429660817
2024-11-22,242.6684446992
2024-11-25,235.2757406295
2024-11-26,240.1455377548
2024-11-27,239.9010700276
2024-11-29,240.8007112636
2024-12-02,237.4466140468
2024-12-03,234.5521161571
2024-12-04,235.1583961205
2024-12-05,232.8701781942
2024-12-06,229.4476300138
2024-12-09,224.6756199794
2024-12-10,225.5752612154
2024-12-11,223.8053148707
2024-12-12,219.3853383634
2024-12-13,218.2216719821
2024-12-16,217.1264565644
2024-12-17,213.6159000022
2024-12-18,208.6972093315
2024-12-19,205.9787282054
2024-12-20,208.8243325496
2024-12-23,208.3158396771
2024-12-24,208.5994222406
2024-12-26,208.863447386
2024-12-27,207.6704448774
2024-12-30,204.3163476606
2024-12-31,205.6266946782
2025-01-02,202.7713116249
2025-01-03,205.1084230966
2025-01-06,199.7692479352
2025-01-07,198.507794463
2025-01-08,202.565958734
2025-01-10,203.6709528609
2025-01-13,209.1861447858
2025-01-14,210.1346795673
2025-01-15,209.4012763857
2025-01-16,213.6452361294
2025-01-17,213.3323174387
2025-01-21,217.9283107095
2025-01-22,215.1902721652
2025-01-23,214.9262470198
2025-01-24,213.8114741839
2025-01-27,217.3709242915
2025-01-28,208.5798648225
2025-01-29,207.2597390957
2025-01-30,207.3673048957
2025-01-31,207.3184113502
2025-02-03,208.0713719499
2025-02-04,206.047179169
2025-02-05,204.3456837878
2025-02-06,202.0868019888
2025-02-07,201.5685304072
2025-02-10,203.8176334972
2025-02-11,202.1748103706
2025-02-12,196.1706829912
2025-02-13,195.5741817369
2025-02-14,193.2370702652
2025-02-18,191.3693368296
2025-02-19,190.3425723755
2025-02-20,192.8654793199
2025-02-21,194.6158682464
2025-02-24,195.4275011006
2025-02-25,199.4563292444
2025-02-26,197.8526209542
2025-02-27,200.3657491895
2025-02-28,201.548972989
2025-03-03,203.1037877338
2025-03-04,202.4975077704
2025-03-05,205.8711624054
2025-03-06,209.0590215677
2025-03-07,215.2293870015
2025-03-10,214.2026225474
2025-03-11,208.7750417511
2025-03-12,205.4516317708
2025-03-13,207.6442957519
2025-03-14,207.5263048651
2025-03-17,209.4141590551
2025-03-18,208.8733674902
2025-03-19,209.4731544985
2025-03-20,206.375893718
2025-03-21,204.4978721019
2025-03-24,207.1821647783
2025-03-25,209.001190951
2025-03-26,208.3817387949
2025-03-27,209.1388469857
2025-03-28,204.2717229021
2025-03-31,205.8056044315
2025-04-01,206.2382376833
2025-04-02,208.3522410732
2025-04-03,206.4250565876
2025-04-04,198.6769883494
2025-04-07,196.8579621768
2025-04-08,197.3889211677
2025-04-09,210.7612216802
2025-04-10,209.9352854721
2025-04-11,218.3126384402
2025-04-14,218.961588318
2025-04-15,217.2507204583
2025-04-16,215.2153776597
2025-04-17,214.5664277819
2025-04-21,210.5350724804
2025-04-22,211.4789995754
2025-04-23,212.6884061658
2025-04-24,212.6490758702
2025-04-25,212.462256966
2025-04-28,215.0973867729
2025-04-29,217.5260325277
2025-04-30,216.336291085
2025-05-01,216.2281327721
2025-05-02,216.0708115896
2025-05-05,214.9597307382
2025-05-06,212.570415279
2025-05-07,214.350111156
2025-05-08,214.7335815383
2025-05-09,215.716838929
2025-05-12,215.294038251
2025-05-13,214.7139163905
2025-05-14,215.9724858505
2025-05-15,223.0617716369
2025-05-16,226.3458513216
2025-05-19,227.1029595124
2025-05-20,226.9554709038
2025-05-21,228.6958364852
2025-05-22,235.1853352633
2025-05-23,233.5137976992
2025-05-27,243.7495071356
2025-05-28,240.2786085467
2025-05-29,239.3445140256
2025-05-30,240.249110825
2025-06-02,239.0888671041
2025-06-03,240.2982736945
2025-06-04,239.4287376081
2025-06-05,239.1817103109
2025-06-06,241.3654316188
2025-06-09,242.4918760943
2025-06-10,241.8792483971
2025-06-11,243.7368936726
2025-06-12,247.412659856
2025-06-13,253.934180504
2025-06-16,244.8238137806
2025-06-17,247.8770711749
2025-06-18,245.871209521
2025-06-20,246.7012212398
2025-06-23,248.1240984721
2025-06-24,243.7171314888
2025-06-25,244.9226246995
2025-06-26,243.8653478672
2025-06-27,244.0432075212
2025-06-30,247.8573089911
2025-07-01,249.1813753045
2025-07-02,250.5449659854
2025-07-03,252.6891629257
2025-07-07,253.3808393581
2025-07-08,254.0329914229
2025-07-09,255.9696854335
2025-07-10,257.007200082
2025-07-11,256.463740028
2025-07-14,259.1909213899
2025-07-15,258.0644769144
2025-07-16,260.5248687952
2025-07-17,262.352870795
2025-07-18,261.6216699951
2025-07-21,259.9616465574
2025-07-22,261.2758317789
2025-07-23,266.3942373784
2025-07-24,269.9711926429
2025-07-25,266.0780424379
2025-07-28,266.2657831838
2025-07-29,269.0720132808
2025-07-30,270.8604909131
2025-07-31,271.5521673454
2025-08-01,274.9512629559
2025-08-04,274.7536411181
2025-08-05,274.9117385883
2025-08-06,273.587672275
2025-08-07,270.5541770645
2025-08-08,266.5128104811
2025-08-11,267.1056759945
2025-08-12,266.9969839837
2025-08-13,267.0068650756
2025-08-14,267.8269957026
2025-08-15,267.332941108
2025-08-18,268.6866506971
2025-08-19,268.9929645457
2025-08-20,272.8663525669
2025-08-21,272.8268281994
2025-08-22,272.4908710751
2025-08-25,272.8861147507
2025-08-26,274.3583974424
2025-08-27,273.4690991723
2025-08-28,273.7457697452
2025-08-29,274.3188730749
2025-09-02,271.8486001022
2025-09-03,269.8625006321
2025-09-04,269.7439275294
2025-09-05,270.3367930429
2025-09-08,271.8254864221
2025-09-09,268.6694564581
2025-09-10,273.5622953645
2025-09-11,278.514682006
2025-09-12,277.0954609845
2025-09-15,279.7651844445
2025-09-16,282.1272446062
2025-09-17,279.735410577
2025-09-18,280.5988527369
2025-09-19,281.7997320628
2025-09-22,282.1768677189
2025-09-23,284.0327721316
2025-09-24,281.859279798
2025-09-25,287.0597820027
2025-09-26,291.3472189348
2025-09-29,294.7116659719
2025-09-30,303.1078966306
2025-10-01,298.2051331017
2025-10-02,293.868073057
2025-10-03,295.1483493631
2025-10-06,300.7259872239
2025-10-07,299.1578968644
2025-10-08,304.4477206719
2025-10-09,295.9522437879
2025-10-10,290.1364149864
2025-10-13,291.2082742194
2025-10-14,297.7287512204
2025-10-15,287.536163884
2025-10-16,282.1470938513
2025-10-17,281.7302597051
2025-10-20,288.3698321764
2025-10-21,290.0967164963
2025-10-22,286.7918171944
2025-10-23,291.069329504
2025-10-24,290.9899325238
2025-10-27,288.945460283
2025-10-28,285.2138022125
2025-10-29,284.7076464635
2025-10-30,293.6695806064
2025-10-31,286.9208372873
2025-11-03,286.4146815384
2025-11-04,288.925611038
2025-11-05,284.9359127817
2025-11-06,282.8715912958
2025-11-07,288.4690784017
2025-11-10,294.7612890845
2025-11-11,299.4060124276
2025-11-12,297.9768667836
2025-11-13,286.1963398428
2025-11-14,287.2086513406
2025-11-17,286.7124202142
2025-11-18,284.4700657859
2025-11-19,284.2807114119
2025-11-20,283.2542113848
2025-11-21,276.8360947099
2025-11-24,274.4641820258
2025-11-25,275.3910218561
2025-11-26,275.2016674822
2025-11-28,277.743002501
2025-12-01,271.3946479639
2025-12-02,273.0390412113
2025-12-03,276.7962306312
2025-12-04,279.556818083
2025-12-05,277.553648127
2025-12-08,280.6929443266
2025-12-09,276.427487903
2025-12-10,284.96836677
2025-12-11,288.8750464851
2025-12-12,285.9749347578
2025-12-15,287.5495658674
2025-12-16,281.8888666884
2025-12-17,277.77290056
2025-12-18,281.7593084326
2025-12-19,286.4732357419
2025-12-22,294.0972407981
2025-12-23,296.8179641712
2025-12-24,297.1269107813
2025-12-26,295.7615660849
2025-12-29,294.9244204317
2025-12-30,294.4659835263
2025-12-31,292.5724397869
