janela,negociacao,ativo1,ativo2,rank,ssd,sigma,n_trades,n_fechados,n_forcados,retorno_total
2007/S1_a_2007/S2,2008/S1,ED,SCG,10,0.1308491653883265,0.0213770988843466,6,5,1,-0.02885169905323537
2007/S1_a_2007/S2,2008/S1,0961514D,SCG,11,0.1354060907770531,0.0226393739916012,1,0,1,0.012194042417812856
2007/S1_a_2007/S2,2008/S1,KMB,PSX,12,0.1383866772408737,0.0192280045698765,2,2,0,-0.06796168560153415
2007/S1_a_2007/S2,2008/S1,HET,GHC,13,0.1474058585054081,0.0242785667188555,1,0,1,-0.023427449774991338
2007/S1_a_2007/S2,2008/S1,0961514D,TEG,14,0.1544817361279342,0.0232961153071701,1,0,1,-0.04518096888084078
2007/S1_a_2007/S2,2008/S1,ED,DUK,15,0.1559327217890995,0.0183234851543099,1,0,1,-0.06286265640705202
2007/S1_a_2007/S2,2008/S1,JNJ,AEE,16,0.1564199041750953,0.0228573894935089,42,42,0,-0.18371661161127217
2007/S1_a_2007/S2,2008/S1,DD,WIN,17,0.1629043929406179,0.0238270937892148,8,7,1,0.11315263019447508
2007/S1_a_2007/S2,2008/S1,0961514D,WEC,18,0.1629839175513439,0.0204138275467618,10,9,1,-0.03919768727084194
2007/S1_a_2007/S2,2008/S1,KMB,HNZ,19,0.1656282744156669,0.0256211230697048,13,12,1,-0.15436375659706658
2007/S1_a_2007/S2,2008/S1,3393199Q,HET,20,0.1754237902363229,0.0264811889186335,1,0,1,-0.039872546275483756
2007/S2_a_2008/S1,2008/S2,MHFI,SPGI,1,0.0631540359207178,0.0158479566529075,13,13,0,2.042853301845838
2007/S2_a_2008/S1,2008/S2,BF_B,1958Q,2,0.0811288720715879,0.0175445614648652,14,14,0,1.130807849764356
2007/S2_a_2008/S1,2008/S2,XEL,DUK,3,0.0865731192639032,0.0184880097368064,5,4,1,0.1367260624901966
2007/S2_a_2008/S1,2008/S2,ED,0961514D,4,0.0956790991947968,0.0194205196237087,4,4,0,0.1485787849245993
2007/S2_a_2008/S1,2008/S2,FNMA,FMCC,5,0.1412446067489554,0.0236252391278259,1,1,0,0.10909520388343774
2007/S2_a_2008/S1,2008/S2,D,PPL,6,0.1502069201346785,0.0240275948013392,41,41,0,-0.00514681526964067
2007/S2_a_2008/S1,2008/S2,AEP,0961514D,7,0.1508460347093887,0.0238478294117643,39,38,1,-0.10201967808616619
2007/S2_a_2008/S1,2008/S2,XEL,SCG,8,0.1643993791710727,0.0217943679198077,5,4,1,0.3111277858817626
2007/S2_a_2008/S1,2008/S2,VZ,AEE,9,0.1716444094312237,0.0259670764420649,6,5,1,0.13705842995513318
2007/S2_a_2008/S1,2008/S2,SWY,CMS,10,0.1820885693712171,0.0268916802945367,5,4,1,0.40880624564343526
2007/S2_a_2008/S1,2008/S2,CPB,ADP,11,0.1886469266594304,0.0274129210289512,21,20,1,0.1847002233487618
2007/S2_a_2008/S1,2008/S2,XEL,WEC,12,0.1950300627994465,0.0266775255057379,2,1,1,0.1360446540974506
2007/S2_a_2008/S1,2008/S2,AEP,ED,13,0.1959466790264628,0.0276981348440425,36,35,1,-0.11883830589116229
2007/S2_a_2008/S1,2008/S2,CMCSK,TWC,14,0.1971869885068145,0.0261092008021311,2,1,1,0.12910423657791537
2007/S2_a_2008/S1,2008/S2,CMVT,GAS,15,0.1974219001660913,0.0279556226563644,1,1,0,0.13276369608901517
2007/S2_a_2008/S1,2008/S2,VNO,AVB,16,0.2051973563952742,0.0284043851058972,3,3,0,0.27033336461062707
2007/S2_a_2008/S1,2008/S2,DUK,SCG,17,0.2099081796782229,0.026466735574739,2,1,1,0.02338884979415823
2007/S2_a_2008/S1,2008/S2,D,WEC,18,0.2112158798150858,0.0280129019340384,2,1,1,0.09690964686761361
2007/S2_a_2008/S1,2008/S2,KMB,AEP,19,0.2116332123301276,0.0288531462572239,21,20,1,0.14199842744220714
2007/S2_a_2008/S1,2008/S2,KMB,0961514D,20,0.2134091000999092,0.0290585738597751,3,2,1,0.1950810022641627
2008/S1_a_2008/S2,2009/S1,XEL,SCG,1,0.1485821716249233,0.0240896155372379,1,0,1,0.022112567700887764
2008/S1_a_2008/S2,2009/S1,XEL,DUK,2,0.2048814408832413,0.0261935316714606,1,0,1,-0.020179741104702553
2008/S1_a_2008/S2,2009/S1,BF_B,1958Q,3,0.2152888565179864,0.0214335133710969,2,2,0,0.17448159820988096
2008/S1_a_2008/S2,2009/S1,PCG,0961514D,4,0.2375310375600747,0.0305147873502319,1,0,1,-0.008811854109367467
2008/S1_a_2008/S2,2009/S1,EIX,PPL,5,0.2542922388113311,0.0314331792621093,2,1,1,0.13191552970663034
2008/S1_a_2008/S2,2009/S1,XEL,0961514D,6,0.2580073004265273,0.031924862065055,1,0,1,0.06121703018580271
2008/S1_a_2008/S2,2009/S1,KMB,DUK,7,0.2661492805379453,0.0322648638886498,2,2,0,0.23327965048699906
2008/S1_a_2008/S2,2009/S1,PX,AME,8,0.2696638991422446,0.0324573496130704,2,1,1,0.11072430907526587
2008/S1_a_2008/S2,2009/S1,XEL,GPC,9,0.2775980807721794,0.0331900527915205,2,1,1,-0.03522685452028229
2008/S1_a_2008/S2,2009/S1,XEL,PCG,10,0.2896378201025982,0.0334471978853963,1,0,1,0.011689195077258074
2008/S1_a_2008/S2,2009/S1,SCHW,PSX,11,0.2938869455367694,0.0170550285025694,1,1,0,0.032467579970790306
2008/S1_a_2008/S2,2009/S1,UTX,AEP,12,0.2995351952947658,0.0344219528014684,3,2,1,0.2986706211200707
2008/S1_a_2008/S2,2009/S1,XEL,GAS,13,0.3053564601995049,0.0346454458111324,1,1,0,0.11349266941899516
2008/S1_a_2008/S2,2009/S1,ETR,NEE,14,0.3148731308307901,0.0337078932546757,17,16,1,-0.1667873211396994
2008/S1_a_2008/S2,2009/S1,DTE,WEC,15,0.317933223660475,0.0339524785541255,5,4,1,0.03700073419516614
2008/S1_a_2008/S2,2009/S1,ITW,PBI,16,0.3227367447881875,0.0350504984865807,3,2,1,0.14573287989630823
2008/S1_a_2008/S2,2009/S1,MHFI,SPGI,17,0.3236684107304199,0.0299484361714863,0,0,0,0.0
2008/S1_a_2008/S2,2009/S1,PG,0961514D,18,0.3240749070034781,0.0336017543868879,1,0,1,-0.09360174129225995
2008/S1_a_2008/S2,2009/S1,FDX,UPS,19,0.3296201034110595,0.0359036248608527,9,8,1,-0.13963211338447212
2008/S1_a_2008/S2,2009/S1,PCG,SCG,20,0.3328789905873464,0.0353162703563251,1,0,1,-0.03544160716593958
2008/S2_a_2009/S1,2009/S2,L,SE,1,0.1781763665905202,0.0265868652132793,1,0,1,0.05618593397975569
2008/S2_a_2009/S1,2009/S2,SCHW,PSX,2,0.2223629927760839,0.0154318689260011,2,1,1,0.018258195283086476
2008/S2_a_2009/S1,2009/S2,SLB,RIG,3,0.2467950062031434,0.0308759467629909,0,0,0,0.0
2008/S2_a_2009/S1,2009/S2,MDT,SYK,4,0.2495797491040434,0.030742675572412,2,1,1,0.10264951122356436
2008/S2_a_2009/S1,2009/S2,MHFI,SPGI,5,0.2633743558006927,0.0314016883833352,1,1,0,0.10523945968976223
2008/S2_a_2009/S1,2009/S2,NBR,CHK,6,0.278572905984376,0.0329323889744958,1,0,1,0.014099392465660276
2008/S2_a_2009/S1,2009/S2,SWK,EFX,7,0.2884985822839212,0.0339020524678518,30,29,1,-0.028815422178150696
2008/S2_a_2009/S1,2009/S2,XEL,WEC,8,0.3098137005546277,0.0332393177614149,1,1,0,0.07779605161216685
2008/S2_a_2009/S1,2009/S2,HAL,EP,9,0.3111451834946308,0.0344898534914815,1,0,1,-0.08108719915881646
2008/S2_a_2009/S1,2009/S2,NE,CAM,10,0.3290601143600327,0.0353328344716784,1,0,1,-0.007627773970175555
2008/S2_a_2009/S1,2009/S2,JNJ,DUK,11,0.331356918202232,0.0315541135396388,1,0,1,0.00785249640848995
2008/S2_a_2009/S1,2009/S2,HON,DOV,12,0.3326543174698599,0.0301533350431389,2,1,1,0.09023815455720074
2008/S2_a_2009/S1,2009/S2,0961514D,WEC,13,0.3330037881773933,0.0317397672056268,1,0,1,-0.017597641457072766
2008/S2_a_2009/S1,2009/S2,UTX,PM,14,0.3336361787639816,0.0362673469059441,4,3,1,0.23522898347381926
2008/S2_a_2009/S1,2009/S2,WMB,EP,15,0.3347663576507784,0.0365188121958823,1,0,1,0.0007281254475912657
2008/S2_a_2009/S1,2009/S2,ADP,ES,16,0.3354990046645412,0.0365497992888894,2,2,0,0.18721620113821713
2008/S2_a_2009/S1,2009/S2,DOV,ARG,17,0.3398665294068905,0.0348752310902896,1,0,1,0.014733498321410132
2008/S2_a_2009/S1,2009/S2,ITW,WIN,18,0.3611663179642619,0.0376117343164212,2,2,0,0.2515633318738165
2008/S2_a_2009/S1,2009/S2,WMB,XEC,19,0.3626457394703095,0.0362891958365374,1,0,1,-0.14914651046869942
2008/S2_a_2009/S1,2009/S2,HAL,BJS,20,0.3739030873016418,0.026820770406853,1,1,0,0.12568844976518367
2009/S1_a_2009/S2,2010/S1,BF_B,1958Q,1,0.0646599799990781,0.0158806372831907,6,6,0,0.2839669643102113
2009/S1_a_2009/S2,2010/S1,DGX,LH,2,0.1374662526188785,0.0234022524615803,18,17,1,-0.11956229195151125
2009/S1_a_2009/S2,2010/S1,0961514D,ES,3,0.1505360945338907,0.0239925266902169,7,6,1,-0.03887101969973761
2009/S1_a_2009/S2,2010/S1,JNJ,0961514D,4,0.161903785987306,0.0250467548170858,2,1,1,0.07191221139960957
2009/S1_a_2009/S2,2010/S1,XEL,PCG,5,0.1662365911387269,0.0242849096633678,1,0,1,-0.0006044601846196818
2009/S1_a_2009/S2,2010/S1,EIX,JNJ,6,0.2025759697855846,0.0283975199217175,2,2,0,0.12307596015208377
2009/S1_a_2009/S2,2010/S1,ED,PCG,7,0.2109741810531886,0.0288586989143849,1,0,1,-0.006138386883829505
2009/S1_a_2009/S2,2010/S1,PG,WM,8,0.2140744966887382,0.0291687177862556,1,1,0,0.06089010087476754
2009/S1_a_2009/S2,2010/S1,ED,WEC,9,0.2172738487122387,0.0263302724641141,1,0,1,-0.009429864844446745
2009/S1_a_2009/S2,2010/S1,T,VZ,10,0.2200651264133171,0.0287499495572246,1,0,1,0.036798241523466
2009/S1_a_2009/S2,2010/S1,CPB,1281683D,11,0.23170395065506,0.0292233881057727,2,1,1,0.037585526847470296
2009/S1_a_2009/S2,2010/S1,K,CL,12,0.2322389484154428,0.0302535224752708,3,3,0,0.1798965584260831
2009/S1_a_2009/S2,2010/S1,CLX,LH,13,0.2358552788623455,0.0304866763805432,0,0,0,0.0
2009/S1_a_2009/S2,2010/S1,XEL,WEC,14,0.2395934757826125,0.0308413769498604,1,0,1,-0.014938097278795026
2009/S1_a_2009/S2,2010/S1,EIX,0961514D,15,0.2507745521228912,0.0312079142268893,1,1,0,0.07980017265760009
2009/S1_a_2009/S2,2010/S1,XEL,ED,16,0.256439541475288,0.029901878661862,0,0,0,0.0
2009/S1_a_2009/S2,2010/S1,D,SCG,17,0.2620404536116325,0.0316595336096846,1,0,1,0.0048381883840575846
2009/S1_a_2009/S2,2010/S1,CPB,DUK,18,0.2647135326003536,0.0317465363877441,1,0,1,-0.02222272771231737
2009/S1_a_2009/S2,2010/S1,HNZ,1281683D,19,0.2849393775460953,0.0308698163522293,13,12,1,-0.08891525777438103
2009/S1_a_2009/S2,2010/S1,CVX,ADP,20,0.2958290167751443,0.0244857484611849,2,1,1,0.034641021264437355
2009/S2_a_2010/S1,2010/S2,BF_B,1958Q,1,0.092138320680533,0.0164392753841982,7,7,0,0.277298093824082
2009/S2_a_2010/S1,2010/S2,XEL,SCG,2,0.1006857056647732,0.0176676489628688,1,0,1,0.009306024878348418
2009/S2_a_2010/S1,2010/S2,T,EIX,3,0.1554823083706651,0.0227742698184061,1,1,0,0.056550030152986985
2009/S2_a_2010/S1,2010/S2,ETR,AEE,4,0.1599144318352046,0.0226001881154526,35,35,0,-0.0797866656510482
2009/S2_a_2010/S1,2010/S2,JNJ,WMT,5,0.1623606063944862,0.021079432202778,2,2,0,0.1170585167136039
2009/S2_a_2010/S1,2010/S2,SO,0961514D,6,0.1637504539901328,0.0253455520385527,1,0,1,-0.0021377690598770593
2009/S2_a_2010/S1,2010/S2,EIX,0961514D,7,0.1787157736906692,0.0265914226340252,1,1,0,0.0859175254866279
2009/S2_a_2010/S1,2010/S2,MCD,MKC,8,0.1793097198033137,0.0261262186826703,2,1,1,0.05558299875038486
2009/S2_a_2010/S1,2010/S2,ED,WM,9,0.1955264275363788,0.0278699870579356,2,1,1,0.07008251149919287
2009/S2_a_2010/S1,2010/S2,MHFI,SPGI,10,0.1994276741964995,0.0215103018783537,2,2,0,0.15253052027883351
2009/S2_a_2010/S1,2010/S2,CMS,POM,11,0.2024015303852593,0.02777681961031,2,1,1,-0.03624451596975209
2009/S2_a_2010/S1,2010/S2,AEP,ED,12,0.2034601116936301,0.0276584268547002,1,0,1,-0.016993691696798652
2009/S2_a_2010/S1,2010/S2,0111145D,WM,13,0.2108447300779516,0.0261310055639967,3,2,1,-0.06153794032842663
2009/S2_a_2010/S1,2010/S2,CMS,PNW,14,0.2149898181190792,0.023573498589831,8,7,1,-0.05174279666474413
2009/S2_a_2010/S1,2010/S2,ED,WEC,15,0.2171269568411844,0.0293914833510188,1,0,1,0.002456275349089654
2009/S2_a_2010/S1,2010/S2,JNJ,PCG,16,0.2189080148095854,0.0287665091063582,9,9,0,-0.05704667065794
2009/S2_a_2010/S1,2010/S2,ED,0111145D,17,0.2230078387393632,0.0276889307550883,4,3,1,0.15151366120953624
2009/S2_a_2010/S1,2010/S2,SO,LH,18,0.2297384312528265,0.0289136985883812,3,3,0,0.03403943079208649
2009/S2_a_2010/S1,2010/S2,XEL,PCG,19,0.2334322674089435,0.0286085307978783,2,1,1,0.1006841566400396
2009/S2_a_2010/S1,2010/S2,XEL,ES,20,0.2385208268158294,0.0306291400495102,1,0,1,-0.024503540441486393
2010/S1_a_2010/S2,2011/S1,TE,SCG,1,0.060666561140465,0.0154119854905525,34,34,0,-0.039208111307589166
2010/S1_a_2010/S2,2011/S1,MHFI,SPGI,2,0.0614743032323872,0.0154495693964165,6,6,0,0.26852323939889167
2010/S1_a_2010/S2,2011/S1,ED,SCG,3,0.0900058975505544,0.0184571497874274,15,15,0,-0.013464517137137033
2010/S1_a_2010/S2,2011/S1,ED,0961514D,4,0.0937689062418485,0.0189389244205785,2,2,0,0.07554310706268041
2010/S1_a_2010/S2,2011/S1,BF_B,1958Q,5,0.0943974715428339,0.0142528243367106,5,5,0,0.2113660684963482
2010/S1_a_2010/S2,2011/S1,EIX,IBM,6,0.1032340754529741,0.020107774328507,48,47,1,-0.15200563830044467
2010/S1_a_2010/S2,2011/S1,SO,WEC,7,0.1033005386668719,0.0168343636914876,2,2,0,0.06950570125340072
2010/S1_a_2010/S2,2011/S1,AEP,DUK,8,0.1065113849605268,0.0194623834754201,1,1,0,0.047734876208425536
2010/S1_a_2010/S2,2011/S1,ED,TE,9,0.108367321443211,0.0198080472719502,1,1,0,0.040335522326406026
2010/S1_a_2010/S2,2011/S1,XEL,SCG,10,0.1208806582739043,0.014722509283479,7,6,1,0.01797023103308415
2010/S1_a_2010/S2,2011/S1,UTX,ADP,11,0.1238751787969931,0.0222007955666094,2,1,1,0.07831954698785781
2010/S1_a_2010/S2,2011/S1,JNJ,WMT,12,0.1238886018202833,0.019015367778193,3,2,1,0.07770372878290388
2010/S1_a_2010/S2,2011/S1,ED,DUK,13,0.1332025988707528,0.0184278415097525,1,0,1,0.0027804068275185667
2010/S1_a_2010/S2,2011/S1,PNW,NI,14,0.1356318894411288,0.0232456577555305,1,0,1,-0.03786151044581332
2010/S1_a_2010/S2,2011/S1,BMS,WM,15,0.1370948272536907,0.0233378557990971,2,2,0,0.11115927044507035
2010/S1_a_2010/S2,2011/S1,MMM,WM,16,0.1395718690963576,0.0235196934855378,1,1,0,0.06126569388408476
2010/S1_a_2010/S2,2011/S1,CPB,CLX,17,0.1399936901552791,0.0234259190216474,18,17,1,-0.09924254186434311
2010/S1_a_2010/S2,2011/S1,XEL,PNW,18,0.1438270100126146,0.0170788768585135,1,0,1,-0.0012447514028366413
2010/S1_a_2010/S2,2011/S1,CNP,POM,19,0.1447263255358848,0.0177815311041342,32,32,0,-0.082627759629472
2010/S1_a_2010/S2,2011/S1,9876566D,PNW,20,0.150597590502457,0.0224355022893152,3,3,0,0.14864340849618618
2010/S2_a_2011/S1,2011/S2,ED,PNW,1,0.0431577479030238,0.0130062327040202,49,49,0,-0.10207989023636066
2010/S2_a_2011/S1,2011/S2,XEL,SO,2,0.0602376594085853,0.014707051091449,15,14,1,-0.03748117097393877
2010/S2_a_2011/S1,2011/S2,0961514D,PNW,3,0.0689810656496092,0.0162419685380792,23,22,1,-0.0852061423099203
2010/S2_a_2011/S1,2011/S2,XEL,DUK,4,0.0722683639477281,0.0153250363431428,4,3,1,-0.03620040132144775
2010/S2_a_2011/S1,2011/S2,ED,0961514D,5,0.0788369267886537,0.0176052558992372,2,2,0,0.08489185490894657
2010/S2_a_2011/S1,2011/S2,BF_B,1958Q,6,0.0814528136286298,0.0128160301807752,27,27,0,1.2871578213130794
2010/S2_a_2011/S1,2011/S2,MHFI,SPGI,7,0.083547920356068,0.0180264214448384,25,25,0,1.259519898398789
2010/S2_a_2011/S1,2011/S2,DUK,SO,8,0.0867952142920103,0.0141787650481083,1,1,0,0.027904397161281236
2010/S2_a_2011/S1,2011/S2,HNZ,MDLZ,9,0.0957386621518026,0.0188267021763217,2,1,1,-0.002649381210887203
2010/S2_a_2011/S1,2011/S2,ED,WEC,10,0.1285208486170859,0.0164270849044554,38,37,1,-0.016363044210328526
2010/S2_a_2011/S1,2011/S2,PNW,WEC,11,0.1399934700679068,0.0189255970104876,1,1,0,0.04128455006165177
2010/S2_a_2011/S1,2011/S2,MCD,SO,12,0.1412639911953874,0.0230779160121692,1,0,1,-0.025146434772262083
2010/S2_a_2011/S1,2011/S2,ED,SO,13,0.1552573707117517,0.0155135467519846,1,0,1,0.008939329630659243
2010/S2_a_2011/S1,2011/S2,KMB,CLX,14,0.1574630478917242,0.0247617017944031,8,7,1,0.05096307935274236
2010/S2_a_2011/S1,2011/S2,VTR,O,15,0.1634458705066208,0.0235972177769986,4,4,0,0.2557261282061716
2010/S2_a_2011/S1,2011/S2,PEP,PPL,16,0.1661344103085866,0.0233754116562298,41,41,0,-0.08573890626869629
2010/S2_a_2011/S1,2011/S2,BMY,PEP,17,0.1720527438118324,0.0239991800615822,47,47,0,-0.19617468574943975
2010/S2_a_2011/S1,2011/S2,DUK,HNZ,18,0.1765787674709145,0.0260708705738933,4,4,0,-0.02385177597216037
2010/S2_a_2011/S1,2011/S2,XEL,O,19,0.1791217573467065,0.0254780661280188,8,7,1,-0.15993441605775682
2010/S2_a_2011/S1,2011/S2,AEE,POM,20,0.1831369004697762,0.0263896766188155,3,2,1,0.03021544958982414
2011/S1_a_2011/S2,2012/S1,CMS,WEC,1,0.0660840856075992,0.0161675530746243,1,0,1,-0.033309426976914636
2011/S1_a_2011/S2,2012/S1,PNW,WEC,2,0.0692124507181688,0.0154808530134446,3,2,1,-0.043489428733942126
2011/S1_a_2011/S2,2012/S1,BF_B,1958Q,3,0.0775692871150113,0.016769947097359,4,4,0,0.1685746972879768
2011/S1_a_2011/S2,2012/S1,CMS,PNW,4,0.0841556413967055,0.0177152728608452,1,0,1,0.033701616516238264
2011/S1_a_2011/S2,2012/S1,WMT,SCG,5,0.0980376722577602,0.0178853539680138,3,2,1,0.055369135252269164
2011/S1_a_2011/S2,2012/S1,DUK,SO,6,0.0988580315770377,0.0151203978858908,2,1,1,-0.012973960419549457
2011/S1_a_2011/S2,2012/S1,NEE,ES,7,0.1092763633823779,0.0207710504033526,10,9,1,-0.07084712989662079
2011/S1_a_2011/S2,2012/S1,TEG,POM,8,0.1101304090731218,0.0181098038389071,9,8,1,-0.015059806015488397
2011/S1_a_2011/S2,2012/S1,9876566D,CB,9,0.1194480003331364,0.0210596494737514,3,2,1,0.12175990531460446
2011/S1_a_2011/S2,2012/S1,XEL,WEC,10,0.1266155640456645,0.0142522979715054,12,12,0,-0.03663078413965948
2011/S1_a_2011/S2,2012/S1,XEL,CMS,11,0.1270669856894528,0.0124604081702691,2,1,1,-0.012595190928220146
2011/S1_a_2011/S2,2012/S1,MHFI,SPGI,12,0.1336809756520551,0.0227426277870167,0,0,0,0.0
2011/S1_a_2011/S2,2012/S1,ABT,MDLZ,13,0.1386780048842411,0.0213653490518942,3,3,0,-0.017704425252845324
2011/S1_a_2011/S2,2012/S1,XEL,AEP,14,0.1410521188495295,0.0236371000025998,1,0,1,-0.026433717514788624
2011/S1_a_2011/S2,2012/S1,POM,WEC,15,0.1454916135286339,0.0219636599313314,33,32,1,-0.12381720481825098
2011/S1_a_2011/S2,2012/S1,VTR,O,16,0.1457976331973896,0.0239972276129533,1,0,1,0.008663339506628676
2011/S1_a_2011/S2,2012/S1,DTE,GAS,17,0.1468630112601658,0.0226168184797764,40,40,0,-0.1371349470162987
2011/S1_a_2011/S2,2012/S1,TE,MKC,18,0.1514482492226534,0.0244935684270201,34,34,0,-0.10917736953970947
2011/S1_a_2011/S2,2012/S1,LLY,MDLZ,19,0.1565964545538918,0.024968528963749,2,1,1,0.0526521438264661
2011/S1_a_2011/S2,2012/S1,CMS,POM,20,0.1569181329649609,0.0223359380577488,31,30,1,-0.10645933981276423
2011/S2_a_2012/S1,2012/S2,DUK,0961514D,1,0.0553198656274389,0.0140580653071813,1,0,1,0.0
2011/S2_a_2012/S1,2012/S2,BF_B,1958Q,2,0.0655564518895062,0.0161599095835272,4,4,0,0.13384975640068275
2011/S2_a_2012/S1,2012/S2,CMS,WEC,3,0.0801108754144479,0.0173847719730518,2,1,1,0.03189568856705949
2011/S2_a_2012/S1,2012/S2,DTE,PNW,4,0.101378638045503,0.0180815812872091,2,1,1,0.025872369466720224
2011/S2_a_2012/S1,2012/S2,VTR,HCN,5,0.1026717202596501,0.0178583813545103,1,0,1,0.021355389929480828
2011/S2_a_2012/S1,2012/S2,ED,SO,6,0.102912774093852,0.0193855125480026,1,0,1,0.013445013102931891
2011/S2_a_2012/S1,2012/S2,XEL,CMS,7,0.1131871963377761,0.0204036221373926,15,14,1,-0.0880235713316243
2011/S2_a_2012/S1,2012/S2,EIX,DTE,8,0.1153641167119303,0.0208986389937334,2,1,1,0.060379582441016155
2011/S2_a_2012/S1,2012/S2,NEE,MKC,9,0.1168969360484197,0.0215603900055026,5,4,1,0.05551675155596658
2011/S2_a_2012/S1,2012/S2,DUK,SCG,10,0.1185608141681768,0.0214763055329797,1,0,1,0.01906752395088185
2011/S2_a_2012/S1,2012/S2,SO,AEE,11,0.1236775480106189,0.0216199018649044,2,2,0,0.09579827601537727
2011/S2_a_2012/S1,2012/S2,XEL,DTE,12,0.1261202745861283,0.0204776649828248,11,10,1,-0.08219974952097275
2011/S2_a_2012/S1,2012/S2,DTE,CMS,13,0.1268098860388136,0.0167368135808473,1,1,0,0.030688120734088886
2011/S2_a_2012/S1,2012/S2,LLY,DTE,14,0.1270117091777365,0.0224314910794351,18,18,0,-0.04563098057193948
2011/S2_a_2012/S1,2012/S2,XEL,PNW,15,0.128069553672617,0.0137903221411205,11,10,1,-0.03438093362520711
2011/S2_a_2012/S1,2012/S2,MHFI,SPGI,16,0.1315019818640621,0.0195051475676097,4,3,1,0.11515392122432999
2011/S2_a_2012/S1,2012/S2,DUK,SO,17,0.1387475200355084,0.0220562739711317,2,1,1,0.05199382749267878
2011/S2_a_2012/S1,2012/S2,ED,AEE,18,0.14048617352978,0.0236439794594474,1,1,0,0.04649903729279348
2011/S2_a_2012/S1,2012/S2,XOM,ADP,19,0.1428105332250311,0.0206232604500791,1,1,0,0.040684419803573846
2011/S2_a_2012/S1,2012/S2,CAH,ABC,20,0.1450997429334961,0.0235754684615401,2,1,1,-0.051252177368001806
2012/S1_a_2012/S2,2013/S1,AVB,ESS,1,0.0326737306363611,0.0114543808597788,53,52,1,-0.10753363889619205
2012/S1_a_2012/S2,2013/S1,ED,AEE,2,0.0686334684913276,0.0161801219683415,13,12,1,-0.06127294429029129
2012/S1_a_2012/S2,2013/S1,XEL,D,3,0.0706590692923327,0.0139484289044899,1,0,1,-0.026834621978310325
2012/S1_a_2012/S2,2013/S1,D,PEG,4,0.0757639986201184,0.0156606859440778,2,1,1,0.02545778649942887
2012/S1_a_2012/S2,2013/S1,XEL,DUK,5,0.0814341113004957,0.0179069937849225,1,1,0,0.03501694335282335
2012/S1_a_2012/S2,2013/S1,XEL,STR,6,0.0839963999516157,0.0183092867378984,57,56,1,-0.10427504560986212
2012/S1_a_2012/S2,2013/S1,D,STR,7,0.0940459116736747,0.0160925306878828,46,46,0,-0.06733225015600253
2012/S1_a_2012/S2,2013/S1,DUK,STR,8,0.0975757610029859,0.0197664633746438,27,27,0,-0.10967109624384797
2012/S1_a_2012/S2,2013/S1,DTE,CMS,9,0.1037972191558083,0.0172263674780486,2,1,1,0.05892054069907249
2012/S1_a_2012/S2,2013/S1,XEL,SO,10,0.1039906479762748,0.017395471741156,1,0,1,-0.02497864726497201
2012/S1_a_2012/S2,2013/S1,NI,SCG,11,0.107385357701446,0.0206762527952717,11,10,1,-0.06219064386883966
2012/S1_a_2012/S2,2013/S1,JNJ,HNZ,12,0.1105025565460664,0.0192992959606766,15,14,1,0.08700244789906653
2012/S1_a_2012/S2,2013/S1,ED,PEG,13,0.1153184842319205,0.0214804269610895,1,0,1,-0.02698681126223801
2012/S1_a_2012/S2,2013/S1,MWV,BRK_B,14,0.1159562386815196,0.0215171307329615,7,6,1,0.132818841031639
2012/S1_a_2012/S2,2013/S1,CPB,HNZ,15,0.1163768903609252,0.0211808132206548,6,6,0,0.2188815777124279
2012/S1_a_2012/S2,2013/S1,MHFI,SPGI,16,0.1173029142744326,0.0170859905297436,3,2,1,0.29630953535602655
2012/S1_a_2012/S2,2013/S1,D,DUK,17,0.1175821338060814,0.0181353235493855,1,0,1,-0.003486629315828327
2012/S1_a_2012/S2,2013/S1,PEG,AEE,18,0.1180377434932324,0.0216388752514137,1,1,0,0.04015410613127379
2012/S1_a_2012/S2,2013/S1,PNW,SCG,19,0.1195693440340619,0.0211783242150714,1,0,1,0.00030382922234084564
2012/S1_a_2012/S2,2013/S1,MMM,BRK_B,20,0.1213544934995525,0.0204635970368747,2,1,1,0.006030940672377194
2012/S2_a_2013/S1,2013/S2,BF_B,1958Q,1,0.0414370240507651,0.0114764908905488,7,7,0,0.2079721277547144
2012/S2_a_2013/S1,2013/S2,XEL,PEG,2,0.0685065834156262,0.0155208851017984,1,0,1,0.017182631555773598
2012/S2_a_2013/S1,2013/S2,POM,ES,3,0.0722619957981578,0.0169102214351774,1,0,1,-0.03159722941120413
2012/S2_a_2013/S1,2013/S2,MO,RAI,4,0.0883538882569041,0.0187826870986369,1,1,0,0.06292176268389649
2012/S2_a_2013/S1,2013/S2,XEL,WEC,5,0.0945040254221112,0.0195001091195777,1,0,1,-0.008034965050834675
2012/S2_a_2013/S1,2013/S2,SO,TE,6,0.0957534323493405,0.0194081000496,1,0,1,-0.04516917260152897
2012/S2_a_2013/S1,2013/S2,XEL,TEG,7,0.0971238984769229,0.0185621272408661,1,1,0,0.043852692147220984
2012/S2_a_2013/S1,2013/S2,PEG,SCG,8,0.1017913102742795,0.0150003494447486,14,13,1,0.00912401606866553
2012/S2_a_2013/S1,2013/S2,PNW,ES,9,0.1073305889467519,0.018695704099998,1,0,1,-0.03765390940897373
2012/S2_a_2013/S1,2013/S2,XEL,KO,10,0.1164945762058096,0.020779317045667,3,2,1,0.06855306297237052
