janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,beta,alpha,spread_media,spread_desvio,stat,direcao,metodo
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,10,45200Q,D,0.11022480593271666,0.8839141185394115,0.13217736990210666,7.359067242278212e-16,0.016949023233320492,-4.447558258986113,A~B,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,11,FPC,ES,0.1136578430176769,0.9640451934261542,0.02852893560399402,-2.431081247598169e-15,0.01769974646626038,-4.886755200806063,B~A,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,12,45200Q,ES,0.11386960663321588,0.9199265989137266,0.082609600218755,-4.3978874121712724e-15,0.01926026330003923,-4.884452401145761,B~A,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,13,PCG,UEP,0.12099266670770703,0.9403466112144927,0.07138470585384832,-1.8123403524513424e-16,0.02017475352156989,-3.663415421012887,A~B,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,14,45200Q,AEP,0.1257317502557953,0.8794289328874767,0.13698421104552316,6.942185078881414e-16,0.019243703354496294,-4.355632083889031,B~A,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,15,300583Q,COP,0.12701053586295075,1.0281506812982637,-0.023866062036619846,-2.3275189417438064e-15,0.021969987842080367,-5.974331436957227,B~A,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,16,DTE,ES,0.1302196427183162,0.9200168046115297,0.08516218612597963,-2.2077201726834633e-15,0.021452090369310905,-3.6173200552719713,B~A,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,17,DTE,FPC,0.13400316365687104,1.0032999788598822,-0.012234608247765538,-1.7846944826681865e-15,0.02135268700206974,-4.377049454273642,A~B,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,18,0961514D,TXU,0.1374567093598671,1.1463824126947448,-0.15083103007066603,-9.557572125033955e-16,0.0214729049742001,-3.8911543588572886,B~A,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,19,D,PCG,0.14254223741511396,0.9331875727855576,0.06291960196732031,-2.9006222105819307e-16,0.019889112675077078,-4.196680333418935,A~B,ADF
1991-01_a_1991-12,1991-01,1991-12,1992-01,1992-06,20,PPL,ES,0.14303642296601993,1.0364631671015296,-0.022526926583892656,4.314949802821804e-15,0.016574926425308754,-5.518075781110009,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,1,PPL,FPC,0.06347915165076756,1.0019865949336606,0.0006672959931000749,-3.092826829074349e-15,0.015566816368546834,-6.428642716104548,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,2,PPL,WEC,0.07194618633093341,0.9782832932699309,0.02709290655852115,1.8724591486464597e-15,0.01658650548776932,-5.4289832726046345,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,3,PPL,ES,0.08376076413071587,0.9450513467340479,0.06372977431031797,4.0064570019081736e-16,0.017487613281835436,-4.680771325258143,A~B,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,4,FPC,WEC,0.08703612406702632,0.9566083836910442,0.048920664041248306,-2.3740342147122914e-16,0.01815677026358127,-4.550217818236258,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,5,FPC,ES,0.10049891156677404,0.9593665728311046,0.05041006372728962,4.835833095402855e-16,0.019129853012868004,-4.390241680337664,A~B,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,6,USW,BLS,0.10981672136040288,0.922195964998182,0.06349875700193702,-5.129844726430072e-16,0.01622757749120036,-6.126576208977922,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,7,45200Q,DTE,0.11467731579170959,0.979401189421437,0.019117295491994694,-3.778268870364663e-16,0.020811825496156813,-4.280942030302293,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,8,PCG,UEP,0.1164838983311256,1.0182311281338825,-0.02012100567531794,-9.364489859881755e-16,0.021357477122527335,-3.946297455337788,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,9,45200Q,PPL,0.11863521734358073,0.8995850349232929,0.12386786953902756,1.733790976400788e-15,0.016247965189559368,-5.223380010449451,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,10,AYE,TE,0.11952487284600011,0.9978202076539938,-0.003850486660791313,2.2752989654867338e-15,0.020779718173747488,-4.109512674671588,A~B,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,11,AEP,FPC,0.12172726122742006,0.9515842653514521,0.06741246896492317,2.5021706270405702e-15,0.017696211279255327,-5.086075474224122,A~B,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,12,AEP,WEC,0.12503630917171904,0.9707896896003838,0.04602607315830698,2.2687166155383634e-15,0.01802880087498584,-5.366586377941131,A~B,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,13,45200Q,ES,0.12623176773979594,0.9265290640904815,0.09217191540882465,-6.977290945272723e-16,0.01903503794621962,-5.048289109318305,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,14,AEP,PPL,0.12677976958002546,0.972728560146059,0.046172858201066196,-1.6798157068241499e-15,0.016279503394858747,-5.898086909294002,A~B,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,15,45200Q,FPC,0.13339931996506493,0.9161666353105712,0.10813394314173201,0.0,0.016626003868474317,-4.653520460518474,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,16,EIX,AYE,0.13661878923198856,1.049804520155788,-0.06310289589291024,6.823702779810744e-16,0.022027793862177108,-3.4979716165933614,A~B,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,17,FPC,AYE,0.13710824539703026,1.0347312180907016,-0.02844977631388978,6.060150185799767e-15,0.02023510299293755,-4.0491458018712585,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,18,WEC,ES,0.13763747127359238,0.9298446128562019,0.0834056635720883,-5.045151823761037e-15,0.022170392013215905,-4.2207704303495746,A~B,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,19,300583Q,COP,0.1443196173696606,1.0109805526010807,-0.021677256561958826,2.0352626040361565e-15,0.021472138580276547,-6.413120968030765,B~A,ADF
1991-02_a_1992-01,1991-02,1992-01,1992-02,1992-07,20,NEE,SCG,0.15179982185395602,0.8410713823983489,0.18535035666677402,-1.5683545810317428e-15,0.018471176399433884,-3.9873997090876165,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,1,PPL,WEC,0.07017509645879727,0.9880980482277709,0.017037258402012305,2.5074365069992664e-15,0.016178766971410553,-5.299199641086393,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,2,AEP,FPC,0.07660318052876391,0.9386955793779418,0.06966081063153384,-5.3014246484175955e-15,0.016519538702426766,-5.099476078748016,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,3,AEP,PPL,0.08307387417619339,0.9431687316868919,0.05458239638019061,-3.6080054183668134e-15,0.015352464437689884,-5.730211048590064,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,4,PPL,FPC,0.09060964613490796,0.9799361326513101,0.03281854250874367,-3.3749902301944976e-15,0.015471735337316566,-6.540115292572998,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,5,USW,BLS,0.09631444042963722,0.832450473897048,0.15335440832747543,2.8128575446036575e-16,0.01533389164788655,-6.011998283922013,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,6,DTE,FPC,0.11363705949918312,1.0722988596298744,-0.08772028250797516,-1.3765887858692158e-15,0.018607591057682837,-4.7893488003047295,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,7,AYE,SCG,0.11781507262730884,0.8646196653486106,0.14831583526890282,3.2165750081037146e-16,0.01801594354752097,-3.788709005173632,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,8,FPC,SCG,0.1184015418322133,0.9241655975755191,0.09394005379461348,-6.406820616413947e-16,0.01781726886682451,-3.5602918799046273,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,9,AEP,WEC,0.12274870750013633,0.9301149837874925,0.06549787090810771,2.7746799149031085e-15,0.017367506451238142,-5.166557820500847,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,10,DUK,FPC,0.12326736468639865,1.0589024455339644,-0.07370492164006025,1.5192063680839099e-15,0.019586958652302793,-3.585642870486874,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,11,AYE,WEC,0.12415907359297762,0.9113826578295522,0.10032645940247983,-1.0237748286365575e-15,0.020708928836140398,-3.780589841204281,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,12,D,UEP,0.12596396551055022,1.048781905956023,-0.057136768625365944,2.5921294096683004e-15,0.021582027454638043,-3.801591822464572,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,13,45200Q,D,0.12596705724695312,0.9111410736490331,0.11021765381897364,-4.739291962826755e-16,0.01699124624292386,-4.74210046647532,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,14,CEG,TE,0.13246234092389386,0.9354650415085042,0.06427106607700615,-3.3605090603080825e-15,0.02001553596000783,-4.475755773479871,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,15,D,AYE,0.13698845760825407,0.8474436292650603,0.1692406191566184,2.9493316001998724e-15,0.017606186248619093,-3.9182202815983245,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,16,FPC,WEC,0.14018282712959262,0.980636018559529,0.035883390113667056,3.435109026389615e-15,0.018389356109998613,-3.9780672563639077,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,17,FPC,AYE,0.14404872650163725,1.0393917740560128,-0.03050613087506076,-2.0172708475106106e-15,0.019904437157069747,-3.946718665871569,B~A,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,18,45200Q,PPL,0.1472970578818149,1.1260378635722528,-0.1260389581957265,-2.3411224649704386e-15,0.01699603662129064,-5.4551263232974225,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,19,45200Q,AYE,0.155014476164979,1.0415187357711162,-0.03435187309643603,-1.857539155430153e-15,0.021467674104149116,-4.265435062388869,A~B,ADF
1991-03_a_1992-02,1991-03,1992-02,1992-03,1992-08,20,45200Q,WEC,0.1551768097842796,0.8571933807019403,0.15044343430387175,2.279248375455756e-15,0.018444233774108622,-4.5461185168258265,B~A,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,1,AEP,PPL,0.06517578746229447,0.9290267231782564,0.07935496976785492,1.2621711954464035e-15,0.014875772274629731,-5.746172064376604,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,2,AEP,TXU,0.0675604086389967,0.9531865601829375,0.04848840386110449,-7.074950647121095e-16,0.015748772309194775,-3.97629661828545,B~A,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,3,AEP,FPC,0.0826030011974126,1.016049836371348,-0.013345433718770852,1.4537390898915285e-15,0.017487904891921893,-3.8764035403854393,B~A,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,4,TXU,PPL,0.08633945615156335,0.9018234464667085,0.10646623961906815,3.809153428409998e-15,0.016849206358897483,-4.916006256548814,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,5,PPL,FPC,0.0906412006058872,0.9649773399165609,0.04446762160071929,2.7934082062725507e-15,0.01750388124560091,-4.48264088812679,B~A,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,6,TXU,FPC,0.09287663397628876,0.9093373506195402,0.09241730262448437,-2.1468665625202536e-15,0.0166197780765166,-4.991567468828221,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,7,USW,BLS,0.09389176786066855,0.7665798875758336,0.2271569105293454,-1.4641882477703534e-15,0.015777458223221887,-5.195584652392092,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,8,FPC,AYE,0.10176947229956568,0.93030001440271,0.06978001612059499,3.943250954521585e-15,0.01800935594550488,-3.9629011325678545,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,9,CEG,DTE,0.1043335736840163,0.8615417311476523,0.15150155946647773,3.339376705441157e-16,0.016653357188119163,-5.044337597144346,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,10,DTE,FPC,0.1162923948381831,1.0777146024178816,-0.07725743636585916,-2.4599059173067195e-16,0.019124183109180518,-4.777968227951516,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,11,CEG,SCG,0.11658501099532259,1.0220095870672763,-0.03331839180466956,-2.66497064067866e-15,0.019355204057808995,-3.5367957593155372,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,12,DUK,PPL,0.12463137132158408,1.0979175868229245,-0.09842836696350135,-2.166894115121335e-15,0.01934528001636132,-4.5600946374104465,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,13,PPL,AYE,0.13353099139681035,1.0053811822261058,0.0073770989914174745,5.10702591327572e-16,0.018679359097681716,-3.8506204751174438,B~A,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,14,AYE,SCG,0.13591743779750232,0.8559801563332132,0.16725121838710105,7.314410515177502e-17,0.017962469418448583,-3.724707156796808,B~A,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,15,45200Q,D,0.14152503652712767,0.9076069478685902,0.10987843280850404,1.4463376030606941e-15,0.020682094620463193,-3.5550267369096415,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,16,45200Q,PCG,0.14229541136705848,0.8332369994885278,0.18678870870226155,2.7076380353505287e-15,0.01659095293570614,-4.747774281719405,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,17,AEP,TEG,0.14649656239828346,0.9958384306139805,-0.0016047130362902284,-2.049776470562838e-15,0.023163682385797843,-3.8891839952845055,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,18,FPC,SCG,0.14992536482645846,0.8976179699009683,0.12758411261140684,-3.6127963366037445e-15,0.016632124849968608,-3.8462176735506284,B~A,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,19,TXU,TEG,0.15308566819794578,0.9730323702731717,0.020933115020963095,2.6558276275346883e-17,0.02289168244481712,-4.039066373238276,A~B,ADF
1991-04_a_1992-03,1991-04,1992-03,1992-04,1992-09,20,AEP,DUK,0.15679042146246047,0.8141439242306674,0.19762126098589614,-2.068062496850782e-15,0.018355859087910816,-4.468039028025523,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,1,PPL,WEC,0.07953129746078957,0.9374246337368017,0.06283951964264664,-3.18249363869912e-15,0.015541925972222046,-5.012430218609943,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,2,AEP,FPC,0.08273970720370016,0.9934954962613376,0.011171322934122124,-3.0531133177191805e-15,0.017568334191344185,-3.9169552630154474,B~A,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,3,RDPL,XOM,0.10085811419389756,0.6074358055489166,0.39349984902629337,1.857219540012713e-15,0.01591019059132296,-5.046957710763092,B~A,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,4,PPL,AYE,0.10412989243866377,0.9441848603760243,0.0694798214224665,1.6871893208870489e-15,0.018280304964342322,-3.693848181182118,B~A,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,5,45200Q,PPL,0.11723985785306468,1.0728614617663585,-0.09578670640055469,-3.4976396232482293e-15,0.014317572126578656,-6.433719045806539,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,6,45200Q,AEP,0.1214778603416562,0.8358091648590041,0.17220758292923594,4.184754030614665e-15,0.015747434539076705,-4.17494244382755,B~A,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,7,CEG,DTE,0.1336964819493005,0.8025352610939638,0.22263336267437986,-2.666283641816321e-16,0.016372028424924624,-4.541723041590589,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,8,1005945D,TE,0.14246478914890304,0.8197416824937488,0.18757809180663837,1.6784474073073233e-16,0.018015743082588537,-3.8163899205211713,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,9,D,AYE,0.15668056068375336,0.8140392149446798,0.20191875094683231,1.2505307375797531e-15,0.01762903885873136,-3.874682657219515,B~A,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,10,1005945D,FPC,0.1616605957115098,0.7413990989761043,0.2787371598076247,-1.2465968764688765e-15,0.016891356141878387,-3.7547935108077493,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,11,GPUI,TEG,0.16396493695617664,0.8014919443054707,0.21192631104882034,-1.2518420246167119e-15,0.021757656151797658,-4.113250403523889,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,12,PPL,FPC,0.16498873764157906,1.0131314399106777,0.003864357248351047,1.7024876696515688e-15,0.017844129460405055,-3.9170921261467933,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,13,1005945D,GPUI,0.16851736671003437,0.902388804651239,0.11829962439340316,-2.9792441479704986e-15,0.021182475603138972,-3.379031102283705,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,14,AEP,TEG,0.17791591592288114,0.996278398129423,0.015144095928013385,7.347578363759402e-16,0.02400360287872048,-3.805534043710882,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,15,PPW,210967Q,0.18151317054912397,0.7929357511853846,0.21974160024260192,2.5640032529335308e-15,0.02361608699024181,-3.689999978409306,B~A,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,16,AEP,PPL,0.18839866478117528,0.9151612111827854,0.07170433038369212,1.7125408702682532e-15,0.014321818116465048,-5.906405791511033,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,17,D,PPL,0.1911995777466018,0.8337096358128537,0.1721978102534977,-1.8987436295164096e-15,0.018349347287270324,-3.7094508039198444,B~A,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,18,AEP,950967Q,0.20065373655177154,0.7842527829191592,0.23451521976671313,3.418088209672726e-16,0.023735762875756055,-4.766535583317639,B~A,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,19,300583Q,COP,0.201641850613953,0.9063437017350008,0.06584855007357625,3.2034742312904617e-15,0.019811526182010916,-4.205486455615862,A~B,ADF
1991-05_a_1992-04,1991-05,1992-04,1992-05,1992-10,20,AYE,TE,0.20665197037851613,0.8456702544629147,0.15339923822033907,1.4642705246040452e-16,0.018324125806518602,-4.132276581086171,B~A,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,1,FPC,AYE,0.0825848571048482,0.9394640154372569,0.06737779108694009,-2.6081429784844945e-15,0.01759257585541944,-4.039979454116869,B~A,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,2,45200Q,PPL,0.08321645476905815,0.8675740914296128,0.15298980338810683,1.9913524092482967e-16,0.013346448558656162,-4.696287347256716,B~A,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,3,PPL,FPC,0.08369941636340172,0.9178996256585203,0.09098413210404101,-1.1688181287025954e-15,0.017147310531378683,-3.946505292985608,B~A,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,4,PPL,WEC,0.08432540167393654,0.8890263541809207,0.1247653819489729,-6.47630097698008e-17,0.015894390108478557,-4.778733824627818,A~B,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,5,NEE,FPC,0.08444491231193751,1.0260986815196314,-0.01839737741693105,3.787534659802568e-15,0.014650450276180152,-5.379412161604741,A~B,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,6,45200Q,WEC,0.088627312673907,1.0077652828985046,-0.01353393800913559,-3.0861556696425482e-15,0.0181082446631615,-4.288140618651219,A~B,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,7,AEP,FPC,0.1000769654508531,0.9421790233719498,0.0563196208129617,4.65236315081018e-16,0.01760266551678634,-4.637045432607621,A~B,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,8,AEP,PPL,0.10035737474788675,0.8977329801260664,0.10516810783925123,6.128254870053939e-16,0.01586815405406474,-5.20789808142793,A~B,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,9,PPL,AYE,0.10380355053530366,0.8862686125859904,0.12603331063519335,-2.9077269692563625e-17,0.01840579549732215,-3.746421327319532,B~A,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,10,USW,BLS,0.10762104174335718,0.7100407391428207,0.2939647428430143,2.8416422654096266e-16,0.015766815389530234,-5.064604011430098,A~B,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,11,GPUI,SCG,0.10983181955441523,0.9069144230374044,0.10307071139943128,-2.4980018054066022e-15,0.0202032734422668,-4.8278712288279975,A~B,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,12,CEG,FPC,0.11518368556039604,0.8471885536355896,0.16831446408254813,-2.404161525944238e-15,0.01828465482306528,-3.53803356209348,A~B,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,13,300583Q,8375930Q,0.11871694253238729,0.837532924752179,0.14695690833768793,1.841119849170051e-15,0.019720893493159957,-3.8830598420428784,B~A,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,14,PPL,TEG,0.12333043910143715,0.8964266038817773,0.12112383072427427,-5.083675984583207e-15,0.020118774500643418,-4.223697844943823,B~A,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,15,3054Q,693365Q,0.13584667465033817,0.8133819150343573,0.1913109392116083,2.246879930789007e-16,0.02146462912824627,-4.1160199799451185,B~A,ADF
1991-06_a_1992-05,1991-06,1992-05,1992-06,1992-11,16,NEE,AYE,0.13895843182535828,1.0342146518225193,-0.027074512474977677,-7.95219269622384e-16,0.020497387446860502,-4.102550829722532,A~B,ADF
