janela,neg_inicio,neg_fim,ativo1,ativo2,direcao,rank,ssd,beta,sigma,stat,n_trades,n_fechados,n_forcados,retorno_total
2005-09_a_2006-08,2006-09,2007-02,CL,TMK,A~B,7,0.1172424347828382,1.0400399279583343,0.0200663517063804,-3.5845168621114274,2,1,1,0.03811357346984549
2005-09_a_2006-08,2006-09,2007-02,KBH,DHI,B~A,8,0.1260217791871127,0.9558833078317472,0.0212155052969694,-4.383161027769494,2,1,1,0.13672018735504224
2005-09_a_2006-08,2006-09,2007-02,XEL,ETR,B~A,9,0.1273594225115744,0.8844871980937417,0.0177381387692452,-3.953970683203552,2,1,1,-0.0332311166572467
2005-09_a_2006-08,2006-09,2007-02,TMK,SIAL,B~A,10,0.1348326296188133,0.8834297057844087,0.021961310119099,-3.5748275753634715,2,1,1,-0.03129605208948219
2005-09_a_2006-08,2006-09,2007-02,TE,EQT,B~A,11,0.1465688218892182,0.8047566364253441,0.0216420889573189,-3.708614978645776,2,1,1,-0.045196704655720926
2005-09_a_2006-08,2006-09,2007-02,POM,WEC,B~A,12,0.1504532422750344,0.6670943377473819,0.0145586759200113,-4.931102665343541,1,0,1,-0.048740368142470084
2005-09_a_2006-08,2006-09,2007-02,1255173D,BK,A~B,13,0.1506212281865373,0.9394045958313096,0.0226946867411635,-4.706377797969628,2,1,1,-0.05191357030290204
2005-09_a_2006-08,2006-09,2007-02,STI,USB,A~B,14,0.1556907120927917,0.9876293159434196,0.0175701404889318,-3.8500628940499872,2,1,1,0.04219456603537427
2005-09_a_2006-08,2006-09,2007-02,VZ,HCP,A~B,15,0.1616784078446471,0.9754816416714536,0.022835767350534,-4.212646701280127,2,1,1,-0.023764075061701563
2005-09_a_2006-08,2006-09,2007-02,SIAL,XRAY,A~B,16,0.1648588189431166,0.7854423234124541,0.0209839578234024,-4.434864827572782,1,0,1,-0.10400802273065606
2005-09_a_2006-08,2006-09,2007-02,SPG,MAC,B~A,17,0.1735608710565657,0.8367986997995733,0.0169360279543265,-3.527866506708544,3,2,1,0.06968532179045267
2005-09_a_2006-08,2006-09,2007-02,0961514D,DF,B~A,18,0.1745358791743001,0.5675706764455942,0.0241723584854807,-4.372954237923863,2,1,1,0.019754616148360875
2005-09_a_2006-08,2006-09,2007-02,PBG,MTB,B~A,19,0.177090008799837,0.7532941385956229,0.0181636302911438,-4.133533153434686,2,1,1,0.03724636095377038
2005-09_a_2006-08,2006-09,2007-02,KEY,MAC,B~A,20,0.1858229479206556,0.8423922357589342,0.0241108566320892,-4.0366121655606,1,0,1,-0.2055787266656705
2005-10_a_2006-09,2006-10,2007-03,DUK,POM,B~A,1,0.0896480480488435,0.9422038421312604,0.0166548058876107,-3.897692419267893,3,2,1,0.07709374036608915
2005-10_a_2006-09,2006-10,2007-03,MHFI,SPGI,A~B,2,0.0906139509079366,0.9887700589004592,0.0144069282708027,-15.042286135293825,8,8,0,0.312899362392247
2005-10_a_2006-09,2006-10,2007-03,CL,TMK,A~B,3,0.1034212811330235,1.0101440778829325,0.0199160261161775,-3.812422218935853,2,1,1,0.05734042169853299
2005-10_a_2006-09,2006-10,2007-03,1281683D,MI,B~A,4,0.132278117543251,0.8559363786327512,0.0214811665566443,-4.610826968377848,4,3,1,0.18439427005958103
2005-10_a_2006-09,2006-10,2007-03,0111145D,POM,A~B,5,0.1341111545205535,0.7200181697664142,0.0158208219706318,-4.023302165969091,1,0,1,0.020112220265860903
2005-10_a_2006-09,2006-10,2007-03,NEE,CNP,A~B,6,0.13550064241673,0.6915570841824179,0.0162101876941402,-4.158717325852862,1,0,1,-0.10823155404556871
2005-10_a_2006-09,2006-10,2007-03,KMB,1281683D,B~A,7,0.1360295487902476,1.0802005680750448,0.0210312324496289,-4.412314628988003,2,1,1,0.09210862042282017
2005-10_a_2006-09,2006-10,2007-03,MAC,HSIC,B~A,8,0.1361243618555363,0.942265918951283,0.0225832782201162,-5.400795994020042,2,1,1,-0.009507471118753108
2005-10_a_2006-09,2006-10,2007-03,0111145D,WEC,A~B,9,0.1369425123178871,0.915979783144982,0.0158628533204053,-4.098008981976945,2,2,0,0.06879757978300241
2005-10_a_2006-09,2006-10,2007-03,DUK,PCG,A~B,10,0.1426041877330703,0.9413889816415464,0.0188543104422419,-3.4567076970562765,3,2,1,0.10323855017238281
2005-10_a_2006-09,2006-10,2007-03,POM,WEC,A~B,11,0.1436310288237337,1.186162154304176,0.0200807849344713,-3.581598047811424,1,1,0,0.04805385343500951
2005-10_a_2006-09,2006-10,2007-03,VZ,HCP,A~B,12,0.1541298080765045,0.9122659288998258,0.0240163496180912,-4.253106711103719,3,2,1,0.08957235131846229
2005-10_a_2006-09,2006-10,2007-03,KMB,MI,B~A,13,0.1602212398842084,0.975941848421956,0.0244822252947948,-3.5705540285427,1,0,1,-0.050019563202195895
2005-10_a_2006-09,2006-10,2007-03,0574018D,AVB,A~B,14,0.1671595761882827,0.883580947635735,0.0176010353395132,-3.5024676484385813,2,1,1,-0.003144827172567138
2005-10_a_2006-09,2006-10,2007-03,BF_B,1958Q,B~A,15,0.1702433398496623,1.0166295446423244,0.0142099134307451,-16.053753792915543,2,2,0,0.07151943818327507
2005-10_a_2006-09,2006-10,2007-03,1255173D,BK,A~B,16,0.1828711679833077,0.8667495316717564,0.0241619696467826,-4.571457405627651,1,0,1,-0.09858054329702864
2005-10_a_2006-09,2006-10,2007-03,K,KO,B~A,17,0.1903491795085301,0.5818400057919467,0.0122490995373318,-3.9643873894017054,1,0,1,-0.010520521467347306
2005-10_a_2006-09,2006-10,2007-03,MTB,XRAY,B~A,18,0.1948443096106302,1.079493489333757,0.0258764408293404,-4.122213440786376,2,1,1,0.04489330493928631
2005-10_a_2006-09,2006-10,2007-03,HBAN,GNW,A~B,19,0.1956780593246776,0.7498048210018684,0.0229235502924417,-4.54582741504345,2,1,1,0.037146132848805094
2005-10_a_2006-09,2006-10,2007-03,SRE,O,A~B,20,0.2010401650621815,0.7978919994639326,0.024232809547215,-3.6034269746947385,1,0,1,-0.031567140004988725
2005-11_a_2006-10,2006-11,2007-04,BF_B,1958Q,A~B,1,0.0417453070938336,0.9628888669920236,0.0126580215407996,-15.74710204284406,3,3,0,0.10079141963615498
2005-11_a_2006-10,2006-11,2007-04,MHFI,SPGI,B~A,2,0.0534101378943887,0.9682475290575202,0.0143818759376605,-14.840743316241513,9,9,0,0.3279477173225867
2005-11_a_2006-10,2006-11,2007-04,DUK,POM,B~A,3,0.0940671275388922,0.9287292368439464,0.0187398397971468,-3.801068665505692,3,2,1,0.05066197425466723
2005-11_a_2006-10,2006-11,2007-04,XEL,ETR,A~B,4,0.1085368408305385,0.900894255628534,0.0190027930734359,-3.745568727067008,1,0,1,-0.12236873207028005
2005-11_a_2006-10,2006-11,2007-04,SRE,WEC,B~A,5,0.127389765815451,0.8648914479914187,0.0185597260955188,-3.958469570410129,1,0,1,-0.05252043298654615
2005-11_a_2006-10,2006-11,2007-04,KMB,1281683D,B~A,6,0.1320673401198746,0.967336533774044,0.0227123154051446,-4.2263345956242455,1,0,1,0.05342638130313571
2005-11_a_2006-10,2006-11,2007-04,CL,TMK,B~A,7,0.141974736374209,0.9065582975958676,0.0218903750744663,-3.863105699573426,1,1,0,0.045878949087373645
2005-11_a_2006-10,2006-11,2007-04,KO,SCHW,B~A,8,0.1424564658592544,0.5180638644504809,0.0114282200606513,-4.388918042870673,3,2,1,0.047677328985925305
2005-11_a_2006-10,2006-11,2007-04,TMK,ABKFQ,B~A,9,0.1428774046283933,0.74953020575491,0.0163215725403515,-3.713380208221661,2,1,1,0.03761970186471171
2005-11_a_2006-10,2006-11,2007-04,USB,MI,B~A,10,0.1655954462272575,0.9194995082363056,0.0146298200827529,-4.08627475474261,1,0,1,-0.011353264868729129
2005-11_a_2006-10,2006-11,2007-04,PCG,MTB,B~A,11,0.1735929800374833,0.7334265976269625,0.0177542848879182,-4.772510716951932,1,0,1,-0.19094716645996593
2005-11_a_2006-10,2006-11,2007-04,1281683D,USB,A~B,12,0.1747063995981079,1.0152120405486555,0.0227039640914551,-4.158676770208464,1,1,0,0.09695808493805894
2005-11_a_2006-10,2006-11,2007-04,K,MI,B~A,13,0.1755907909265488,0.7839830577514344,0.0192755360252009,-3.975886675591489,4,3,1,0.13898042813647873
2005-11_a_2006-10,2006-11,2007-04,KMB,USB,A~B,14,0.1783586252953455,0.9700762940126112,0.0215587608533412,-3.718480371588083,2,1,1,0.02020876511298881
2005-11_a_2006-10,2006-11,2007-04,GIS,MI,B~A,15,0.1788941244747093,0.7808834599677761,0.0221003314380456,-3.773310879115911,1,0,1,-0.012131618761488916
2005-11_a_2006-10,2006-11,2007-04,STI,PFG,A~B,16,0.187869882321138,0.6641157035392636,0.0185966083447156,-4.38453036506144,3,3,0,0.11906622828067427
2005-11_a_2006-10,2006-11,2007-04,TMK,MTB,B~A,17,0.1895360632715892,0.7909629232866509,0.0196308458358169,-3.505530257722047,1,0,1,-0.11068121436716476
2005-11_a_2006-10,2006-11,2007-04,PNC,KEY,A~B,18,0.1908149130327956,0.9559799595647338,0.0257887570819405,-3.454506625845112,2,1,1,0.033181573022230466
2005-11_a_2006-10,2006-11,2007-04,JNJ,AEE,B~A,19,0.1920857924957317,0.6371686833627455,0.0159215115303516,-4.3154811969608025,4,3,1,0.11886907008131745
2005-11_a_2006-10,2006-11,2007-04,ALL,MET,B~A,20,0.1945085789380982,0.7981140046005513,0.0189576170091665,-4.712762426278148,1,0,1,-0.0823015758628219
2005-12_a_2006-11,2006-12,2007-05,MHFI,SPGI,B~A,1,0.0617139147420857,0.983714293583984,0.0132816176565043,-15.328606019441558,8,8,0,0.2711429211507984
2005-12_a_2006-11,2006-12,2007-05,BF_B,1958Q,B~A,2,0.0677486315335045,0.9729484986055994,0.0117934996325191,-15.24438643850119,2,2,0,0.07428376068453156
2005-12_a_2006-11,2006-12,2007-05,XL,CB,B~A,3,0.0989103378333879,0.9136324983216584,0.0183383297183621,-4.307093684849689,3,2,1,0.09369042936502013
2005-12_a_2006-11,2006-12,2007-05,SRE,WEC,A~B,4,0.1043081578052351,1.0734864071401276,0.0196396862644104,-3.7970930619439702,1,0,1,-0.04656474562942206
2005-12_a_2006-11,2006-12,2007-05,ALL,MET,B~A,5,0.1127532923591161,0.8383528302544914,0.0175772144803751,-4.6821412569161085,1,0,1,-0.12390509476733946
2005-12_a_2006-11,2006-12,2007-05,WFC,TMK,B~A,6,0.1274647443519825,0.7976841567603319,0.0175444126629336,-5.691577055588099,1,0,1,-0.06812369362100867
2005-12_a_2006-11,2006-12,2007-05,AVB,ESS,B~A,7,0.137910168480289,1.0498426575133042,0.0198617267343366,-4.161224784843064,5,4,1,0.177897641543532
2005-12_a_2006-11,2006-12,2007-05,C,HBAN,A~B,8,0.1403298751964712,1.180958349895866,0.0217473398198045,-3.6812467981792247,1,0,1,-0.13679752753155228
2005-12_a_2006-11,2006-12,2007-05,K,XRAY,B~A,9,0.1422169509486366,0.954689648158198,0.0235719330212246,-4.246615579140752,4,3,1,0.19784782166734077
2005-12_a_2006-11,2006-12,2007-05,KBH,DHI,B~A,10,0.1450045236418304,0.9237426435677596,0.0198237601722213,-3.6361189021539504,1,1,0,0.053052425756314886
2005-12_a_2006-11,2006-12,2007-05,GIS,USB,A~B,11,0.1459499552056513,1.1049187337561484,0.0192681963219115,-4.389345369534258,2,1,1,0.023393880714029452
2005-12_a_2006-11,2006-12,2007-05,JNJ,AEE,B~A,12,0.1531030313157089,0.6528445080058265,0.0153254582052866,-4.07044145816616,4,3,1,0.10548870619946893
2005-12_a_2006-11,2006-12,2007-05,DUK,POM,B~A,13,0.155597940812072,0.9334007247440722,0.0179065033468257,-4.380024614846982,3,2,1,0.0005865426704582538
2005-12_a_2006-11,2006-12,2007-05,C,BBT,A~B,15,0.1630620689131205,0.7777780795850867,0.0158810434525343,-4.519737120556188,1,0,1,-0.0897147702358737
2005-12_a_2006-11,2006-12,2007-05,MTB,XRAY,A~B,16,0.1677943186348329,0.6995696571226643,0.016619523092911,-5.165744634541609,3,2,1,-0.04733937744085886
2005-12_a_2006-11,2006-12,2007-05,SNV,SCG,B~A,17,0.1701256897531493,0.6041037848044293,0.0160952933814921,-4.303151209447611,3,2,1,0.08958598792070689
2005-12_a_2006-11,2006-12,2007-05,1255173D,BK,A~B,18,0.1798844777230215,0.5562016896976576,0.0177077331504965,-4.8240436399830005,1,0,1,-0.0074110653740233606
2005-12_a_2006-11,2006-12,2007-05,CL,TMK,B~A,19,0.1832920258079866,0.8227340774900826,0.0232653566072211,-3.5397147321831364,2,1,1,0.02304249910003312
2005-12_a_2006-11,2006-12,2007-05,K,MTB,B~A,20,0.1840526984071857,0.7024799197765926,0.0189738037937091,-3.761143011264397,1,0,1,-0.10682442264970378
2006-01_a_2006-12,2007-01,2007-06,BF_B,1958Q,B~A,1,0.0322074954765412,0.964873386896192,0.0112045029857402,-15.398264497981083,5,5,0,0.17502514191667293
2006-01_a_2006-12,2007-01,2007-06,MHFI,SPGI,B~A,2,0.0507361118709468,0.988455972648699,0.0138951078944383,-15.158294559093774,12,12,0,0.40327761224234865
2006-01_a_2006-12,2007-01,2007-06,SRE,WEC,B~A,3,0.0988233117004711,0.8778201790298034,0.0167600259120062,-3.830442081798796,1,0,1,-0.09372153027487398
2006-01_a_2006-12,2007-01,2007-06,KMB,MET,B~A,4,0.1302218629125491,1.0449279308420976,0.0224496199765796,-3.689510938813756,1,0,1,-0.04907077770539855
2006-01_a_2006-12,2007-01,2007-06,CL,PFG,A~B,5,0.1310173941366201,0.871957702904107,0.0200027638834421,-4.724080800926306,3,3,0,0.13181692440854714
2006-01_a_2006-12,2007-01,2007-06,XL,CB,A~B,6,0.1457390814393306,0.8482016294380139,0.019581660967269,-3.640172305186291,3,2,1,0.047894678211192754
2006-01_a_2006-12,2007-01,2007-06,HBAN,PSX,A~B,7,0.1459714390125555,2.9664013586562907,0.0174278423344946,-4.64373621178809,1,0,1,-0.0403494955143241
2006-01_a_2006-12,2007-01,2007-06,JNJ,AEE,B~A,8,0.1487050946176396,0.7063737209032257,0.0166458757164595,-3.918172124807592,4,4,0,0.1738236703248893
2006-01_a_2006-12,2007-01,2007-06,ALL,MET,B~A,9,0.1532466088688124,0.8084255987404898,0.0173795956432463,-4.729496272915572,1,0,1,-0.07027258062442582
2006-01_a_2006-12,2007-01,2007-06,SCHW,ABKFQ,B~A,10,0.1552596583446757,1.487188612941444,0.0204524400373791,-3.71173876041761,4,3,1,0.1364304009304587
2006-01_a_2006-12,2007-01,2007-06,APD,BMS,A~B,11,0.1559116051730598,0.8339034941803665,0.0217528601908514,-3.765975720118151,1,0,1,-0.08838370388598156
2006-01_a_2006-12,2007-01,2007-06,KO,USB,A~B,12,0.156209920057563,0.8880146390452589,0.01936424920232,-3.725141925386294,2,1,1,-0.060690963732937545
2006-01_a_2006-12,2007-01,2007-06,SPG,O,A~B,13,0.1595490091444844,0.9834280490641334,0.0215307346438219,-3.630527345198141,1,1,0,0.03006587950686009
2006-01_a_2006-12,2007-01,2007-06,K,WFC,B~A,14,0.1614503250532379,0.9612494443187528,0.0238394730454376,-3.611474521906565,1,0,1,-0.004075369277178253
2006-01_a_2006-12,2007-01,2007-06,MKC,AIZ,B~A,15,0.1651064891834721,1.0105814080069488,0.0256143445706024,-4.729283877837432,3,2,1,0.09179018887320778
2006-01_a_2006-12,2007-01,2007-06,WFC,TMK,B~A,16,0.1660350534313011,0.7985940926947419,0.0180947816259668,-5.036118174513744,1,0,1,-0.032126212985868256
2006-01_a_2006-12,2007-01,2007-06,ABKFQ,MTB,B~A,17,0.1677300215096693,0.8660659523989643,0.0187896462934609,-3.6256004025926543,1,0,1,-0.09507175929538958
2006-01_a_2006-12,2007-01,2007-06,ADP,CMA,B~A,18,0.1741577615826486,0.7760225404060767,0.0245976735526134,-4.395494394100202,3,2,1,0.13693474279759513
2006-01_a_2006-12,2007-01,2007-06,PBI,DF,B~A,19,0.1757131954900614,1.0126372779410793,0.0262129985459143,-4.346024682274081,1,0,1,-0.040117828996287075
2006-01_a_2006-12,2007-01,2007-06,CMA,SCG,A~B,20,0.1761658577664775,0.8848928605585369,0.023979539506284,-3.627365548650478,3,2,1,0.07066455964557466
2006-02_a_2007-01,2007-02,2007-07,BF_B,1958Q,B~A,1,0.0534307316966078,0.9834520558102722,0.0112603171535739,-15.153252517893169,9,8,1,0.2730678672184109
2006-02_a_2007-01,2007-02,2007-07,MHFI,SPGI,B~A,2,0.0570305089005387,0.997459091518978,0.0138924138305989,-15.647933519840992,13,13,0,0.5026030869235777
2006-02_a_2007-01,2007-02,2007-07,KEY,FITB,A~B,3,0.1204932254839832,0.6380315186419603,0.0166168918499275,-3.645366523363032,2,2,0,0.0829590408425699
2006-02_a_2007-01,2007-02,2007-07,KMB,USB,A~B,4,0.1219510256294142,0.9647313175006804,0.0205467458268321,-3.505616071042584,1,0,1,-0.09587888756518215
2006-02_a_2007-01,2007-02,2007-07,JNJ,GIS,A~B,5,0.1273899471553932,0.8572994240294932,0.0199120100684701,-4.101501676634635,1,0,1,-0.041367718343988634
2006-02_a_2007-01,2007-02,2007-07,KMB,GIS,B~A,6,0.1378666612107508,0.93524338510377,0.0228479981896536,-4.945580138364867,1,1,0,0.043944366216936405
2006-02_a_2007-01,2007-02,2007-07,KO,DUK,A~B,7,0.1381709948076377,0.8821128239427583,0.0216885267109147,-3.486685221246937,2,1,1,-0.0939692253771508
2006-02_a_2007-01,2007-02,2007-07,KEY,CMA,A~B,8,0.1393858841759083,0.5942403765811672,0.0144852588852968,-4.234705828935421,2,2,0,0.10545945839884314
2006-02_a_2007-01,2007-02,2007-07,DTE,0961514D,B~A,9,0.1396990964776705,0.813089488161517,0.0148677019439333,-3.404825942218174,2,1,1,-0.006358172633973744
2006-02_a_2007-01,2007-02,2007-07,GIS,SIAL,B~A,10,0.1532077433095082,0.9647910732060672,0.0216731972282807,-4.066200769210269,1,0,1,-0.12146330581482656
2006-02_a_2007-01,2007-02,2007-07,AEP,SRE,B~A,11,0.1557509650759811,0.8800492682465553,0.0214353189812935,-3.450734726786888,4,3,1,0.09292658926006991
2006-02_a_2007-01,2007-02,2007-07,XL,CB,A~B,12,0.1574924927509755,0.8003415299929509,0.0189693326149657,-3.529303458096496,1,0,1,-0.0777755209384839
2006-02_a_2007-01,2007-02,2007-07,PBI,DF,B~A,13,0.1679437468552578,1.0056341680738532,0.0257618535261965,-4.401254254087748,1,1,0,0.046650670763270716
2006-02_a_2007-01,2007-02,2007-07,CL,STI,B~A,14,0.1759476609381636,0.8188990178907432,0.023070595922181,-3.633851152520876,4,3,1,0.16240899150202562
2006-02_a_2007-01,2007-02,2007-07,LNC,AIZ,B~A,15,0.1778658843645644,0.9571323178353086,0.0263729490902242,-3.8931978938530856,1,0,1,0.035902085117891495
2006-02_a_2007-01,2007-02,2007-07,UN,SRE,A~B,16,0.1806272592866662,0.8669601763529576,0.0235034808488042,-3.997740137326345,2,1,1,-0.09020938832029625
2006-02_a_2007-01,2007-02,2007-07,1293405D,HCBK,A~B,17,0.182816246529228,0.5937572975051897,0.0220977972402844,-4.79956530724809,0,0,0,0.0
2006-02_a_2007-01,2007-02,2007-07,ETN,AME,B~A,18,0.1865634808100367,0.9628258847294842,0.0259822861775525,-5.1892025206686085,4,3,1,0.1670360720819099
2006-02_a_2007-01,2007-02,2007-07,BDX,SNV,B~A,19,0.1894342923126259,0.7605002974248374,0.019538703246206,-3.858341917571873,3,2,1,0.03178721718469198
2006-02_a_2007-01,2007-02,2007-07,MDP,TIF,B~A,20,0.1909245777210912,1.0922890291722651,0.0261119504084816,-5.196847171586088,1,0,1,-0.13723424975214532
2006-03_a_2007-02,2007-03,2007-08,BF_B,1958Q,A~B,1,0.0331953734700505,0.982287222370252,0.0094099860016698,-16.170197968592515,11,11,0,0.3862737040784453
2006-03_a_2007-02,2007-03,2007-08,ED,POM,B~A,2,0.1159929304484421,1.0983832659745438,0.0174682743865814,-3.639015056994445,1,0,1,-0.06859256630382919
2006-03_a_2007-02,2007-03,2007-08,WFC,BBT,B~A,3,0.1175423715014858,0.7707859975416788,0.0177850370957566,-3.589133469787127,1,0,1,-0.05105776406192667
2006-03_a_2007-02,2007-03,2007-08,1255173D,KEY,A~B,4,0.1253082297279206,0.7904859264388175,0.0167835390011685,-4.315633396459512,3,2,1,0.09888440880124293
2006-03_a_2007-02,2007-03,2007-08,KEY,SCG,A~B,5,0.1317381698776216,0.6905380708486555,0.0181184244431468,-3.701624711132862,3,2,1,0.12799094058156466
2006-03_a_2007-02,2007-03,2007-08,CMA,FITB,B~A,6,0.1357217669722104,0.687809563592079,0.0173400994709127,-4.275380829980681,4,3,1,0.1568720096254566
2006-03_a_2007-02,2007-03,2007-08,PEP,MTB,B~A,7,0.1514688346787807,0.6243396015754759,0.0175497775744107,-3.991182981702321,1,0,1,-0.09946607260802641
2006-03_a_2007-02,2007-03,2007-08,PBI,PX,B~A,8,0.1537347581784161,0.9976672123772694,0.0209826867988193,-4.5705674379079415,1,0,1,-0.19301507491808065
2006-03_a_2007-02,2007-03,2007-08,KEY,CMA,A~B,9,0.1557237127229882,0.6232278484705422,0.0139626872834661,-3.9985935906424976,2,1,1,0.05293716310215592
2006-03_a_2007-02,2007-03,2007-08,CLX,HCBK,B~A,10,0.1626923189162425,0.5629973735481124,0.0186275168738869,-4.050010931685581,2,1,1,0.011946985909422204
2006-03_a_2007-02,2007-03,2007-08,AEP,SRE,A~B,11,0.1653958684862573,1.0690747414171873,0.0235532650083901,-3.446802509338024,4,3,1,0.12753652673107815
2006-03_a_2007-02,2007-03,2007-08,KSE,SCG,B~A,12,0.1658578570293229,1.8384300474192727,0.015833377447636,-4.702724317651912,2,1,1,-0.057754463492931216
2006-03_a_2007-02,2007-03,2007-08,K,WFC,B~A,13,0.1675484215603546,0.903634068116666,0.0236416023635059,-3.6931150769100554,1,0,1,-0.002947559170084598
2006-03_a_2007-02,2007-03,2007-08,9876566D,PPG,B~A,14,0.1679419885431343,0.7506511673645,0.0202196107761911,-4.838304985773984,1,0,1,-0.08825125097979968
2006-03_a_2007-02,2007-03,2007-08,PG,SO,A~B,15,0.1717508079968865,0.911460649103204,0.0225083653737812,-3.592114387326629,2,2,0,0.10536531904262254
2006-03_a_2007-02,2007-03,2007-08,ETN,AME,B~A,16,0.1793507236277491,1.0141578670523652,0.0265548405740426,-4.324438902685568,4,4,0,0.23708718268361387
2006-03_a_2007-02,2007-03,2007-08,BDX,SNV,A~B,17,0.1802706466849031,1.1435718036380274,0.0242446480023991,-3.595697881352645,4,3,1,0.04877807482286255
2006-03_a_2007-02,2007-03,2007-08,HON,ITT,B~A,18,0.1806412341829855,1.01290566284286,0.0244928454331046,-4.215391890606775,1,0,1,0.0075408905592817335
2006-03_a_2007-02,2007-03,2007-08,ADP,CMA,B~A,19,0.181927733006205,0.9086494218801096,0.0264598905267865,-3.64673985320916,2,1,1,0.04877549059625559
2006-03_a_2007-02,2007-03,2007-08,BAC,MDLZ,B~A,20,0.1872836617773146,0.9803035368545546,0.0272643473449637,-3.8114189631737023,3,2,1,0.16899990463048198
2006-04_a_2007-03,2007-04,2007-09,BF_B,1958Q,B~A,1,0.0237978527078439,0.9793682509511208,0.0093233489655871,-17.13476092968743,13,13,0,0.44534341582628356
2006-04_a_2007-03,2007-04,2007-09,MHFI,SPGI,A~B,2,0.043835876384719,0.99535818854254,0.0130111654439261,-15.505811608890824,15,15,0,0.8384028950466738
2006-04_a_2007-03,2007-04,2007-09,KSE,PSX,A~B,3,0.077233091251287,2.657611574053961,0.0062648284669443,-3.761601078506128,1,0,1,-0.00504771979794826
2006-04_a_2007-03,2007-04,2007-09,GIS,SO,A~B,4,0.0840976950785261,0.8696796824786823,0.0150494754264514,-5.14728214933392,4,4,0,0.16471784054733207
2006-04_a_2007-03,2007-04,2007-09,KEY,KSE,A~B,5,0.1033416406814922,1.4351555115618997,0.0177773089744753,-4.149001368576008,1,0,1,-0.07223378722759755
2006-04_a_2007-03,2007-04,2007-09,AVB,ESS,B~A,6,0.1134947431407908,0.9419725032025832,0.0195203287193092,-3.6838285463438014,3,3,0,0.13171332233113447
