linha,ano,semestre,periodo,inicio_semestre,fim_semestre,dia_no_semestre,total_dias_sem,total_dias_ano
320,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,68.0,126.0,254.0
321,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,69.0,126.0,254.0
322,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,70.0,126.0,254.0
323,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,71.0,126.0,254.0
324,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,72.0,126.0,254.0
325,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,73.0,126.0,254.0
326,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,74.0,126.0,254.0
327,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,75.0,126.0,254.0
328,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,76.0,126.0,254.0
329,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,77.0,126.0,254.0
330,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,78.0,126.0,254.0
331,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,79.0,126.0,254.0
332,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,80.0,126.0,254.0
333,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,81.0,126.0,254.0
334,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,82.0,126.0,254.0
335,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,83.0,126.0,254.0
336,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,84.0,126.0,254.0
337,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,85.0,126.0,254.0
338,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,86.0,126.0,254.0
339,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,87.0,126.0,254.0
340,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,88.0,126.0,254.0
341,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,89.0,126.0,254.0
342,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,90.0,126.0,254.0
343,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,91.0,126.0,254.0
344,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,92.0,126.0,254.0
345,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,93.0,126.0,254.0
346,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,94.0,126.0,254.0
347,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,95.0,126.0,254.0
348,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,96.0,126.0,254.0
349,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,97.0,126.0,254.0
350,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,98.0,126.0,254.0
351,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,99.0,126.0,254.0
352,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,100.0,126.0,254.0
353,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,101.0,126.0,254.0
354,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,102.0,126.0,254.0
355,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,103.0,126.0,254.0
356,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,104.0,126.0,254.0
357,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,105.0,126.0,254.0
358,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,106.0,126.0,254.0
359,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,107.0,126.0,254.0
360,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,108.0,126.0,254.0
361,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,109.0,126.0,254.0
362,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,110.0,126.0,254.0
363,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,111.0,126.0,254.0
364,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,112.0,126.0,254.0
365,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,113.0,126.0,254.0
366,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,114.0,126.0,254.0
367,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,115.0,126.0,254.0
368,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,116.0,126.0,254.0
369,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,117.0,126.0,254.0
370,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,118.0,126.0,254.0
371,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,119.0,126.0,254.0
372,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,120.0,126.0,254.0
373,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,121.0,126.0,254.0
374,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,122.0,126.0,254.0
375,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,123.0,126.0,254.0
376,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,124.0,126.0,254.0
377,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,125.0,126.0,254.0
378,1991.0,2.0,1991/S2,1991-07-01,1991-12-31,126.0,126.0,254.0
379,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,1.0,128.0,252.0
380,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,2.0,128.0,252.0
381,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,3.0,128.0,252.0
382,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,4.0,128.0,252.0
383,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,5.0,128.0,252.0
384,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,6.0,128.0,252.0
385,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,7.0,128.0,252.0
386,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,8.0,128.0,252.0
387,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,9.0,128.0,252.0
388,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,10.0,128.0,252.0
389,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,11.0,128.0,252.0
390,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,12.0,128.0,252.0
391,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,13.0,128.0,252.0
392,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,14.0,128.0,252.0
393,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,15.0,128.0,252.0
394,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,16.0,128.0,252.0
395,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,17.0,128.0,252.0
396,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,18.0,128.0,252.0
397,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,19.0,128.0,252.0
398,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,20.0,128.0,252.0
399,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,21.0,128.0,252.0
400,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,22.0,128.0,252.0
401,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,23.0,128.0,252.0
402,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,24.0,128.0,252.0
403,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,25.0,128.0,252.0
404,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,26.0,128.0,252.0
405,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,27.0,128.0,252.0
406,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,28.0,128.0,252.0
407,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,29.0,128.0,252.0
408,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,30.0,128.0,252.0
409,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,31.0,128.0,252.0
410,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,32.0,128.0,252.0
411,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,33.0,128.0,252.0
412,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,34.0,128.0,252.0
413,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,35.0,128.0,252.0
414,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,36.0,128.0,252.0
415,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,37.0,128.0,252.0
416,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,38.0,128.0,252.0
417,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,39.0,128.0,252.0
418,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,40.0,128.0,252.0
419,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,41.0,128.0,252.0
420,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,42.0,128.0,252.0
421,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,43.0,128.0,252.0
422,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,44.0,128.0,252.0
423,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,45.0,128.0,252.0
424,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,46.0,128.0,252.0
425,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,47.0,128.0,252.0
426,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,48.0,128.0,252.0
427,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,49.0,128.0,252.0
428,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,50.0,128.0,252.0
429,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,51.0,128.0,252.0
430,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,52.0,128.0,252.0
431,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,53.0,128.0,252.0
432,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,54.0,128.0,252.0
433,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,55.0,128.0,252.0
434,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,56.0,128.0,252.0
435,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,57.0,128.0,252.0
436,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,58.0,128.0,252.0
437,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,59.0,128.0,252.0
438,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,60.0,128.0,252.0
439,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,61.0,128.0,252.0
440,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,62.0,128.0,252.0
441,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,63.0,128.0,252.0
442,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,64.0,128.0,252.0
443,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,65.0,128.0,252.0
444,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,66.0,128.0,252.0
445,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,67.0,128.0,252.0
446,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,68.0,128.0,252.0
447,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,69.0,128.0,252.0
448,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,70.0,128.0,252.0
449,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,71.0,128.0,252.0
450,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,72.0,128.0,252.0
451,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,73.0,128.0,252.0
452,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,74.0,128.0,252.0
453,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,75.0,128.0,252.0
454,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,76.0,128.0,252.0
455,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,77.0,128.0,252.0
456,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,78.0,128.0,252.0
457,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,79.0,128.0,252.0
458,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,80.0,128.0,252.0
459,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,81.0,128.0,252.0
460,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,82.0,128.0,252.0
461,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,83.0,128.0,252.0
462,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,84.0,128.0,252.0
463,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,85.0,128.0,252.0
464,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,86.0,128.0,252.0
465,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,87.0,128.0,252.0
466,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,88.0,128.0,252.0
467,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,89.0,128.0,252.0
468,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,90.0,128.0,252.0
469,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,91.0,128.0,252.0
470,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,92.0,128.0,252.0
471,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,93.0,128.0,252.0
472,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,94.0,128.0,252.0
473,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,95.0,128.0,252.0
474,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,96.0,128.0,252.0
475,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,97.0,128.0,252.0
476,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,98.0,128.0,252.0
477,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,99.0,128.0,252.0
478,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,100.0,128.0,252.0
479,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,101.0,128.0,252.0
480,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,102.0,128.0,252.0
481,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,103.0,128.0,252.0
482,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,104.0,128.0,252.0
483,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,105.0,128.0,252.0
484,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,106.0,128.0,252.0
485,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,107.0,128.0,252.0
486,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,108.0,128.0,252.0
487,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,109.0,128.0,252.0
488,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,110.0,128.0,252.0
489,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,111.0,128.0,252.0
490,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,112.0,128.0,252.0
491,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,113.0,128.0,252.0
492,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,114.0,128.0,252.0
493,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,115.0,128.0,252.0
494,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,116.0,128.0,252.0
495,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,117.0,128.0,252.0
496,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,118.0,128.0,252.0
497,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,119.0,128.0,252.0
498,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,120.0,128.0,252.0
499,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,121.0,128.0,252.0
500,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,122.0,128.0,252.0
501,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,123.0,128.0,252.0
502,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,124.0,128.0,252.0
503,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,125.0,128.0,252.0
504,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,126.0,128.0,252.0
505,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,127.0,128.0,252.0
506,1991.0,1.0,1991/S1,1991-01-01,1991-06-30,128.0,128.0,252.0
507,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,1.0,124.0,252.0
508,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,2.0,124.0,252.0
509,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,3.0,124.0,252.0
510,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,4.0,124.0,252.0
511,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,5.0,124.0,252.0
512,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,6.0,124.0,252.0
513,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,7.0,124.0,252.0
514,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,8.0,124.0,252.0
515,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,9.0,124.0,252.0
516,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,10.0,124.0,252.0
517,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,11.0,124.0,252.0
518,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,12.0,124.0,252.0
519,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,13.0,124.0,252.0
520,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,14.0,124.0,252.0
521,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,15.0,124.0,252.0
522,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,16.0,124.0,252.0
523,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,17.0,124.0,252.0
524,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,18.0,124.0,252.0
525,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,19.0,124.0,252.0
526,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,20.0,124.0,252.0
527,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,21.0,124.0,252.0
528,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,22.0,124.0,252.0
529,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,23.0,124.0,252.0
530,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,24.0,124.0,252.0
531,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,25.0,124.0,252.0
532,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,26.0,124.0,252.0
533,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,27.0,124.0,252.0
534,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,28.0,124.0,252.0
535,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,29.0,124.0,252.0
536,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,30.0,124.0,252.0
537,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,31.0,124.0,252.0
538,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,32.0,124.0,252.0
539,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,33.0,124.0,252.0
540,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,34.0,124.0,252.0
541,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,35.0,124.0,252.0
542,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,36.0,124.0,252.0
543,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,37.0,124.0,252.0
544,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,38.0,124.0,252.0
545,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,39.0,124.0,252.0
546,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,40.0,124.0,252.0
547,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,41.0,124.0,252.0
548,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,42.0,124.0,252.0
549,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,43.0,124.0,252.0
550,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,44.0,124.0,252.0
551,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,45.0,124.0,252.0
552,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,46.0,124.0,252.0
553,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,47.0,124.0,252.0
554,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,48.0,124.0,252.0
555,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,49.0,124.0,252.0
556,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,50.0,124.0,252.0
557,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,51.0,124.0,252.0
558,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,52.0,124.0,252.0
559,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,53.0,124.0,252.0
560,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,54.0,124.0,252.0
561,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,55.0,124.0,252.0
562,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,56.0,124.0,252.0
563,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,57.0,124.0,252.0
564,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,58.0,124.0,252.0
565,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,59.0,124.0,252.0
566,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,60.0,124.0,252.0
567,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,61.0,124.0,252.0
568,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,62.0,124.0,252.0
569,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,63.0,124.0,252.0
570,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,64.0,124.0,252.0
571,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,65.0,124.0,252.0
572,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,66.0,124.0,252.0
573,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,67.0,124.0,252.0
574,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,68.0,124.0,252.0
575,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,69.0,124.0,252.0
576,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,70.0,124.0,252.0
577,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,71.0,124.0,252.0
578,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,72.0,124.0,252.0
579,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,73.0,124.0,252.0
580,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,74.0,124.0,252.0
581,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,75.0,124.0,252.0
582,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,76.0,124.0,252.0
583,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,77.0,124.0,252.0
584,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,78.0,124.0,252.0
585,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,79.0,124.0,252.0
586,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,80.0,124.0,252.0
587,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,81.0,124.0,252.0
588,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,82.0,124.0,252.0
589,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,83.0,124.0,252.0
590,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,84.0,124.0,252.0
591,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,85.0,124.0,252.0
592,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,86.0,124.0,252.0
593,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,87.0,124.0,252.0
594,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,88.0,124.0,252.0
595,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,89.0,124.0,252.0
596,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,90.0,124.0,252.0
597,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,91.0,124.0,252.0
598,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,92.0,124.0,252.0
599,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,93.0,124.0,252.0
600,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,94.0,124.0,252.0
601,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,95.0,124.0,252.0
602,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,96.0,124.0,252.0
603,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,97.0,124.0,252.0
604,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,98.0,124.0,252.0
605,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,99.0,124.0,252.0
606,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,100.0,124.0,252.0
607,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,101.0,124.0,252.0
608,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,102.0,124.0,252.0
609,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,103.0,124.0,252.0
610,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,104.0,124.0,252.0
611,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,105.0,124.0,252.0
612,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,106.0,124.0,252.0
613,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,107.0,124.0,252.0
614,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,108.0,124.0,252.0
615,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,109.0,124.0,252.0
616,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,110.0,124.0,252.0
617,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,111.0,124.0,252.0
618,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,112.0,124.0,252.0
619,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,113.0,124.0,252.0
620,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,114.0,124.0,252.0
621,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,115.0,124.0,252.0
622,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,116.0,124.0,252.0
623,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,117.0,124.0,252.0
624,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,118.0,124.0,252.0
625,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,119.0,124.0,252.0
626,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,120.0,124.0,252.0
627,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,121.0,124.0,252.0
628,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,122.0,124.0,252.0
629,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,123.0,124.0,252.0
630,1992.0,2.0,1992/S2,1992-07-01,1992-12-31,124.0,124.0,252.0
631,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,1.0,128.0,253.0
632,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,2.0,128.0,253.0
633,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,3.0,128.0,253.0
634,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,4.0,128.0,253.0
635,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,5.0,128.0,253.0
636,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,6.0,128.0,253.0
637,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,7.0,128.0,253.0
638,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,8.0,128.0,253.0
639,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,9.0,128.0,253.0
640,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,10.0,128.0,253.0
641,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,11.0,128.0,253.0
642,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,12.0,128.0,253.0
643,1992.0,1.0,1992/S1,1992-01-01,1992-06-30,13.0,128.0,253.0
