Date,NOC
2016-04-25,200.72999572753906
2016-04-26,203.57000732421875
2016-04-27,207.0
2016-04-28,205.61000061035156
2016-04-29,206.25999450683594
2016-05-02,208.30999755859375
2016-05-03,209.60000610351562
2016-05-04,210.5500030517578
2016-05-05,211.92999267578125
2016-05-06,214.10000610351562
2016-05-09,214.6300048828125
2016-05-10,217.42999267578125
2016-05-11,214.32000732421875
2016-05-12,217.97999572753906
2016-05-13,213.97999572753906
2016-05-16,215.72999572753906
2016-05-17,213.60000610351562
2016-05-18,214.13999938964844
2016-05-19,211.07000732421875
2016-05-20,212.72000122070312
2016-05-23,212.16000366210938
2016-05-24,214.67999267578125
2016-05-25,214.3300018310547
2016-05-26,213.9499969482422
2016-05-27,214.4199981689453
2016-05-31,212.6699981689453
2016-06-01,214.1699981689453
2016-06-02,213.3800048828125
2016-06-03,215.17999267578125
2016-06-06,215.44000244140625
2016-06-07,215.69000244140625
2016-06-08,217.66000366210938
2016-06-09,218.5800018310547
2016-06-10,217.36000061035156
2016-06-13,215.0500030517578
2016-06-14,216.91000366210938
2016-06-15,217.19000244140625
2016-06-16,216.74000549316406
2016-06-17,214.32000732421875
2016-06-20,215.16000366210938
2016-06-21,214.85000610351562
2016-06-22,214.88999938964844
2016-06-23,214.6999969482422
2016-06-24,212.7100067138672
2016-06-27,214.14999389648438
2016-06-28,216.1300048828125
2016-06-29,217.24000549316406
2016-06-30,222.27999877929688
2016-07-01,221.8000030517578
2016-07-05,221.5500030517578
2016-07-06,221.72999572753906
2016-07-07,220.5
2016-07-08,221.97000122070312
2016-07-11,221.9600067138672
2016-07-12,220.47000122070312
2016-07-13,221.77999877929688
2016-07-14,221.1300048828125
2016-07-15,221.4600067138672
2016-07-18,220.80999755859375
2016-07-19,221.5500030517578
2016-07-20,222.5500030517578
2016-07-21,218.2100067138672
2016-07-22,219.60000610351562
2016-07-25,219.1300048828125
2016-07-26,218.35000610351562
2016-07-27,217.80999755859375
2016-07-28,217.22999572753906
2016-07-29,216.6300048828125
2016-08-01,216.69000244140625
2016-08-02,218.67999267578125
2016-08-03,218.66000366210938
2016-08-04,218.33999633789062
2016-08-05,218.9499969482422
2016-08-08,216.07000732421875
2016-08-09,216.74000549316406
2016-08-10,217.17999267578125
2016-08-11,217.99000549316406
2016-08-12,218.2100067138672
2016-08-15,219.80999755859375
2016-08-16,217.10000610351562
2016-08-17,218.5500030517578
2016-08-18,218.13999938964844
2016-08-19,217.4199981689453
2016-08-22,218.25999450683594
2016-08-23,214.5
2016-08-24,214.0
2016-08-25,213.44000244140625
2016-08-26,211.92999267578125
2016-08-29,213.10000610351562
2016-08-30,212.6199951171875
2016-08-31,212.07000732421875
2016-09-01,211.8300018310547
2016-09-02,213.24000549316406
2016-09-06,214.75999450683594
2016-09-07,212.86000061035156
2016-09-08,212.72999572753906
2016-09-09,209.24000549316406
2016-09-12,210.27000427246094
2016-09-13,208.36000061035156
2016-09-14,208.80999755859375
2016-09-15,211.38999938964844
2016-09-16,211.0
2016-09-19,211.16000366210938
2016-09-20,212.11000061035156
2016-09-21,215.85000610351562
2016-09-22,216.49000549316406
2016-09-23,217.0500030517578
2016-09-26,217.0
2016-09-27,218.0500030517578
2016-09-28,217.89999389648438
2016-09-29,213.61000061035156
2016-09-30,213.9499969482422
2016-10-03,215.10000610351562
2016-10-04,212.8300018310547
2016-10-05,212.47999572753906
2016-10-06,214.2100067138672
2016-10-07,215.42999267578125
2016-10-10,216.6199951171875
2016-10-11,215.22000122070312
2016-10-12,216.85000610351562
2016-10-13,218.3699951171875
2016-10-14,218.9199981689453
2016-10-17,219.13999938964844
2016-10-18,219.44000244140625
2016-10-19,218.16000366210938
2016-10-20,217.36000061035156
2016-10-21,215.86000061035156
2016-10-24,216.4600067138672
2016-10-25,219.52999877929688
2016-10-26,228.0500030517578
2016-10-27,225.35000610351562
2016-10-28,228.3800048828125
2016-10-31,229.0
2016-11-01,228.4199981689453
2016-11-02,228.6699981689453
2016-11-03,225.5399932861328
2016-11-04,225.22999572753906
2016-11-07,230.05999755859375
2016-11-08,229.8699951171875
2016-11-09,242.3000030517578
2016-11-10,245.1699981689453
2016-11-11,247.5
2016-11-14,251.1199951171875
2016-11-15,247.4499969482422
2016-11-16,245.38999938964844
2016-11-17,244.66000366210938
2016-11-18,245.4600067138672
2016-11-21,246.2899932861328
2016-11-22,248.07000732421875
2016-11-23,247.58999633789062
2016-11-25,248.5800018310547
2016-11-28,248.9600067138672
2016-11-29,251.8000030517578
2016-11-30,249.64999389648438
2016-12-01,249.07000732421875
2016-12-02,250.8699951171875
2016-12-05,247.49000549316406
2016-12-06,247.83999633789062
2016-12-07,247.13999938964844
2016-12-08,237.72000122070312
2016-12-09,238.42999267578125
2016-12-12,232.07000732421875
2016-12-13,231.55999755859375
2016-12-14,232.10000610351562
2016-12-15,231.99000549316406
2016-12-16,231.6999969482422
2016-12-19,233.5399932861328
2016-12-20,235.13999938964844
2016-12-21,233.14999389648438
2016-12-22,233.72000122070312
2016-12-23,232.99000549316406
2016-12-27,233.24000549316406
2016-12-28,231.9499969482422
2016-12-29,232.6300048828125
2016-12-30,232.5800018310547
2017-01-03,234.88999938964844
2017-01-04,235.25
2017-01-05,235.99000549316406
2017-01-06,236.72999572753906
2017-01-09,235.80999755859375
2017-01-10,233.11000061035156
2017-01-11,231.5500030517578
2017-01-12,229.14999389648438
2017-01-13,230.1699981689453
2017-01-17,228.47999572753906
2017-01-18,230.24000549316406
2017-01-19,232.38999938964844
2017-01-20,232.11000061035156
2017-01-23,231.69000244140625
2017-01-24,232.58999633789062
2017-01-25,230.83999633789062
2017-01-26,226.9600067138672
2017-01-27,229.8300018310547
2017-01-30,229.47999572753906
2017-01-31,229.0800018310547
2017-02-01,228.82000732421875
2017-02-02,229.85000610351562
2017-02-03,231.36000061035156
2017-02-06,232.82000732421875
2017-02-07,232.97999572753906
2017-02-08,232.4199981689453
2017-02-09,234.83999633789062
2017-02-10,236.25
2017-02-13,239.0800018310547
2017-02-14,239.6199951171875
2017-02-15,241.58999633789062
2017-02-16,243.52999877929688
2017-02-17,243.5800018310547
2017-02-21,244.1199951171875
2017-02-22,242.97999572753906
2017-02-23,243.86000061035156
2017-02-24,245.0500030517578
2017-02-27,248.60000610351562
2017-02-28,247.08999633789062
2017-03-01,245.92999267578125
2017-03-02,243.07000732421875
2017-03-03,242.92999267578125
2017-03-06,242.9199981689453
2017-03-07,243.77999877929688
2017-03-08,243.57000732421875
2017-03-09,244.1199951171875
2017-03-10,243.58999633789062
2017-03-13,244.4199981689453
2017-03-14,243.77000427246094
2017-03-15,243.83999633789062
2017-03-16,240.27999877929688
2017-03-17,244.25
2017-03-20,242.99000549316406
2017-03-21,239.72000122070312
2017-03-22,241.13999938964844
2017-03-23,239.5
2017-03-24,236.8800048828125
2017-03-27,235.8300018310547
2017-03-28,237.19000244140625
2017-03-29,236.52000427246094
2017-03-30,239.05999755859375
2017-03-31,237.83999633789062
2017-04-03,237.80999755859375
2017-04-04,237.63999938964844
2017-04-05,236.10000610351562
2017-04-06,236.6699981689453
2017-04-07,238.80999755859375
2017-04-10,239.33999633789062
2017-04-11,241.0500030517578
2017-04-12,239.36000061035156
2017-04-13,240.1999969482422
2017-04-17,243.10000610351562
2017-04-18,243.17999267578125
2017-04-19,243.74000549316406
2017-04-20,244.85000610351562
2017-04-21,246.3300018310547
2017-04-24,249.13999938964844
2017-04-25,248.1300048828125
2017-04-26,248.05999755859375
2017-04-27,248.39999389648438
2017-04-28,245.9600067138672
2017-05-01,244.33999633789062
2017-05-02,245.3300018310547
2017-05-03,245.50999450683594
2017-05-04,245.75
2017-05-05,248.91000366210938
2017-05-08,249.13999938964844
2017-05-09,249.49000549316406
2017-05-10,248.11000061035156
2017-05-11,247.52000427246094
2017-05-12,247.4499969482422
2017-05-15,248.25
2017-05-16,247.3800048828125
2017-05-17,246.32000732421875
2017-05-18,246.8800048828125
2017-05-19,249.8800048828125
2017-05-22,249.4499969482422
2017-05-23,250.64999389648438
2017-05-24,253.3800048828125
2017-05-25,256.5199890136719
2017-05-26,256.989990234375
2017-05-30,256.2099914550781
2017-05-31,259.2200012207031
2017-06-01,257.6099853515625
2017-06-02,258.5199890136719
2017-06-05,255.61000061035156
2017-06-06,253.19000244140625
2017-06-07,254.6699981689453
2017-06-08,256.1400146484375
2017-06-09,256.69000244140625
2017-06-12,255.99000549316406
2017-06-13,257.5899963378906
2017-06-14,259.6600036621094
2017-06-15,258.6400146484375
2017-06-16,258.5899963378906
2017-06-19,261.2699890136719
2017-06-20,260.1600036621094
2017-06-21,260.2900085449219
2017-06-22,256.8900146484375
2017-06-23,257.3999938964844
2017-06-26,255.9499969482422
2017-06-27,255.3300018310547
2017-06-28,257.55999755859375
2017-06-29,254.8800048828125
2017-06-30,256.7099914550781
2017-07-03,257.70001220703125
2017-07-05,260.2799987792969
2017-07-06,258.94000244140625
2017-07-07,261.989990234375
2017-07-10,261.7799987792969
2017-07-11,262.6400146484375
2017-07-12,263.9599914550781
2017-07-13,263.8599853515625
2017-07-14,264.8299865722656
2017-07-17,264.80999755859375
2017-07-18,264.239990234375
2017-07-19,264.9200134277344
2017-07-20,264.7699890136719
2017-07-21,265.29998779296875
2017-07-24,265.2699890136719
2017-07-25,264.04998779296875
2017-07-26,263.8599853515625
2017-07-27,260.760009765625
2017-07-28,264.1000061035156
2017-07-31,263.1300048828125
2017-08-01,264.6400146484375
2017-08-02,266.8299865722656
2017-08-03,268.7799987792969
2017-08-04,269.239990234375
2017-08-07,269.5799865722656
2017-08-08,269.82000732421875
2017-08-09,273.1000061035156
2017-08-10,270.54998779296875
2017-08-11,269.2799987792969
2017-08-14,271.3999938964844
2017-08-15,271.1400146484375
2017-08-16,269.989990234375
2017-08-17,268.1300048828125
2017-08-18,267.6099853515625
2017-08-21,267.70001220703125
2017-08-22,272.82000732421875
2017-08-23,270.7699890136719
2017-08-24,268.5400085449219
2017-08-25,269.3299865722656
2017-08-28,267.8999938964844
2017-08-29,270.7200012207031
2017-08-30,271.010009765625
2017-08-31,272.2099914550781
2017-09-01,268.8299865722656
2017-09-05,268.07000732421875
2017-09-06,265.2699890136719
2017-09-07,265.8699951171875
2017-09-08,267.45001220703125
2017-09-11,269.29998779296875
2017-09-12,268.9599914550781
2017-09-13,266.70001220703125
2017-09-14,265.69000244140625
2017-09-15,267.0299987792969
2017-09-18,275.9700012207031
2017-09-19,278.3299865722656
2017-09-20,280.0400085449219
2017-09-21,280.4200134277344
2017-09-22,281.54998779296875
2017-09-25,281.3699951171875
2017-09-26,284.739990234375
2017-09-27,286.8399963378906
2017-09-28,284.6199951171875
2017-09-29,287.7200012207031
2017-10-02,289.8999938964844
2017-10-03,291.0799865722656
2017-10-04,292.17999267578125
2017-10-05,292.67999267578125
2017-10-06,293.3299865722656
2017-10-09,293.8599853515625
2017-10-10,293.3299865722656
2017-10-11,295.19000244140625
2017-10-12,298.67999267578125
2017-10-13,296.3999938964844
2017-10-16,295.7799987792969
2017-10-17,294.32000732421875
2017-10-18,292.0
2017-10-19,292.6499938964844
2017-10-20,294.6000061035156
2017-10-23,294.04998779296875
2017-10-24,294.0299987792969
2017-10-25,304.75
2017-10-26,297.989990234375
2017-10-27,297.6600036621094
2017-10-30,296.3699951171875
2017-10-31,295.5299987792969
2017-11-01,294.1700134277344
2017-11-02,301.3599853515625
2017-11-03,301.6600036621094
2017-11-06,301.8599853515625
2017-11-07,303.30999755859375
2017-11-08,303.29998779296875
2017-11-09,299.1400146484375
2017-11-10,298.1300048828125
2017-11-13,298.4800109863281
2017-11-14,300.4599914550781
2017-11-15,299.94000244140625
2017-11-16,300.54998779296875
2017-11-17,296.8500061035156
2017-11-20,300.94000244140625
2017-11-21,304.30999755859375
2017-11-22,302.0199890136719
2017-11-24,302.7200012207031
2017-11-27,303.6300048828125
2017-11-28,307.8999938964844
2017-11-29,306.69000244140625
2017-11-30,307.3999938964844
2017-12-01,299.6300048828125
2017-12-04,300.55999755859375
2017-12-05,297.75
2017-12-06,300.20001220703125
2017-12-07,302.67999267578125
2017-12-08,305.6700134277344
2017-12-11,304.55999755859375
2017-12-12,307.2799987792969
2017-12-13,308.4599914550781
2017-12-14,306.9100036621094
2017-12-15,310.4700012207031
2017-12-18,308.3999938964844
2017-12-19,307.1199951171875
2017-12-20,306.6199951171875
2017-12-21,304.489990234375
2017-12-22,303.7799987792969
2017-12-26,303.8399963378906
2017-12-27,306.1600036621094
2017-12-28,308.2900085449219
2017-12-29,306.9100036621094
2018-01-02,305.239990234375
2018-01-03,306.6499938964844
2018-01-04,308.54998779296875
2018-01-05,308.2200012207031
2018-01-08,308.260009765625
2018-01-09,310.3900146484375
2018-01-10,307.6099853515625
2018-01-11,309.54998779296875
2018-01-12,315.1499938964844
2018-01-16,312.5400085449219
2018-01-17,317.510009765625
2018-01-18,314.29998779296875
2018-01-19,316.3699951171875
2018-01-22,315.1400146484375
2018-01-23,313.4800109863281
2018-01-24,313.4599914550781
2018-01-25,325.0
2018-01-26,335.55999755859375
2018-01-29,338.3399963378906
2018-01-30,339.4599914550781
2018-01-31,340.5299987792969
2018-02-01,342.8599853515625
2018-02-02,336.7900085449219
2018-02-05,322.3699951171875
2018-02-06,327.5
2018-02-07,337.6600036621094
2018-02-08,324.010009765625
2018-02-09,332.69000244140625
2018-02-12,337.44000244140625
2018-02-13,343.3599853515625
2018-02-14,349.6199951171875
2018-02-15,356.9100036621094
2018-02-16,356.0
2018-02-20,350.3599853515625
2018-02-21,350.82000732421875
2018-02-22,348.6300048828125
2018-02-23,351.510009765625
2018-02-26,355.0899963378906
2018-02-27,353.6600036621094
2018-02-28,350.0400085449219
2018-03-01,339.5400085449219
2018-03-02,343.04998779296875
2018-03-05,344.7900085449219
2018-03-06,341.8699951171875
2018-03-07,346.82000732421875
2018-03-08,346.3599853515625
2018-03-09,349.6400146484375
2018-03-12,344.7200012207031
2018-03-13,344.3299865722656
2018-03-14,340.1000061035156
2018-03-15,340.82000732421875
2018-03-16,338.6300048828125
2018-03-19,344.92999267578125
2018-03-20,347.5799865722656
2018-03-21,347.2200012207031
2018-03-22,338.8299865722656
2018-03-23,345.7699890136719
2018-03-26,355.2300109863281
2018-03-27,349.2900085449219
2018-03-28,344.7099914550781
2018-03-29,349.1199951171875
2018-04-02,345.5199890136719
2018-04-03,346.0400085449219
2018-04-04,353.44000244140625
2018-04-05,360.0299987792969
2018-04-06,351.7200012207031
2018-04-09,347.5899963378906
2018-04-10,346.739990234375
2018-04-11,346.6499938964844
2018-04-12,352.04998779296875
2018-04-13,350.6000061035156
2018-04-16,351.75
2018-04-17,355.0400085449219
2018-04-18,357.70001220703125
2018-04-19,358.0199890136719
2018-04-20,355.9200134277344
2018-04-23,356.1199951171875
2018-04-24,341.5199890136719
2018-04-25,332.6199951171875
2018-04-26,333.9599914550781
2018-04-27,321.8500061035156
2018-04-30,322.0400085449219
2018-05-01,307.2200012207031
2018-05-02,307.1600036621094
2018-05-03,315.67999267578125
2018-05-04,313.8500061035156
2018-05-07,317.1300048828125
2018-05-08,329.2699890136719
2018-05-09,327.5899963378906
2018-05-10,326.4100036621094
2018-05-11,325.29998779296875
2018-05-14,318.7200012207031
2018-05-15,319.9700012207031
2018-05-16,321.1600036621094
2018-05-17,324.5199890136719
2018-05-18,329.0199890136719
2018-05-21,331.3599853515625
2018-05-22,324.5
2018-05-23,328.2300109863281
2018-05-24,332.80999755859375
2018-05-25,331.92999267578125
2018-05-29,326.4800109863281
2018-05-30,331.57000732421875
2018-05-31,327.25
2018-06-01,329.989990234375
2018-06-04,332.80999755859375
2018-06-05,329.19000244140625
2018-06-06,335.2200012207031
2018-06-07,338.07000732421875
2018-06-08,338.6300048828125
2018-06-11,334.3599853515625
2018-06-12,329.3500061035156
2018-06-13,327.82000732421875
2018-06-14,322.55999755859375
2018-06-15,321.5199890136719
2018-06-18,322.4200134277344
2018-06-19,313.8399963378906
2018-06-20,312.0799865722656
2018-06-21,313.45001220703125
2018-06-22,312.05999755859375
2018-06-25,313.7200012207031
2018-06-26,309.3399963378906
2018-06-27,306.5899963378906
2018-06-28,307.7200012207031
2018-06-29,307.70001220703125
2018-07-02,308.8699951171875
2018-07-03,308.8399963378906
2018-07-05,308.25
2018-07-06,307.3599853515625
2018-07-09,313.70001220703125
2018-07-10,315.1199951171875
2018-07-11,311.7699890136719
2018-07-12,322.1300048828125
2018-07-13,321.7300109863281
2018-07-16,320.3299865722656
2018-07-17,321.20001220703125
2018-07-18,323.7099914550781
2018-07-19,324.1600036621094
2018-07-20,323.92999267578125
2018-07-23,316.6700134277344
2018-07-24,316.1700134277344
2018-07-25,295.5
2018-07-26,295.30999755859375
2018-07-27,301.6499938964844
2018-07-30,294.8299865722656
2018-07-31,300.489990234375
2018-08-01,300.8999938964844
2018-08-02,298.69000244140625
2018-08-03,297.25
2018-08-06,295.42999267578125
2018-08-07,295.260009765625
2018-08-08,294.95001220703125
2018-08-09,291.42999267578125
2018-08-10,291.32000732421875
2018-08-13,292.0199890136719
2018-08-14,293.8599853515625
2018-08-15,291.510009765625
2018-08-16,291.989990234375
2018-08-17,294.3900146484375
2018-08-20,297.5
2018-08-21,298.17999267578125
2018-08-22,297.239990234375
2018-08-23,297.5799865722656
2018-08-24,298.0400085449219
2018-08-27,300.1300048828125
2018-08-28,300.4100036621094
2018-08-29,297.1099853515625
2018-08-30,298.69000244140625
2018-08-31,298.489990234375
2018-09-04,297.6499938964844
2018-09-05,296.75
2018-09-06,301.69000244140625
2018-09-07,300.5199890136719
2018-09-10,303.94000244140625
2018-09-11,302.9700012207031
2018-09-12,303.5299987792969
2018-09-13,303.4100036621094
2018-09-14,307.3399963378906
2018-09-17,311.0199890136719
2018-09-18,317.6300048828125
2018-09-19,312.260009765625
2018-09-20,301.4100036621094
2018-09-21,306.69000244140625
2018-09-24,306.1099853515625
2018-09-25,314.4100036621094
2018-09-26,314.5799865722656
2018-09-27,316.7699890136719
2018-09-28,317.3699951171875
2018-10-01,318.5
2018-10-02,318.7699890136719
2018-10-03,317.6300048828125
2018-10-04,318.0899963378906
2018-10-05,320.3399963378906
2018-10-08,319.0
2018-10-09,314.20001220703125
2018-10-10,309.04998779296875
2018-10-11,297.6199951171875
2018-10-12,302.3699951171875
2018-10-15,305.6000061035156
2018-10-16,312.0899963378906
2018-10-17,309.5
2018-10-18,308.20001220703125
2018-10-19,307.6700134277344
2018-10-22,306.75
2018-10-23,304.1199951171875
2018-10-24,285.8599853515625
2018-10-25,269.9800109863281
2018-10-26,269.8399963378906
2018-10-29,256.29998779296875
2018-10-30,261.1000061035156
2018-10-31,261.95001220703125
2018-11-01,273.1499938964844
2018-11-02,273.79998779296875
2018-11-05,279.44000244140625
2018-11-06,282.739990234375
2018-11-07,285.9100036621094
2018-11-08,284.0299987792969
2018-11-09,285.7300109863281
2018-11-12,277.54998779296875
2018-11-13,273.6400146484375
2018-11-14,270.7200012207031
2018-11-15,272.3500061035156
2018-11-16,272.6400146484375
2018-11-19,269.260009765625
2018-11-20,266.80999755859375
2018-11-21,267.7099914550781
2018-11-23,266.5899963378906
2018-11-26,265.8999938964844
2018-11-27,260.3399963378906
2018-11-28,263.1400146484375
2018-11-29,260.6700134277344
2018-11-30,259.8800048828125
2018-12-03,261.4700012207031
2018-12-04,249.83999633789062
2018-12-06,257.010009765625
2018-12-07,257.5400085449219
2018-12-10,270.2300109863281
2018-12-11,268.0
2018-12-12,270.1099853515625
2018-12-13,267.8500061035156
2018-12-14,262.7099914550781
2018-12-17,257.239990234375
2018-12-18,256.94000244140625
2018-12-19,253.35000610351562
2018-12-20,243.6199951171875
2018-12-21,235.24000549316406
2018-12-24,226.22999572753906
2018-12-26,232.63999938964844
2018-12-27,239.57000732421875
2018-12-28,242.25
2018-12-31,244.89999389648438
2019-01-02,246.3699951171875
2019-01-03,239.9199981689453
2019-01-04,247.89999389648438
2019-01-07,249.8300018310547
2019-01-08,250.9600067138672
2019-01-09,252.14999389648438
2019-01-10,257.6600036621094
2019-01-11,256.04998779296875
2019-01-14,259.9599914550781
2019-01-15,258.94000244140625
2019-01-16,255.74000549316406
2019-01-17,264.0799865722656
2019-01-18,267.75
2019-01-22,264.7300109863281
2019-01-23,270.2300109863281
2019-01-24,269.82000732421875
2019-01-25,272.8399963378906
2019-01-28,274.29998779296875
2019-01-29,280.1300048828125
2019-01-30,280.82000732421875
2019-01-31,275.54998779296875
2019-02-01,272.9599914550781
2019-02-04,278.7300109863281
2019-02-05,278.4599914550781
2019-02-06,280.4100036621094
2019-02-07,278.5299987792969
2019-02-08,280.6199951171875
2019-02-11,281.4700012207031
2019-02-12,284.0799865722656
2019-02-13,283.29998779296875
2019-02-14,280.6000061035156
2019-02-15,286.9800109863281
2019-02-19,287.3500061035156
2019-02-20,288.2200012207031
2019-02-21,287.5
2019-02-22,288.7099914550781
2019-02-25,287.04998779296875
2019-02-26,286.54998779296875
2019-02-27,286.7699890136719
2019-02-28,289.9599914550781
2019-03-01,287.0
2019-03-04,283.1000061035156
2019-03-05,282.8699951171875
2019-03-06,280.4599914550781
2019-03-07,276.44000244140625
2019-03-08,275.9599914550781
2019-03-11,279.2200012207031
2019-03-12,275.1700134277344
2019-03-13,279.1600036621094
2019-03-14,274.75
2019-03-15,271.2099914550781
2019-03-18,274.8900146484375
2019-03-19,271.010009765625
2019-03-20,270.4599914550781
2019-03-21,272.4800109863281
2019-03-22,268.3599853515625
2019-03-25,268.6000061035156
2019-03-26,265.8500061035156
2019-03-27,263.9200134277344
2019-03-28,267.0
2019-03-29,269.6000061035156
2019-04-01,274.1099853515625
2019-04-02,273.3299865722656
2019-04-03,266.760009765625
2019-04-04,271.010009765625
2019-04-05,276.29998779296875
2019-04-08,276.8999938964844
2019-04-09,273.4700012207031
2019-04-10,270.5299987792969
2019-04-11,277.3900146484375
2019-04-12,283.04998779296875
2019-04-15,280.2200012207031
2019-04-16,281.6099853515625
2019-04-17,278.7699890136719
2019-04-18,281.1600036621094
2019-04-22,282.8900146484375
2019-04-23,292.6099853515625
2019-04-24,280.0
2019-04-25,279.19000244140625
2019-04-26,283.1300048828125
2019-04-29,286.0
2019-04-30,289.9100036621094
2019-05-01,289.30999755859375
2019-05-02,289.92999267578125
2019-05-03,292.0400085449219
2019-05-06,291.3399963378906
2019-05-07,288.3800048828125
2019-05-08,290.55999755859375
2019-05-09,295.0
2019-05-10,300.79998779296875
2019-05-13,295.4800109863281
2019-05-14,295.6400146484375
2019-05-15,294.489990234375
2019-05-16,304.7099914550781
2019-05-17,306.69000244140625
2019-05-20,314.5799865722656
2019-05-21,316.239990234375
2019-05-22,316.6300048828125
2019-05-23,311.0899963378906
2019-05-24,312.07000732421875
2019-05-28,308.2300109863281
2019-05-29,306.010009765625
2019-05-30,309.80999755859375
2019-05-31,303.25
2019-06-03,306.94000244140625
2019-06-04,312.2699890136719
2019-06-05,316.7699890136719
2019-06-06,314.82000732421875
2019-06-07,318.2900085449219
2019-06-10,311.30999755859375
2019-06-11,300.7300109863281
2019-06-12,304.8500061035156
2019-06-13,307.6300048828125
2019-06-14,309.42999267578125
2019-06-17,309.4700012207031
2019-06-18,313.19000244140625
2019-06-19,315.19000244140625
2019-06-20,323.82000732421875
2019-06-21,322.1600036621094
2019-06-24,321.4800109863281
2019-06-25,321.1499938964844
2019-06-26,318.70001220703125
2019-06-27,318.2799987792969
2019-06-28,323.1099853515625
2019-07-01,318.5400085449219
2019-07-02,323.69000244140625
2019-07-03,325.25
2019-07-05,325.20001220703125
2019-07-08,323.989990234375
2019-07-09,325.80999755859375
2019-07-10,324.05999755859375
2019-07-11,324.92999267578125
2019-07-12,329.5299987792969
2019-07-15,325.2699890136719
2019-07-16,323.8299865722656
2019-07-17,322.0
2019-07-18,321.1400146484375
2019-07-19,322.1600036621094
2019-07-22,323.20001220703125
2019-07-23,323.989990234375
2019-07-24,342.9700012207031
2019-07-25,354.7200012207031
2019-07-26,352.5199890136719
2019-07-29,355.42999267578125
2019-07-30,352.9100036621094
2019-07-31,345.57000732421875
2019-08-01,345.0199890136719
2019-08-02,341.1600036621094
2019-08-05,342.80999755859375
2019-08-06,354.25
2019-08-07,361.4200134277344
2019-08-08,368.9599914550781
2019-08-09,370.5400085449219
2019-08-12,373.2099914550781
2019-08-13,370.6600036621094
2019-08-14,361.4200134277344
2019-08-15,365.2200012207031
2019-08-16,367.9100036621094
2019-08-19,370.0799865722656
2019-08-20,369.010009765625
2019-08-21,369.1400146484375
2019-08-22,372.0199890136719
2019-08-23,361.5
2019-08-26,366.6499938964844
2019-08-27,364.17999267578125
2019-08-28,363.8999938964844
2019-08-29,367.92999267578125
2019-08-30,367.8699951171875
2019-09-03,366.2300109863281
2019-09-04,372.05999755859375
2019-09-05,368.42999267578125
2019-09-06,367.7699890136719
2019-09-09,355.8299865722656
2019-09-10,355.0899963378906
2019-09-11,358.8500061035156
2019-09-12,365.2200012207031
2019-09-13,363.67999267578125
2019-09-16,371.42999267578125
2019-09-17,374.4700012207031
2019-09-18,377.4200134277344
2019-09-19,375.5799865722656
2019-09-20,368.17999267578125
2019-09-23,369.1300048828125
2019-09-24,369.510009765625
2019-09-25,375.010009765625
2019-09-26,382.1499938964844
2019-09-27,371.17999267578125
2019-09-30,374.7900085449219
2019-10-01,367.7900085449219
2019-10-02,362.5
2019-10-03,364.3299865722656
2019-10-04,368.9800109863281
2019-10-07,367.9200134277344
2019-10-08,368.44000244140625
2019-10-09,367.6300048828125
2019-10-10,368.75
2019-10-11,362.2200012207031
2019-10-14,366.4200134277344
2019-10-15,361.94000244140625
2019-10-16,364.69000244140625
2019-10-17,356.2699890136719
2019-10-18,349.6199951171875
2019-10-21,350.3900146484375
2019-10-22,352.3800048828125
2019-10-23,353.20001220703125
2019-10-24,356.9100036621094
2019-10-25,345.0
2019-10-28,346.5299987792969
2019-10-29,347.1700134277344
2019-10-30,354.0799865722656
2019-10-31,352.4800109863281
2019-11-01,352.1300048828125
2019-11-04,340.6700134277344
2019-11-05,337.8500061035156
2019-11-06,344.0199890136719
2019-11-07,343.42999267578125
2019-11-08,350.1099853515625
2019-11-11,350.0
2019-11-12,351.69000244140625
2019-11-13,353.7200012207031
2019-11-14,355.69000244140625
2019-11-15,356.6600036621094
2019-11-18,356.70001220703125
2019-11-19,353.5400085449219
2019-11-20,353.0
2019-11-21,348.2200012207031
2019-11-22,349.1600036621094
2019-11-25,349.75
2019-11-26,353.8500061035156
2019-11-27,352.8800048828125
2019-11-29,351.7699890136719
2019-12-02,341.7300109863281
2019-12-03,343.1499938964844
2019-12-04,343.2099914550781
2019-12-05,344.4100036621094
2019-12-06,344.760009765625
2019-12-09,343.04998779296875
2019-12-10,344.4800109863281
2019-12-11,348.7099914550781
2019-12-12,345.8999938964844
2019-12-13,344.6499938964844
2019-12-16,344.69000244140625
2019-12-17,345.8399963378906
2019-12-18,338.70001220703125
2019-12-19,342.2099914550781
2019-12-20,345.9100036621094
2019-12-23,348.1199951171875
2019-12-24,347.0799865722656
2019-12-26,347.9599914550781
2019-12-27,346.44000244140625
2019-12-30,349.07000732421875
2019-12-31,343.9700012207031
2020-01-02,355.70001220703125
2020-01-03,375.010009765625
2020-01-06,375.8299865722656
2020-01-07,374.9700012207031
2020-01-08,370.2900085449219
2020-01-09,372.3599853515625
2020-01-10,374.3900146484375
2020-01-13,376.8299865722656
2020-01-14,374.6700134277344
2020-01-15,380.260009765625
2020-01-16,383.7799987792969
2020-01-17,379.9700012207031
2020-01-21,378.1300048828125
2020-01-22,375.32000732421875
2020-01-23,381.5
2020-01-24,381.6400146484375
2020-01-27,379.07000732421875
2020-01-28,381.8399963378906
2020-01-29,382.6499938964844
2020-01-30,384.8699951171875
2020-01-31,374.57000732421875
