Date,UPS
2018-01-16,132.8800048828125
2018-01-17,134.00999450683594
2018-01-18,133.58999633789062
2018-01-19,133.0800018310547
2018-01-22,132.86000061035156
2018-01-23,132.07000732421875
2018-01-24,131.69000244140625
2018-01-25,131.2899932861328
2018-01-26,132.72000122070312
2018-01-29,130.63999938964844
2018-01-30,128.11000061035156
2018-01-31,127.31999969482422
2018-02-01,119.51000213623047
2018-02-02,116.47000122070312
2018-02-05,113.30000305175781
2018-02-06,112.70999908447266
2018-02-07,111.91000366210938
2018-02-08,109.27999877929688
2018-02-09,106.38999938964844
2018-02-12,106.30999755859375
2018-02-13,107.55999755859375
2018-02-14,106.5999984741211
2018-02-15,108.30999755859375
2018-02-16,106.4000015258789
2018-02-20,104.70999908447266
2018-02-21,104.69999694824219
2018-02-22,105.08000183105469
2018-02-23,105.61000061035156
2018-02-26,108.06999969482422
2018-02-27,105.69000244140625
2018-02-28,104.41000366210938
2018-03-01,106.43000030517578
2018-03-02,105.37000274658203
2018-03-05,105.80999755859375
2018-03-06,109.80000305175781
2018-03-07,109.20999908447266
2018-03-08,108.80000305175781
2018-03-09,110.37999725341797
2018-03-12,108.91000366210938
2018-03-13,109.33000183105469
2018-03-14,108.76000213623047
2018-03-15,109.72000122070312
2018-03-16,110.91000366210938
2018-03-19,108.45999908447266
2018-03-20,108.02999877929688
2018-03-21,107.6500015258789
2018-03-22,104.44999694824219
2018-03-23,101.66000366210938
2018-03-26,103.69999694824219
2018-03-27,102.16999816894531
2018-03-28,102.68000030517578
2018-03-29,104.66000366210938
2018-04-02,103.83999633789062
2018-04-03,105.54000091552734
2018-04-04,106.41000366210938
2018-04-05,107.18000030517578
2018-04-06,105.33000183105469
2018-04-09,104.5999984741211
2018-04-10,106.0199966430664
2018-04-11,106.08999633789062
2018-04-12,106.98999786376953
2018-04-13,107.25
2018-04-16,109.25
2018-04-17,109.5199966430664
2018-04-18,110.9000015258789
2018-04-19,109.68000030517578
2018-04-20,108.55000305175781
2018-04-23,109.11000061035156
2018-04-24,108.22000122070312
