Date,LLY
2021-03-29,177.2753143310547
2021-03-30,176.47616577148438
2021-03-31,177.73196411132812
2021-04-01,176.22882080078125
2021-04-05,175.8958282470703
2021-04-06,173.90753173828125
2021-04-07,173.45083618164062
2021-04-08,173.72677612304688
2021-04-09,175.51531982421875
2021-04-12,172.97518920898438
2021-04-13,173.65060424804688
2021-04-14,174.09776306152344
2021-04-15,176.87571716308594
2021-04-16,180.0437774658203
2021-04-19,180.4147491455078
2021-04-20,181.33758544921875
2021-04-21,181.66107177734375
2021-04-22,177.9507598876953
2021-04-23,179.53952026367188
2021-04-26,178.11251831054688
2021-04-27,173.34622192382812
2021-04-28,171.7669677734375
2021-04-29,173.33668518066406
2021-04-30,173.87896728515625
2021-05-03,176.87571716308594
2021-05-04,179.04483032226562
2021-05-05,183.4305419921875
2021-05-06,184.45802307128906
2021-05-07,185.91357421875
2021-05-10,185.28573608398438
2021-05-11,185.2761993408203
2021-05-12,183.80160522460938
2021-05-13,186.27645874023438
2021-05-14,187.49008178710938
2021-05-17,186.8402557373047
2021-05-18,185.98023986816406
2021-05-19,187.7767333984375
2021-05-20,190.66250610351562
2021-05-21,190.9969482421875
2021-05-24,192.0863037109375
2021-05-25,190.3662872314453
2021-05-26,192.05760192871094
2021-05-27,190.34719848632812
2021-05-28,190.86317443847656
2021-06-01,189.60182189941406
2021-06-02,190.28025817871094
2021-06-03,193.691650390625
2021-06-04,193.04185485839844
2021-06-07,212.63079833984375
2021-06-08,210.89166259765625
2021-06-09,215.9561767578125
2021-06-10,223.16102600097656
2021-06-11,214.13099670410156
2021-06-14,216.05166625976562
2021-06-15,213.58633422851562
2021-06-16,210.94900512695312
2021-06-17,212.33453369140625
2021-06-18,208.8372344970703
2021-06-21,212.7741241455078
2021-06-22,211.59877014160156
2021-06-23,207.45166015625
2021-06-24,222.6163787841797
2021-06-25,219.98858642578125
2021-06-28,218.07745361328125
2021-06-29,219.1763916015625
2021-06-30,219.3197021484375
2021-07-01,220.85813903808594
2021-07-02,223.56240844726562
2021-07-06,224.95748901367188
2021-07-07,225.3397216796875
2021-07-08,226.5819549560547
2021-07-09,224.54661560058594
2021-07-12,225.5212860107422
2021-07-13,224.8428192138672
2021-07-14,225.84619140625
2021-07-15,221.1830291748047
2021-07-16,222.12904357910156
2021-07-19,223.73435974121094
2021-07-20,224.5752716064453
2021-07-21,226.74435424804688
2021-07-22,227.89108276367188
2021-07-23,233.29953002929688
2021-07-26,232.40126037597656
2021-07-27,232.75482177734375
2021-07-28,235.5546112060547
2021-07-29,234.4270782470703
2021-07-30,232.67837524414062
2021-08-02,235.64065551757812
2021-08-03,244.61329650878906
2021-08-04,250.80531311035156
2021-08-05,252.4488983154297
2021-08-06,251.7322235107422
2021-08-09,255.28689575195312
2021-08-10,257.47509765625
2021-08-11,252.3629150390625
2021-08-12,252.57376098632812
2021-08-13,253.283203125
2021-08-16,258.77618408203125
2021-08-17,261.431640625
2021-08-18,257.4149169921875
2021-08-19,259.2171630859375
2021-08-20,259.7060546875
2021-08-23,256.743896484375
2021-08-24,251.90272521972656
2021-08-25,252.95729064941406
2021-08-26,250.5126953125
2021-08-27,249.00765991210938
2021-08-30,251.46176147460938
2021-08-31,247.6079864501953
2021-09-01,246.75486755371094
2021-09-02,248.83511352539062
2021-09-03,248.7967071533203
2021-09-07,244.2623748779297
2021-09-08,244.30067443847656
2021-09-09,230.07443237304688
2021-09-10,229.5950927734375
2021-09-13,228.11883544921875
2021-09-14,223.4501953125
2021-09-15,224.063720703125
2021-09-16,221.48495483398438
2021-09-17,220.58387756347656
2021-09-20,222.0601806640625
2021-09-21,220.65098571777344
2021-09-22,218.85829162597656
2021-09-23,222.5778045654297
2021-09-24,222.09849548339844
2021-09-27,217.03689575195312
2021-09-28,212.4354248046875
2021-09-29,220.83311462402344
2021-09-30,221.49456787109375
2021-10-01,220.094970703125
2021-10-04,215.5509490966797
2021-10-05,221.37953186035156
2021-10-06,218.42694091796875
2021-10-07,223.53648376464844
2021-10-08,224.26504516601562
2021-10-11,224.00619506835938
2021-10-12,223.15304565429688
2021-10-13,226.66165161132812
2021-10-14,226.9013214111328
2021-10-15,228.0421142578125
2021-10-18,229.09661865234375
2021-10-19,232.28887939453125
2021-10-20,233.64060974121094
