Date,PRGO
2019-04-05,50.459999084472656
2019-04-08,51.58000183105469
2019-04-09,50.79999923706055
2019-04-10,51.25
2019-04-11,50.18000030517578
2019-04-12,50.369998931884766
2019-04-15,50.40999984741211
2019-04-16,50.599998474121094
2019-04-17,49.86000061035156
2019-04-18,48.81999969482422
2019-04-22,48.970001220703125
2019-04-23,49.560001373291016
2019-04-24,49.20000076293945
2019-04-25,50.130001068115234
2019-04-26,50.970001220703125
2019-04-29,51.40999984741211
2019-04-30,47.91999816894531
2019-05-01,48.529998779296875
2019-05-02,49.08000183105469
2019-05-03,49.709999084472656
2019-05-06,50.380001068115234
2019-05-07,48.939998626708984
2019-05-08,49.18000030517578
2019-05-09,52.619998931884766
2019-05-10,52.0
2019-05-13,49.77000045776367
2019-05-14,49.70000076293945
2019-05-15,49.54999923706055
2019-05-16,49.900001525878906
2019-05-17,49.66999816894531
2019-05-20,49.58000183105469
2019-05-21,49.790000915527344
2019-05-22,49.56999969482422
2019-05-23,47.77000045776367
2019-05-24,47.349998474121094
2019-05-28,44.650001525878906
2019-05-29,45.36000061035156
2019-05-30,43.08000183105469
2019-05-31,42.02000045776367
2019-06-03,42.599998474121094
2019-06-04,44.150001525878906
2019-06-05,44.220001220703125
2019-06-06,43.45000076293945
2019-06-07,44.02000045776367
2019-06-10,43.810001373291016
2019-06-11,43.9900016784668
2019-06-12,43.439998626708984
2019-06-13,44.0099983215332
2019-06-14,43.18000030517578
2019-06-17,43.75
2019-06-18,43.869998931884766
2019-06-19,44.369998931884766
2019-06-20,43.47999954223633
2019-06-21,44.5
2019-06-24,44.15999984741211
2019-06-25,45.5
2019-06-26,45.66999816894531
2019-06-27,46.599998474121094
2019-06-28,47.619998931884766
2019-07-01,48.4900016784668
2019-07-02,49.380001068115234
2019-07-03,50.470001220703125
2019-07-05,50.16999816894531
2019-07-08,50.599998474121094
2019-07-09,51.0099983215332
2019-07-10,50.5099983215332
2019-07-11,50.720001220703125
2019-07-12,51.7599983215332
2019-07-15,51.5
2019-07-16,50.369998931884766
2019-07-17,50.369998931884766
2019-07-18,51.40999984741211
2019-07-19,51.560001373291016
2019-07-22,52.279998779296875
2019-07-23,53.84000015258789
2019-07-24,55.11000061035156
2019-07-25,53.189998626708984
2019-07-26,53.540000915527344
2019-07-29,54.2400016784668
2019-07-30,54.2400016784668
2019-07-31,54.0099983215332
2019-08-01,52.59000015258789
2019-08-02,52.40999984741211
2019-08-05,51.13999938964844
2019-08-06,50.41999816894531
2019-08-07,50.470001220703125
2019-08-08,47.040000915527344
2019-08-09,46.900001525878906
2019-08-12,46.83000183105469
2019-08-13,47.7599983215332
2019-08-14,46.79999923706055
2019-08-15,45.66999816894531
2019-08-16,46.18000030517578
2019-08-19,47.06999969482422
2019-08-20,47.130001068115234
2019-08-21,47.91999816894531
2019-08-22,47.77000045776367
2019-08-23,46.34000015258789
2019-08-26,46.560001373291016
2019-08-27,45.43000030517578
2019-08-28,46.7400016784668
2019-08-29,46.90999984741211
2019-08-30,46.779998779296875
2019-09-03,46.220001220703125
2019-09-04,46.61000061035156
2019-09-05,48.15999984741211
2019-09-06,49.91999816894531
2019-09-09,50.88999938964844
2019-09-10,52.77000045776367
2019-09-11,55.2599983215332
2019-09-12,55.959999084472656
2019-09-13,55.959999084472656
2019-09-16,56.70000076293945
2019-09-17,55.720001220703125
2019-09-18,55.31999969482422
2019-09-19,54.29999923706055
2019-09-20,55.2400016784668
2019-09-23,54.68000030517578
2019-09-24,54.25
2019-09-25,55.220001220703125
2019-09-26,53.970001220703125
2019-09-27,54.97999954223633
2019-09-30,55.88999938964844
2019-10-01,55.209999084472656
2019-10-02,54.15999984741211
2019-10-03,53.189998626708984
2019-10-04,53.59000015258789
2019-10-07,53.5099983215332
2019-10-08,51.939998626708984
2019-10-09,51.91999816894531
2019-10-10,52.0
2019-10-11,53.439998626708984
2019-10-14,53.04999923706055
2019-10-15,53.810001373291016
2019-10-16,53.93000030517578
2019-10-17,54.38999938964844
2019-10-18,53.900001525878906
2019-10-21,53.90999984741211
2019-10-22,54.13999938964844
2019-10-23,54.349998474121094
2019-10-24,53.9900016784668
2019-10-25,54.04999923706055
2019-10-28,53.9900016784668
2019-10-29,54.099998474121094
2019-10-30,53.689998626708984
2019-10-31,53.02000045776367
2019-11-01,54.599998474121094
2019-11-04,53.81999969482422
2019-11-05,54.150001525878906
2019-11-06,50.5099983215332
2019-11-07,49.77000045776367
2019-11-08,50.04999923706055
2019-11-11,49.099998474121094
2019-11-12,48.290000915527344
2019-11-13,48.38999938964844
2019-11-14,48.040000915527344
2019-11-15,49.380001068115234
2019-11-18,48.970001220703125
2019-11-19,48.720001220703125
2019-11-20,48.689998626708984
2019-11-21,48.630001068115234
2019-11-22,49.0099983215332
2019-11-25,50.04999923706055
2019-11-26,50.43000030517578
2019-11-27,50.90999984741211
2019-11-29,51.22999954223633
2019-12-02,50.689998626708984
2019-12-03,49.70000076293945
2019-12-04,50.689998626708984
2019-12-05,51.810001373291016
2019-12-06,52.290000915527344
2019-12-09,52.9900016784668
2019-12-10,53.689998626708984
2019-12-11,53.810001373291016
2019-12-12,54.529998779296875
2019-12-13,53.93000030517578
2019-12-16,53.970001220703125
2019-12-17,53.9900016784668
2019-12-18,54.43000030517578
2019-12-19,54.459999084472656
2019-12-20,54.720001220703125
2019-12-23,53.939998626708984
2019-12-24,53.5
2019-12-26,52.47999954223633
2019-12-27,51.91999816894531
2019-12-30,51.52000045776367
2019-12-31,51.65999984741211
2020-01-02,51.290000915527344
2020-01-03,49.959999084472656
2020-01-06,49.279998779296875
2020-01-07,49.959999084472656
2020-01-08,49.41999816894531
2020-01-09,49.790000915527344
2020-01-10,49.709999084472656
2020-01-13,50.540000915527344
2020-01-14,56.90999984741211
2020-01-15,58.52000045776367
2020-01-16,59.5099983215332
2020-01-17,59.02000045776367
2020-01-21,59.83000183105469
2020-01-22,59.47999954223633
2020-01-23,59.47999954223633
2020-01-24,58.7599983215332
2020-01-27,58.65999984741211
2020-01-28,59.52000045776367
2020-01-29,58.63999938964844
2020-01-30,57.869998931884766
2020-01-31,57.040000915527344
2020-02-03,58.5099983215332
2020-02-04,59.47999954223633
2020-02-05,59.06999969482422
2020-02-06,59.029998779296875
2020-02-07,59.90999984741211
2020-02-10,60.20000076293945
2020-02-11,60.040000915527344
2020-02-12,59.75
2020-02-13,57.959999084472656
2020-02-14,57.709999084472656
2020-02-18,58.95000076293945
2020-02-19,59.20000076293945
2020-02-20,59.61000061035156
2020-02-21,59.86000061035156
2020-02-24,59.209999084472656
2020-02-25,60.79999923706055
2020-02-26,60.66999816894531
2020-02-27,51.81999969482422
2020-02-28,50.689998626708984
2020-03-02,54.060001373291016
2020-03-03,53.33000183105469
2020-03-04,55.060001373291016
2020-03-05,55.119998931884766
2020-03-06,53.16999816894531
2020-03-09,48.88999938964844
2020-03-10,49.47999954223633
2020-03-11,46.040000915527344
2020-03-12,40.65999984741211
2020-03-13,46.290000915527344
2020-03-16,45.54999923706055
2020-03-17,49.630001068115234
2020-03-18,45.150001525878906
2020-03-19,43.75
2020-03-20,42.130001068115234
2020-03-23,42.27000045776367
2020-03-24,45.209999084472656
2020-03-25,44.75
2020-03-26,46.540000915527344
2020-03-27,46.099998474121094
2020-03-30,48.810001373291016
2020-03-31,48.09000015258789
2020-04-01,45.11000061035156
2020-04-02,42.79999923706055
2020-04-03,44.36000061035156
2020-04-06,47.56999969482422
2020-04-07,47.08000183105469
2020-04-08,48.849998474121094
2020-04-09,50.45000076293945
2020-04-13,50.369998931884766
2020-04-14,52.279998779296875
2020-04-15,51.61000061035156
2020-04-16,50.84000015258789
2020-04-17,51.869998931884766
2020-04-20,50.86000061035156
2020-04-21,49.689998626708984
2020-04-22,49.619998931884766
2020-04-23,50.9900016784668
2020-04-24,51.43000030517578
2020-04-27,52.29999923706055
2020-04-28,53.79999923706055
2020-04-29,54.33000183105469
2020-04-30,53.29999923706055
2020-05-01,52.68000030517578
2020-05-04,51.27000045776367
2020-05-05,51.939998626708984
2020-05-06,52.31999969482422
2020-05-07,51.689998626708984
2020-05-08,52.63999938964844
2020-05-11,53.400001525878906
2020-05-12,52.540000915527344
2020-05-13,52.15999984741211
2020-05-14,51.9900016784668
2020-05-15,52.7599983215332
2020-05-18,54.959999084472656
2020-05-19,55.040000915527344
2020-05-20,55.08000183105469
2020-05-21,54.33000183105469
2020-05-22,54.279998779296875
2020-05-26,54.869998931884766
2020-05-27,55.529998779296875
2020-05-28,55.029998779296875
2020-05-29,54.77000045776367
2020-06-01,55.439998626708984
2020-06-02,56.380001068115234
2020-06-03,55.540000915527344
2020-06-04,55.22999954223633
2020-06-05,55.61000061035156
2020-06-08,57.72999954223633
2020-06-09,55.959999084472656
2020-06-10,53.45000076293945
2020-06-11,51.220001220703125
2020-06-12,51.4900016784668
2020-06-15,52.5
2020-06-16,53.470001220703125
2020-06-17,53.88999938964844
2020-06-18,54.56999969482422
2020-06-19,54.869998931884766
2020-06-22,55.18000030517578
2020-06-23,55.06999969482422
2020-06-24,53.95000076293945
2020-06-25,54.72999954223633
2020-06-26,53.939998626708984
2020-06-29,54.560001373291016
2020-06-30,55.27000045776367
2020-07-01,54.83000183105469
2020-07-02,55.189998626708984
2020-07-06,55.290000915527344
2020-07-07,55.20000076293945
2020-07-08,54.93000030517578
2020-07-09,54.2599983215332
2020-07-10,55.16999816894531
2020-07-13,55.529998779296875
2020-07-14,56.25
2020-07-15,58.099998474121094
2020-07-16,57.81999969482422
2020-07-17,58.540000915527344
2020-07-20,57.72999954223633
2020-07-21,57.040000915527344
2020-07-22,56.52000045776367
2020-07-23,56.38999938964844
2020-07-24,55.79999923706055
2020-07-27,56.65999984741211
2020-07-28,56.099998474121094
2020-07-29,56.689998626708984
2020-07-30,54.779998779296875
2020-07-31,53.02000045776367
2020-08-03,54.7599983215332
2020-08-04,55.119998931884766
2020-08-05,51.97999954223633
2020-08-06,50.459999084472656
2020-08-07,50.45000076293945
2020-08-10,51.7400016784668
2020-08-11,52.970001220703125
2020-08-12,53.220001220703125
2020-08-13,52.630001068115234
2020-08-14,53.400001525878906
2020-08-17,54.7599983215332
2020-08-18,54.220001220703125
2020-08-19,53.72999954223633
2020-08-20,53.09000015258789
2020-08-21,52.400001525878906
2020-08-24,52.34000015258789
2020-08-25,52.45000076293945
2020-08-26,52.189998626708984
2020-08-27,52.38999938964844
2020-08-28,52.81999969482422
2020-08-31,52.29999923706055
2020-09-01,51.36000061035156
2020-09-02,52.040000915527344
2020-09-03,51.83000183105469
2020-09-04,50.86000061035156
2020-09-08,48.25
2020-09-09,48.77000045776367
2020-09-10,48.310001373291016
2020-09-11,48.619998931884766
2020-09-14,50.13999938964844
2020-09-15,49.91999816894531
2020-09-16,49.84000015258789
2020-09-17,48.380001068115234
2020-09-18,47.06999969482422
2020-09-21,45.91999816894531
2020-09-22,46.54999923706055
2020-09-23,45.369998931884766
2020-09-24,44.9900016784668
2020-09-25,45.2400016784668
2020-09-28,45.630001068115234
2020-09-29,45.66999816894531
2020-09-30,45.90999984741211
2020-10-01,45.279998779296875
2020-10-02,44.849998474121094
2020-10-05,45.29999923706055
2020-10-06,44.400001525878906
2020-10-07,45.119998931884766
2020-10-08,45.79999923706055
2020-10-09,45.86000061035156
2020-10-12,46.369998931884766
2020-10-13,45.90999984741211
2020-10-14,46.119998931884766
2020-10-15,46.70000076293945
2020-10-16,47.380001068115234
2020-10-19,45.65999984741211
2020-10-20,46.15999984741211
2020-10-21,44.849998474121094
2020-10-22,45.47999954223633
2020-10-23,45.619998931884766
2020-10-26,44.779998779296875
2020-10-27,44.029998779296875
2020-10-28,42.58000183105469
2020-10-29,42.529998779296875
2020-10-30,43.869998931884766
2020-11-02,45.61000061035156
2020-11-03,45.36000061035156
2020-11-04,41.290000915527344
2020-11-05,45.209999084472656
2020-11-06,44.70000076293945
2020-11-09,46.029998779296875
2020-11-10,48.5099983215332
2020-11-11,47.119998931884766
2020-11-12,47.560001373291016
2020-11-13,49.060001373291016
2020-11-16,49.189998626708984
2020-11-17,48.619998931884766
2020-11-18,48.189998626708984
2020-11-19,48.810001373291016
2020-11-20,48.11000061035156
2020-11-23,47.75
2020-11-24,48.630001068115234
2020-11-25,47.93000030517578
2020-11-27,48.029998779296875
2020-11-30,48.220001220703125
2020-12-01,48.45000076293945
2020-12-02,47.959999084472656
2020-12-03,48.33000183105469
2020-12-04,49.869998931884766
2020-12-07,48.7400016784668
2020-12-08,48.72999954223633
2020-12-09,48.47999954223633
2020-12-10,48.7599983215332
2020-12-11,47.810001373291016
2020-12-14,46.630001068115234
2020-12-15,48.369998931884766
2020-12-16,47.40999984741211
2020-12-17,46.970001220703125
2020-12-18,46.09000015258789
2020-12-21,44.810001373291016
2020-12-22,43.849998474121094
2020-12-23,43.65999984741211
2020-12-24,44.0099983215332
2020-12-28,44.650001525878906
2020-12-29,44.54999923706055
2020-12-30,44.47999954223633
2020-12-31,44.720001220703125
2021-01-04,44.630001068115234
2021-01-05,44.27000045776367
2021-01-06,44.83000183105469
2021-01-07,46.0
2021-01-08,44.63999938964844
2021-01-11,44.599998474121094
2021-01-12,45.68000030517578
2021-01-13,46.119998931884766
2021-01-14,44.650001525878906
2021-01-15,43.709999084472656
2021-01-19,43.470001220703125
2021-01-20,43.27000045776367
2021-01-21,43.41999816894531
2021-01-22,43.290000915527344
2021-01-25,44.5
2021-01-26,44.4900016784668
2021-01-27,44.11000061035156
2021-01-28,43.689998626708984
2021-01-29,42.70000076293945
2021-02-01,42.959999084472656
2021-02-02,42.33000183105469
2021-02-03,42.61000061035156
2021-02-04,43.56999969482422
2021-02-05,43.09000015258789
2021-02-08,43.5099983215332
2021-02-09,43.900001525878906
2021-02-10,44.83000183105469
2021-02-11,45.779998779296875
2021-02-12,44.97999954223633
2021-02-16,44.380001068115234
2021-02-17,44.04999923706055
2021-02-18,42.279998779296875
2021-02-19,42.099998474121094
2021-02-22,42.119998931884766
2021-02-23,42.5
2021-02-24,41.65999984741211
2021-02-25,40.779998779296875
2021-02-26,40.36000061035156
2021-03-01,42.2599983215332
2021-03-02,42.09000015258789
2021-03-03,41.279998779296875
2021-03-04,40.56999969482422
2021-03-05,41.040000915527344
2021-03-08,41.81999969482422
2021-03-09,40.95000076293945
2021-03-10,41.619998931884766
2021-03-11,41.349998474121094
2021-03-12,41.029998779296875
2021-03-15,41.79999923706055
2021-03-16,41.38999938964844
2021-03-17,41.470001220703125
2021-03-18,41.79999923706055
2021-03-19,42.650001525878906
2021-03-22,42.540000915527344
2021-03-23,42.119998931884766
2021-03-24,42.400001525878906
2021-03-25,42.099998474121094
2021-03-26,42.0099983215332
2021-03-29,41.9900016784668
2021-03-30,41.220001220703125
2021-03-31,40.470001220703125
2021-04-01,40.68000030517578
2021-04-05,40.38999938964844
2021-04-06,40.959999084472656
2021-04-07,40.40999984741211
2021-04-08,40.209999084472656
2021-04-09,40.529998779296875
2021-04-12,40.52000045776367
2021-04-13,40.150001525878906
2021-04-14,40.380001068115234
2021-04-15,41.16999816894531
2021-04-16,41.619998931884766
2021-04-19,41.70000076293945
2021-04-20,42.04999923706055
2021-04-21,42.72999954223633
2021-04-22,42.630001068115234
2021-04-23,41.83000183105469
2021-04-26,42.470001220703125
2021-04-27,41.33000183105469
2021-04-28,41.5099983215332
2021-04-29,42.040000915527344
2021-04-30,41.630001068115234
2021-05-03,42.369998931884766
2021-05-04,42.130001068115234
2021-05-05,42.02000045776367
2021-05-06,42.650001525878906
2021-05-07,42.959999084472656
2021-05-10,43.119998931884766
2021-05-11,44.34000015258789
2021-05-12,45.7599983215332
2021-05-13,45.0099983215332
2021-05-14,45.86000061035156
2021-05-17,45.459999084472656
2021-05-18,45.18000030517578
2021-05-19,44.619998931884766
2021-05-20,45.18000030517578
2021-05-21,45.79999923706055
2021-05-24,45.209999084472656
2021-05-25,45.619998931884766
2021-05-26,46.72999954223633
2021-05-27,45.81999969482422
2021-05-28,46.13999938964844
2021-06-01,46.650001525878906
2021-06-02,47.2599983215332
2021-06-03,47.349998474121094
2021-06-04,47.06999969482422
2021-06-07,46.7400016784668
2021-06-08,47.029998779296875
2021-06-09,47.06999969482422
2021-06-10,48.869998931884766
2021-06-11,47.72999954223633
2021-06-14,47.72999954223633
2021-06-15,47.52000045776367
2021-06-16,47.86000061035156
2021-06-17,47.70000076293945
2021-06-18,46.279998779296875
2021-06-21,47.189998626708984
2021-06-22,46.56999969482422
2021-06-23,46.029998779296875
2021-06-24,46.2400016784668
2021-06-25,46.880001068115234
2021-06-28,46.33000183105469
2021-06-29,46.15999984741211
