Date,MS
2018-08-09,39.06475067138672
2018-08-10,38.23509979248047
2018-08-13,37.4133415222168
2018-08-14,37.816322326660156
2018-08-15,37.49235916137695
2018-08-16,38.16398620605469
2018-08-17,38.21928405761719
2018-08-20,38.15608215332031
2018-08-21,38.3536262512207
2018-08-22,38.401023864746094
2018-08-23,38.029666900634766
2018-08-24,38.03754806518555
2018-08-27,39.42030715942383
2018-08-28,39.50722122192383
2018-08-29,39.46772766113281
2018-08-30,38.95412826538086
2018-08-31,38.582759857177734
2018-09-04,38.487945556640625
2018-09-05,38.495849609375
2018-09-06,37.87163543701172
2018-09-07,38.10076904296875
2018-09-10,37.87953567504883
2018-09-11,37.816322326660156
2018-09-12,37.51605987548828
2018-09-13,37.70569610595703
2018-09-14,38.07707214355469
2018-09-17,37.674095153808594
2018-09-18,37.808414459228516
2018-09-19,38.796104431152344
2018-09-20,39.41241455078125
2018-09-21,39.04104232788086
2018-09-24,38.36942672729492
2018-09-25,38.14818572998047
2018-09-26,37.68988800048828
2018-09-27,37.74521255493164
2018-09-28,36.797035217285156
2018-10-01,36.84444046020508
2018-10-02,36.84444046020508
2018-10-03,37.22370529174805
2018-10-04,37.350128173828125
2018-10-05,36.93926239013672
2018-10-08,37.15259552001953
2018-10-09,36.47307205200195
2018-10-10,35.25625228881836
2018-10-11,34.36339569091797
2018-10-12,34.315982818603516
2018-10-15,34.34758377075195
2018-10-16,36.29924392700195
2018-10-17,37.28691864013672
2018-10-18,36.37035369873047
2018-10-19,36.67851638793945
2018-10-22,35.64342498779297
2018-10-23,35.1772346496582
2018-10-24,34.36339569091797
2018-10-25,35.200931549072266
2018-10-26,34.742652893066406
2018-10-29,34.72684860229492
2018-10-30,35.40309524536133
2018-10-31,36.32596206665039
2018-11-01,36.508941650390625
2018-11-02,36.556678771972656
2018-11-05,36.4532470703125
2018-11-06,36.373695373535156
2018-11-07,37.08175277709961
2018-11-08,36.93855667114258
2018-11-09,36.38166046142578
2018-11-12,35.108726501464844
2018-11-13,35.546295166015625
2018-11-14,34.8859748840332
2018-11-15,35.24397659301758
2018-11-16,35.108726501464844
2018-11-19,35.33149719238281
2018-11-20,34.289276123046875
2018-11-21,34.790496826171875
2018-11-23,34.27337646484375
2018-11-26,35.22806167602539
2018-11-27,35.04508972167969
2018-11-28,36.04751205444336
2018-11-29,35.411048889160156
2018-11-30,35.315574645996094
2018-12-03,36.127079010009766
2018-12-04,34.30519485473633
2018-12-06,33.899452209472656
2018-12-07,32.873172760009766
2018-12-10,32.38786315917969
2018-12-11,32.31625747680664
2018-12-12,32.4674186706543
2018-12-13,32.300350189208984
2018-12-14,31.536603927612305
2018-12-17,31.50476837158203
2018-12-18,31.735485076904297
2018-12-19,31.266098022460938
2018-12-20,30.95582389831543
2018-12-21,29.977266311645508
2018-12-24,29.444238662719727
2018-12-26,31.266098022460938
2018-12-27,31.552501678466797
2018-12-28,31.321788787841797
2018-12-31,31.544551849365234
2019-01-02,32.1412353515625
2019-01-03,31.56842041015625
2019-01-04,32.85725402832031
2019-01-07,33.183441162109375
2019-01-08,32.976593017578125
2019-01-09,33.207313537597656
2019-01-10,33.14366149902344
2019-01-11,33.207313537597656
2019-01-14,33.796024322509766
2019-01-15,34.11426544189453
2019-01-16,35.3951416015625
2019-01-17,33.835811614990234
2019-01-18,34.75867462158203
2019-01-22,33.74033737182617
2019-01-23,33.53348922729492
2019-01-24,33.45393753051758
2019-01-25,34.193809509277344
2019-01-28,33.931278228759766
