Date,HIG
2021-08-02,58.54123306274414
2021-08-03,59.25914001464844
2021-08-04,58.6048469543457
2021-08-05,59.440895080566406
2021-08-06,60.34053421020508
2021-08-09,60.640438079833984
2021-08-10,60.740386962890625
2021-08-11,61.367427825927734
2021-08-12,61.78544616699219
2021-08-13,61.830875396728516
2021-08-16,61.5946159362793
2021-08-17,61.34016036987305
2021-08-18,60.62226104736328
2021-08-19,59.91343688964844
2021-08-20,60.19514846801758
2021-08-23,60.75856018066406
2021-08-24,61.049373626708984
2021-08-25,61.66731262207031
2021-08-26,61.131141662597656
2021-08-27,61.958099365234375
2021-08-30,60.894874572753906
2021-08-31,61.406436920166016
2021-09-01,61.954566955566406
2021-09-02,62.54834747314453
2021-09-03,62.201202392578125
2021-09-07,61.717037200927734
2021-09-08,62.657958984375
2021-09-09,62.685367584228516
2021-09-10,62.977699279785156
2021-09-13,64.23832702636719
2021-09-14,64.05563354492188
2021-09-15,64.3296890258789
2021-09-16,64.44844818115234
2021-09-17,63.54408645629883
2021-09-20,62.56660461425781
2021-09-21,61.954566955566406
2021-09-22,62.96855163574219
2021-09-23,63.37962341308594
2021-09-24,63.39790725708008
2021-09-27,64.74989318847656
2021-09-28,64.62200927734375
2021-09-29,65.480712890625
2021-09-30,64.17439270019531
2021-10-01,64.86865234375
2021-10-04,64.10131072998047
2021-10-05,65.51725769042969
2021-10-06,66.1658706665039
2021-10-07,66.15672302246094
2021-10-08,66.6957015991211
2021-10-11,66.33029174804688
2021-10-12,65.73650360107422
2021-10-13,65.39851379394531
2021-10-14,66.14759826660156
2021-10-15,65.8826675415039
2021-10-18,65.52640533447266
2021-10-19,66.08363342285156
2021-10-20,66.77792358398438
2021-10-21,66.65916442871094
2021-10-22,67.69142150878906
2021-10-25,67.4173812866211
2021-10-26,66.63177490234375
2021-10-27,66.51299285888672
2021-10-28,67.39910888671875
2021-10-29,66.62262725830078
2021-11-01,66.814453125
2021-11-02,66.48558044433594
2021-11-03,67.66402435302734
2021-11-04,65.7182388305664
2021-11-05,65.61775970458984
2021-11-08,65.30714416503906
2021-11-09,65.92833709716797
2021-11-10,66.22064971923828
2021-11-11,66.85099792480469
2021-11-12,65.54467010498047
2021-11-15,66.07450103759766
2021-11-16,65.10617065429688
2021-11-17,64.96001434326172
2021-11-18,64.40277862548828
2021-11-19,63.65370178222656
2021-11-22,64.52153778076172
2021-11-23,66.22981262207031
2021-11-24,65.33455657958984
2021-11-26,63.260887145996094
2021-11-29,62.67622756958008
2021-11-30,60.724056243896484
2021-12-01,59.68596649169922
2021-12-02,61.60597610473633
2021-12-03,61.22013854980469
2021-12-06,62.166378021240234
2021-12-07,62.69919967651367
2021-12-08,62.938053131103516
2021-12-09,62.68083953857422
2021-12-10,62.60733413696289
2021-12-13,61.771331787109375
2021-12-14,62.515472412109375
2021-12-15,62.44197082519531
