Date,AEP
2019-05-03,66.7779541015625
2019-05-06,66.30895233154297
2019-05-07,66.15261840820312
2019-05-08,65.44910430908203
2019-05-09,65.2994155883789
2019-05-10,66.70989990234375
2019-05-13,68.03368377685547
2019-05-14,67.41905975341797
2019-05-15,67.01720428466797
2019-05-16,67.29297637939453
2019-05-17,67.64757537841797
2019-05-20,68.238525390625
2019-05-21,68.24644470214844
2019-05-22,68.78224182128906
2019-05-23,69.48355102539062
2019-05-24,69.5702133178711
2019-05-28,68.29370880126953
2019-05-29,67.52147674560547
2019-05-30,67.21418762207031
2019-05-31,67.8603286743164
2019-06-03,68.84528350830078
2019-06-04,68.5931167602539
2019-06-05,70.42124938964844
2019-06-06,70.91766357421875
2019-06-07,70.55520629882812
2019-06-10,70.14545440673828
2019-06-11,69.59386444091797
2019-06-12,70.43699645996094
2019-06-13,70.5945816040039
2019-06-14,71.37471008300781
2019-06-17,70.9806900024414
2019-06-18,70.74431610107422
2019-06-19,71.59530639648438
2019-06-20,71.60319519042969
2019-06-21,72.13903045654297
2019-06-24,71.62684631347656
2019-06-25,71.20921325683594
2019-06-26,69.73570251464844
2019-06-27,69.26293182373047
2019-06-28,69.34959411621094
2019-07-01,69.44416046142578
2019-07-02,70.2793960571289
2019-07-03,71.0279769897461
2019-07-05,70.79158020019531
2019-07-08,70.86251068115234
2019-07-09,71.20134735107422
2019-07-10,71.55592346191406
2019-07-11,71.65046691894531
2019-07-12,71.11466217041016
2019-07-15,71.85537719726562
2019-07-16,71.31952667236328
2019-07-17,71.72138977050781
2019-07-18,72.30449676513672
2019-07-19,71.13831329345703
2019-07-22,71.01221466064453
2019-07-23,70.53157806396484
2019-07-24,70.6103515625
2019-07-25,70.1927261352539
2019-07-26,70.09030151367188
2019-07-29,70.7127914428711
2019-07-30,69.90904998779297
2019-07-31,69.19200897216797
2019-08-01,69.97998809814453
2019-08-02,69.89330291748047
2019-08-05,69.35747528076172
2019-08-06,70.2400131225586
2019-08-07,70.7127914428711
2019-08-08,71.06211853027344
2019-08-09,71.42731475830078
2019-08-12,71.79249572753906
2019-08-13,71.64959716796875
2019-08-14,70.244384765625
2019-08-15,71.73694610595703
2019-08-16,71.63371276855469
2019-08-19,71.88775634765625
2019-08-20,72.06241607666016
2019-08-21,72.52288818359375
2019-08-22,72.22119140625
2019-08-23,71.11769104003906
2019-08-26,72.11006164550781
2019-08-27,71.98302459716797
2019-08-28,71.15737915039062
2019-08-29,72.0227279663086
