Date,ICE
2017-12-29,63.493011474609375
2018-01-02,62.8541145324707
2018-01-03,63.80796432495117
2018-01-04,65.01373291015625
2018-01-05,65.55364990234375
2018-01-08,65.79658508300781
2018-01-09,66.63345336914062
2018-01-10,67.00241088867188
2018-01-11,66.93041229248047
2018-01-12,67.29033660888672
2018-01-16,67.11038970947266
2018-01-17,67.30834197998047
2018-01-18,67.73125457763672
2018-01-19,68.02820587158203
2018-01-22,68.23515319824219
2018-01-23,68.19918060302734
2018-01-24,67.86624908447266
2018-01-25,67.43431854248047
2018-01-26,68.00122833251953
2018-01-29,67.04737091064453
2018-01-30,66.18354797363281
2018-01-31,66.4444808959961
2018-02-01,67.30834197998047
2018-02-02,66.5704574584961
2018-02-05,64.33885955810547
2018-02-06,65.03172302246094
2018-02-07,63.636962890625
2018-02-08,60.28955841064453
2018-02-09,61.59431076049805
2018-02-12,61.72929382324219
2018-02-13,62.197227478027344
2018-02-14,63.9519157409668
2018-02-15,65.28368377685547
2018-02-16,64.54583740234375
2018-02-20,65.5626449584961
2018-02-21,65.5626449584961
2018-02-22,64.38385772705078
2018-02-23,65.22068786621094
2018-02-26,66.17452239990234
2018-02-27,66.0755386352539
2018-02-28,65.76058959960938
2018-03-01,64.84275817871094
2018-03-02,65.2746810913086
2018-03-05,65.40068054199219
2018-03-06,65.99456787109375
2018-03-07,65.90458679199219
2018-03-08,66.85841369628906
2018-03-09,68.14519500732422
2018-03-12,68.09120178222656
2018-03-13,67.54228973388672
2018-03-14,67.08189392089844
2018-03-15,67.0367660522461
2018-03-16,67.2804946899414
2018-03-19,66.85623931884766
2018-03-20,67.17218017578125
2018-03-21,66.82009887695312
2018-03-22,64.75286865234375
2018-03-23,63.480003356933594
2018-03-26,65.8993148803711
2018-03-27,64.81605529785156
2018-03-28,64.50006866455078
2018-03-29,65.46601104736328
2018-04-02,64.18414306640625
2018-04-03,65.5833740234375
2018-04-04,65.34867858886719
2018-04-05,65.47502899169922
2018-04-06,63.75083923339844
2018-04-09,63.99455642700195
2018-04-10,65.4208755493164
2018-04-11,64.44590759277344
2018-04-12,65.41185760498047
2018-04-13,65.48406219482422
2018-04-16,66.06181335449219
2018-04-17,66.28749084472656
2018-04-18,67.0909194946289
2018-04-19,67.36174011230469
2018-04-20,67.13607788085938
2018-04-23,66.72982025146484
2018-04-24,65.9264144897461
2018-04-25,66.08890533447266
2018-04-26,65.86319732666016
2018-04-27,65.64656066894531
2018-04-30,65.41185760498047
2018-05-01,65.30352020263672
2018-05-02,65.33963012695312
2018-05-03,63.31752014160156
2018-05-04,63.41682052612305
2018-05-07,63.70566177368164
2018-05-08,63.254337310791016
2018-05-09,64.87923431396484
2018-05-10,64.43692779541016
2018-05-11,64.4730224609375
2018-05-14,64.74384307861328
2018-05-15,64.90634155273438
2018-05-16,65.24031066894531
2018-05-17,65.35765838623047
2018-05-18,64.59037780761719
2018-05-21,65.32156372070312
2018-05-22,64.77091979980469
2018-05-23,64.33760070800781
2018-05-24,64.33760070800781
2018-05-25,63.967472076416016
2018-05-29,63.02865219116211
2018-05-30,64.68968200683594
2018-05-31,63.99455642700195
2018-06-01,65.09590148925781
2018-06-04,65.45698547363281
2018-06-05,66.60346221923828
2018-06-06,68.58946228027344
2018-06-07,68.1471176147461
2018-06-08,68.30059051513672
2018-06-11,68.002685546875
2018-06-12,68.10198211669922
2018-06-13,67.80313873291016
2018-06-14,67.48617553710938
2018-06-15,67.34127807617188
2018-06-18,67.38655090332031
2018-06-19,67.259765625
2018-06-20,67.56766510009766
2018-06-21,67.85746765136719
2018-06-22,67.73975372314453
2018-06-25,67.28694152832031
2018-06-26,67.53145599365234
2018-06-27,66.589599609375
2018-06-28,66.87034606933594
2018-06-29,66.60773468017578
2018-07-02,66.77073669433594
2018-07-03,65.73834991455078
2018-07-05,65.83793640136719
2018-07-06,66.20020294189453
2018-07-09,67.54049682617188
2018-07-10,67.4137191772461
2018-07-11,67.59484100341797
2018-07-12,67.70352935791016
2018-07-13,67.64916229248047
2018-07-16,68.09293365478516
2018-07-17,68.47328186035156
2018-07-18,69.52377319335938
2018-07-19,68.60913848876953
2018-07-20,68.65441131591797
2018-07-23,69.36078643798828
2018-07-24,69.22496032714844
2018-07-25,69.54191589355469
2018-07-26,69.77735900878906
2018-07-27,69.0981674194336
2018-07-30,67.27788543701172
2018-07-31,66.93376159667969
2018-08-01,66.71639251708984
2018-08-02,66.010009765625
2018-08-03,65.93757629394531
2018-08-06,65.72926330566406
2018-08-07,66.76166534423828
2018-08-08,66.3088607788086
2018-08-09,66.31794738769531
2018-08-10,66.35416412353516
2018-08-13,66.08248138427734
2018-08-14,66.56245422363281
2018-08-15,66.22735595703125
2018-08-16,66.36319732666016
2018-08-17,67.06053924560547
2018-08-20,67.14203643798828
2018-08-21,66.23644256591797
2018-08-22,66.47189331054688
2018-08-23,66.10965728759766
2018-08-24,66.28170013427734
2018-08-27,67.14203643798828
2018-08-28,67.60388946533203
2018-08-29,68.50948333740234
2018-08-30,68.60008239746094
2018-08-31,69.03475189208984
2018-09-04,70.03998565673828
2018-09-05,69.46945190429688
2018-09-06,70.07621002197266
2018-09-07,70.4927749633789
2018-09-10,70.63770294189453
2018-09-11,70.7373275756836
2018-09-12,69.33838653564453
2018-09-13,70.2740249633789
2018-09-14,70.82817077636719
2018-09-17,70.41936492919922
2018-09-18,71.01893615722656
2018-09-19,70.47389221191406
2018-09-20,70.5647201538086
2018-09-21,70.69187927246094
2018-09-24,70.51931762695312
2018-09-25,69.37469482421875
2018-09-26,68.29369354248047
2018-09-27,68.1211166381836
2018-09-28,68.0302734375
2018-10-01,68.35731506347656
2018-10-02,68.00302124023438
2018-10-03,68.00302124023438
2018-10-04,68.95686340332031
2018-10-05,69.0567626953125
2018-10-08,68.47537994384766
2018-10-09,69.074951171875
2018-10-10,67.33987426757812
2018-10-11,65.85011291503906
2018-10-12,66.58592224121094
2018-10-15,66.02268981933594
2018-10-16,68.06663513183594
2018-10-17,66.8311996459961
2018-10-18,66.79483032226562
2018-10-19,67.48523712158203
2018-10-22,67.04920196533203
2018-10-23,67.53973388671875
2018-10-24,67.05827331542969
2018-10-25,67.33081817626953
2018-10-26,66.98560333251953
2018-10-29,66.19532012939453
2018-10-30,66.40422821044922
2018-10-31,69.98335266113281
2018-11-01,68.91142272949219
2018-11-02,69.86524963378906
2018-11-05,71.05525207519531
2018-11-06,70.94623565673828
2018-11-07,71.35501861572266
2018-11-08,72.62680053710938
2018-11-09,71.83647918701172
2018-11-12,70.76457977294922
2018-11-13,71.68206024169922
2018-11-14,71.58212280273438
2018-11-15,72.84481048583984
2018-11-16,73.78047180175781
2018-11-19,73.93489074707031
2018-11-20,72.59954071044922
2018-11-21,72.06356811523438
2018-11-23,71.69114685058594
2018-11-26,73.00833892822266
2018-11-27,73.91674041748047
2018-11-28,74.18016815185547
2018-11-29,73.66234588623047
2018-11-30,74.23466491699219
2018-12-03,73.69871520996094
2018-12-04,71.8728256225586
2018-12-06,72.0
2018-12-07,71.35501861572266
2018-12-10,71.70021057128906
2018-12-11,70.93717956542969
2018-12-12,70.85542297363281
2018-12-13,70.70050048828125
2018-12-14,70.2540283203125
2018-12-17,69.59793853759766
2018-12-18,68.34960174560547
2018-12-19,68.41338348388672
2018-12-20,67.0556640625
2018-12-21,66.35404968261719
2018-12-24,64.404052734375
2018-12-26,66.74588012695312
2018-12-27,67.65709686279297
2018-12-28,67.83927917480469
2018-12-31,68.64119720458984
2019-01-02,68.64119720458984
2019-01-03,67.41104888916016
2019-01-04,68.95098114013672
2019-01-07,66.86430358886719
2019-01-08,65.74354553222656
2019-01-09,66.0077896118164
2019-01-10,66.31761932373047
2019-01-11,66.60919952392578
2019-01-14,66.24468231201172
2019-01-15,66.98277282714844
2019-01-16,67.89400482177734
2019-01-17,68.20380401611328
2019-01-18,68.91453552246094
2019-01-22,69.13321685791016
2019-01-23,69.30636596679688
2019-01-24,68.53184509277344
2019-01-25,69.03302001953125
2019-01-28,68.9874267578125
2019-01-29,68.659423828125
2019-01-30,69.45213317871094
2019-01-31,69.9442138671875
2019-02-01,70.63671112060547
2019-02-04,70.2540283203125
2019-02-05,70.44538116455078
2019-02-06,70.51825714111328
2019-02-07,68.84164428710938
2019-02-08,69.39744567871094
2019-02-11,68.81429290771484
2019-02-12,69.37014770507812
2019-02-13,69.87130737304688
2019-02-14,69.20610809326172
2019-02-15,68.79609680175781
2019-02-19,68.21289825439453
2019-02-20,67.86665344238281
2019-02-21,68.22203063964844
2019-02-22,68.50447845458984
2019-02-25,68.65028381347656
2019-02-26,68.61385345458984
2019-02-27,69.44303131103516
2019-02-28,70.29956817626953
2019-03-01,70.33604431152344
2019-03-04,69.41571807861328
2019-03-05,68.68672943115234
2019-03-06,68.240234375
2019-03-07,67.11034393310547
2019-03-08,66.0624771118164
2019-03-11,66.10801696777344
2019-03-12,66.6274185180664
2019-03-13,67.47482299804688
2019-03-14,67.58003997802734
2019-03-15,68.2568130493164
