Date,CI
2015-11-10,121.99510192871094
2015-11-11,119.77783966064453
2015-11-12,119.39615631103516
2015-11-13,119.55976104736328
2015-11-16,121.30448913574219
2015-11-17,121.54985046386719
2015-11-18,122.8038558959961
2015-11-19,116.16114807128906
2015-11-20,120.10498046875
2015-11-23,121.01367950439453
2015-11-24,122.00418853759766
2015-11-25,121.88607025146484
2015-11-27,122.94925689697266
2015-11-30,122.65843200683594
2015-12-01,126.84766387939453
2015-12-02,126.98397064208984
2015-12-03,124.7303466796875
2015-12-04,127.6109619140625
2015-12-07,125.21195220947266
2015-12-08,124.7667236328125
2015-12-09,124.60313415527344
2015-12-10,126.52049255371094
2015-12-11,127.29290008544922
2015-12-14,127.8472671508789
2015-12-15,127.80178833007812
2015-12-16,128.30162048339844
2015-12-17,129.9463653564453
2015-12-18,130.82781982421875
2015-12-21,131.2821807861328
2015-12-22,132.3544464111328
2015-12-23,133.45404052734375
2015-12-24,133.09054565429688
2015-12-28,133.6448516845703
2015-12-29,134.82615661621094
2015-12-30,133.44493103027344
2015-12-31,132.97242736816406
2016-01-04,133.1722869873047
2016-01-05,130.9822540283203
2016-01-06,129.97360229492188
2016-01-07,128.46514892578125
2016-01-08,126.07524108886719
2016-01-11,122.43128967285156
2016-01-12,126.38421630859375
2016-01-13,122.91291809082031
2016-01-14,126.05707550048828
2016-01-15,123.79434204101562
2016-01-19,127.14749908447266
2016-01-20,126.52049255371094
2016-01-21,127.33837890625
2016-01-22,125.31189727783203
2016-01-25,123.44906616210938
2016-01-26,123.05828857421875
2016-01-27,119.44160461425781
2016-01-28,117.97859954833984
2016-01-29,121.40443420410156
2016-02-01,121.0682373046875
2016-02-02,119.85962677001953
2016-02-03,120.40484619140625
2016-02-04,122.46764373779297
2016-02-05,120.90467834472656
2016-02-08,113.55313110351562
2016-02-09,116.47917938232422
2016-02-10,117.67869567871094
2016-02-11,116.31562805175781
2016-02-12,118.40570068359375
2016-02-16,121.93150329589844
2016-02-17,123.44906616210938
2016-02-18,123.267333984375
2016-02-19,121.71345520019531
2016-02-22,123.91254425048828
2016-02-23,125.25740051269531
2016-02-24,124.71217346191406
2016-02-25,127.51101684570312
2016-02-26,128.3560791015625
2016-02-29,126.86583709716797
2016-03-01,125.88441467285156
2016-03-02,127.6745834350586
2016-03-03,127.6109619140625
2016-03-04,126.25698852539062
2016-03-07,127.6473159790039
2016-03-08,127.14749908447266
2016-03-09,127.33840942382812
2016-03-10,129.1927032470703
2016-03-11,131.4560546875
2016-03-14,132.04690551757812
2016-03-15,130.33804321289062
2016-03-16,129.0291290283203
2016-03-17,125.25687408447266
2016-03-18,126.82937622070312
2016-03-21,125.57498168945312
2016-03-22,126.30216979980469
2016-03-23,125.32046508789062
2016-03-24,125.39319610595703
2016-03-28,125.08415222167969
2016-03-29,125.50225830078125
2016-03-30,124.94779968261719
2016-03-31,124.74783325195312
2016-04-01,124.67511749267578
2016-04-04,128.37466430664062
2016-04-05,123.15713500976562
2016-04-06,122.89351654052734
2016-04-07,119.8575210571289
2016-04-08,118.53952026367188
2016-04-11,120.0302505493164
2016-04-12,123.42072296142578
2016-04-13,124.52967071533203
2016-04-14,122.71170043945312
2016-04-15,124.21151733398438
2016-04-18,124.6387710571289
2016-04-19,127.13843536376953
2016-04-20,128.41102600097656
2016-04-21,127.56564331054688
2016-04-22,128.9109649658203
2016-04-25,127.48384857177734
2016-04-26,127.87472534179688
2016-04-27,126.59307098388672
2016-04-28,127.2020263671875
2016-04-29,125.92948150634766
2016-05-02,125.69316101074219
2016-05-03,125.20230865478516
2016-05-04,122.98441314697266
2016-05-05,122.64810943603516
2016-05-06,118.93946838378906
2016-05-09,119.42125701904297
2016-05-10,120.93924713134766
2016-05-11,118.63041687011719
2016-05-12,116.40342712402344
2016-05-13,116.67610168457031
2016-05-16,118.17594146728516
2016-05-17,118.56678771972656
2016-05-18,117.69417572021484
2016-05-19,117.31239318847656
2016-05-20,119.33032989501953
2016-05-23,114.66728973388672
2016-05-24,113.44927215576172
2016-05-25,117.53057098388672
2016-05-26,117.13970947265625
2016-05-27,117.0942611694336
2016-05-31,116.44888305664062
2016-06-01,116.0943832397461
2016-06-02,117.77599334716797
2016-06-03,117.8941650390625
2016-06-06,117.8305435180664
2016-06-07,117.130615234375
2016-06-08,119.23033905029297
2016-06-09,117.48512268066406
2016-06-10,116.42162322998047
2016-06-13,114.98540496826172
2016-06-14,115.77625274658203
2016-06-15,115.03996276855469
2016-06-16,116.97610473632812
2016-06-17,117.71234130859375
2016-06-20,116.20346069335938
2016-06-21,116.15799713134766
2016-06-22,116.25799560546875
2016-06-23,117.93959045410156
2016-06-24,116.08527374267578
2016-06-27,110.97686004638672
2016-06-28,113.81285095214844
2016-06-29,117.10334014892578
2016-06-30,116.33981323242188
2016-07-01,116.59431457519531
2016-07-05,115.2126693725586
2016-07-06,116.62158966064453
2016-07-07,115.43991088867188
2016-07-08,117.80326080322266
2016-07-11,116.68521118164062
2016-07-12,117.25786590576172
2016-07-13,118.33955383300781
2016-07-14,118.17594146728516
2016-07-15,119.68482971191406
2016-07-18,121.01190185546875
2016-07-19,118.43955993652344
2016-07-20,120.99376678466797
2016-07-21,127.54747009277344
2016-07-22,132.7104949951172
2016-07-25,127.44747924804688
2016-07-26,127.26567840576172
2016-07-27,125.55682373046875
2016-07-28,123.61161041259766
2016-07-29,117.22150421142578
2016-08-01,115.2490463256836
2016-08-02,112.83113861083984
2016-08-03,113.25836944580078
2016-08-04,116.60342407226562
2016-08-05,116.80337524414062
2016-08-08,116.70340728759766
2016-08-09,115.59444427490234
2016-08-10,115.98528289794922
2016-08-11,115.09452056884766
2016-08-12,121.17555236816406
2016-08-15,120.55745697021484
2016-08-16,119.83027648925781
2016-08-17,120.25749206542969
2016-08-18,120.54834747314453
2016-08-19,120.89378356933594
2016-08-22,121.21192169189453
2016-08-23,120.89378356933594
2016-08-24,119.4121322631836
2016-08-25,117.63055419921875
2016-08-26,116.03076171875
2016-08-29,116.79429626464844
2016-08-30,116.54885864257812
2016-08-31,116.5852279663086
2016-09-01,116.02168273925781
2016-09-02,116.51248931884766
2016-09-06,115.96714782714844
2016-09-07,115.20357513427734
2016-09-08,116.04893493652344
2016-09-09,116.7579345703125
2016-09-12,117.2669677734375
2016-09-13,115.9307632446289
2016-09-14,114.7582015991211
2016-09-15,116.93064880371094
2016-09-16,119.97571563720703
2016-09-19,119.88483428955078
2016-09-20,119.59395599365234
2016-09-21,120.49381256103516
2016-09-22,119.98477935791016
2016-09-23,119.07582092285156
2016-09-26,118.47589111328125
2016-09-27,119.71210479736328
2016-09-28,119.5302963256836
2016-09-29,118.8940200805664
2016-09-30,118.45772552490234
2016-10-03,116.35797119140625
2016-10-04,116.44888305664062
2016-10-05,115.52171325683594
2016-10-06,115.34901428222656
2016-10-07,115.64899444580078
2016-10-10,116.10347747802734
2016-10-11,113.6219711303711
2016-10-12,110.85867309570312
2016-10-13,110.13150787353516
2016-10-14,109.89515686035156
2016-10-17,107.84088134765625
2016-10-18,112.39485168457031
2016-10-19,112.303955078125
2016-10-20,112.37665557861328
2016-10-21,112.87659454345703
2016-10-24,112.76753997802734
2016-10-25,112.98567962646484
2016-10-26,112.53121948242188
2016-10-27,111.85855102539062
2016-10-28,110.54962921142578
2016-10-31,108.01358795166016
2016-11-01,105.46846008300781
2016-11-02,107.12278747558594
2016-11-03,106.63195037841797
2016-11-04,110.57689666748047
2016-11-07,114.7582015991211
2016-11-08,117.04882049560547
2016-11-09,123.43891143798828
2016-11-10,122.5026626586914
2016-11-11,121.50279235839844
2016-11-14,123.72976684570312
2016-11-15,125.25687408447266
2016-11-16,125.33865356445312
2016-11-17,127.25666046142578
2016-11-18,126.074951171875
2016-11-21,124.60237884521484
2016-11-22,127.01116943359375
2016-11-23,126.82937622070312
2016-11-25,126.04765319824219
2016-11-28,124.32061767578125
2016-11-29,125.71133422851562
2016-11-30,122.47539520263672
2016-12-01,122.25726318359375
2016-12-02,121.29375457763672
2016-12-05,122.43904876708984
2016-12-06,124.75691986083984
2016-12-07,124.37517547607422
2016-12-08,124.64779663085938
2016-12-09,122.5299301147461
2016-12-12,120.33020782470703
2016-12-13,122.32088470458984
2016-12-14,121.11193084716797
2016-12-15,121.79365539550781
2016-12-16,124.31151580810547
2016-12-19,125.52044677734375
2016-12-20,124.6296615600586
2016-12-21,124.59329223632812
2016-12-22,124.50242614746094
2016-12-23,125.99311828613281
2016-12-27,126.70214080810547
2016-12-28,124.52967071533203
2016-12-29,123.16620635986328
2016-12-30,121.24826049804688
2017-01-03,123.36618041992188
2017-01-04,126.09313201904297
2017-01-05,128.81092834472656
2017-01-06,128.90187072753906
2017-01-09,129.39271545410156
2017-01-10,127.46566772460938
2017-01-11,129.65631103515625
2017-01-12,131.5015106201172
2017-01-13,132.9922332763672
2017-01-17,131.59243774414062
2017-01-18,129.04727172851562
2017-01-19,131.03793334960938
2017-01-20,131.59243774414062
2017-01-23,132.08326721191406
2017-01-24,133.1922149658203
2017-01-25,135.0465087890625
2017-01-26,133.43765258789062
2017-01-27,133.4467315673828
2017-01-30,132.437744140625
2017-01-31,132.91041564941406
2017-02-01,134.201171875
2017-02-02,134.79200744628906
2017-02-03,135.7101287841797
2017-02-06,133.64669799804688
2017-02-07,134.4374542236328
2017-02-08,134.3829803466797
2017-02-09,134.65565490722656
2017-02-10,132.30142211914062
2017-02-13,132.57412719726562
2017-02-14,133.32855224609375
2017-02-15,133.24673461914062
2017-02-16,132.1013946533203
2017-02-17,130.4925994873047
2017-02-21,133.59214782714844
2017-02-22,134.06483459472656
2017-02-23,134.0830078125
2017-02-24,133.65579223632812
2017-02-27,136.0918426513672
2017-02-28,135.34649658203125
2017-03-01,138.3460693359375
2017-03-02,137.78253173828125
2017-03-03,138.15524291992188
2017-03-06,139.03692626953125
2017-03-07,138.01890563964844
2017-03-08,138.41893005371094
2017-03-09,138.382568359375
2017-03-10,138.1279754638672
2017-03-13,139.47360229492188
2017-03-14,139.60089111328125
2017-03-15,140.01914978027344
2017-03-16,138.00975036621094
2017-03-17,138.10073852539062
2017-03-20,137.40968322753906
2017-03-21,136.02764892578125
2017-03-22,136.71865844726562
2017-03-23,135.63671875
2017-03-24,132.58177185058594
2017-03-27,132.7817840576172
2017-03-28,134.8366241455078
2017-03-29,133.86376953125
2017-03-30,134.2001953125
2017-03-31,133.19093322753906
2017-04-03,135.82769775390625
2017-04-04,136.87326049804688
2017-04-05,136.3004150390625
2017-04-06,137.48243713378906
2017-04-07,138.237060546875
2017-04-10,138.455322265625
2017-04-11,137.80978393554688
2017-04-12,136.91873168945312
2017-04-13,136.75511169433594
2017-04-17,137.446044921875
2017-04-18,136.2186279296875
2017-04-19,138.1552734375
2017-04-20,141.27386474609375
2017-04-21,141.00108337402344
2017-04-24,141.8011932373047
2017-04-25,142.91043090820312
2017-04-26,142.6831512451172
2017-04-27,142.02853393554688
2017-04-28,142.1739959716797
2017-05-01,143.21957397460938
2017-05-02,144.00149536132812
2017-05-03,142.77406311035156
2017-05-04,142.50125122070312
2017-05-05,145.70175170898438
2017-05-08,147.06553649902344
2017-05-09,147.8838653564453
2017-05-10,148.11114501953125
2017-05-11,148.9476318359375
2017-05-12,147.3201446533203
2017-05-15,147.38381958007812
2017-05-16,146.69277954101562
2017-05-17,144.02874755859375
2017-05-18,145.56536865234375
2017-05-19,145.00169372558594
2017-05-22,144.88345336914062
2017-05-23,145.94723510742188
2017-05-24,147.1655731201172
2017-05-25,146.97462463378906
2017-05-26,146.6746368408203
2017-05-30,146.83824157714844
2017-05-31,146.59278869628906
2017-06-01,149.0658416748047
2017-06-02,149.52952575683594
2017-06-05,149.80227661132812
2017-06-06,150.47515869140625
2017-06-07,153.18458557128906
2017-06-08,151.39344787597656
2017-06-09,151.60255432128906
2017-06-12,151.65711975097656
2017-06-13,151.42977905273438
2017-06-14,152.84820556640625
2017-06-15,152.09352111816406
2017-06-16,153.73013305664062
2017-06-19,154.802978515625
2017-06-20,154.1846923828125
2017-06-21,154.73028564453125
2017-06-22,155.1848602294922
2017-06-23,154.21202087402344
2017-06-26,152.9845428466797
2017-06-27,151.88441467285156
2017-06-28,152.86634826660156
2017-06-29,151.56617736816406
2017-06-30,152.19357299804688
2017-07-03,152.2935333251953
2017-07-05,153.80288696289062
2017-07-06,152.69361877441406
2017-07-07,154.21202087402344
2017-07-10,154.17562866210938
2017-07-11,155.6212615966797
2017-07-12,156.43954467773438
2017-07-13,157.33973693847656
2017-07-14,158.02162170410156
2017-07-17,158.3761749267578
2017-07-18,156.4759521484375
2017-07-19,158.48533630371094
2017-07-20,158.64898681640625
2017-07-21,158.41256713867188
2017-07-24,158.68533325195312
2017-07-25,158.0306854248047
2017-07-26,157.8125
2017-07-27,156.44866943359375
2017-07-28,158.1761474609375
2017-07-31,157.80345153808594
2017-08-01,157.25787353515625
2017-08-02,158.87631225585938
2017-08-03,160.06732177734375
2017-08-04,156.88507080078125
2017-08-07,160.00372314453125
2017-08-08,159.6854705810547
2017-08-09,161.91307067871094
2017-08-10,159.43997192382812
2017-08-11,158.54898071289062
2017-08-14,160.34007263183594
2017-08-15,162.89500427246094
2017-08-16,163.53147888183594
2017-08-17,161.8675994873047
2017-08-18,160.9583740234375
2017-08-21,161.8221435546875
2017-08-22,163.49510192871094
2017-08-23,163.10411071777344
2017-08-24,163.44964599609375
2017-08-25,163.0222930908203
2017-08-28,164.11337280273438
2017-08-29,163.74057006835938
2017-08-30,163.35870361328125
2017-08-31,165.53170776367188
2017-09-01,166.5409393310547
2017-09-05,168.48670959472656
2017-09-06,165.56808471679688
2017-09-07,168.18666076660156
2017-09-08,167.8047637939453
2017-09-11,169.40499877929688
2017-09-12,168.70486450195312
2017-09-13,170.58697509765625
2017-09-14,168.4139404296875
2017-09-15,169.1594696044922
2017-09-18,168.4776153564453
2017-09-19,165.0316162109375
2017-09-20,165.31356811523438
2017-09-21,165.5953826904297
2017-09-22,166.14996337890625
2017-09-25,164.968017578125
2017-09-26,166.9683074951172
2017-09-27,167.68655395507812
2017-09-28,170.0232696533203
2017-09-29,169.9687042236328
2017-10-02,171.85081481933594
2017-10-03,174.56021118164062
2017-10-04,173.43280029296875
2017-10-05,173.369140625
2017-10-06,173.61465454101562
2017-10-09,171.92352294921875
2017-10-10,170.99609375
2017-10-11,169.97779846191406
2017-10-12,169.98687744140625
2017-10-13,169.25042724609375
2017-10-16,168.1957244873047
2017-10-17,170.205078125
2017-10-18,172.1690216064453
2017-10-19,171.13250732421875
2017-10-20,174.04200744628906
2017-10-23,175.8240509033203
2017-10-24,176.28773498535156
2017-10-25,177.9334259033203
2017-10-26,180.70655822753906
2017-10-27,183.6068878173828
2017-10-30,179.77003479003906
2017-10-31,179.31539916992188
2017-11-01,179.879150390625
2017-11-02,180.37921142578125
2017-11-03,183.57057189941406
2017-11-06,186.38909912109375
2017-11-07,186.83465576171875
2017-11-08,182.29766845703125
2017-11-09,179.5882110595703
2017-11-10,180.0064239501953
2017-11-13,179.67002868652344
2017-11-14,179.24270629882812
2017-11-15,178.66079711914062
2017-11-16,182.72496032714844
2017-11-17,179.99734497070312
2017-11-20,181.30661010742188
2017-11-21,183.65240478515625
2017-11-22,182.49771118164062
2017-11-24,182.3885498046875
2017-11-27,181.77940368652344
2017-11-28,182.34312438964844
2017-11-29,187.14378356933594
2017-11-30,192.50814819335938
2017-12-01,189.4895477294922
2017-12-04,185.57994079589844
2017-12-05,185.58897399902344
2017-12-06,185.6708526611328
2017-12-07,187.29833984375
2017-12-08,190.9079132080078
2017-12-11,190.1715087890625
2017-12-12,189.5531768798828
2017-12-13,189.0440216064453
2017-12-14,185.1435089111328
2017-12-15,185.60719299316406
2017-12-18,187.6074981689453
2017-12-19,188.44393920898438
2017-12-20,187.3256378173828
2017-12-21,185.95266723632812
2017-12-22,184.92530822753906
2017-12-26,185.27987670898438
2017-12-27,184.30702209472656
2017-12-28,186.60733032226562
2017-12-29,184.6525115966797
2018-01-02,184.17062377929688
2018-01-03,187.2620086669922
2018-01-04,188.24391174316406
2018-01-05,191.4352569580078
2018-01-08,189.3167724609375
2018-01-09,188.99859619140625
2018-01-10,188.28936767578125
2018-01-11,191.744384765625
2018-01-12,194.0174560546875
2018-01-16,195.25399780273438
2018-01-17,200.35467529296875
2018-01-18,199.71820068359375
2018-01-19,200.1637420654297
2018-01-22,200.70925903320312
2018-01-23,199.83642578125
2018-01-24,200.93655395507812
2018-01-25,201.73667907714844
2018-01-26,205.68267822265625
2018-01-29,203.5732879638672
2018-01-30,189.0167694091797
2018-01-31,189.4349822998047
2018-02-01,186.39820861816406
2018-02-02,185.8981475830078
2018-02-05,178.57899475097656
2018-02-06,179.65185546875
2018-02-07,177.697021484375
2018-02-08,172.087158203125
2018-02-09,176.1786651611328
2018-02-12,175.9876708984375
2018-02-13,177.697021484375
2018-02-14,177.79701232910156
2018-02-15,174.51478576660156
2018-02-16,176.21499633789062
2018-02-20,175.11488342285156
2018-02-21,174.25108337402344
2018-02-22,174.47842407226562
2018-02-23,177.1060028076172
2018-02-26,178.0970916748047
2018-02-27,178.97903442382812
2018-02-28,178.10618591308594
2018-03-01,175.86041259765625
2018-03-02,175.53311157226562
2018-03-05,174.87843322753906
2018-03-06,176.5059814453125
2018-03-07,176.61505126953125
2018-03-08,156.38507080078125
2018-03-09,157.65823364257812
2018-03-12,152.1562042236328
2018-03-13,149.50067138671875
2018-03-14,151.76513671875
2018-03-15,151.7833251953125
2018-03-16,153.3930206298828
2018-03-19,151.364990234375
2018-03-20,150.05543518066406
2018-03-21,151.9197540283203
2018-03-22,150.36460876464844
2018-03-23,149.14601135253906
2018-03-26,153.40213012695312
2018-03-27,150.5465087890625
2018-03-28,153.07473754882812
2018-03-29,152.54727172851562
2018-04-02,149.7371368408203
2018-04-03,152.6472930908203
2018-04-04,153.50213623046875
2018-04-05,153.72039794921875
2018-04-06,152.6199951171875
2018-04-09,152.72914123535156
2018-04-10,154.46615600585938
2018-04-11,153.69313049316406
2018-04-12,155.11183166503906
2018-04-13,156.10311889648438
2018-04-16,159.2224578857422
2018-04-17,158.5858612060547
2018-04-18,159.34068298339844
2018-04-19,156.17584228515625
2018-04-20,154.5479736328125
2018-04-23,156.73973083496094
2018-04-24,155.77569580078125
2018-04-25,156.1486053466797
2018-04-26,156.5578155517578
2018-04-27,158.19480895996094
2018-04-30,156.2577362060547
2018-05-01,155.5756378173828
2018-05-02,156.7488555908203
2018-05-03,157.22166442871094
2018-05-04,155.6665496826172
2018-05-07,156.95797729492188
2018-05-08,155.23915100097656
2018-05-09,154.22056579589844
2018-05-10,155.5665283203125
2018-05-11,157.9947052001953
2018-05-14,161.4595947265625
2018-05-15,160.11366271972656
2018-05-16,161.10491943359375
2018-05-17,162.70556640625
2018-05-18,161.94163513183594
2018-05-21,161.37777709960938
2018-05-22,161.18682861328125
2018-05-23,161.05044555664062
2018-05-24,159.92271423339844
2018-05-25,159.9681854248047
2018-05-29,156.94886779785156
2018-05-30,157.6218719482422
2018-05-31,154.02960205078125
2018-06-01,155.34829711914062
2018-06-04,155.51199340820312
2018-06-05,155.3573760986328
2018-06-06,159.0859832763672
2018-06-07,161.0685577392578
2018-06-08,161.70518493652344
2018-06-11,164.56077575683594
2018-06-12,162.62371826171875
2018-06-13,160.2228240966797
2018-06-14,159.4497833251953
2018-06-15,159.19517517089844
2018-06-18,158.17657470703125
2018-06-19,157.65823364257812
2018-06-20,159.80445861816406
2018-06-21,159.14967346191406
2018-06-22,158.3130340576172
2018-06-25,158.10386657714844
2018-06-26,157.28536987304688
2018-06-27,157.15802001953125
2018-06-28,154.38427734375
2018-06-29,154.55709838867188
2018-07-02,153.72039794921875
2018-07-03,154.82992553710938
2018-07-05,156.40321350097656
2018-07-06,156.51235961914062
2018-07-09,157.53091430664062
2018-07-10,157.7400665283203
2018-07-11,156.2304229736328
2018-07-12,157.29446411132812
2018-07-13,157.41268920898438
2018-07-16,156.73973083496094
2018-07-17,155.24827575683594
2018-07-18,161.650634765625
2018-07-19,159.9681854248047
2018-07-20,161.95982360839844
2018-07-23,161.35055541992188
2018-07-24,160.4501190185547
2018-07-25,161.42327880859375
2018-07-26,161.82339477539062
2018-07-27,161.19590759277344
2018-07-30,160.78668212890625
2018-07-31,163.16937255859375
2018-08-01,166.3614501953125
2018-08-02,171.79071044921875
2018-08-03,172.10899353027344
2018-08-06,170.84490966796875
2018-08-07,171.2177734375
2018-08-08,172.29998779296875
2018-08-09,168.6259307861328
2018-08-10,166.67971801757812
2018-08-13,165.29739379882812
2018-08-14,168.51681518554688
2018-08-15,168.68045043945312
2018-08-16,171.14501953125
2018-08-17,171.2814178466797
2018-08-20,170.8721923828125
2018-08-21,169.19882202148438
2018-08-22,169.48077392578125
2018-08-23,168.97149658203125
2018-08-24,168.89871215820312
2018-08-27,170.0628204345703
2018-08-28,170.9358367919922
2018-08-29,173.2094268798828
2018-08-30,172.6092529296875
2018-08-31,171.2814178466797
2018-09-04,169.21705627441406
2018-09-05,168.1802978515625
2018-09-06,168.40768432617188
2018-09-07,171.50877380371094
2018-09-10,169.48077392578125
2018-09-11,168.1256866455078
2018-09-12,169.96278381347656
2018-09-13,175.71038818359375
2018-09-14,177.43826293945312
2018-09-17,179.92098999023438
2018-09-18,181.94900512695312
2018-09-19,181.1487274169922
2018-09-20,183.09490966796875
2018-09-21,183.91339111328125
2018-09-24,184.83189392089844
2018-09-25,183.24952697753906
2018-09-26,184.09527587890625
2018-09-27,187.66024780273438
2018-09-28,189.38812255859375
2018-10-01,191.8253631591797
2018-10-02,191.5161590576172
2018-10-03,193.0985870361328
2018-10-04,193.36231994628906
2018-10-05,196.18157958984375
2018-10-08,193.61695861816406
2018-10-09,194.65371704101562
2018-10-10,190.95233154296875
2018-10-11,187.3419189453125
2018-10-12,188.3331756591797
2018-10-15,185.45028686523438
2018-10-16,192.7621307373047
2018-10-17,192.07090759277344
2018-10-18,193.471435546875
2018-10-19,190.9796142578125
2018-10-22,189.88833618164062
2018-10-23,191.28883361816406
2018-10-24,183.63143920898438
2018-10-25,191.31613159179688
2018-10-26,187.9694366455078
2018-10-29,188.1331024169922
2018-10-30,191.21607971191406
2018-10-31,194.44448852539062
2018-11-01,196.6907958984375
2018-11-02,193.82614135742188
2018-11-05,195.98147583007812
2018-11-06,194.83563232421875
2018-11-07,200.33761596679688
2018-11-08,200.5194854736328
2018-11-09,197.93673706054688
2018-11-12,197.72755432128906
2018-11-13,193.75335693359375
2018-11-14,193.11676025390625
2018-11-15,193.52606201171875
2018-11-16,194.3626708984375
2018-11-19,192.06185913085938
2018-11-20,188.96070861816406
2018-11-21,190.7158966064453
2018-11-23,192.03457641601562
2018-11-26,196.6907958984375
2018-11-27,197.16371154785156
2018-11-28,201.63812255859375
2018-11-29,202.36563110351562
2018-11-30,203.1477508544922
2018-12-03,204.47549438476562
2018-12-04,198.1095428466797
2018-12-06,194.88104248046875
2018-12-07,187.44195556640625
2018-12-10,187.4146728515625
2018-12-11,187.28733825683594
2018-12-12,188.8788299560547
2018-12-13,192.75302124023438
2018-12-14,186.7689666748047
2018-12-17,180.6667022705078
2018-12-18,174.6645050048828
2018-12-19,175.79220581054688
2018-12-20,163.51492309570312
2018-12-21,164.8791046142578
2018-12-24,161.88706970214844
2018-12-26,170.63572692871094
2018-12-27,175.32838439941406
2018-12-28,173.3822021484375
2018-12-31,172.71832275390625
2019-01-02,170.21739196777344
2019-01-03,168.76231384277344
2019-01-04,171.5997314453125
2019-01-07,169.6081085205078
2019-01-08,172.72743225097656
2019-01-09,173.109375
2019-01-10,174.4098663330078
2019-01-11,177.02899169921875
2019-01-14,174.65542602539062
2019-01-15,178.74783325195312
2019-01-16,178.91156005859375
2019-01-17,176.88352966308594
2019-01-18,177.18360900878906
2019-01-22,175.5921173095703
2019-01-23,179.0842742919922
2019-01-24,175.58302307128906
2019-01-25,178.50225830078125
2019-01-28,177.41099548339844
2019-01-29,180.42117309570312
2019-01-30,181.70346069335938
2019-01-31,181.7125701904297
2019-02-01,176.48338317871094
2019-02-04,174.67361450195312
2019-02-05,169.56259155273438
2019-02-06,170.49929809570312
2019-02-07,169.11700439453125
2019-02-08,164.9427032470703
2019-02-11,166.32504272460938
2019-02-12,168.3530731201172
2019-02-13,171.6997833251953
2019-02-14,174.8100128173828
2019-02-15,179.94822692871094
2019-02-19,180.32113647460938
2019-02-20,176.5379180908203
2019-02-21,174.49168395996094
2019-02-22,176.2196502685547
2019-02-25,174.2643585205078
2019-02-26,171.108642578125
2019-02-27,164.3516082763672
2019-02-28,158.64041137695312
2019-03-01,162.1053466796875
2019-03-04,156.13037109375
2019-03-05,154.70262145996094
2019-03-06,149.97357177734375
2019-03-07,148.97320556640625
2019-03-08,148.400146484375
2019-03-11,148.84584045410156
2019-03-12,149.45530700683594
2019-03-13,152.82101440429688
2019-03-14,154.24009704589844
2019-03-15,151.4110870361328
2019-03-18,152.0113983154297
2019-03-19,157.1691436767578
2019-03-20,152.70277404785156
2019-03-21,153.6124267578125
2019-03-22,151.08355712890625
2019-03-25,148.9732208251953
2019-03-26,146.2169647216797
2019-03-27,145.35275268554688
2019-03-28,145.26185607910156
2019-03-29,146.28973388671875
2019-04-01,147.24485778808594
2019-04-02,144.2885284423828
2019-04-03,144.63421630859375
2019-04-04,146.89010620117188
2019-04-05,151.11997985839844
2019-04-08,152.2752227783203
2019-04-09,153.84896850585938
2019-04-10,153.0029296875
2019-04-11,149.19149780273438
2019-04-12,146.08963012695312
2019-04-15,149.01870727539062
2019-04-16,137.3933563232422
2019-04-17,132.34483337402344
2019-04-18,135.53768920898438
2019-04-22,134.6189422607422
2019-04-23,139.92221069335938
2019-04-24,140.28607177734375
2019-04-25,142.64202880859375
2019-04-26,146.39891052246094
2019-04-29,146.15330505371094
2019-04-30,144.4886474609375
2019-05-01,147.3631134033203
2019-05-02,143.92462158203125
2019-05-03,139.0216522216797
2019-05-06,144.45230102539062
2019-05-07,141.1411590576172
2019-05-08,142.3691864013672
2019-05-09,141.7778778076172
2019-05-10,144.12477111816406
2019-05-13,143.10595703125
2019-05-14,141.2593536376953
2019-05-15,141.2411651611328
2019-05-16,139.89488220214844
2019-05-17,140.8682403564453
2019-05-20,139.7857666015625
2019-05-21,140.6863250732422
2019-05-22,139.0216522216797
2019-05-23,136.4564208984375
2019-05-24,135.97430419921875
2019-05-28,133.25450134277344
2019-05-29,135.00099182128906
2019-05-30,134.6189422607422
2019-05-31,134.646240234375
2019-06-03,136.8203125
2019-06-04,140.13137817382812
2019-06-05,139.91311645507812
2019-06-06,139.83120727539062
2019-06-07,143.2423858642578
2019-06-10,142.405517578125
2019-06-11,142.23269653320312
2019-06-12,141.9689178466797
2019-06-13,143.82460021972656
2019-06-14,144.09747314453125
2019-06-17,144.73423767089844
2019-06-18,145.3982696533203
2019-06-19,145.72573852539062
2019-06-20,145.31640625
2019-06-21,146.58990478515625
2019-06-24,145.96226501464844
2019-06-25,145.61659240722656
2019-06-26,142.7330322265625
2019-06-27,143.6244659423828
2019-06-28,143.31517028808594
2019-07-01,144.40676879882812
2019-07-02,147.1902618408203
2019-07-03,149.93743896484375
2019-07-05,148.6730499267578
2019-07-08,147.1175079345703
2019-07-09,145.29823303222656
2019-07-10,146.00772094726562
2019-07-11,159.49781799316406
2019-07-12,163.0181884765625
2019-07-15,161.03515625
2019-07-16,163.70045471191406
2019-07-17,162.35409545898438
2019-07-18,160.95327758789062
2019-07-19,157.99691772460938
2019-07-22,155.19522094726562
2019-07-23,156.5505828857422
2019-07-24,155.80467224121094
2019-07-25,151.50205993652344
2019-07-26,152.1842803955078
2019-07-29,156.67794799804688
2019-07-30,156.6870574951172
2019-07-31,154.5675506591797
2019-08-01,152.42074584960938
