Date,FTI
2023-02-24,14.926570892333984
2023-02-27,15.367894172668457
2023-02-28,14.995219230651855
2023-03-01,15.122714042663574
2023-03-02,15.06386947631836
2023-03-03,15.044254302978516
2023-03-06,14.897146224975586
2023-03-07,14.877532958984375
2023-03-08,14.877532958984375
2023-03-09,14.446015357971191
2023-03-10,14.259679794311523
2023-03-13,13.455488204956055
2023-03-14,13.426067352294922
2023-03-15,12.425731658935547
2023-03-16,12.425731658935547
2023-03-17,12.111899375915527
2023-03-20,12.474767684936523
2023-03-21,13.278959274291992
2023-03-22,12.778789520263672
2023-03-23,12.317852020263672
2023-03-24,12.268816947937012
2023-03-27,12.81801986694336
2023-03-28,13.023971557617188
2023-03-29,13.318187713623047
2023-03-30,13.308379173278809
2023-03-31,13.386836051940918
2023-04-03,13.82816219329834
2023-04-04,13.426067352294922
2023-04-05,13.278959274291992
2023-04-06,13.171079635620117
2023-04-10,13.249537467956543
2023-04-11,13.220114707946777
2023-04-12,13.327994346618652
2023-04-13,13.288765907287598
2023-04-14,13.298572540283203
2023-04-17,13.10242748260498
2023-04-18,13.063199996948242
2023-04-19,13.26915168762207
2023-04-20,12.916091918945312
2023-04-21,12.768983840942383
2023-04-24,13.347607612609863
2023-04-25,12.582648277282715
2023-04-26,12.563033103942871
2023-04-27,13.161273002624512
2023-04-28,13.426067352294922
2023-05-01,13.298572540283203
2023-05-02,12.60226058959961
2023-05-03,12.572840690612793
2023-05-04,13.053393363952637
2023-05-05,13.97527027130127
2023-05-08,13.710474967956543
2023-05-09,13.857583999633789
2023-05-10,13.877196311950684
2023-05-11,13.808547973632812
2023-05-12,13.808547973632812
2023-05-15,13.58298110961914
2023-05-16,13.210306167602539
2023-05-17,13.161273002624512
2023-05-18,13.259344100952148
2023-05-19,13.612404823303223
2023-05-22,13.97527027130127
2023-05-23,13.798742294311523
2023-05-24,14.073342323303223
2023-05-25,13.612404823303223
2023-05-26,13.661439895629883
2023-05-30,13.641826629638672
2023-05-31,12.886670112609863
2023-06-01,13.749704360961914
2023-06-02,14.573508262634277
2023-06-05,14.181221961975098
2023-06-06,13.985077857971191
2023-06-07,14.534279823303223
2023-06-08,14.573508262634277
2023-06-09,14.632353782653809
2023-06-12,14.28909969329834
