Date,BG
2019-03-19,42.14212417602539
2019-03-20,41.62394714355469
2019-03-21,42.3364372253418
2019-03-22,41.85874557495117
2019-03-25,41.64823913574219
2019-03-26,41.76969909667969
2019-03-27,41.94780349731445
2019-03-28,42.263572692871094
2019-03-29,42.96796798706055
2019-04-01,42.75746154785156
2019-04-02,42.23118591308594
2019-04-03,42.01258087158203
2019-04-04,43.089412689208984
2019-04-05,43.11368942260742
2019-04-08,43.34039306640625
2019-04-09,43.000335693359375
2019-04-10,42.903202056884766
2019-04-11,42.878902435302734
2019-04-12,42.62791442871094
2019-04-15,42.490264892578125
2019-04-16,41.89113998413086
2019-04-17,41.7373046875
2019-04-18,41.39725112915039
2019-04-22,41.542972564697266
2019-04-23,41.49440002441406
2019-04-24,41.389156341552734
2019-04-25,39.34884262084961
2019-04-26,39.64841079711914
2019-04-29,40.57950210571289
2019-04-30,42.433597564697266
2019-05-01,42.23118591308594
2019-05-02,41.39725112915039
2019-05-03,41.413448333740234
2019-05-06,41.00861358642578
2019-05-07,40.46615219116211
2019-05-08,43.26753234863281
2019-05-09,43.04891586303711
2019-05-10,43.5266227722168
2019-05-13,42.49837875366211
2019-05-14,42.62791442871094
2019-05-15,43.12989807128906
2019-05-16,43.14608383178711
2019-05-17,42.68838119506836
2019-05-20,42.3614616394043
2019-05-21,42.48405838012695
2019-05-22,42.418670654296875
2019-05-23,42.02635955810547
2019-05-24,41.3152961730957
2019-05-28,41.37250900268555
2019-05-29,42.345115661621094
2019-05-30,41.83020782470703
2019-05-31,42.737430572509766
2019-06-03,44.62541961669922
2019-06-04,44.748016357421875
2019-06-05,44.56821823120117
2019-06-06,45.034088134765625
2019-06-07,45.07494354248047
2019-06-10,46.096588134765625
2019-06-11,45.933128356933594
2019-06-12,46.66871643066406
2019-06-13,46.99563980102539
2019-06-14,47.28986740112305
2019-06-17,47.003807067871094
2019-06-18,47.3879508972168
2019-06-19,46.8812255859375
2019-06-20,47.085548400878906
2019-06-21,47.03650665283203
2019-06-24,46.98746109008789
2019-06-25,45.671592712402344
2019-06-26,45.46726608276367
2019-06-27,45.034088134765625
2019-06-28,45.53264617919922
2019-07-01,46.00668716430664
2019-07-02,46.10477066040039
2019-07-03,46.36631393432617
2019-07-05,46.26823425292969
2019-07-08,46.56245803833008
2019-07-09,46.824005126953125
2019-07-10,46.742271423339844
2019-07-11,46.21919250488281
2019-07-12,46.472557067871094
2019-07-15,46.40718078613281
2019-07-16,45.638893127441406
2019-07-17,45.49995422363281
2019-07-18,45.63072204589844
2019-07-19,45.4182243347168
2019-07-22,46.047550201416016
2019-07-23,46.56245803833008
2019-07-24,46.48073196411133
2019-07-25,46.284576416015625
2019-07-26,46.5297737121582
2019-07-29,46.243717193603516
2019-07-30,46.06389617919922
2019-07-31,47.7557487487793
2019-08-01,47.33891296386719
2019-08-02,46.742271423339844
2019-08-05,45.197547912597656
2019-08-06,45.826873779296875
2019-08-07,45.99034881591797
2019-08-08,47.486026763916016
2019-08-09,46.76679992675781
2019-08-12,43.611961364746094
2019-08-13,43.70186233520508
2019-08-14,43.59559631347656
2019-08-15,43.987918853759766
2019-08-16,44.846099853515625
2019-08-19,45.373992919921875
2019-08-20,44.458431243896484
2019-08-21,45.1182975769043
2019-08-22,45.283260345458984
2019-08-23,43.89754867553711
2019-08-26,44.136749267578125
2019-08-27,43.36965560913086
2019-08-28,43.254173278808594
2019-08-29,43.402652740478516
2019-08-30,44.05426025390625
2019-09-03,44.01302719116211
2019-09-04,44.458431243896484
2019-09-05,45.547210693359375
2019-09-06,46.02561569213867
2019-09-09,47.09789276123047
2019-09-10,47.007164001464844
2019-09-11,47.81549835205078
2019-09-12,47.427825927734375
2019-09-13,46.87519073486328
2019-09-16,47.6917724609375
2019-09-17,46.734962463378906
2019-09-18,46.99890899658203
2019-09-19,46.31430435180664
2019-09-20,46.15757751464844
2019-09-23,46.165828704833984
2019-09-24,45.81940460205078
2019-09-25,46.25654983520508
2019-09-26,46.65248489379883
2019-09-27,46.63599395751953
2019-09-30,46.70198059082031
2019-10-01,46.51226806640625
2019-10-02,46.07510757446289
2019-10-03,46.017364501953125
2019-10-04,46.42978286743164
2019-10-07,45.88539505004883
2019-10-08,44.88734436035156
2019-10-09,45.225528717041016
2019-10-10,45.679176330566406
2019-10-11,46.363792419433594
2019-10-14,46.64423751831055
2019-10-15,47.12263870239258
2019-10-16,45.695674896240234
2019-10-17,45.406978607177734
2019-10-18,45.1182975769043
2019-10-21,45.489479064941406
2019-10-22,45.695674896240234
2019-10-23,45.73691940307617
2019-10-24,45.06880187988281
2019-10-25,45.56370544433594
2019-10-28,45.80290985107422
2019-10-29,46.34729766845703
2019-10-30,43.51811981201172
2019-10-31,44.54091262817383
2019-11-01,44.722373962402344
2019-11-04,46.40503692626953
2019-11-05,45.85239791870117
2019-11-06,45.53895950317383
2019-11-07,45.73691940307617
2019-11-08,46.09984588623047
2019-11-11,46.04209899902344
2019-11-12,45.959625244140625
2019-11-13,45.53071594238281
2019-11-14,45.73691940307617
2019-11-15,46.769012451171875
2019-11-18,45.51218795776367
2019-11-19,46.327884674072266
2019-11-20,46.02824020385742
2019-11-21,45.47888946533203
2019-11-22,45.012786865234375
2019-11-25,44.8463249206543
2019-11-26,44.3469123840332
2019-11-27,44.4884033203125
2019-11-29,44.43016052246094
2019-12-02,44.56332015991211
2019-12-03,43.99734115600586
2019-12-04,44.19709777832031
2019-12-05,44.53835678100586
2019-12-06,44.71315383911133
2019-12-09,44.446800231933594
2019-12-10,45.53715896606445
2019-12-11,46.011592864990234
2019-12-12,46.5526123046875
2019-12-13,46.41943359375
2019-12-16,46.54428482055664
2019-12-17,46.477699279785156
2019-12-18,46.7274055480957
2019-12-19,46.594215393066406
2019-12-20,47.90098190307617
2019-12-23,47.41824722290039
2019-12-24,47.484825134277344
2019-12-26,47.75950241088867
2019-12-27,47.75116729736328
2019-12-30,47.568058013916016
2019-12-31,47.90098190307617
2020-01-02,47.90931701660156
2020-01-03,48.22560501098633
2020-01-06,47.87602233886719
2020-01-07,47.47650146484375
2020-01-08,46.93548583984375
2020-01-09,46.594215393066406
2020-01-10,46.327884674072266
2020-01-13,46.427764892578125
2020-01-14,46.27793884277344
2020-01-15,46.09481430053711
2020-01-16,46.87722396850586
2020-01-17,46.66080856323242
2020-01-21,46.95212936401367
2020-01-22,46.51099395751953
2020-01-23,46.27793884277344
2020-01-24,45.212554931640625
2020-01-27,43.14834976196289
2020-01-28,42.95691680908203
2020-01-29,42.49080276489258
2020-01-30,43.672725677490234
2020-01-31,43.63941955566406
2020-02-03,44.105533599853516
2020-02-04,44.09721374511719
2020-02-05,45.24583435058594
2020-02-06,44.64656448364258
2020-02-07,45.012786865234375
2020-02-10,45.50386428833008
2020-02-11,45.778533935546875
2020-02-12,45.7951774597168
2020-02-13,46.845149993896484
2020-02-14,45.543190002441406
2020-02-18,45.02241134643555
2020-02-19,45.15680694580078
2020-02-20,45.34159469604492
2020-02-21,44.71162414550781
2020-02-24,44.53522872924805
2020-02-25,42.85528564453125
2020-02-26,42.44369888305664
2020-02-27,40.19257736206055
2020-02-28,39.43660354614258
2020-03-02,41.18374252319336
2020-03-03,40.78896713256836
2020-03-04,41.75492858886719
2020-03-05,40.67136001586914
2020-03-06,39.35261154174805
2020-03-09,36.60591506958008
2020-03-10,36.40431594848633
2020-03-11,33.51481246948242
2020-03-12,30.36493682861328
2020-03-13,32.38925552368164
2020-03-16,28.25660514831543
2020-03-17,29.642553329467773
2020-03-18,25.40910530090332
2020-03-19,27.50063133239746
2020-03-20,26.694255828857422
2020-03-23,27.50063133239746
2020-03-24,29.398963928222656
2020-03-25,30.768117904663086
2020-03-26,31.61648941040039
2020-03-27,30.398523330688477
2020-03-30,33.25441360473633
2020-03-31,34.46398162841797
2020-04-01,32.22966384887695
2020-04-02,32.8260383605957
2020-04-03,31.22170066833496
2020-04-06,32.145668029785156
2020-04-07,31.935672760009766
2020-04-08,33.12841796875
2020-04-09,34.29599380493164
2020-04-13,32.71685791015625
2020-04-14,33.14523696899414
2020-04-15,31.011707305908203
2020-04-16,32.01126480102539
2020-04-17,33.67441177368164
2020-04-20,32.658050537109375
2020-04-21,30.348129272460938
2020-04-22,31.750877380371094
2020-04-23,32.868038177490234
2020-04-24,33.27122497558594
2020-04-27,33.33842849731445
2020-04-28,33.95159912109375
2020-04-29,34.984771728515625
2020-04-30,33.32162094116211
2020-05-01,31.82647705078125
2020-05-04,31.65848159790039
2020-05-05,31.868473052978516
2020-05-06,28.726985931396484
2020-05-07,30.54971694946289
2020-05-08,30.68412208557129
2020-05-11,29.12177276611328
2020-05-12,29.088176727294922
2020-05-13,28.852981567382812
2020-05-14,29.205764770507812
2020-05-15,29.256908416748047
2020-05-18,30.19434928894043
2020-05-19,29.947214126586914
2020-05-20,30.330705642700195
2020-05-21,30.27956771850586
2020-05-22,30.1517391204834
2020-05-26,32.14594650268555
2020-05-27,33.54360580444336
2020-05-28,33.126007080078125
2020-05-29,33.25383377075195
2020-06-01,33.42428970336914
2020-06-02,33.97823715209961
2020-06-03,35.273624420166016
2020-06-04,35.19691848754883
2020-06-05,36.194026947021484
2020-06-08,37.336002349853516
2020-06-09,36.56899642944336
2020-06-10,34.44695281982422
2020-06-11,33.13453674316406
2020-06-12,33.56916046142578
2020-06-15,33.93561935424805
2020-06-16,35.00942611694336
2020-06-17,34.43843460083008
2020-06-18,35.12021255493164
2020-06-19,34.62592697143555
2020-06-22,34.421382904052734
2020-06-23,35.00942611694336
2020-06-24,35.1031608581543
2020-06-25,36.23663330078125
2020-06-26,34.276512145996094
2020-06-29,34.77932357788086
2020-06-30,35.052040100097656
2020-07-01,34.199806213378906
2020-07-02,33.901527404785156
2020-07-06,34.506614685058594
2020-07-07,33.78221893310547
2020-07-08,33.39872360229492
2020-07-09,32.58058547973633
2020-07-10,33.99526596069336
2020-07-13,34.515132904052734
2020-07-14,35.708255767822266
2020-07-15,36.84171676635742
2020-07-16,36.50933837890625
2020-07-17,36.69682693481445
2020-07-20,35.71677017211914
2020-07-21,36.551944732666016
2020-07-22,36.96101760864258
2020-07-23,38.16265869140625
2020-07-24,37.77915954589844
2020-07-27,38.35015106201172
2020-07-28,38.00925827026367
2020-07-29,38.50354766845703
2020-07-30,38.358673095703125
2020-07-31,37.02067947387695
2020-08-03,37.52349853515625
2020-08-04,37.762115478515625
2020-08-05,38.21378707885742
2020-08-06,38.09449005126953
2020-08-07,38.7421760559082
2020-08-10,39.884151458740234
2020-08-11,39.81598663330078
2020-08-12,39.89268493652344
2020-08-13,39.60292053222656
2020-08-14,39.56846237182617
2020-08-17,39.964744567871094
2020-08-18,39.77521514892578
2020-08-19,40.22320556640625
2020-08-20,39.62015151977539
2020-08-21,40.2921142578125
2020-08-24,40.343814849853516
2020-08-25,40.43857192993164
2020-08-26,40.1887321472168
2020-08-27,39.835533142089844
2020-08-28,40.205963134765625
2020-08-31,39.30139923095703
2020-09-01,39.17218017578125
2020-09-02,39.98197937011719
2020-09-03,39.422000885009766
2020-09-04,40.04228210449219
2020-09-08,38.95679473876953
2020-09-09,39.499534606933594
2020-09-10,39.10326385498047
2020-09-11,39.31863784790039
2020-09-14,39.84414291381836
2020-09-15,39.9475212097168
2020-09-16,40.0681266784668
2020-09-17,40.774559020996094
2020-09-18,41.015769958496094
2020-09-21,39.39615249633789
2020-09-22,39.611541748046875
2020-09-23,38.474365234375
2020-09-24,38.46575164794922
2020-09-25,39.7063102722168
2020-09-28,40.05950927734375
2020-09-29,38.92233657836914
2020-09-30,39.37031555175781
2020-10-01,39.473690032958984
2020-10-02,39.964744567871094
2020-10-05,40.697017669677734
2020-10-06,41.00714874267578
2020-10-07,42.26493835449219
2020-10-08,42.2304801940918
2020-10-09,43.479644775390625
2020-10-12,44.27222442626953
2020-10-13,43.884552001953125
2020-10-14,44.926963806152344
2020-10-15,46.701637268066406
2020-10-16,47.029014587402344
2020-10-19,47.03760528564453
2020-10-20,47.40806198120117
2020-10-21,47.4683723449707
2020-10-22,48.63138961791992
2020-10-23,48.26094055175781
2020-10-26,47.976654052734375
2020-10-27,47.976654052734375
2020-10-28,50.018394470214844
2020-10-29,50.2165412902832
2020-10-30,48.872615814208984
2020-11-02,50.027015686035156
2020-11-03,48.657222747802734
2020-11-04,48.20924758911133
2020-11-05,50.39745330810547
2020-11-06,49.54457092285156
2020-11-09,48.975990295410156
2020-11-10,50.66451644897461
2020-11-11,50.74204635620117
2020-11-12,49.958091735839844
2020-11-13,50.97465515136719
2020-11-16,52.284114837646484
2020-11-17,51.58052062988281
2020-11-18,50.711875915527344
2020-11-19,50.8421630859375
2020-11-20,51.02458190917969
2020-11-23,52.05826950073242
2020-11-24,54.42100524902344
2020-11-25,53.70872497558594
2020-11-27,52.848751068115234
2020-11-30,51.154876708984375
2020-12-01,51.65869903564453
2020-12-02,51.519718170166016
2020-12-03,52.796634674072266
2020-12-04,53.3960075378418
2020-12-07,52.796634674072266
2020-12-08,53.291770935058594
2020-12-09,55.159358978271484
2020-12-10,56.028018951416016
2020-12-11,57.36573028564453
2020-12-14,55.402591705322266
2020-12-15,56.60133361816406
2020-12-16,56.14093780517578
2020-12-17,55.59369659423828
2020-12-18,55.923770904541016
2020-12-21,56.30598068237305
2020-12-22,55.67185592651367
2020-12-23,56.21912384033203
2020-12-24,55.88034439086914
2020-12-28,55.689239501953125
2020-12-29,55.10725021362305
2020-12-30,56.627384185791016
2020-12-31,56.96615219116211
2021-01-04,57.0790901184082
2021-01-05,58.54710388183594
2021-01-06,60.95327377319336
2021-01-07,60.319156646728516
2021-01-08,60.979331970214844
2021-01-11,60.562374114990234
2021-01-12,60.53631591796875
2021-01-13,61.179107666015625
2021-01-14,62.760066986083984
2021-01-15,61.37889862060547
2021-01-19,61.370208740234375
2021-01-20,61.59606170654297
2021-01-21,59.65898132324219
2021-01-22,59.5894775390625
2021-01-25,58.8250617980957
2021-01-26,57.8956184387207
2021-01-27,55.51551055908203
2021-01-28,57.8956184387207
2021-01-29,56.84455108642578
2021-02-01,58.43418502807617
2021-02-02,60.37127685546875
2021-02-03,61.239925384521484
2021-02-04,62.178070068359375
2021-02-05,63.489723205566406
2021-02-08,64.37576293945312
2021-02-09,65.52237701416016
2021-02-10,64.87959289550781
2021-02-11,66.19990539550781
2021-02-12,68.20226287841797
2021-02-16,69.34771728515625
2021-02-17,68.20226287841797
2021-02-18,65.35176849365234
2021-02-19,66.78575897216797
2021-02-22,68.36841583251953
2021-02-23,67.68639373779297
2021-02-24,67.11803436279297
2021-02-25,65.33427429199219
2021-02-26,66.96063232421875
2021-03-01,68.79684448242188
2021-03-02,69.30400848388672
2021-03-03,68.59574127197266
2021-03-04,66.50597381591797
2021-03-05,67.95743560791016
2021-03-08,68.60450744628906
2021-03-09,69.12911224365234
2021-03-10,70.40573120117188
2021-03-11,71.22765350341797
2021-03-12,70.63306427001953
2021-03-15,69.28650665283203
2021-03-16,69.05919647216797
2021-03-17,69.12911224365234
2021-03-18,68.66570281982422
2021-03-19,68.35966491699219
2021-03-22,67.90499114990234
2021-03-23,66.08623504638672
2021-03-24,66.04254913330078
2021-03-25,67.41532135009766
2021-03-26,69.32149505615234
2021-03-29,67.9224624633789
2021-03-30,69.78491973876953
2021-03-31,69.31275177001953
2021-04-01,70.12591552734375
2021-04-05,69.02420806884766
2021-04-06,69.34771728515625
2021-04-07,68.70942687988281
2021-04-08,68.54326629638672
2021-04-09,69.47014617919922
2021-04-12,69.30400848388672
2021-04-13,67.9224624633789
2021-04-14,69.97727966308594
2021-04-15,70.74674224853516
2021-04-16,73.11632537841797
2021-04-19,72.73158264160156
2021-04-20,71.09648132324219
2021-04-21,72.39933776855469
2021-04-22,72.8802490234375
2021-04-23,74.4104232788086
2021-04-26,75.24110412597656
2021-04-27,77.2434310913086
2021-04-28,74.8913345336914
2021-04-29,74.72521209716797
2021-04-30,73.81583404541016
2021-05-03,75.04872131347656
2021-05-04,76.0979995727539
2021-05-05,78.69493865966797
2021-05-06,77.79429626464844
2021-05-07,79.84912109375
2021-05-10,79.16709899902344
2021-05-11,79.36819458007812
2021-05-12,77.26094055175781
2021-05-13,78.09159851074219
2021-05-14,79.24580383300781
2021-05-17,78.29271697998047
2021-05-18,77.1760025024414
2021-05-19,75.59326934814453
2021-05-20,75.17121887207031
2021-05-21,76.36705017089844
2021-05-24,76.32308197021484
2021-05-25,76.51653289794922
2021-05-26,77.23755645751953
2021-05-27,76.50773620605469
2021-05-28,76.3406753540039
2021-06-01,78.57408142089844
2021-06-02,77.87944793701172
2021-06-03,78.2048110961914
2021-06-04,78.35425567626953
2021-06-07,78.7851333618164
2021-06-08,78.91700744628906
2021-06-09,78.07289123535156
2021-06-10,76.96495056152344
2021-06-11,74.4765625
2021-06-14,72.64762115478516
2021-06-15,71.61884307861328
2021-06-16,70.73074340820312
2021-06-17,68.59405517578125
2021-06-18,67.88182830810547
2021-06-21,70.50212860107422
2021-06-22,70.14160919189453
2021-06-23,70.33506774902344
2021-06-24,70.5988540649414
2021-06-25,69.561279296875
2021-06-28,69.77230834960938
2021-06-29,69.93938446044922
2021-06-30,68.71715545654297
2021-07-01,69.8338623046875
2021-07-02,70.0712890625
2021-07-06,68.29509735107422
2021-07-07,68.40939331054688
2021-07-08,66.94976043701172
2021-07-09,68.10163879394531
2021-07-12,68.17198181152344
2021-07-13,67.12562561035156
2021-07-14,66.77391052246094
2021-07-15,66.5628890991211
2021-07-16,64.7075424194336
2021-07-19,64.8746337890625
2021-07-20,65.75392150878906
2021-07-21,66.73873138427734
2021-07-22,65.55168151855469
2021-07-23,65.89460754394531
2021-07-26,65.70115661621094
2021-07-27,66.12322998046875
2021-07-28,69.0337142944336
2021-07-29,70.00093078613281
2021-07-30,68.2599105834961
2021-08-02,67.43338775634766
2021-08-03,67.9169921875
2021-08-04,66.19356536865234
2021-08-05,65.9122085571289
2021-08-06,67.319091796875
2021-08-09,68.01371765136719
2021-08-10,69.15679931640625
2021-08-11,69.67557525634766
2021-08-12,69.54368591308594
2021-08-13,69.61404418945312
2021-08-16,69.97454833984375
2021-08-17,69.29749298095703
2021-08-18,68.34589385986328
2021-08-19,65.92046356201172
2021-08-20,65.16805267333984
2021-08-23,66.26569366455078
2021-08-24,66.86763000488281
2021-08-25,67.60234069824219
2021-08-26,66.65518951416016
2021-08-27,68.2662353515625
2021-08-30,67.03582000732422
2021-08-31,67.01811981201172
2021-09-01,67.06236267089844
2021-09-02,68.32820892333984
2021-09-03,68.5052490234375
2021-09-07,68.20426940917969
2021-09-08,67.70856475830078
2021-09-09,66.96501159667969
2021-09-10,67.39874267578125
2021-09-13,68.38130950927734
2021-09-14,68.1423110961914
2021-09-15,71.81586456298828
2021-09-16,71.78046417236328
2021-09-17,71.32901000976562
2021-09-20,68.2662353515625
2021-09-21,68.25738525390625
2021-09-22,68.41671752929688
2021-09-23,69.65599060058594
2021-09-24,69.726806640625
2021-09-27,71.1165771484375
2021-09-28,71.41753387451172
2021-09-29,71.6476821899414
2021-09-30,71.98406219482422
2021-10-01,73.04627227783203
2021-10-04,73.10826110839844
2021-10-05,74.46260833740234
2021-10-06,74.29440307617188
2021-10-07,74.79898071289062
2021-10-08,74.6750259399414
2021-10-11,75.18848419189453
2021-10-12,74.77242279052734
2021-10-13,74.40948486328125
2021-10-14,76.0116958618164
2021-10-15,75.79039001464844
2021-10-18,75.84349822998047
2021-10-19,76.54281616210938
2021-10-20,77.52538299560547
2021-10-21,77.62275695800781
2021-10-22,78.18927764892578
2021-10-25,78.18042755126953
2021-10-26,77.23326110839844
2021-10-27,80.21637725830078
2021-10-28,82.24346160888672
2021-10-29,82.00447845458984
2021-11-01,81.5441665649414
2021-11-02,80.66780853271484
2021-11-03,80.95993041992188
2021-11-04,81.94249725341797
2021-11-05,82.2523193359375
2021-11-08,81.87169647216797
2021-11-09,82.22575378417969
2021-11-10,81.7035140991211
2021-11-11,83.17291259765625
2021-11-12,84.2085952758789
2021-11-15,85.11149597167969
2021-11-16,84.7397232055664
2021-11-17,85.11800384521484
2021-11-18,85.46511840820312
2021-11-19,83.76508331298828
2021-11-22,83.85408020019531
2021-11-23,83.9342041015625
2021-11-24,82.63468170166016
2021-11-26,80.53411865234375
2021-11-29,80.62310791015625
2021-11-30,77.05390167236328
2021-12-01,75.20252990722656
2021-12-02,76.59107208251953
2021-12-03,77.0984115600586
2021-12-06,77.04499816894531
2021-12-07,78.13090515136719
2021-12-08,77.45442962646484
2021-12-09,76.08374786376953
2021-12-10,77.35653686523438
2021-12-13,78.20210266113281
2021-12-14,77.50784301757812
2021-12-15,78.13090515136719
2021-12-16,78.56702423095703
2021-12-17,78.39793395996094
2021-12-20,76.3863525390625
2021-12-21,78.56702423095703
2021-12-22,79.21680450439453
2021-12-23,80.2492904663086
2021-12-27,81.05034637451172
2021-12-28,81.64669799804688
2021-12-29,82.07394409179688
2021-12-30,81.94041442871094
2021-12-31,83.09752655029297
2022-01-03,83.40906524658203
2022-01-04,84.13890838623047
2022-01-05,83.64048767089844
2022-01-06,85.55413055419922
2022-01-07,86.35520935058594
2022-01-10,85.54523468017578
2022-01-11,87.01384735107422
2022-01-12,87.73480987548828
2022-01-13,87.92174530029297
2022-01-14,87.85943603515625
2022-01-18,87.30757904052734
2022-01-19,86.123779296875
2022-01-20,84.34364318847656
2022-01-21,83.96089172363281
2022-01-24,83.3912582397461
2022-01-25,84.28133392333984
2022-01-26,85.7054443359375
2022-01-27,85.97246551513672
2022-01-28,87.3965835571289
2022-01-31,87.99295043945312
2022-02-01,88.99874114990234
2022-02-02,89.5950927734375
2022-02-03,87.9306411743164
2022-02-04,87.31648254394531
2022-02-07,88.04634857177734
2022-02-08,89.86211395263672
2022-02-09,88.6515884399414
2022-02-10,88.17095947265625
2022-02-11,90.5118637084961
2022-02-14,89.74639129638672
2022-02-15,90.9229736328125
2022-02-16,91.94297790527344
2022-02-17,89.4735107421875
2022-02-18,88.84720611572266
2022-02-22,88.69507598876953
2022-02-23,89.18717193603516
2022-02-24,91.18244934082031
2022-02-25,94.11717987060547
2022-02-28,93.5445556640625
2022-03-01,94.7256088256836
2022-03-02,96.42558288574219
2022-03-03,97.71400451660156
2022-03-04,96.91769409179688
2022-03-07,97.30243682861328
2022-03-08,95.1192855834961
2022-03-09,96.16612243652344
2022-03-10,98.19715881347656
2022-03-11,98.35823059082031
2022-03-14,96.76560974121094
2022-03-15,96.68505859375
2022-03-16,93.10613250732422
2022-03-17,94.2961196899414
2022-03-18,93.8666763305664
2022-03-21,98.49243927001953
2022-03-22,98.71610260009766
2022-03-23,100.17451477050781
2022-03-24,101.99083709716797
2022-03-25,104.87188720703125
2022-03-28,101.87452697753906
2022-03-29,96.70296478271484
2022-03-30,98.16139221191406
2022-03-31,99.14559173583984
2022-04-01,100.90821075439453
2022-04-04,99.71821594238281
2022-04-05,100.11187744140625
2022-04-06,101.24820709228516
2022-04-07,104.45136260986328
2022-04-08,105.80242156982422
2022-04-11,105.28347778320312
2022-04-12,106.74189758300781
2022-04-13,108.22714233398438
2022-04-14,110.9113540649414
2022-04-18,113.41661071777344
2022-04-19,110.26714324951172
2022-04-20,112.73661041259766
2022-04-21,109.45292663574219
2022-04-22,105.5250473022461
2022-04-25,104.13821411132812
2022-04-26,102.7692642211914
2022-04-27,106.43767547607422
2022-04-28,104.53189849853516
2022-04-29,101.21243286132812
2022-05-02,103.1092529296875
2022-05-03,104.47821044921875
2022-05-04,106.1871566772461
2022-05-05,102.73347473144531
2022-05-06,103.10031127929688
2022-05-09,96.47928619384766
2022-05-10,98.71610260009766
2022-05-11,98.21505737304688
2022-05-12,97.67820739746094
2022-05-13,98.04505920410156
2022-05-16,100.72032165527344
2022-05-17,104.22767639160156
2022-05-18,100.0258560180664
2022-05-19,99.1810073852539
2022-05-20,98.30918884277344
2022-05-23,101.95825958251953
2022-05-24,103.77378845214844
2022-05-25,104.0164566040039
2022-05-26,103.29743194580078
2022-05-27,103.10870361328125
2022-05-31,106.34432220458984
2022-06-01,102.55142974853516
2022-06-02,103.54010772705078
2022-06-03,101.55378723144531
2022-06-06,100.57412719726562
2022-06-07,101.39200592041016
2022-06-08,101.1403579711914
2022-06-09,99.03718566894531
2022-06-10,96.13412475585938
2022-06-13,92.07161712646484
2022-06-14,93.78828430175781
2022-06-15,93.40180969238281
2022-06-16,90.0942611694336
2022-06-17,87.72147369384766
2022-06-21,88.71913146972656
2022-06-22,83.64098358154297
2022-06-23,78.5448989868164
2022-06-24,79.44368743896484
2022-06-27,81.71759033203125
2022-06-28,81.52885437011719
2022-06-29,82.2209243774414
2022-06-30,81.51087188720703
2022-07-01,81.74456024169922
2022-07-05,77.85281372070312
2022-07-06,77.16075134277344
2022-07-07,79.76724243164062
2022-07-08,78.82350158691406
2022-07-11,78.31120300292969
2022-07-12,78.7246322631836
2022-07-13,78.29322814941406
2022-07-14,76.9630126953125
2022-07-15,77.66407775878906
2022-07-18,78.8324966430664
2022-07-19,80.89071655273438
2022-07-20,82.58942413330078
2022-07-21,82.31977081298828
2022-07-22,81.80746459960938
2022-07-25,84.66560363769531
2022-07-26,85.68125915527344
2022-07-27,82.25685119628906
2022-07-28,80.279541015625
2022-07-29,82.98487091064453
2022-08-01,84.34204864501953
2022-08-02,83.53314208984375
2022-08-03,85.4295883178711
2022-08-04,85.4295883178711
2022-08-05,86.95750427246094
2022-08-08,86.5440673828125
2022-08-09,87.52374267578125
2022-08-10,87.94617462158203
2022-08-11,88.61126708984375
2022-08-12,90.99305725097656
2022-08-15,90.19313049316406
2022-08-16,89.4471435546875
2022-08-17,89.96845245361328
2022-08-18,91.06732177734375
2022-08-19,90.46137237548828
2022-08-22,89.81019592285156
2022-08-23,92.17074584960938
2022-08-24,91.64619445800781
2022-08-25,93.10231018066406
2022-08-26,92.54156494140625
2022-08-29,93.88011169433594
2022-08-30,90.33473205566406
2022-08-31,89.6926040649414
2022-09-01,88.69771575927734
2022-09-02,89.54788970947266
2022-09-06,85.10713958740234
2022-09-07,86.4366226196289
2022-09-08,87.61241149902344
2022-09-09,87.6304931640625
2022-09-12,85.83971405029297
2022-09-13,84.0579833984375
2022-09-14,83.38870239257812
2022-09-15,82.4842529296875
2022-09-16,80.9015121459961
2022-09-19,82.52949523925781
2022-09-20,81.58888244628906
2022-09-21,80.94672393798828
2022-09-22,79.86140441894531
2022-09-23,75.2397689819336
2022-09-26,74.09113311767578
2022-09-27,74.3534164428711
2022-09-28,75.88190460205078
2022-09-29,74.38054656982422
2022-09-30,74.67901611328125
2022-10-03,76.3250732421875
2022-10-04,79.70764923095703
2022-10-05,79.35493469238281
2022-10-06,78.00731658935547
2022-10-07,77.34708404541016
2022-10-10,78.32388305664062
2022-10-11,77.96209716796875
2022-10-12,79.22830200195312
2022-10-13,81.71549987792969
2022-10-14,76.86772918701172
2022-10-17,79.44535827636719
2022-10-18,80.76583862304688
2022-10-19,81.94160461425781
2022-10-20,81.24520111083984
2022-10-21,82.12249755859375
2022-10-24,82.4028549194336
2022-10-25,83.18067932128906
2022-10-26,89.0052261352539
2022-10-27,88.50779724121094
2022-10-28,87.51290130615234
2022-10-31,89.26750946044922
2022-11-01,90.23524475097656
2022-11-02,89.7016372680664
2022-11-03,89.29464721679688
2022-11-04,90.01818084716797
2022-11-07,93.34649658203125
2022-11-08,94.56747436523438
2022-11-09,90.37995147705078
2022-11-10,92.42398834228516
2022-11-11,91.80897521972656
2022-11-14,89.41221618652344
2022-11-15,90.2262191772461
2022-11-16,89.90967559814453
2022-11-17,90.55132293701172
2022-11-18,91.65260314941406
2022-11-21,92.18049621582031
2022-11-22,92.45354461669922
2022-11-23,92.08946990966797
2022-11-25,92.63558197021484
2022-11-28,93.18164825439453
