Date,DAL
2018-07-02,46.220760345458984
2018-07-03,45.16523742675781
2018-07-05,45.60966491699219
2018-07-06,45.90596389770508
2018-07-09,46.76703643798828
2018-07-10,46.85037612915039
2018-07-11,46.14668655395508
2018-07-12,46.97074508666992
2018-07-13,47.00777053833008
2018-07-16,46.915184020996094
2018-07-17,47.3503532409668
2018-07-18,48.88733673095703
2018-07-19,49.07252502441406
2018-07-20,48.13737106323242
2018-07-23,48.36884689331055
2018-07-24,47.850337982177734
2018-07-25,48.1579704284668
2018-07-26,50.3206901550293
2018-07-27,50.76816177368164
2018-07-30,50.143585205078125
2018-07-31,50.730865478515625
2018-08-01,49.9571418762207
2018-08-02,50.25545120239258
2018-08-03,50.58171463012695
2018-08-06,50.730865478515625
2018-08-07,50.99188232421875
2018-08-08,51.485958099365234
2018-08-09,51.588504791259766
2018-08-10,51.0012092590332
2018-08-13,50.544437408447266
2018-08-14,51.04781723022461
2018-08-15,51.485958099365234
2018-08-16,51.691043853759766
2018-08-17,51.877498626708984
2018-08-20,53.52750015258789
2018-08-21,53.69529342651367
2018-08-22,53.052066802978516
2018-08-23,53.08003234863281
2018-08-24,53.303768157958984
2018-08-27,53.83512496948242
2018-08-28,54.80463409423828
2018-08-29,54.55292510986328
2018-08-30,54.47835159301758
2018-08-31,54.51564407348633
2018-09-04,54.888526916503906
2018-09-05,53.33174133300781
2018-09-06,52.61394119262695
2018-09-07,53.005462646484375
2018-09-10,53.658016204833984
2018-09-11,54.31987762451172
2018-09-12,53.499534606933594
2018-09-13,53.90038299560547
2018-09-14,54.0029296875
2018-09-17,54.030887603759766
2018-09-18,53.90970993041992
2018-09-19,53.974971771240234
2018-09-20,54.189369201660156
2018-09-21,55.56904220581055
2018-09-24,53.51817321777344
2018-09-25,53.229183197021484
2018-09-26,53.61139678955078
2018-09-27,54.068180084228516
2018-09-28,53.90970993041992
2018-10-01,52.763084411621094
2018-10-02,50.98255920410156
2018-10-03,50.63764190673828
2018-10-04,49.929176330566406
2018-10-05,49.127464294433594
2018-10-08,48.60542678833008
2018-10-09,47.412200927734375
2018-10-10,46.34016036987305
2018-10-11,47.99017333984375
2018-10-12,48.52153778076172
2018-10-15,48.32576370239258
2018-10-16,49.50967025756836
2018-10-17,50.61901092529297
2018-10-18,49.528324127197266
2018-10-19,49.770694732666016
2018-10-22,50.563079833984375
2018-10-23,49.82662582397461
2018-10-24,48.018131256103516
2018-10-25,50.069000244140625
2018-10-26,49.668155670166016
2018-10-29,49.79865264892578
2018-10-30,51.38341522216797
2018-10-31,51.01985168457031
2018-11-01,52.241050720214844
2018-11-02,52.31562805175781
2018-11-05,52.2503662109375
