Date,AMAT
2015-07-01,19.510000228881836
2015-07-02,19.610000610351562
2015-07-06,19.270000457763672
2015-07-07,19.170000076293945
2015-07-08,18.549999237060547
2015-07-09,18.520000457763672
2015-07-10,18.770000457763672
2015-07-13,19.309999465942383
2015-07-14,18.889999389648438
2015-07-15,18.56999969482422
2015-07-16,17.8700008392334
2015-07-17,17.770000457763672
2015-07-20,17.770000457763672
2015-07-21,17.829999923706055
2015-07-22,17.489999771118164
2015-07-23,17.719999313354492
2015-07-24,17.3700008392334
2015-07-27,17.3799991607666
2015-07-28,17.6200008392334
2015-07-29,17.549999237060547
2015-07-30,17.56999969482422
2015-07-31,17.360000610351562
2015-08-03,17.15999984741211
2015-08-04,16.829999923706055
2015-08-05,17.030000686645508
2015-08-06,16.850000381469727
2015-08-07,16.979999542236328
2015-08-10,17.600000381469727
2015-08-11,17.34000015258789
2015-08-12,17.299999237060547
2015-08-13,17.049999237060547
2015-08-14,16.639999389648438
2015-08-17,17.030000686645508
2015-08-18,16.530000686645508
2015-08-19,16.440000534057617
2015-08-20,15.979999542236328
2015-08-21,15.479999542236328
2015-08-24,15.100000381469727
2015-08-25,14.84000015258789
2015-08-26,15.239999771118164
2015-08-27,15.9399995803833
2015-08-28,15.989999771118164
2015-08-31,16.09000015258789
2015-09-01,15.489999771118164
2015-09-02,15.680000305175781
2015-09-03,15.760000228881836
2015-09-04,15.390000343322754
2015-09-08,15.729999542236328
2015-09-09,15.460000038146973
2015-09-10,15.5600004196167
2015-09-11,15.5
2015-09-14,15.600000381469727
2015-09-15,15.920000076293945
2015-09-16,16.170000076293945
2015-09-17,16.020000457763672
2015-09-18,15.930000305175781
2015-09-21,15.640000343322754
2015-09-22,15.100000381469727
2015-09-23,14.609999656677246
2015-09-24,14.6899995803833
2015-09-25,14.600000381469727
2015-09-28,14.369999885559082
2015-09-29,14.550000190734863
2015-09-30,14.6899995803833
2015-10-01,14.670000076293945
2015-10-02,14.9399995803833
2015-10-05,15.100000381469727
2015-10-06,15.239999771118164
2015-10-07,15.390000343322754
2015-10-08,15.670000076293945
2015-10-09,15.649999618530273
2015-10-12,15.600000381469727
2015-10-13,15.140000343322754
2015-10-14,15.4399995803833
2015-10-15,15.720000267028809
2015-10-16,15.829999923706055
2015-10-19,15.8100004196167
2015-10-20,16.190000534057617
2015-10-21,16.06999969482422
2015-10-22,16.209999084472656
2015-10-23,16.440000534057617
2015-10-26,16.329999923706055
2015-10-27,16.270000457763672
2015-10-28,16.540000915527344
2015-10-29,16.739999771118164
2015-10-30,16.770000457763672
2015-11-02,16.889999389648438
2015-11-03,17.0
2015-11-04,16.8700008392334
2015-11-05,16.809999465942383
2015-11-06,17.049999237060547
2015-11-09,16.809999465942383
2015-11-10,16.760000228881836
2015-11-11,16.790000915527344
2015-11-12,16.530000686645508
2015-11-13,17.239999771118164
2015-11-16,17.739999771118164
2015-11-17,17.81999969482422
2015-11-18,18.1299991607666
2015-11-19,18.200000762939453
2015-11-20,18.18000030517578
2015-11-23,18.1299991607666
2015-11-24,18.3799991607666
2015-11-25,18.450000762939453
2015-11-27,18.6200008392334
2015-11-30,18.770000457763672
2015-12-01,19.18000030517578
2015-12-02,19.1299991607666
2015-12-03,18.760000228881836
2015-12-04,19.030000686645508
2015-12-07,18.90999984741211
2015-12-08,18.950000762939453
2015-12-09,19.030000686645508
2015-12-10,18.75
2015-12-11,18.31999969482422
2015-12-14,18.049999237060547
2015-12-15,18.459999084472656
2015-12-16,18.5
2015-12-17,18.059999465942383
2015-12-18,18.100000381469727
2015-12-21,18.520000457763672
2015-12-22,18.760000228881836
2015-12-23,19.09000015258789
2015-12-24,19.110000610351562
2015-12-28,19.0
2015-12-29,19.260000228881836
2015-12-30,18.959999084472656
2015-12-31,18.670000076293945
2016-01-04,18.469999313354492
2016-01-05,18.489999771118164
2016-01-06,17.729999542236328
2016-01-07,17.209999084472656
2016-01-08,16.790000915527344
2016-01-11,16.68000030517578
2016-01-12,16.75
2016-01-13,16.200000762939453
2016-01-14,16.809999465942383
2016-01-15,16.079999923706055
2016-01-19,16.450000762939453
2016-01-20,16.3700008392334
2016-01-21,16.809999465942383
2016-01-22,17.049999237060547
2016-01-25,16.90999984741211
2016-01-26,17.350000381469727
2016-01-27,17.09000015258789
2016-01-28,16.68000030517578
2016-01-29,17.649999618530273
2016-02-01,17.649999618530273
2016-02-02,17.049999237060547
2016-02-03,17.290000915527344
2016-02-04,17.579999923706055
2016-02-05,16.809999465942383
2016-02-08,16.190000534057617
2016-02-09,16.100000381469727
2016-02-10,15.989999771118164
2016-02-11,15.640000343322754
2016-02-12,16.059999465942383
2016-02-16,16.719999313354492
2016-02-17,17.139999389648438
2016-02-18,17.170000076293945
2016-02-19,18.3799991607666
2016-02-22,18.59000015258789
2016-02-23,18.510000228881836
2016-02-24,18.690000534057617
2016-02-25,18.889999389648438
2016-02-26,19.0
2016-02-29,18.8700008392334
2016-03-01,19.3700008392334
2016-03-02,19.489999771118164
2016-03-03,19.450000762939453
2016-03-04,19.389999389648438
2016-03-07,19.440000534057617
2016-03-08,18.780000686645508
2016-03-09,19.170000076293945
2016-03-10,19.56999969482422
2016-03-11,20.040000915527344
2016-03-14,19.90999984741211
2016-03-15,19.899999618530273
2016-03-16,20.049999237060547
2016-03-17,20.280000686645508
2016-03-18,20.489999771118164
2016-03-21,20.729999542236328
2016-03-22,20.780000686645508
2016-03-23,20.280000686645508
2016-03-24,20.149999618530273
2016-03-28,20.200000762939453
2016-03-29,20.59000015258789
2016-03-30,21.040000915527344
2016-03-31,21.18000030517578
2016-04-01,21.420000076293945
2016-04-04,21.170000076293945
2016-04-05,20.950000762939453
2016-04-06,21.059999465942383
2016-04-07,20.799999237060547
2016-04-08,20.790000915527344
2016-04-11,20.940000534057617
2016-04-12,20.93000030517578
2016-04-13,21.309999465942383
2016-04-14,21.479999542236328
2016-04-15,21.469999313354492
2016-04-18,21.559999465942383
2016-04-19,21.200000762939453
2016-04-20,21.139999389648438
2016-04-21,20.950000762939453
2016-04-22,21.100000381469727
2016-04-25,20.940000534057617
2016-04-26,21.270000457763672
2016-04-27,21.420000076293945
2016-04-28,20.809999465942383
2016-04-29,20.469999313354492
2016-05-02,20.309999465942383
2016-05-03,20.100000381469727
2016-05-04,19.850000381469727
2016-05-05,19.850000381469727
2016-05-06,19.8700008392334
2016-05-09,19.889999389648438
2016-05-10,19.979999542236328
2016-05-11,20.010000228881836
2016-05-12,19.6299991607666
2016-05-13,19.610000610351562
2016-05-16,19.850000381469727
2016-05-17,19.639999389648438
2016-05-18,19.920000076293945
2016-05-19,19.90999984741211
2016-05-20,22.65999984741211
2016-05-23,22.899999618530273
2016-05-24,23.489999771118164
2016-05-25,23.65999984741211
2016-05-26,23.729999542236328
2016-05-27,24.440000534057617
2016-05-31,24.420000076293945
2016-06-01,24.3799991607666
2016-06-02,24.520000457763672
2016-06-03,24.389999389648438
2016-06-06,24.170000076293945
2016-06-07,24.170000076293945
2016-06-08,24.229999542236328
2016-06-09,24.420000076293945
2016-06-10,24.06999969482422
2016-06-13,23.940000534057617
2016-06-14,23.739999771118164
2016-06-15,23.700000762939453
2016-06-16,23.690000534057617
2016-06-17,23.43000030517578
2016-06-20,23.6299991607666
2016-06-21,23.829999923706055
2016-06-22,23.969999313354492
2016-06-23,24.520000457763672
2016-06-24,23.229999542236328
2016-06-27,22.290000915527344
2016-06-28,22.940000534057617
2016-06-29,23.559999465942383
2016-06-30,23.969999313354492
2016-07-01,23.889999389648438
2016-07-05,23.84000015258789
2016-07-06,24.0
2016-07-07,24.290000915527344
2016-07-08,24.93000030517578
2016-07-11,25.149999618530273
2016-07-12,25.40999984741211
2016-07-13,25.90999984741211
2016-07-14,26.100000381469727
2016-07-15,26.34000015258789
2016-07-18,26.600000381469727
2016-07-19,26.389999389648438
2016-07-20,26.649999618530273
2016-07-21,26.229999542236328
2016-07-22,26.3700008392334
2016-07-25,26.489999771118164
2016-07-26,26.809999465942383
2016-07-27,26.899999618530273
2016-07-28,26.6200008392334
2016-07-29,26.290000915527344
2016-08-01,26.270000457763672
2016-08-02,25.969999313354492
2016-08-03,26.200000762939453
2016-08-04,26.3700008392334
2016-08-05,26.809999465942383
2016-08-08,26.829999923706055
2016-08-09,26.790000915527344
2016-08-10,26.40999984741211
2016-08-11,26.81999969482422
2016-08-12,27.18000030517578
2016-08-15,27.469999313354492
2016-08-16,27.219999313354492
2016-08-17,27.290000915527344
2016-08-18,27.68000030517578
2016-08-19,29.639999389648438
2016-08-22,29.149999618530273
2016-08-23,29.950000762939453
2016-08-24,29.700000762939453
2016-08-25,29.649999618530273
2016-08-26,29.969999313354492
2016-08-29,30.049999237060547
2016-08-30,29.989999771118164
2016-08-31,29.84000015258789
2016-09-01,30.290000915527344
2016-09-02,30.020000457763672
2016-09-06,29.979999542236328
2016-09-07,29.90999984741211
2016-09-08,29.790000915527344
2016-09-09,28.860000610351562
2016-09-12,29.59000015258789
2016-09-13,29.3799991607666
2016-09-14,29.43000030517578
2016-09-15,30.149999618530273
2016-09-16,30.049999237060547
2016-09-19,30.299999237060547
2016-09-20,30.389999389648438
2016-09-21,30.56999969482422
2016-09-22,30.290000915527344
2016-09-23,29.65999984741211
2016-09-26,29.350000381469727
2016-09-27,29.639999389648438
2016-09-28,29.739999771118164
2016-09-29,29.579999923706055
2016-09-30,30.149999618530273
2016-10-03,29.920000076293945
2016-10-04,29.610000610351562
2016-10-05,29.940000534057617
2016-10-06,29.889999389648438
2016-10-07,29.75
2016-10-10,29.3799991607666
2016-10-11,28.639999389648438
2016-10-12,28.639999389648438
2016-10-13,27.860000610351562
2016-10-14,28.06999969482422
2016-10-17,27.799999237060547
2016-10-18,28.020000457763672
2016-10-19,28.31999969482422
2016-10-20,28.3799991607666
2016-10-21,28.43000030517578
2016-10-24,29.149999618530273
2016-10-25,28.860000610351562
2016-10-26,28.850000381469727
2016-10-27,28.860000610351562
2016-10-28,28.65999984741211
2016-10-31,29.079999923706055
2016-11-01,28.899999618530273
2016-11-02,28.59000015258789
2016-11-03,28.270000457763672
2016-11-04,28.219999313354492
2016-11-07,29.329999923706055
2016-11-08,29.510000228881836
2016-11-09,29.1299991607666
2016-11-10,28.18000030517578
2016-11-11,28.81999969482422
2016-11-14,28.989999771118164
2016-11-15,29.610000610351562
2016-11-16,30.020000457763672
2016-11-17,30.729999542236328
2016-11-18,30.739999771118164
2016-11-21,31.350000381469727
2016-11-22,31.670000076293945
2016-11-23,31.8799991607666
2016-11-25,31.8799991607666
2016-11-28,31.84000015258789
2016-11-29,32.15999984741211
2016-11-30,32.20000076293945
2016-12-01,30.100000381469727
2016-12-02,31.440000534057617
2016-12-05,31.530000686645508
2016-12-06,31.610000610351562
2016-12-07,32.5099983215332
2016-12-08,32.709999084472656
2016-12-09,32.349998474121094
2016-12-12,32.0
2016-12-13,32.029998779296875
2016-12-14,32.13999938964844
2016-12-15,33.060001373291016
2016-12-16,32.5099983215332
2016-12-19,32.439998626708984
2016-12-20,32.61000061035156
2016-12-21,32.58000183105469
2016-12-22,33.0099983215332
2016-12-23,32.900001525878906
2016-12-27,33.33000183105469
2016-12-28,32.900001525878906
2016-12-29,32.65999984741211
2016-12-30,32.27000045776367
2017-01-03,31.940000534057617
2017-01-04,32.2400016784668
2017-01-05,32.099998474121094
2017-01-06,32.040000915527344
2017-01-09,32.779998779296875
2017-01-10,33.130001068115234
2017-01-11,33.470001220703125
2017-01-12,33.310001373291016
2017-01-13,33.790000915527344
2017-01-17,33.29999923706055
2017-01-18,33.689998626708984
2017-01-19,33.75
2017-01-20,33.84000015258789
2017-01-23,33.75
2017-01-24,34.029998779296875
2017-01-25,34.41999816894531
2017-01-26,33.97999954223633
2017-01-27,35.040000915527344
2017-01-30,34.34000015258789
2017-01-31,34.25
