Date,BRO
2025-04-03,124.43000030517578
2025-04-04,115.01000213623047
2025-04-07,112.66999816894531
2025-04-08,112.41000366210938
2025-04-09,116.63999938964844
2025-04-10,117.26000213623047
2025-04-11,118.86000061035156
2025-04-14,120.9000015258789
2025-04-15,119.52999877929688
2025-04-16,118.80000305175781
2025-04-17,117.22000122070312
2025-04-21,113.41999816894531
2025-04-22,117.55999755859375
2025-04-23,118.19999694824219
2025-04-24,117.76000213623047
2025-04-25,114.44000244140625
2025-04-28,114.87999725341797
2025-04-29,107.98999786376953
2025-04-30,110.5999984741211
2025-05-01,109.0199966430664
2025-05-02,110.56999969482422
2025-05-05,110.4000015258789
2025-05-06,110.37999725341797
2025-05-07,111.20999908447266
2025-05-08,111.52999877929688
2025-05-09,111.31999969482422
2025-05-12,110.76000213623047
2025-05-13,109.0199966430664
2025-05-14,108.2699966430664
2025-05-15,110.55999755859375
2025-05-16,111.7699966430664
2025-05-19,112.0
2025-05-20,112.44999694824219
2025-05-21,110.98999786376953
2025-05-22,110.43000030517578
2025-05-23,110.81999969482422
2025-05-27,112.08000183105469
2025-05-28,110.87000274658203
2025-05-29,111.69999694824219
2025-05-30,112.9000015258789
2025-06-02,113.4000015258789
2025-06-03,112.5999984741211
2025-06-04,111.18000030517578
2025-06-05,110.02999877929688
2025-06-06,110.56999969482422
2025-06-09,107.86000061035156
2025-06-10,105.48999786376953
2025-06-11,104.4800033569336
2025-06-12,106.80000305175781
2025-06-13,106.62000274658203
2025-06-16,107.12999725341797
2025-06-17,108.12000274658203
2025-06-18,108.29000091552734
2025-06-20,108.63999938964844
2025-06-23,110.91999816894531
2025-06-24,110.94999694824219
2025-06-25,108.37999725341797
2025-06-26,109.2699966430664
2025-06-27,109.58000183105469
2025-06-30,110.87000274658203
2025-07-01,108.93000030517578
2025-07-02,107.80999755859375
2025-07-03,108.69999694824219
2025-07-07,107.80999755859375
2025-07-08,107.25
2025-07-09,108.12999725341797
2025-07-10,107.80999755859375
2025-07-11,106.75
2025-07-14,107.9800033569336
2025-07-15,106.25
2025-07-16,104.97000122070312
2025-07-17,104.12999725341797
2025-07-18,103.83999633789062
2025-07-21,102.48999786376953
2025-07-22,103.23999786376953
2025-07-23,103.18000030517578
2025-07-24,102.77999877929688
2025-07-25,103.37999725341797
2025-07-28,102.58000183105469
2025-07-29,91.91000366210938
2025-07-30,92.94000244140625
2025-07-31,91.37000274658203
2025-08-01,92.23999786376953
2025-08-04,92.69999694824219
2025-08-05,91.66999816894531
2025-08-06,91.80000305175781
2025-08-07,92.51000213623047
2025-08-08,93.6500015258789
2025-08-11,94.5999984741211
2025-08-12,94.76000213623047
2025-08-13,95.91000366210938
2025-08-14,95.12999725341797
2025-08-15,95.33999633789062
2025-08-18,94.94999694824219
2025-08-19,96.87999725341797
2025-08-20,96.79000091552734
2025-08-21,96.4000015258789
2025-08-22,96.66000366210938
2025-08-25,96.72000122070312
2025-08-26,96.05000305175781
2025-08-27,96.0999984741211
2025-08-28,96.22000122070312
2025-08-29,96.94999694824219
2025-09-02,95.43000030517578
2025-09-03,95.29000091552734
2025-09-04,95.48999786376953
2025-09-05,94.79000091552734
2025-09-08,95.3499984741211
2025-09-09,93.47000122070312
2025-09-10,92.5
2025-09-11,94.23999786376953
2025-09-12,93.54000091552734
2025-09-15,90.87999725341797
2025-09-16,90.91999816894531
2025-09-17,92.20999908447266
2025-09-18,91.87000274658203
2025-09-19,91.7300033569336
2025-09-22,92.5999984741211
2025-09-23,92.19000244140625
2025-09-24,93.22000122070312
2025-09-25,92.6500015258789
2025-09-26,93.77999877929688
2025-09-29,93.0199966430664
2025-09-30,93.79000091552734
2025-10-01,92.76000213623047
2025-10-02,93.44999694824219
2025-10-03,94.94999694824219
2025-10-06,94.44000244140625
2025-10-07,95.55000305175781
2025-10-08,95.95999908447266
2025-10-09,95.5
2025-10-10,95.94000244140625
2025-10-13,94.4800033569336
2025-10-14,94.7699966430664
2025-10-15,93.97000122070312
2025-10-16,87.41999816894531
2025-10-17,87.91000366210938
2025-10-20,87.5199966430664
2025-10-21,88.27999877929688
2025-10-22,89.19999694824219
2025-10-23,88.7699966430664
2025-10-24,88.0
2025-10-27,87.76000213623047
2025-10-28,82.37999725341797
2025-10-29,80.30000305175781
2025-10-30,80.44999694824219
2025-10-31,79.73999786376953
2025-11-03,77.81999969482422
2025-11-04,78.98999786376953
2025-11-05,77.83999633789062
2025-11-06,76.41999816894531
2025-11-07,78.54000091552734
2025-11-10,78.51000213623047
2025-11-11,80.04000091552734
2025-11-12,80.19999694824219
2025-11-13,80.05999755859375
2025-11-14,80.69999694824219
2025-11-17,80.70999908447266
2025-11-18,79.93000030517578
2025-11-19,78.80999755859375
2025-11-20,79.62000274658203
2025-11-21,80.31999969482422
2025-11-24,79.25
2025-11-25,80.51000213623047
2025-11-26,80.44999694824219
2025-11-28,80.43000030517578
2025-12-01,81.18000030517578
2025-12-02,79.83999633789062
2025-12-03,79.6500015258789
2025-12-04,79.63999938964844
2025-12-05,78.37000274658203
2025-12-08,77.63999938964844
2025-12-09,78.41000366210938
2025-12-10,77.51000213623047
2025-12-11,79.55000305175781
2025-12-12,81.62000274658203
2025-12-15,82.33000183105469
2025-12-16,80.97000122070312
2025-12-17,80.62000274658203
2025-12-18,81.06999969482422
2025-12-19,80.18000030517578
2025-12-22,80.37000274658203
2025-12-23,79.95999908447266
2025-12-24,80.81999969482422
2025-12-26,80.77999877929688
2025-12-29,80.86000061035156
2025-12-30,80.22000122070312
