Date,GS
2022-12-12,335.05999755859375
2022-12-13,340.1434020996094
2022-12-14,332.476806640625
2022-12-15,322.74365234375
2022-12-16,319.5331115722656
2022-12-19,317.92791748046875
2022-12-20,317.817138671875
2022-12-21,323.0481262207031
2022-12-22,318.8227233886719
2022-12-23,318.75823974609375
2022-12-27,315.4923400878906
2022-12-28,314.4773864746094
2022-12-29,316.8392028808594
2022-12-30,316.7931213378906
2023-01-03,319.4132080078125
2023-01-04,320.7785949707031
2023-01-05,317.1436767578125
2023-01-06,321.1291809082031
2023-01-09,325.6682434082031
2023-01-10,329.6905822753906
2023-01-11,336.2593994140625
2023-01-12,341.2966613769531
2023-01-13,345.0422668457031
2023-01-17,322.8267822265625
2023-01-18,322.06097412109375
2023-01-19,323.5924377441406
2023-01-20,315.3723449707031
2023-01-23,322.1071472167969
2023-01-24,321.3597717285156
2023-01-25,322.55914306640625
2023-01-26,327.4857177734375
2023-01-27,326.3140563964844
2023-01-30,329.782958984375
2023-01-31,337.48638916015625
2023-02-01,337.39410400390625
2023-02-02,340.863037109375
2023-02-03,341.30584716796875
2023-02-06,342.0899963378906
2023-02-07,345.41131591796875
2023-02-08,346.05712890625
2023-02-09,339.4976501464844
2023-02-10,342.5328674316406
2023-02-13,345.0606994628906
2023-02-14,342.99420166015625
2023-02-15,345.3559265136719
2023-02-16,341.5365295410156
2023-02-17,339.9681701660156
2023-02-21,333.1595153808594
2023-02-22,332.9473876953125
2023-02-23,335.3921813964844
2023-02-24,335.67816162109375
2023-02-27,337.22802734375
2023-02-28,324.42279052734375
2023-03-01,321.7095947265625
2023-03-02,324.3762512207031
2023-03-03,331.80047607421875
2023-03-06,331.7632751464844
2023-03-07,321.5701599121094
2023-03-08,324.5528869628906
2023-03-09,317.86273193359375
2023-03-10,304.4640197753906
2023-03-13,293.1652526855469
2023-03-14,299.3349304199219
2023-03-15,290.0802917480469
2023-03-16,292.7749328613281
2023-03-17,282.0429382324219
2023-03-20,287.6086730957031
2023-03-21,294.809814453125
2023-03-22,291.45550537109375
2023-03-23,292.55194091796875
2023-03-24,290.43341064453125
2023-03-27,295.9713134765625
2023-03-28,295.88775634765625
2023-03-29,298.0061950683594
2023-03-30,298.396484375
2023-03-31,303.94366455078125
2023-04-03,303.3954162597656
2023-04-04,299.799560546875
2023-04-05,298.7587890625
2023-04-06,299.5672607421875
2023-04-10,301.9458923339844
2023-04-11,304.1852111816406
2023-04-12,306.8520202636719
2023-04-13,308.608154296875
2023-04-14,313.0589294433594
2023-04-17,315.6234130859375
2023-04-18,310.2620849609375
2023-04-19,313.031005859375
2023-04-20,314.7221374511719
2023-04-21,317.4632568359375
2023-04-24,319.6003723144531
2023-04-25,315.4375915527344
2023-04-26,312.72442626953125
2023-04-27,317.4075012207031
2023-04-28,319.11712646484375
2023-05-01,316.4504089355469
2023-05-02,309.76031494140625
2023-05-03,305.3746032714844
2023-05-04,298.50799560546875
2023-05-05,303.8600158691406
2023-05-08,303.38616943359375
2023-05-09,301.7694091796875
2023-05-10,299.7066345214844
2023-05-11,298.0061950683594
2023-05-12,296.8726806640625
2023-05-15,299.2606201171875
2023-05-16,298.08978271484375
2023-05-17,306.7962646484375
2023-05-18,306.23870849609375
2023-05-19,303.0516357421875
2023-05-22,301.9088134765625
2023-05-23,300.65435791015625
2023-05-24,297.16064453125
2023-05-25,300.9424133300781
2023-05-26,308.49664306640625
2023-05-30,307.4001770019531
2023-05-31,303.2525939941406
2023-06-01,296.230712890625
2023-06-02,303.01849365234375
2023-06-05,301.29583740234375
2023-06-06,305.96771240234375
2023-06-07,314.3471984863281
2023-06-08,314.08502197265625
2023-06-09,314.5999755859375
2023-06-12,317.84881591796875
2023-06-13,320.66693115234375
2023-06-14,316.8470153808594
2023-06-15,318.0828552246094
2023-06-16,316.74407958984375
2023-06-20,309.6378479003906
2023-06-21,304.3480224609375
2023-06-22,299.2079772949219
2023-06-23,294.6484680175781
2023-06-26,292.4482421875
2023-06-27,293.4687805175781
2023-06-28,293.66534423828125
2023-06-29,302.4942321777344
2023-06-30,301.97930908203125
2023-07-03,305.7897644042969
2023-07-05,299.64801025390625
2023-07-06,293.04742431640625
2023-07-07,295.0791320800781
2023-07-10,296.29620361328125
2023-07-11,300.4251708984375
2023-07-12,305.5932922363281
2023-07-13,307.7279052734375
2023-07-14,305.3966369628906
2023-07-17,306.34228515625
2023-07-18,315.77032470703125
2023-07-19,318.84124755859375
2023-07-20,328.4939880371094
2023-07-21,329.5238952636719
2023-07-24,336.049560546875
2023-07-25,332.0892028808594
2023-07-26,334.7669372558594
2023-07-27,331.911376953125
2023-07-28,330.71295166015625
2023-07-31,333.1846618652344
2023-08-01,334.9167175292969
2023-08-02,328.7187194824219
2023-08-03,330.6474304199219
2023-08-04,330.7035217285156
2023-08-07,332.89434814453125
2023-08-08,326.05975341796875
2023-08-09,320.8448791503906
2023-08-10,318.7007751464844
2023-08-11,319.0097961425781
2023-08-14,316.2102966308594
2023-08-15,311.0328674316406
2023-08-16,308.1304931640625
2023-08-17,306.6418762207031
2023-08-18,304.2169189453125
2023-08-21,301.5298767089844
2023-08-22,298.4683532714844
2023-08-23,301.7826232910156
2023-08-24,299.5637512207031
2023-08-25,299.7416076660156
2023-08-28,305.1907043457031
2023-08-29,311.3512268066406
2023-08-30,310.1994323730469
2023-08-31,309.37811279296875
2023-09-01,309.0854187011719
2023-09-05,305.6396484375
2023-09-06,303.16619873046875
2023-09-07,303.94976806640625
2023-09-08,307.31060791015625
2023-09-11,306.4892578125
2023-09-12,312.3896789550781
2023-09-13,316.241455078125
2023-09-14,325.2949523925781
2023-09-15,323.37847900390625
2023-09-18,324.1148986816406
2023-09-19,322.7648620605469
2023-09-20,317.865234375
2023-09-21,311.7665710449219
2023-09-22,309.5480651855469
2023-09-25,310.4449157714844
2023-09-26,305.70574951171875
2023-09-27,303.9403076171875
2023-09-28,307.0085754394531
2023-09-29,305.4697265625
2023-10-02,300.683349609375
2023-10-03,288.9958190917969
2023-10-04,291.3371276855469
2023-10-05,293.1308288574219
2023-10-06,295.0000305175781
2023-10-09,295.122802734375
2023-10-10,297.1618957519531
2023-10-11,295.50982666015625
2023-10-12,292.51715087890625
2023-10-13,291.9979553222656
2023-10-16,296.80322265625
2023-10-17,292.0545959472656
2023-10-18,285.06854248046875
2023-10-19,282.4534912109375
2023-10-20,283.2654113769531
2023-10-23,282.4817810058594
2023-10-24,282.4440612792969
2023-10-25,280.1594543457031
2023-10-26,280.3765563964844
2023-10-27,273.692626953125
2023-10-30,284.00177001953125
2023-10-31,286.626220703125
2023-11-01,289.97772216796875
2023-11-02,296.20849609375
2023-11-03,309.2931213378906
2023-11-06,305.7906799316406
2023-11-07,305.8284606933594
2023-11-08,306.404296875
2023-11-09,302.8357849121094
2023-11-10,307.3011169433594
2023-11-13,308.6229248046875
2023-11-14,319.772216796875
2023-11-15,318.7148742675781
2023-11-16,317.8369445800781
2023-11-17,320.2159423828125
2023-11-20,320.46136474609375
2023-11-21,316.2319641113281
2023-11-22,319.69671630859375
2023-11-24,320.1781311035156
2023-11-27,318.8186950683594
2023-11-28,318.7620544433594
2023-11-29,323.86383056640625
2023-11-30,325.0821228027344
2023-12-01,331.6401062011719
2023-12-04,332.55389404296875
2023-12-05,325.2820129394531
2023-12-06,325.49139404296875
2023-12-07,328.0137023925781
2023-12-08,333.9244384765625
2023-12-11,334.8096618652344
2023-12-12,335.6186828613281
2023-12-13,345.2510681152344
2023-12-14,364.99163818359375
2023-12-15,362.17431640625
2023-12-18,358.26226806640625
2023-12-19,364.02081298828125
2023-12-20,359.3283386230469
2023-12-21,362.2313537597656
2023-12-22,362.3074951171875
2023-12-26,363.2212219238281
2023-12-27,365.9529724121094
2023-12-28,367.78997802734375
2023-12-29,367.1807556152344
2024-01-02,369.5888671875
2024-01-03,363.392578125
2024-01-04,364.4967041015625
2024-01-05,367.8185119628906
2024-01-08,370.12188720703125
2024-01-09,365.2486267089844
2024-01-10,363.55438232421875
2024-01-11,361.4508972167969
2024-01-12,359.54730224609375
2024-01-16,362.1171875
2024-01-17,359.00469970703125
2024-01-18,358.7476806640625
2024-01-19,363.7828369140625
2024-01-22,367.3616943359375
2024-01-23,362.4217224121094
2024-01-24,361.11773681640625
2024-01-25,364.25872802734375
2024-01-26,359.5853576660156
2024-01-29,362.2218322753906
2024-01-30,368.2277526855469
2024-01-31,365.5056457519531
2024-02-01,365.3533020019531
2024-02-02,369.1700744628906
2024-02-05,364.56329345703125
2024-02-06,366.4383544921875
2024-02-07,368.02789306640625
2024-02-08,366.4859619140625
2024-02-09,365.7435607910156
2024-02-12,373.7197570800781
2024-02-13,360.4990539550781
2024-02-14,359.8232727050781
2024-02-15,366.84765625
2024-02-16,365.9149475097656
2024-02-20,365.9909973144531
2024-02-21,369.5603332519531
2024-02-22,371.6542663574219
2024-02-23,372.206298828125
2024-02-26,371.4163513183594
2024-02-27,371.9779357910156
2024-02-28,376.8857421875
2024-02-29,372.9268493652344
2024-03-01,372.0162658691406
2024-03-04,375.9943542480469
2024-03-05,374.7098083496094
2024-03-06,373.42535400390625
2024-03-07,372.3326110839844
2024-03-08,370.9522705078125
2024-03-11,370.15667724609375
2024-03-12,372.09295654296875
2024-03-13,376.05181884765625
2024-03-14,372.505126953125
2024-03-15,371.1631774902344
2024-03-18,368.44085693359375
2024-03-19,372.5531005859375
2024-03-20,380.0393981933594
2024-03-21,396.56494140625
2024-03-22,389.9604797363281
2024-03-25,388.158447265625
2024-03-26,389.3470458984375
2024-03-27,398.0411376953125
2024-03-28,400.3800048828125
2024-04-01,396.37322998046875
2024-04-02,393.1524658203125
2024-04-03,396.8428955078125
2024-04-04,389.4141540527344
2024-04-05,391.1586608886719
2024-04-08,393.52630615234375
2024-04-09,393.6892395019531
2024-04-10,384.151611328125
2024-04-11,381.0075988769531
2024-04-12,373.3486328125
2024-04-15,384.2666015625
2024-04-16,380.4132385253906
2024-04-17,387.171142578125
2024-04-18,386.40423583984375
2024-04-19,387.2573547363281
2024-04-22,400.0540771484375
2024-04-23,406.42852783203125
2024-04-24,405.50830078125
2024-04-25,402.6422119140625
2024-04-26,409.8505859375
2024-04-29,412.956298828125
2024-04-30,409.02618408203125
2024-05-01,409.2562561035156
2024-05-02,414.6433410644531
2024-05-03,420.0208740234375
2024-05-06,425.2833251953125
2024-05-07,425.4079284667969
2024-05-08,428.42742919921875
2024-05-09,436.6805725097656
2024-05-10,435.8849792480469
2024-05-13,434.7634582519531
2024-05-14,439.47003173828125
2024-05-15,446.77423095703125
2024-05-16,445.269287109375
2024-05-17,448.3366394042969
2024-05-20,443.7547607421875
2024-05-21,450.9151611328125
2024-05-22,443.2179870605469
2024-05-23,439.16326904296875
2024-05-24,442.0677185058594
2024-05-28,440.75445556640625
2024-05-29,438.223876953125
2024-05-30,434.1831970214844
2024-05-31,440.2490539550781
2024-06-03,438.7638854980469
2024-06-04,439.072509765625
2024-06-05,445.22509765625
2024-06-06,441.772705078125
2024-06-07,438.6964111328125
2024-06-10,437.3848571777344
2024-06-11,428.4356384277344
2024-06-12,432.7077331542969
2024-06-13,430.4414978027344
2024-06-14,430.54754638671875
2024-06-17,434.13494873046875
2024-06-18,441.1265869140625
2024-06-20,441.7244873046875
2024-06-21,434.13494873046875
2024-06-24,445.6204528808594
2024-06-25,441.078369140625
2024-06-26,439.612548828125
2024-06-27,430.06536865234375
2024-06-28,436.1986999511719
2024-07-01,447.134521484375
2024-07-02,449.0150451660156
2024-07-03,451.2427062988281
2024-07-05,448.1856689453125
2024-07-08,448.2532043457031
2024-07-09,455.9776916503906
2024-07-10,461.82171630859375
2024-07-11,462.1495666503906
2024-07-12,462.7764587402344
2024-07-15,474.686279296875
2024-07-16,485.0916748046875
2024-07-17,484.2816467285156
2024-07-18,468.8808288574219
2024-07-19,467.6464538574219
2024-07-22,469.6812438964844
2024-07-23,474.6091003417969
2024-07-24,469.3533935546875
2024-07-25,474.1847839355469
2024-07-26,481.2439270019531
2024-07-29,475.1588134765625
2024-07-30,487.6472473144531
2024-07-31,490.88751220703125
2024-08-01,482.2950134277344
2024-08-02,453.8657531738281
2024-08-05,442.6598815917969
2024-08-06,453.4607238769531
2024-08-07,456.15130615234375
2024-08-08,468.45648193359375
2024-08-09,472.7864990234375
2024-08-12,468.1961364746094
2024-08-13,474.4065856933594
2024-08-14,480.9256591796875
2024-08-15,481.2342224121094
2024-08-16,486.2875061035156
2024-08-19,486.6925354003906
2024-08-20,479.6141052246094
2024-08-21,478.7655334472656
2024-08-22,480.0094909667969
2024-08-23,491.2635803222656
2024-08-26,489.7688293457031
2024-08-27,489.1805419921875
2024-08-28,485.3905944824219
2024-08-29,491.91937255859375
2024-08-30,494.9750061035156
2024-09-03,472.8673095703125
2024-09-04,475.95208740234375
2024-09-05,473.27471923828125
2024-09-06,465.25225830078125
2024-09-09,473.9440612792969
2024-09-10,453.1459045410156
2024-09-11,457.06494140625
2024-09-12,459.8684387207031
2024-09-13,464.65087890625
2024-09-16,470.6361083984375
2024-09-17,470.8592834472656
2024-09-18,470.073486328125
2024-09-19,488.7472229003906
2024-09-20,483.5088806152344
2024-09-23,482.5194091796875
2024-09-24,483.1111145019531
2024-09-25,476.4371643066406
2024-09-26,482.0440673828125
2024-09-27,483.58648681640625
2024-09-30,480.2882995605469
2024-10-01,475.4961853027344
2024-10-02,477.2616271972656
2024-10-03,471.5479736328125
2024-10-04,480.3367919921875
2024-10-07,479.81292724609375
2024-10-08,481.70452880859375
2024-10-09,490.05682373046875
2024-10-10,488.6405334472656
2024-10-11,500.8438720703125
2024-10-14,507.100830078125
2024-10-15,506.741943359375
2024-10-16,513.9979248046875
2024-10-17,513.1637573242188
2024-10-18,512.6787109375
2024-10-21,502.2990417480469
2024-10-22,502.7840576171875
2024-10-23,501.717041015625
2024-10-24,508.7984313964844
2024-10-25,497.254638671875
2024-10-28,507.9059753417969
2024-10-29,508.5850524902344
2024-10-30,508.7014465332031
2024-10-31,502.289306640625
2024-11-01,503.80255126953125
2024-11-04,496.15850830078125
2024-11-05,511.18475341796875
2024-11-06,578.1385498046875
2024-11-07,564.741943359375
2024-11-08,571.6197509765625
2024-11-11,584.3082275390625
2024-11-12,574.8501586914062
2024-11-13,576.4313354492188
2024-11-14,570.9891967773438
2024-11-15,575.7716674804688
2024-11-18,570.3877563476562
2024-11-19,563.9756469726562
2024-11-20,564.5091552734375
2024-11-21,578.2647705078125
2024-11-22,584.7351684570312
2024-11-25,584.9776611328125
2024-11-26,587.3735961914062
2024-11-27,587.3057861328125
2024-11-29,590.3517456054688
2024-12-02,586.5886840820312
2024-12-03,586.949462890625
2024-12-04,583.6641235351562
2024-12-05,581.8021240234375
2024-12-06,584.6097412109375
2024-12-09,579.189453125
2024-12-10,570.327880859375
2024-12-11,577.6686401367188
2024-12-12,576.7424926757812
2024-12-13,570.7665405273438
2024-12-16,571.5952758789062
2024-12-17,560.2379760742188
2024-12-18,536.4219970703125
2024-12-19,540.0679321289062
2024-12-20,551.8735961914062
2024-12-23,556.4360961914062
2024-12-24,568.1441650390625
2024-12-26,566.6234130859375
2024-12-27,561.7003173828125
2024-12-30,559.1363525390625
2024-12-31,558.2297973632812
2025-01-02,560.5206909179688
2025-01-03,565.551025390625
2025-01-06,568.7291259765625
2025-01-07,565.5413208007812
2025-01-08,565.44384765625
2025-01-10,545.9269409179688
2025-01-13,548.8027954101562
2025-01-14,557.167236328125
2025-01-15,590.6929321289062
2025-01-16,597.585205078125
2025-01-17,610.209716796875
2025-01-21,618.7886962890625
2025-01-22,616.8291625976562
2025-01-23,623.4290161132812
2025-01-24,620.8944091796875
2025-01-27,617.3653564453125
2025-01-28,621.7717895507812
2025-01-29,621.3622436523438
2025-01-30,629.4732055664062
2025-01-31,624.3064575195312
2025-02-03,616.4782104492188
2025-02-04,618.2427368164062
2025-02-05,629.2294921875
2025-02-06,641.6785888671875
2025-02-07,639.4169311523438
2025-02-10,634.1818237304688
2025-02-11,630.9744873046875
2025-02-12,632.6902465820312
2025-02-13,632.6415405273438
2025-02-14,643.9500732421875
2025-02-18,655.2974853515625
2025-02-19,651.359130859375
2025-02-20,626.1197509765625
2025-02-21,609.8782958984375
2025-02-24,610.40478515625
2025-02-25,599.4569702148438
2025-02-26,602.2451782226562
2025-02-27,592.7206420898438
2025-02-28,609.65966796875
2025-03-03,592.9754028320312
2025-03-04,569.3449096679688
2025-03-05,581.0327758789062
2025-03-06,556.1482543945312
2025-03-07,548.3106689453125
2025-03-10,520.8690795898438
2025-03-11,520.6438598632812
2025-03-12,524.8369750976562
2025-03-13,514.158203125
2025-03-14,530.4212646484375
2025-03-17,540.1498413085938
2025-03-18,540.5808715820312
2025-03-19,546.0280151367188
2025-03-20,551.2595825195312
2025-03-21,553.6697387695312
2025-03-24,568.3260498046875
2025-03-25,574.0474853515625
2025-03-26,562.271484375
2025-03-27,547.5758666992188
2025-03-28,532.0965576171875
2025-03-31,535.2022094726562
2025-04-01,537.3184814453125
2025-04-02,551.6710815429688
2025-04-03,500.85382080078125
2025-04-04,461.25421142578125
2025-04-07,456.06182861328125
2025-04-08,452.8385925292969
2025-04-09,506.37939453125
2025-04-10,479.8587646484375
2025-04-11,484.40460205078125
2025-04-14,493.7509765625
2025-04-15,497.5816345214844
2025-04-16,488.9210205078125
2025-04-17,499.1491394042969
2025-04-21,491.1841125488281
2025-04-22,509.43603515625
2025-04-23,518.5668334960938
2025-04-24,534.3008422851562
2025-04-25,533.80126953125
2025-04-28,535.3099975585938
2025-04-29,537.7788696289062
2025-04-30,536.4366455078125
2025-05-01,542.5891723632812
2025-05-02,554.6101684570312
2025-05-05,548.202880859375
2025-05-06,538.2098999023438
2025-05-07,540.7179565429688
2025-05-08,554.2183227539062
2025-05-09,555.5899047851562
2025-05-12,579.337890625
2025-05-13,591.5548095703125
2025-05-14,599.1866455078125
2025-05-15,603.3994140625
2025-05-16,606.4658813476562
2025-05-19,599.8723754882812
2025-05-20,594.2098388671875
2025-05-21,581.4149169921875
2025-05-22,586.0880737304688
2025-05-23,586.3917236328125
2025-05-27,603.2328491210938
2025-05-28,596.0908203125
2025-05-29,592.58349609375
2025-05-30,591.1951904296875
2025-06-02,589.4918212890625
2025-06-03,594.5230712890625
2025-06-04,589.974365234375
2025-06-05,596.54150390625
2025-06-06,604.536376953125
2025-06-09,604.0637817382812
2025-06-10,605.3929443359375
2025-06-11,614.5496215820312
2025-06-12,615.4751586914062
2025-06-13,604.0834350585938
2025-06-16,618.1728515625
2025-06-17,615.0123901367188
2025-06-18,625.448974609375
2025-06-20,630.9232788085938
2025-06-23,636.9096069335938
2025-06-24,651.9048461914062
2025-06-25,659.5452270507812
2025-06-26,676.5687255859375
2025-06-27,680.1624755859375
2025-06-30,696.8413696289062
2025-07-01,695.5712890625
2025-07-02,704.85595703125
2025-07-03,712.52587890625
2025-07-07,699.9723510742188
2025-07-08,686.5328369140625
2025-07-09,685.8239135742188
2025-07-10,698.1903076171875
2025-07-11,694.0845947265625
2025-07-14,702.3058471679688
2025-07-15,691.6821899414062
2025-07-16,697.8948974609375
2025-07-17,694.9608154296875
2025-07-18,697.3435668945312
2025-07-21,695.118408203125
2025-07-22,689.614501953125
2025-07-23,706.4608154296875
2025-07-24,708.09521484375
2025-07-25,717.744140625
2025-07-28,712.496337890625
2025-07-29,720.6979370117188
2025-07-30,719.4868774414062
2025-07-31,712.4373168945312
2025-08-01,698.6333618164062
2025-08-04,714.8396606445312
2025-08-05,709.7985229492188
2025-08-06,713.5695190429688
2025-08-07,708.6465454101562
2025-08-08,710.1530151367188
2025-08-11,708.154296875
2025-08-12,731.9222412109375
2025-08-13,733.2120361328125
2025-08-14,735.683349609375
2025-08-15,719.4573364257812
2025-08-18,719.6937255859375
2025-08-19,710.2612915039062
2025-08-20,709.572021484375
2025-08-21,704.9150390625
2025-08-22,730.4552001953125
2025-08-25,727.4030151367188
2025-08-26,737.4063720703125
2025-08-27,738.115234375
2025-08-28,739.641357421875
2025-08-29,737.6913452148438
2025-09-02,723.4373779296875
2025-09-03,723.1503295898438
2025-09-04,741.3043212890625
2025-09-05,730.7227783203125
2025-09-08,734.3258056640625
2025-09-09,756.1719970703125
2025-09-10,761.7745971679688
2025-09-11,776.7709350585938
2025-09-12,772.1483154296875
2025-09-15,778.7803955078125
2025-09-16,777.5628662109375
2025-09-17,786.1646728515625
2025-09-18,796.15234375
2025-09-19,796.8353271484375
2025-09-22,797.3896484375
2025-09-23,798.1419677734375
2025-09-24,784.392822265625
2025-09-25,786.69921875
2025-09-26,794.3706665039062
2025-09-29,795.9642333984375
2025-09-30,788.2730102539062
2025-10-01,777.5430297851562
2025-10-02,771.4752197265625
2025-10-03,781.9676513671875
2025-10-06,788.6987915039062
2025-10-07,781.6410522460938
2025-10-08,768.6343383789062
2025-10-09,772.04931640625
2025-10-10,756.6075439453125
2025-10-13,778.8001708984375
2025-10-14,762.942626953125
2025-10-15,760.1412963867188
2025-10-16,750.4011840820312
2025-10-17,743.1553955078125
2025-10-20,755.5780639648438
2025-10-21,751.2821044921875
2025-10-22,737.0479125976562
2025-10-23,743.1653442382812
2025-10-24,775.9295654296875
2025-10-27,781.9775390625
2025-10-28,784.0563354492188
2025-10-29,775.117919921875
2025-10-30,782.1458740234375
2025-10-31,781.3638916015625
2025-11-03,777.552978515625
2025-11-04,782.80908203125
2025-11-05,785.0462036132812
2025-11-06,779.592041015625
2025-11-07,778.3646240234375
2025-11-10,789.114501953125
2025-11-11,802.0914916992188
2025-11-12,830.4608154296875
2025-11-13,797.3302612304688
2025-11-14,782.8882446289062
2025-11-17,767.6939697265625
2025-11-18,768.4264526367188
2025-11-19,778.0181884765625
2025-11-20,765.852783203125
2025-11-21,766.179443359375
2025-11-24,782.6903076171875
2025-11-25,794.1825561523438
2025-11-26,807.733642578125
2025-11-28,817.6619262695312
2025-12-01,802.6359252929688
2025-12-02,810.9422607421875
2025-12-03,832.1904296875
2025-12-04,833.4437866210938
2025-12-05,850.086181640625
2025-12-08,862.1527099609375
2025-12-09,871.990966796875
2025-12-10,884.5846557617188
2025-12-11,906.2606201171875
2025-12-12,883.3114013671875
2025-12-15,884.932861328125
2025-12-16,874.5474853515625
2025-12-17,867.76318359375
2025-12-18,871.71240234375
2025-12-19,888.8024291992188
2025-12-22,894.2935791015625
2025-12-23,896.9893798828125
2025-12-24,906.0119018554688
2025-12-26,902.2914428710938
2025-12-29,887.50927734375
2025-12-30,879.7898559570312
2025-12-31,874.3982543945312
