Date,DHR
2019-04-15,115.69149017333984
2019-04-16,113.63475036621094
2019-04-17,110.70922088623047
2019-04-18,112.38475036621094
2019-04-22,112.47340393066406
2019-04-23,113.28014373779297
2019-04-24,114.6276626586914
2019-04-25,115.5939712524414
2019-04-26,116.07269287109375
2019-04-29,116.41844177246094
2019-04-30,117.41134643554688
2019-05-01,116.6312026977539
2019-05-02,118.35993194580078
2019-05-03,119.30850982666016
2019-05-06,118.608154296875
2019-05-07,115.89539337158203
2019-05-08,116.7730484008789
2019-05-09,116.43617248535156
2019-05-10,116.73758697509766
2019-05-13,114.76950073242188
2019-05-14,115.91312408447266
2019-05-15,116.1790771484375
2019-05-16,117.26063537597656
2019-05-17,116.22340393066406
2019-05-20,115.53191375732422
2019-05-21,115.43439483642578
2019-05-22,116.79077911376953
2019-05-23,116.6932601928711
2019-05-24,117.0567398071289
2019-05-28,115.36347198486328
2019-05-29,115.49645233154297
2019-05-30,117.41134643554688
2019-05-31,117.03014373779297
2019-06-03,116.95035552978516
2019-06-04,117.42021179199219
2019-06-05,118.97163391113281
2019-06-06,119.60993194580078
2019-06-07,121.9148941040039
2019-06-10,122.31382751464844
2019-06-11,122.26063537597656
2019-06-12,123.0230484008789
2019-06-13,123.59928894042969
2019-06-14,123.78546142578125
2019-06-17,123.5372314453125
2019-06-18,125.00886535644531
2019-06-19,126.36524963378906
2019-06-20,127.34928894042969
2019-06-21,127.42021179199219
2019-06-24,126.01950073242188
2019-06-25,126.06382751464844
2019-06-26,124.92021179199219
2019-06-27,125.8687973022461
2019-06-28,126.7021255493164
2019-07-01,127.65957641601562
2019-07-02,127.78369140625
2019-07-03,128.8209228515625
2019-07-05,128.0585174560547
2019-07-08,127.32269287109375
2019-07-09,126.14361572265625
2019-07-10,126.41844177246094
2019-07-11,126.51596069335938
2019-07-12,124.14006805419922
2019-07-15,125.09751892089844
2019-07-16,123.9627685546875
2019-07-17,123.80319213867188
2019-07-18,126.7730484008789
2019-07-19,125.54077911376953
2019-07-22,125.54964447021484
2019-07-23,126.33865356445312
2019-07-24,126.49822998046875
2019-07-25,126.95922088623047
2019-07-26,126.13475036621094
2019-07-29,126.48936462402344
2019-07-30,126.50709533691406
2019-07-31,124.5567398071289
2019-08-01,124.30850982666016
2019-08-02,123.39539337158203
2019-08-05,120.3014144897461
2019-08-06,122.54432678222656
2019-08-07,122.51773071289062
2019-08-08,124.90248107910156
2019-08-09,124.38829803466797
2019-08-12,122.70390319824219
2019-08-13,124.59220123291016
2019-08-14,120.88652801513672
2019-08-15,121.6223373413086
2019-08-16,124.42375946044922
2019-08-19,125.62943267822266
2019-08-20,124.17552947998047
2019-08-21,124.39716339111328
2019-08-22,123.72340393066406
2019-08-23,120.03546142578125
2019-08-26,120.92198944091797
2019-08-27,122.56205749511719
2019-08-28,123.66134643554688
2019-08-29,125.60283660888672
2019-08-30,125.96630859375
2019-09-03,123.99822998046875
2019-09-04,124.3439712524414
2019-09-05,126.72872161865234
2019-09-06,127.9521255493164
2019-09-09,123.54609680175781
2019-09-10,121.09042358398438
2019-09-11,123.67021179199219
2019-09-12,125.6560287475586
2019-09-13,125.01773071289062
2019-09-16,124.68971252441406
2019-09-17,126.1790771484375
2019-09-18,127.61524963378906
2019-09-19,129.21099853515625
2019-09-20,129.8492889404297
2019-09-23,128.1914825439453
2019-09-24,128.14715576171875
2019-09-25,127.61524963378906
2019-09-26,126.56028747558594
2019-09-27,125.49645233154297
2019-09-30,128.04078674316406
2019-10-01,125.81560516357422
2019-10-02,121.5514144897461
2019-10-03,123.05850982666016
2019-10-04,125.57624053955078
2019-10-07,123.82978820800781
2019-10-08,120.23049926757812
2019-10-09,121.6312026977539
2019-10-10,123.0141830444336
2019-10-11,122.97872161865234
2019-10-14,123.04964447021484
2019-10-15,121.9769515991211
2019-10-16,121.79964447021484
2019-10-17,122.13652801513672
2019-10-18,122.34928894042969
2019-10-21,122.54432678222656
2019-10-22,121.52482604980469
2019-10-23,122.73936462402344
2019-10-24,120.95744323730469
2019-10-25,120.4521255493164
2019-10-28,120.75354766845703
2019-10-29,121.6932601928711
2019-10-30,122.56205749511719
2019-10-31,122.18085479736328
2019-11-01,121.07269287109375
2019-11-04,119.87588500976562
2019-11-05,118.32447052001953
2019-11-06,119.5567398071289
2019-11-07,119.23758697509766
2019-11-08,119.88475036621094
2019-11-11,119.25531768798828
2019-11-12,120.15957641601562
2019-11-13,121.49822998046875
2019-11-14,120.70035552978516
2019-11-15,126.7641830444336
2019-11-18,124.31737518310547
2019-11-19,127.30496215820312
2019-11-20,126.73758697509766
2019-11-21,126.93262481689453
2019-11-22,127.0567398071289
2019-11-25,128.49290466308594
2019-11-26,129.41488647460938
2019-11-27,129.95567321777344
2019-11-29,129.41488647460938
2019-12-02,129.15780639648438
2019-12-03,130.04432678222656
2019-12-04,130.59397888183594
2019-12-05,130.4875946044922
2019-12-06,131.4007110595703
2019-12-09,130.78900146484375
2019-12-10,131.95034790039062
2019-12-11,132.68617248535156
2019-12-12,134.13121032714844
2019-12-13,131.6666717529297
2019-12-16,134.2553253173828
2019-12-17,133.66134643554688
2019-12-18,132.9875946044922
2019-12-19,133.36878967285156
2019-12-20,135.5053253173828
2019-12-23,135.85105895996094
2019-12-24,135.93971252441406
2019-12-26,135.47872924804688
2019-12-27,135.53192138671875
2019-12-30,135.4964599609375
2019-12-31,136.06382751464844
2020-01-02,137.5088653564453
2020-01-03,136.65780639648438
2020-01-06,137.0655975341797
2020-01-07,138.41311645507812
2020-01-08,138.55496215820312
2020-01-09,139.7783660888672
2020-01-10,140.17730712890625
2020-01-13,141.4627685546875
2020-01-14,143.0762481689453
2020-01-15,142.55319213867188
2020-01-16,143.1826171875
2020-01-17,144.55673217773438
2020-01-21,145.1329803466797
2020-01-22,145.18617248535156
2020-01-23,144.0425567626953
2020-01-24,143.83865356445312
2020-01-27,142.90780639648438
2020-01-28,145.17730712890625
2020-01-29,146.4716339111328
2020-01-30,149.8670196533203
2020-01-31,142.61524963378906
2020-02-03,142.73049926757812
2020-02-04,144.29078674316406
2020-02-05,144.40602111816406
2020-02-06,145.37234497070312
2020-02-07,143.608154296875
2020-02-10,144.4946746826172
2020-02-11,145.10638427734375
2020-02-12,145.23936462402344
2020-02-13,144.87588500976562
2020-02-14,147.11878967285156
2020-02-18,145.39007568359375
2020-02-19,145.31028747558594
2020-02-20,142.074462890625
2020-02-21,143.51063537597656
2020-02-24,139.0248260498047
2020-02-25,134.4414825439453
2020-02-26,134.9202117919922
2020-02-27,130.3634796142578
2020-02-28,128.1737518310547
2020-03-02,133.59042358398438
2020-03-03,130.79786682128906
2020-03-04,138.28013610839844
2020-03-05,132.5088653564453
2020-03-06,131.58688354492188
2020-03-09,125.5230484008789
2020-03-10,127.93439483642578
2020-03-11,123.55496215820312
2020-03-12,114.2641830444336
2020-03-13,125.34574127197266
2020-03-16,113.1560287475586
2020-03-17,116.82624053955078
2020-03-18,113.59928894042969
2020-03-19,110.09751892089844
2020-03-20,109.76063537597656
