Date,BLK
2018-06-04,540.6699829101562
2018-06-05,534.3800048828125
2018-06-06,551.8599853515625
2018-06-07,549.1400146484375
2018-06-08,549.4099731445312
2018-06-11,549.0599975585938
2018-06-12,547.1099853515625
2018-06-13,532.1699829101562
2018-06-14,523.3599853515625
2018-06-15,524.52001953125
2018-06-18,527.5399780273438
2018-06-19,526.6099853515625
2018-06-20,526.5800170898438
2018-06-21,524.97998046875
2018-06-22,522.739990234375
2018-06-25,515.1400146484375
2018-06-26,510.8500061035156
2018-06-27,503.5299987792969
2018-06-28,501.7699890136719
2018-06-29,499.0400085449219
2018-07-02,499.5199890136719
2018-07-03,491.2900085449219
2018-07-05,491.9800109863281
2018-07-06,491.69000244140625
2018-07-09,504.1000061035156
2018-07-10,504.92999267578125
2018-07-11,502.8999938964844
2018-07-12,506.6700134277344
2018-07-13,507.0899963378906
2018-07-16,503.9599914550781
2018-07-17,504.8800048828125
2018-07-18,510.8500061035156
2018-07-19,504.8900146484375
2018-07-20,502.7799987792969
2018-07-23,508.510009765625
2018-07-24,508.8900146484375
2018-07-25,512.489990234375
2018-07-26,505.1099853515625
2018-07-27,502.9200134277344
2018-07-30,500.17999267578125
2018-07-31,502.760009765625
2018-08-01,479.45001220703125
2018-08-02,475.30999755859375
2018-08-03,482.3999938964844
2018-08-06,483.4599914550781
2018-08-07,487.4599914550781
2018-08-08,487.04998779296875
2018-08-09,484.1000061035156
2018-08-10,478.95001220703125
2018-08-13,475.3900146484375
2018-08-14,477.2099914550781
2018-08-15,470.82000732421875
2018-08-16,474.6099853515625
2018-08-17,474.1499938964844
2018-08-20,475.55999755859375
2018-08-21,474.92999267578125
2018-08-22,478.0199890136719
2018-08-23,470.4599914550781
2018-08-24,477.510009765625
2018-08-27,483.6099853515625
2018-08-28,483.3500061035156
2018-08-29,485.2200012207031
2018-08-30,475.2699890136719
2018-08-31,479.05999755859375
2018-09-04,475.7799987792969
2018-09-05,478.239990234375
2018-09-06,471.9599914550781
2018-09-07,471.44000244140625
2018-09-10,473.75
2018-09-11,471.1300048828125
2018-09-12,470.010009765625
2018-09-13,468.9800109863281
2018-09-14,476.05999755859375
2018-09-17,470.8999938964844
2018-09-18,472.20001220703125
2018-09-19,483.5400085449219
2018-09-20,487.1400146484375
2018-09-21,487.6099853515625
2018-09-24,482.07000732421875
2018-09-25,479.0899963378906
2018-09-26,474.8299865722656
2018-09-27,477.8900146484375
2018-09-28,471.3299865722656
2018-10-01,473.4700012207031
2018-10-02,477.2099914550781
2018-10-03,474.3699951171875
2018-10-04,474.1499938964844
2018-10-05,470.8599853515625
2018-10-08,471.4599914550781
2018-10-09,459.7099914550781
2018-10-10,426.760009765625
2018-10-11,417.67999267578125
2018-10-12,427.70001220703125
2018-10-15,426.94000244140625
2018-10-16,408.0
2018-10-17,411.8500061035156
2018-10-18,399.8699951171875
2018-10-19,401.6499938964844
2018-10-22,392.3599853515625
2018-10-23,387.489990234375
2018-10-24,378.6600036621094
2018-10-25,391.9599914550781
2018-10-26,386.92999267578125
2018-10-29,390.6499938964844
2018-10-30,403.8299865722656
2018-10-31,411.4200134277344
2018-11-01,412.989990234375
2018-11-02,409.760009765625
2018-11-05,411.0
2018-11-06,413.42999267578125
2018-11-07,424.7300109863281
2018-11-08,421.3900146484375
2018-11-09,413.95001220703125
2018-11-12,405.4200134277344
2018-11-13,407.30999755859375
2018-11-14,401.9800109863281
2018-11-15,406.8800048828125
2018-11-16,411.0
2018-11-19,407.7799987792969
2018-11-20,402.9200134277344
2018-11-21,407.6199951171875
2018-11-23,406.6099853515625
2018-11-26,418.489990234375
2018-11-27,417.1600036621094
2018-11-28,427.2699890136719
2018-11-29,422.94000244140625
2018-11-30,428.010009765625
2018-12-03,434.8699951171875
2018-12-04,408.75
2018-12-06,400.2300109863281
2018-12-07,393.1000061035156
2018-12-10,393.260009765625
2018-12-11,385.6600036621094
2018-12-12,390.07000732421875
2018-12-13,387.2699890136719
2018-12-14,382.29998779296875
2018-12-17,378.25
2018-12-18,383.3500061035156
2018-12-19,372.19000244140625
2018-12-20,371.6700134277344
2018-12-21,369.1600036621094
2018-12-24,361.7699890136719
2018-12-26,381.2300109863281
2018-12-27,387.79998779296875
2018-12-28,388.2300109863281
2018-12-31,392.82000732421875
2019-01-02,389.4200134277344
2019-01-03,377.9800109863281
2019-01-04,391.82000732421875
2019-01-07,392.9100036621094
2019-01-08,397.9100036621094
2019-01-09,400.19000244140625
2019-01-10,399.5
2019-01-11,397.9100036621094
2019-01-14,396.4200134277344
2019-01-15,400.7099914550781
2019-01-16,413.0400085449219
2019-01-17,412.5199890136719
2019-01-18,419.45001220703125
2019-01-22,413.6000061035156
2019-01-23,408.4800109863281
2019-01-24,406.55999755859375
2019-01-25,409.95001220703125
2019-01-28,405.3599853515625
2019-01-29,407.6199951171875
2019-01-30,408.3299865722656
2019-01-31,415.0799865722656
2019-02-01,416.80999755859375
2019-02-04,417.9800109863281
2019-02-05,417.55999755859375
2019-02-06,416.3900146484375
2019-02-07,415.010009765625
2019-02-08,411.760009765625
2019-02-11,412.70001220703125
2019-02-12,425.510009765625
2019-02-13,427.45001220703125
2019-02-14,423.3800048828125
2019-02-15,431.95001220703125
2019-02-19,431.07000732421875
2019-02-20,437.2200012207031
2019-02-21,435.0199890136719
2019-02-22,436.7200012207031
2019-02-25,438.92999267578125
2019-02-26,440.5299987792969
2019-02-27,442.010009765625
2019-02-28,443.2200012207031
2019-03-01,443.7699890136719
2019-03-04,437.3299865722656
2019-03-05,432.5199890136719
2019-03-06,429.8599853515625
2019-03-07,423.19000244140625
2019-03-08,421.30999755859375
2019-03-11,428.1000061035156
2019-03-12,427.8399963378906
2019-03-13,431.8399963378906
2019-03-14,433.6300048828125
2019-03-15,433.54998779296875
2019-03-18,440.4800109863281
2019-03-19,434.57000732421875
2019-03-20,429.9200134277344
2019-03-21,430.3599853515625
2019-03-22,417.3599853515625
2019-03-25,415.4100036621094
2019-03-26,422.6700134277344
2019-03-27,419.6400146484375
2019-03-28,424.9700012207031
2019-03-29,427.3699951171875
2019-04-01,438.3900146484375
2019-04-02,436.45001220703125
2019-04-03,439.07000732421875
2019-04-04,441.8399963378906
2019-04-05,445.1000061035156
2019-04-08,446.1400146484375
2019-04-09,439.80999755859375
2019-04-10,442.760009765625
2019-04-11,446.1099853515625
2019-04-12,454.3500061035156
2019-04-15,451.8599853515625
2019-04-16,466.5400085449219
