Date,PBI
2022-09-20,2.1999638080596924
2022-09-21,2.147995948791504
2022-09-22,2.1046900749206543
2022-09-23,2.2952382564544678
2022-09-26,2.1046900749206543
2022-09-27,2.087367296218872
2022-09-28,2.173980474472046
2022-09-29,2.0440611839294434
2022-09-30,2.0180771350860596
2022-10-03,2.0787065029144287
2022-10-04,2.2779159545898438
2022-10-05,2.3038992881774902
2022-10-06,2.251931667327881
2022-10-07,2.2952382564544678
2022-10-10,2.2952382564544678
2022-10-11,2.3645284175872803
2022-10-12,2.390511989593506
2022-10-13,2.3818509578704834
2022-10-14,2.433818817138672
2022-10-17,2.511770486831665
2022-10-18,2.6157052516937256
2022-10-19,2.5550763607025146
2022-10-20,2.5204317569732666
2022-10-21,2.5377540588378906
2022-10-24,2.529092788696289
2022-10-25,2.529092788696289
2022-10-26,2.5377540588378906
2022-10-27,2.511770486831665
2022-10-28,2.6157052516937256
2022-10-31,2.6936566829681396
2022-11-01,2.9361724853515625
2022-11-02,2.6503500938415527
2022-11-03,2.6330275535583496
2022-11-04,2.6936566829681396
2022-11-07,2.771608352661133
2022-11-08,2.7802698612213135
2022-11-09,2.6416890621185303
2022-11-10,2.8495593070983887
2022-11-11,2.901527166366577
2022-11-14,2.9630744457244873
2022-11-15,3.0773775577545166
2022-11-16,2.936697483062744
2022-11-17,3.1389248371124268
2022-11-18,3.1740949153900146
2022-11-21,3.1477177143096924
2022-11-22,3.235642433166504
2022-11-23,3.2444353103637695
2022-11-25,3.200472831726074
2022-11-28,3.20926570892334
2022-11-29,3.235642433166504
2022-11-30,3.3587374687194824
2022-12-01,3.3675296306610107
2022-12-02,3.4730401039123535
2022-12-05,3.4730401039123535
2022-12-06,3.3939075469970703
2022-12-07,3.3235678672790527
2022-12-08,3.3411526679992676
2022-12-09,3.3675296306610107
2022-12-12,3.780778408050537
2022-12-13,3.728022813796997
2022-12-14,3.710437059402466
2022-12-15,3.517002820968628
2022-12-16,3.385115385055542
2022-12-19,3.2796056270599365
2022-12-20,3.314775228500366
2022-12-21,3.349944591522217
2022-12-22,3.27081298828125
2022-12-23,3.33236026763916
2022-12-27,3.314775228500366
2022-12-28,3.182887554168701
2022-12-29,3.2971901893615723
2022-12-30,3.3411526679992676
2023-01-03,3.5345876216888428
2023-01-04,3.701645612716675
2023-01-05,3.9566290378570557
2023-01-06,4.044553756713867
2023-01-09,4.097308158874512
2023-01-10,4.150063514709473
2023-01-11,4.211610794067383
2023-01-12,4.141271114349365
2023-01-13,4.018176078796387
2023-01-17,3.8687031269073486
2023-01-18,3.745608329772949
2023-01-19,3.692852735519409
2023-01-20,3.780778408050537
2023-01-23,4.009383201599121
2023-01-24,4.018176078796387
2023-01-25,3.930250406265259
2023-01-26,3.7368156909942627
2023-01-27,3.7544002532958984
2023-01-30,3.8071560859680176
2023-01-31,3.7895703315734863
2023-02-01,3.912666082382202
2023-02-02,4.053346157073975
2023-02-03,4.079723834991455
2023-02-06,3.9038732051849365
2023-02-07,3.859910011291504
2023-02-08,3.763193368911743
2023-02-09,3.6576828956604004
2023-02-10,3.7368156909942627
2023-02-13,3.7895703315734863
2023-02-14,3.7192304134368896
2023-02-15,3.7544002532958984
2023-02-16,3.772193670272827
2023-02-17,3.7988839149475098
2023-02-21,3.665433883666992
2023-02-22,3.7010202407836914
2023-02-23,3.745504140853882
2023-02-24,3.8967478275299072
2023-02-27,3.9323344230651855
2023-02-28,3.8611607551574707
2023-03-01,4.092474937438965
2023-03-02,4.056888103485107
2023-03-03,4.047991752624512
2023-03-06,3.665433883666992
2023-03-07,3.638744354248047
