Date,BR
2025-07-11,235.17999267578125
2025-07-14,236.02000427246094
2025-07-15,233.75
2025-07-16,234.86000061035156
2025-07-17,237.19000244140625
2025-07-18,239.11000061035156
2025-07-21,241.72000122070312
2025-07-22,244.10000610351562
2025-07-23,242.63999938964844
2025-07-24,252.99000549316406
2025-07-25,253.69000244140625
2025-07-28,252.47000122070312
2025-07-29,247.97000122070312
2025-07-30,246.67999267578125
2025-07-31,247.50999450683594
2025-08-01,244.64999389648438
2025-08-04,248.4600067138672
2025-08-05,265.3299865722656
2025-08-06,266.8900146484375
2025-08-07,266.4800109863281
2025-08-08,265.94000244140625
2025-08-11,263.4700012207031
2025-08-12,262.5
2025-08-13,261.67999267578125
2025-08-14,259.2300109863281
2025-08-15,260.6000061035156
2025-08-18,260.05999755859375
2025-08-19,262.9200134277344
2025-08-20,261.8599853515625
2025-08-21,260.8299865722656
2025-08-22,262.17999267578125
2025-08-25,256.69000244140625
2025-08-26,257.2900085449219
2025-08-27,258.1499938964844
2025-08-28,257.07000732421875
2025-08-29,255.6199951171875
2025-09-02,251.9600067138672
2025-09-03,249.82000732421875
2025-09-04,252.02000427246094
2025-09-05,251.02000427246094
2025-09-08,253.42999267578125
2025-09-09,252.3699951171875
2025-09-10,250.11000061035156
2025-09-11,254.82000732421875
2025-09-12,252.02999877929688
2025-09-15,249.7899932861328
2025-09-16,245.61000061035156
2025-09-17,245.1199951171875
2025-09-18,242.55999755859375
2025-09-19,241.4600067138672
2025-09-22,241.60000610351562
2025-09-23,238.82000732421875
2025-09-24,236.00999450683594
2025-09-25,234.8800048828125
2025-09-26,236.0
2025-09-29,237.6300048828125
2025-09-30,238.1699981689453
2025-10-01,234.60000610351562
2025-10-02,233.69000244140625
2025-10-03,234.69000244140625
2025-10-06,235.1699981689453
2025-10-07,236.89999389648438
2025-10-08,236.60000610351562
2025-10-09,234.1199951171875
2025-10-10,232.85000610351562
2025-10-13,232.6699981689453
2025-10-14,235.00999450683594
2025-10-15,231.49000549316406
2025-10-16,226.3800048828125
2025-10-17,228.99000549316406
2025-10-20,230.67999267578125
2025-10-21,232.32000732421875
2025-10-22,232.9499969482422
2025-10-23,232.10000610351562
2025-10-24,232.2899932861328
2025-10-27,231.9199981689453
2025-10-28,229.8000030517578
2025-10-29,219.8800048828125
2025-10-30,221.0
2025-10-31,220.39999389648438
2025-11-03,221.17999267578125
2025-11-04,222.86000061035156
2025-11-05,218.5800018310547
2025-11-06,217.49000549316406
2025-11-07,221.72000122070312
2025-11-10,223.16000366210938
2025-11-11,222.8699951171875
2025-11-12,223.66000366210938
2025-11-13,225.61000061035156
2025-11-14,226.05999755859375
2025-11-17,224.77000427246094
2025-11-18,224.94000244140625
2025-11-19,226.3300018310547
2025-11-20,227.1199951171875
2025-11-21,228.38999938964844
2025-11-24,226.22999572753906
2025-11-25,228.22000122070312
2025-11-26,227.58999633789062
2025-11-28,228.08999633789062
2025-12-01,226.5500030517578
2025-12-02,227.61000061035156
2025-12-03,230.4600067138672
2025-12-04,230.8800048828125
2025-12-05,232.02000427246094
2025-12-08,227.5399932861328
2025-12-09,225.32000732421875
2025-12-10,226.91000366210938
2025-12-11,231.5
2025-12-12,230.0500030517578
2025-12-15,229.22999572753906
2025-12-16,227.47000122070312
2025-12-17,228.77000427246094
2025-12-18,226.61000061035156
2025-12-19,225.9600067138672
2025-12-22,228.22000122070312
2025-12-23,227.36000061035156
2025-12-24,228.3800048828125
2025-12-26,228.19000244140625
2025-12-29,227.3800048828125
2025-12-30,225.24000549316406
