Date,MSCI
2025-08-15,557.02001953125
2025-08-18,555.6699829101562
2025-08-19,568.1599731445312
2025-08-20,574.25
2025-08-21,567.27001953125
2025-08-22,574.8300170898438
2025-08-25,573.719970703125
2025-08-26,571.4299926757812
2025-08-27,570.1500244140625
2025-08-28,568.5499877929688
2025-08-29,567.719970703125
2025-09-02,553.9099731445312
2025-09-03,551.6099853515625
2025-09-04,557.1900024414062
2025-09-05,555.1500244140625
2025-09-08,574.5800170898438
2025-09-09,569.1599731445312
2025-09-10,563.1799926757812
2025-09-11,585.47998046875
2025-09-12,583.25
2025-09-15,576.6099853515625
2025-09-16,567.02001953125
2025-09-17,578.6400146484375
2025-09-18,555.97998046875
2025-09-19,559.75
2025-09-22,568.0599975585938
2025-09-23,568.9400024414062
2025-09-24,566.4199829101562
2025-09-25,564.6599731445312
2025-09-26,565.4199829101562
2025-09-29,568.9000244140625
2025-09-30,567.4099731445312
2025-10-01,552.5900268554688
2025-10-02,560.77001953125
2025-10-03,560.1199951171875
2025-10-06,564.8099975585938
2025-10-07,569.1099853515625
2025-10-08,566.9400024414062
2025-10-09,558.2999877929688
2025-10-10,546.9500122070312
2025-10-13,548.3499755859375
2025-10-14,553.5800170898438
2025-10-15,549.4000244140625
2025-10-16,533.3400268554688
2025-10-17,534.3499755859375
2025-10-20,536.7000122070312
2025-10-21,540.3599853515625
2025-10-22,537.6099853515625
2025-10-23,538.75
2025-10-24,542.2899780273438
2025-10-27,546.8599853515625
2025-10-28,593.760009765625
2025-10-29,567.5399780273438
2025-10-30,583.1400146484375
2025-10-31,588.5499877929688
2025-11-03,581.0999755859375
2025-11-04,574.9000244140625
2025-11-05,571.9299926757812
2025-11-06,580.3900146484375
2025-11-07,582.8499755859375
2025-11-10,576.9500122070312
2025-11-11,584.3900146484375
2025-11-12,580.780029296875
2025-11-13,573.3400268554688
2025-11-14,565.1500244140625
2025-11-17,557.9299926757812
2025-11-18,556.8300170898438
2025-11-19,559.5900268554688
2025-11-20,560.0800170898438
2025-11-21,561.989990234375
2025-11-24,556.5999755859375
2025-11-25,562.9199829101562
2025-11-26,562.739990234375
2025-11-28,563.719970703125
2025-12-01,559.6599731445312
2025-12-02,547.2899780273438
2025-12-03,545.5599975585938
2025-12-04,540.8499755859375
2025-12-05,538.260009765625
2025-12-08,536.9000244140625
2025-12-09,537.219970703125
2025-12-10,538.1900024414062
2025-12-11,549.6099853515625
2025-12-12,551.0900268554688
2025-12-15,553.510009765625
2025-12-16,551.22998046875
2025-12-17,560.969970703125
2025-12-18,562.4000244140625
2025-12-19,568.280029296875
2025-12-22,576.6400146484375
2025-12-23,581.2999877929688
2025-12-24,581.75
2025-12-26,584.989990234375
2025-12-29,585.760009765625
2025-12-30,582.25
