Date,CTSH
2020-01-14,55.75615692138672
2020-01-15,56.192237854003906
2020-01-16,56.73736572265625
2020-01-17,57.02809143066406
2020-01-21,56.59200668334961
2020-01-22,56.50114822387695
2020-01-23,56.82821273803711
2020-01-24,56.710113525390625
2020-01-27,56.119571685791016
2020-01-28,56.87363815307617
2020-01-29,57.16436767578125
2020-01-30,56.75552749633789
2020-01-31,55.76525115966797
2020-02-03,56.88273239135742
2020-02-04,57.62771987915039
2020-02-05,59.0268440246582
2020-02-06,64.88683319091797
2020-02-07,63.224220275878906
2020-02-10,63.03343963623047
2020-02-11,62.86989974975586
2020-02-12,63.0788459777832
2020-02-13,63.24241256713867
2020-02-14,62.35834503173828
2020-02-18,62.73202133178711
2020-02-19,62.77758026123047
2020-02-20,63.397335052490234
2020-02-21,63.88038635253906
2020-02-24,61.44694900512695
2020-02-25,58.76741027832031
2020-02-26,57.6737174987793
2020-02-27,56.798770904541016
2020-02-28,55.53190994262695
2020-03-02,55.896480560302734
2020-03-03,54.328853607177734
2020-03-04,56.66205978393555
2020-03-05,54.620506286621094
2020-03-06,53.08024215698242
2020-03-09,49.17940902709961
2020-03-10,50.83818054199219
2020-03-11,48.43206787109375
2020-03-12,44.640628814697266
2020-03-13,47.95813751220703
2020-03-16,39.71904373168945
2020-03-17,45.661380767822266
2020-03-18,43.264400482177734
2020-03-19,42.37123107910156
2020-03-20,40.192970275878906
2020-03-23,37.92356491088867
2020-03-24,42.29832077026367
2020-03-25,43.46489715576172
2020-03-26,45.406192779541016
2020-03-27,42.52616882324219
2020-03-30,43.18236541748047
2020-03-31,42.35300064086914
2020-04-01,38.74382781982422
2020-04-02,40.36613464355469
2020-04-03,39.55498504638672
2020-04-06,44.1575813293457
2020-04-07,43.56516647338867
2020-04-08,46.83711242675781
2020-04-09,49.471073150634766
2020-04-13,48.03104782104492
2020-04-14,49.27967071533203
2020-04-15,47.338382720947266
2020-04-16,46.9100341796875
2020-04-17,49.042720794677734
2020-04-20,47.87611770629883
2020-04-21,46.47256088256836
2020-04-22,47.630035400390625
2020-04-23,47.9854850769043
2020-04-24,49.042720794677734
2020-04-27,51.07514572143555
2020-04-28,51.521732330322266
2020-04-29,53.98251724243164
2020-04-30,52.879730224609375
2020-05-01,51.49439239501953
2020-05-04,51.394142150878906
2020-05-05,52.07769012451172
2020-05-06,52.487823486328125
2020-05-07,53.55416488647461
2020-05-08,52.09590530395508
2020-05-11,50.62855911254883
2020-05-12,48.49586486816406
2020-05-13,45.09632873535156
2020-05-14,46.24469757080078
2020-05-15,45.73431396484375
2020-05-18,48.43206787109375
2020-05-19,47.114200592041016
2020-05-20,48.10259246826172
2020-05-21,47.35213851928711
2020-05-22,47.086734771728516
2020-05-26,48.743228912353516
2020-05-27,50.65599822998047
2020-05-28,49.14591979980469
2020-05-29,48.505287170410156
2020-06-01,48.368003845214844
2020-06-02,48.77985382080078
2020-06-03,50.65599822998047
2020-06-04,50.88479232788086
2020-06-05,52.91651916503906
2020-06-08,53.61206817626953
2020-06-09,52.33993911743164
2020-06-10,52.6511116027832
2020-06-11,49.109310150146484
