Date,ZBH
2019-11-15,135.12957763671875
2019-11-18,133.48165893554688
2019-11-19,133.06739807128906
2019-11-20,131.2537841796875
2019-11-21,131.02362060546875
2019-11-22,132.404541015625
2019-11-25,133.56459045410156
2019-11-26,133.3620147705078
2019-11-27,134.92709350585938
2019-11-29,133.7486572265625
2019-12-02,132.99378967285156
2019-12-03,132.01791381835938
2019-12-04,136.59339904785156
2019-12-05,135.90296936035156
2019-12-06,136.74072265625
2019-12-09,135.07440185546875
2019-12-10,133.70266723632812
2019-12-11,135.3413848876953
2019-12-12,135.70960998535156
2019-12-13,136.31719970703125
2019-12-16,138.09402465820312
2019-12-17,137.96514892578125
2019-12-18,137.06295776367188
2019-12-19,136.9892578125
2019-12-20,138.38861083984375
2019-12-23,139.23561096191406
2019-12-24,138.8949737548828
2019-12-26,138.59068298339844
2019-12-27,138.3232879638672
2019-12-30,137.1614227294922
2019-12-31,138.0189666748047
2020-01-02,137.576416015625
2020-01-03,137.2167510986328
2020-01-06,136.4237518310547
2020-01-07,136.30389404296875
2020-01-08,137.93600463867188
2020-01-09,137.02317810058594
2020-01-10,138.30482482910156
2020-01-13,137.41041564941406
2020-01-14,136.7834014892578
2020-01-15,136.608154296875
2020-01-16,137.17990112304688
2020-01-17,137.74237060546875
2020-01-21,137.8345947265625
2020-01-22,139.2177276611328
2020-01-23,137.8622589111328
2020-01-24,136.28543090820312
2020-01-27,136.50674438476562
2020-01-28,137.576416015625
2020-01-29,139.00559997558594
2020-01-30,139.40213012695312
2020-01-31,136.37767028808594
2020-02-03,136.9401397705078
2020-02-04,144.55665588378906
2020-02-05,145.41419982910156
2020-02-06,146.6221160888672
2020-02-07,144.2062530517578
2020-02-10,145.89366149902344
2020-02-11,146.8803253173828
2020-02-12,146.3362579345703
2020-02-13,146.36395263671875
2020-02-14,147.90380859375
2020-02-18,146.8434295654297
2020-02-19,147.5534210205078
2020-02-20,146.05039978027344
2020-02-21,145.1283416748047
2020-02-24,142.3067169189453
2020-02-25,138.06512451171875
2020-02-26,135.14205932617188
2020-02-27,129.04702758789062
2020-02-28,125.54306030273438
2020-03-02,128.4015655517578
2020-03-03,123.43148040771484
2020-03-04,127.3134536743164
2020-03-05,119.12529754638672
2020-03-06,114.43183135986328
2020-03-09,102.5921401977539
2020-03-10,109.0928955078125
2020-03-11,102.52760314941406
2020-03-12,94.08120727539062
2020-03-13,90.1807861328125
2020-03-16,84.8326187133789
2020-03-17,79.44759368896484
2020-03-18,74.34842681884766
2020-03-19,82.19542694091797
2020-03-20,79.28160858154297
2020-03-23,74.51439666748047
2020-03-24,86.12356567382812
2020-03-25,89.28634643554688
2020-03-26,93.22423553466797
2020-03-27,87.76111602783203
2020-03-30,90.84854888916016
2020-03-31,93.43684387207031
2020-04-01,82.85260772705078
2020-04-02,85.6997299194336
2020-04-03,85.05265045166016
2020-04-06,90.53426361083984
2020-04-07,94.20404815673828
2020-04-08,102.86557006835938
2020-04-09,102.01512908935547
2020-04-13,99.8520736694336
2020-04-14,105.00089263916016
2020-04-15,101.79325866699219
2020-04-16,101.05376434326172
2020-04-17,109.6135482788086
2020-04-20,108.15304565429688
2020-04-21,103.66050720214844
2020-04-22,100.99829864501953
2020-04-23,104.44625091552734
2020-04-24,107.64462280273438
2020-04-27,108.60601806640625
2020-04-28,106.06392669677734
2020-04-29,111.72116088867188
2020-04-30,110.64888763427734
2020-05-01,107.45976257324219
2020-05-04,105.44458770751953
2020-05-05,109.0959243774414
2020-05-06,107.11774444580078
2020-05-07,110.37154388427734
2020-05-08,112.64554595947266
2020-05-11,109.06820678710938
2020-05-12,105.00089263916016
2020-05-13,102.67145538330078
2020-05-14,103.62354278564453
2020-05-15,103.89163970947266
2020-05-18,113.394287109375
2020-05-19,114.5774917602539
2020-05-20,117.02711486816406
2020-05-21,112.77496337890625
2020-05-22,114.06909942626953
2020-05-26,117.15653991699219
2020-05-27,118.63556671142578
2020-05-28,118.31204986572266
2020-05-29,116.78679656982422
2020-06-01,118.21035766601562
2020-06-02,118.76496887207031
2020-06-03,120.51204681396484
2020-06-04,119.7170639038086
2020-06-05,127.010498046875
2020-06-08,126.1785888671875
2020-06-09,123.99700164794922
2020-06-10,124.13568878173828
2020-06-11,111.97998046875
2020-06-12,115.7237548828125
2020-06-15,117.51708984375
2020-06-16,121.14988708496094
2020-06-17,118.38597869873047
2020-06-18,117.80359649658203
2020-06-19,116.67586517333984
2020-06-22,115.17835998535156
2020-06-23,116.43553161621094
2020-06-24,109.28079223632812
2020-06-25,106.58157348632812
2020-06-26,106.92432403564453
2020-06-29,108.28599548339844
2020-06-30,110.5647201538086
2020-07-01,110.54621124267578
2020-07-02,111.72261810302734
2020-07-06,109.36978912353516
2020-07-07,108.37862396240234
2020-07-08,110.15715026855469
2020-07-09,108.97145080566406
2020-07-10,110.62956237792969
2020-07-13,111.96346282958984
2020-07-14,115.0202865600586
2020-07-15,122.01394653320312
2020-07-16,120.93941497802734
2020-07-17,125.1819839477539
2020-07-20,121.05059814453125
2020-07-21,122.76426696777344
2020-07-22,123.28299713134766
2020-07-23,122.98660278320312
2020-07-24,124.22785949707031
2020-07-27,124.34825134277344
2020-07-28,124.27417755126953
2020-07-29,129.29476928710938
2020-07-30,128.10914611816406
2020-07-31,124.92256927490234
2020-08-03,125.7192153930664
2020-08-04,121.01354217529297
2020-08-05,123.783203125
2020-08-06,123.19036102294922
2020-08-07,129.1094970703125
2020-08-10,128.18321228027344
2020-08-11,128.02569580078125
2020-08-12,128.36843872070312
2020-08-13,127.74781799316406
2020-08-14,127.20133209228516
2020-08-17,128.36843872070312
2020-08-18,128.57228088378906
2020-08-19,127.13646697998047
2020-08-20,126.71963500976562
2020-08-21,126.12676239013672
2020-08-24,126.72887420654297
2020-08-25,127.4606704711914
2020-08-26,126.74738311767578
2020-08-27,130.17477416992188
2020-08-28,131.23072814941406
2020-08-31,130.4990234375
2020-09-01,130.12840270996094
2020-09-02,132.43496704101562
2020-09-03,130.16552734375
2020-09-04,129.49859619140625
2020-09-08,128.09056091308594
2020-09-09,129.86907958984375
2020-09-10,128.45179748535156
2020-09-11,128.95204162597656
2020-09-14,130.2303466796875
2020-09-15,133.66697692871094
2020-09-16,135.17686462402344
2020-09-17,132.2682647705078
2020-09-18,128.6370849609375
2020-09-21,124.12596130371094
2020-09-22,125.5617446899414
2020-09-23,123.88510131835938
2020-09-24,122.38449096679688
2020-09-25,125.0893325805664
2020-09-28,126.26573944091797
2020-09-29,123.78810119628906
2020-09-30,126.33070373535156
2020-10-01,127.43492889404297
2020-10-02,127.76902770996094
2020-10-05,131.38803100585938
2020-10-06,130.9147491455078
2020-10-07,134.39454650878906
2020-10-08,136.09268188476562
2020-10-09,137.3268585205078
2020-10-12,138.40328979492188
2020-10-13,134.3759765625
2020-10-14,135.22044372558594
2020-10-15,136.90928649902344
2020-10-16,136.34323120117188
2020-10-19,131.76844787597656
2020-10-20,131.67567443847656
2020-10-21,131.60142517089844
2020-10-22,132.74281311035156
2020-10-23,132.42730712890625
2020-10-26,129.45787048339844
2020-10-27,128.61351013183594
2020-10-28,123.7602767944336
2020-10-29,124.19639587402344
2020-10-30,122.58179473876953
2020-11-02,122.97151184082031
2020-11-03,126.58123779296875
2020-11-04,126.94313049316406
2020-11-05,129.3094024658203
2020-11-06,128.53919982910156
2020-11-09,144.71327209472656
2020-11-10,139.34051513671875
2020-11-11,138.63525390625
2020-11-12,137.7351531982422
2020-11-13,140.45404052734375
2020-11-16,139.39622497558594
2020-11-17,139.33123779296875
2020-11-18,137.51242065429688
2020-11-19,135.97207641601562
2020-11-20,135.424560546875
2020-11-23,135.70297241210938
2020-11-24,140.19424438476562
2020-11-25,138.89508056640625
2020-11-27,139.21058654785156
2020-11-30,138.3754425048828
2020-12-01,135.57305908203125
2020-12-02,137.1969451904297
2020-12-03,135.7678985595703
2020-12-04,138.3105010986328
2020-12-07,135.0812530517578
2020-12-08,136.00914001464844
2020-12-09,136.6030731201172
2020-12-10,135.47100830078125
2020-12-11,131.4715118408203
2020-12-14,132.3159637451172
2020-12-15,137.1598358154297
2020-12-16,138.1248779296875
2020-12-17,140.45404052734375
2020-12-18,140.90872192382812
2020-12-21,137.89292907714844
2020-12-22,139.96221923828125
2020-12-23,138.2455596923828
2020-12-24,138.71954345703125
2020-12-28,138.38494873046875
2020-12-29,141.69375610351562
2020-12-30,141.47998046875
2020-12-31,143.2180938720703
2021-01-04,142.35372924804688
2021-01-05,144.81674194335938
2021-01-06,148.94342041015625
2021-01-07,148.06045532226562
2021-01-08,147.7351837158203
2021-01-11,147.7816619873047
2021-01-12,148.5530548095703
2021-01-13,151.45294189453125
2021-01-14,151.14620971679688
2021-01-15,148.82260131835938
2021-01-19,148.64601135253906
2021-01-20,151.9269561767578
2021-01-21,151.46226501464844
2021-01-22,149.64984130859375
2021-01-25,148.06976318359375
2021-01-26,147.056640625
2021-01-27,141.83316040039062
2021-01-28,145.9506072998047
2021-01-29,142.82769775390625
2021-02-01,143.04147338867188
2021-02-02,147.31689453125
2021-02-03,147.3726806640625
2021-02-04,149.38958740234375
2021-02-05,148.60882568359375
2021-02-08,148.53445434570312
2021-02-09,147.92103576660156
2021-02-10,149.02708435058594
2021-02-11,150.76516723632812
2021-02-12,149.99368286132812
2021-02-16,149.05499267578125
2021-02-17,147.39126586914062
2021-02-18,145.7461700439453
2021-02-19,145.6160125732422
2021-02-22,149.02708435058594
2021-02-23,150.4490966796875
2021-02-24,152.14073181152344
2021-02-25,152.89356994628906
2021-02-26,151.5552215576172
2021-03-01,151.87120056152344
2021-03-02,149.8170928955078
2021-03-03,148.47872924804688
2021-03-04,145.2256622314453
2021-03-05,147.31689453125
2021-03-08,145.4580078125
2021-03-09,145.6067352294922
2021-03-10,149.0735321044922
2021-03-11,148.98992919921875
2021-03-12,151.64810180664062
2021-03-15,150.07736206054688
2021-03-16,148.94342041015625
2021-03-17,149.19436645507812
2021-03-18,147.67938232421875
2021-03-19,148.85975646972656
2021-03-22,148.9341583251953
2021-03-23,145.12344360351562
2021-03-24,146.34097290039062
2021-03-25,146.74063110351562
2021-03-26,150.1661834716797
2021-03-29,149.1329803466797
2021-03-30,150.0731201171875
2021-03-31,149.011962890625
2021-04-01,148.93751525878906
2021-04-05,151.4507598876953
2021-04-06,152.20480346679688
2021-04-07,151.49732971191406
2021-04-08,153.16360473632812
2021-04-09,157.7620391845703
2021-04-12,156.69151306152344
2021-04-13,156.8218994140625
2021-04-14,156.67291259765625
2021-04-15,159.88441467285156
2021-04-16,159.99607849121094
2021-04-19,160.60110473632812
2021-04-20,161.79266357421875
