Date,AMGN
2021-03-23,209.45033264160156
2021-03-24,209.81788635253906
2021-03-25,210.48460388183594
2021-03-26,216.13458251953125
2021-03-29,217.9295654296875
2021-03-30,213.47625732421875
2021-03-31,212.67279052734375
2021-04-01,212.98052978515625
2021-04-05,215.4165802001953
2021-04-06,212.92071533203125
2021-04-07,212.08302307128906
2021-04-08,211.0231170654297
2021-04-09,212.79246520996094
2021-04-12,212.78390502929688
2021-04-13,213.64720153808594
2021-04-14,213.3651123046875
2021-04-15,218.0748748779297
2021-04-16,218.57061767578125
2021-04-19,218.79286193847656
2021-04-20,221.50245666503906
2021-04-21,221.19471740722656
2021-04-22,218.00648498535156
2021-04-23,219.69891357421875
2021-04-26,218.40823364257812
2021-04-27,218.0748748779297
2021-04-28,202.33021545410156
2021-04-29,200.62071228027344
2021-04-30,204.8346405029297
2021-05-03,209.74093627929688
2021-05-04,211.43338012695312
2021-05-05,213.13438415527344
2021-05-06,214.8011474609375
2021-05-07,217.28843688964844
2021-05-10,215.92941284179688
2021-05-11,215.65594482421875
2021-05-12,214.39939880371094
2021-05-13,215.45933532714844
2021-05-14,216.3803253173828
2021-05-17,217.24110412597656
2021-05-18,215.93275451660156
2021-05-19,214.01321411132812
2021-05-20,216.85372924804688
2021-05-21,216.06185913085938
2021-05-24,213.25575256347656
2021-05-25,208.30628967285156
2021-05-26,205.33665466308594
2021-05-27,202.54776000976562
2021-05-28,204.81158447265625
2021-06-01,201.05862426757812
2021-06-02,202.4186553955078
2021-06-03,202.91787719726562
2021-06-04,203.87335205078125
2021-06-07,204.16600036621094
2021-06-08,203.84751892089844
2021-06-09,206.17161560058594
2021-06-10,210.57876586914062
2021-06-11,208.96913146972656
2021-06-14,207.60910034179688
2021-06-15,206.4556427001953
2021-06-16,206.2232666015625
2021-06-17,207.2389373779297
2021-06-18,205.4485626220703
2021-06-21,206.79136657714844
2021-06-22,206.50732421875
2021-06-23,205.47438049316406
2021-06-24,207.4025115966797
2021-06-25,208.89161682128906
2021-06-28,209.0293426513672
2021-06-29,208.70228576660156
2021-06-30,209.81268310546875
2021-07-01,212.52410888671875
2021-07-02,214.07345581054688
2021-07-06,209.7266082763672
2021-07-07,209.3564453125
2021-07-08,210.26885986328125
2021-07-09,211.06077575683594
2021-07-12,210.3463134765625
2021-07-13,210.7423095703125
2021-07-14,210.63037109375
2021-07-15,212.2916717529297
2021-07-16,213.43649291992188
2021-07-19,212.37774658203125
2021-07-20,212.51548767089844
2021-07-21,210.75953674316406
2021-07-22,210.6648406982422
2021-07-23,213.22991943359375
2021-07-26,210.95750427246094
2021-07-27,210.61317443847656
2021-07-28,210.24305725097656
2021-07-29,208.70228576660156
2021-07-30,207.91036987304688
2021-08-02,206.40402221679688
2021-08-03,210.0966796875
2021-08-04,196.52236938476562
2021-08-05,201.41156005859375
2021-08-06,198.10621643066406
2021-08-09,196.1608428955078
2021-08-10,196.22109985351562
2021-08-11,196.36746215820312
2021-08-12,196.3846435546875
2021-08-13,197.7016143798828
2021-08-16,200.43397521972656
2021-08-17,200.54673767089844
2021-08-18,196.76480102539062
2021-08-19,194.6396484375
2021-08-20,193.8936767578125
2021-08-23,195.7239227294922
2021-08-24,194.63095092773438
2021-08-25,192.2108612060547
2021-08-26,192.10678100585938
2021-08-27,193.2430877685547
2021-08-30,194.41412353515625
2021-08-31,195.6284942626953
2021-09-01,193.73756408691406
2021-09-02,196.0015106201172
2021-09-03,196.35716247558594
2021-09-07,191.99403381347656
2021-09-08,191.5863494873047
2021-09-09,186.99771118164062
2021-09-10,185.41029357910156
2021-09-13,187.98654174804688
2021-09-14,187.39671325683594
2021-09-15,189.20960998535156
2021-09-16,188.54168701171875
2021-09-17,190.2938995361328
2021-09-20,186.58999633789062
2021-09-21,186.80685424804688
2021-09-22,185.31492614746094
2021-09-23,186.5379638671875
2021-09-24,185.28892517089844
2021-09-27,184.85519409179688
2021-09-28,184.12657165527344
2021-09-29,186.4078826904297
2021-09-30,184.45619201660156
2021-10-01,185.5578155517578
2021-10-04,183.40660095214844
2021-10-05,183.7709197998047
2021-10-06,182.1401824951172
2021-10-07,181.39418029785156
2021-10-08,181.24671936035156
2021-10-11,179.29501342773438
2021-10-12,175.12277221679688
2021-10-13,176.61473083496094
2021-10-14,179.36444091796875
2021-10-15,180.28387451171875
2021-10-18,176.1983642578125
2021-10-19,179.36444091796875
2021-10-20,181.86260986328125
2021-10-21,181.2814178466797
2021-10-22,181.49827575683594
2021-10-25,180.10174560546875
2021-10-26,181.01251220703125
2021-10-27,179.1909637451172
2021-10-28,179.70274353027344
2021-10-29,179.529296875
2021-11-01,181.97535705566406
2021-11-02,185.8527069091797
2021-11-03,189.20960998535156
2021-11-04,186.4338836669922
2021-11-05,185.4276580810547
2021-11-08,183.34591674804688
2021-11-09,183.6407928466797
2021-11-10,184.9419403076172
2021-11-11,183.5106964111328
2021-11-12,183.3632354736328
2021-11-15,181.4126434326172
2021-11-16,179.65447998046875
2021-11-17,180.03062438964844
2021-11-18,178.45616149902344
2021-11-19,180.25804138183594
2021-11-22,177.32781982421875
2021-11-23,178.9022674560547
2021-11-24,178.41241455078125
2021-11-26,175.893310546875
2021-11-29,177.97509765625
2021-11-30,173.96017456054688
2021-12-01,175.6396484375
2021-12-02,175.96327209472656
2021-12-03,177.0741424560547
2021-12-06,182.6284942626953
2021-12-07,184.84149169921875
2021-12-08,186.77456665039062
2021-12-09,185.93487548828125
2021-12-10,184.46533203125
2021-12-13,184.9027099609375
2021-12-14,186.95822143554688
2021-12-15,191.77781677246094
2021-12-16,194.69058227539062
2021-12-17,194.62059020996094
2021-12-20,192.42510986328125
2021-12-21,193.23858642578125
2021-12-22,193.77212524414062
2021-12-23,195.7489776611328
2021-12-27,196.9560546875
2021-12-28,197.48086547851562
2021-12-29,199.08155822753906
2021-12-30,198.0931854248047
2021-12-31,196.7810821533203
2022-01-03,198.28561401367188
2022-01-04,199.29148864746094
2022-01-05,196.92984008789062
2022-01-06,196.9560546875
2022-01-07,198.81040954589844
2022-01-10,201.50450134277344
2022-01-11,203.2626495361328
2022-01-12,202.72030639648438
2022-01-13,201.92433166503906
2022-01-14,205.86924743652344
2022-01-18,204.53097534179688
2022-01-19,202.3179473876953
2022-01-20,200.21868896484375
2022-01-21,199.1865234375
2022-01-24,197.75205993652344
2022-01-25,196.84231567382812
