Date,WRK
2020-06-12,32.02000045776367
2020-06-15,32.02000045776367
2020-06-16,33.2400016784668
2020-06-17,33.2400016784668
2020-06-18,33.56999969482422
2020-06-19,31.920000076293945
2020-06-22,31.920000076293945
2020-06-23,34.38999938964844
2020-06-24,31.549999237060547
2020-06-25,31.549999237060547
2020-06-26,31.549999237060547
2020-06-29,31.549999237060547
2020-06-30,34.150001525878906
2020-07-01,34.150001525878906
2020-07-02,32.54999923706055
2020-07-06,32.36000061035156
2020-07-07,31.309999465942383
2020-07-08,32.02000045776367
2020-07-09,30.06999969482422
2020-07-10,30.06999969482422
2020-07-13,30.06999969482422
2020-07-14,31.219999313354492
2020-07-15,30.600000381469727
2020-07-16,30.600000381469727
2020-07-17,30.600000381469727
2020-07-20,32.0099983215332
2020-07-21,31.280000686645508
2020-07-22,32.060001373291016
2020-07-23,31.049999237060547
2020-07-24,31.049999237060547
2020-07-27,31.049999237060547
2020-07-28,31.049999237060547
2020-07-29,31.049999237060547
2020-07-30,33.220001220703125
2020-07-31,33.220001220703125
2020-08-03,34.380001068115234
2020-08-04,34.380001068115234
2020-08-05,33.970001220703125
2020-08-06,33.970001220703125
2020-08-07,33.970001220703125
2020-08-10,35.56999969482422
2020-08-11,35.040000915527344
2020-08-12,35.5
2020-08-13,35.5
2020-08-14,35.5
2020-08-17,35.45000076293945
2020-08-18,37.0
2020-08-19,37.849998474121094
2020-08-20,35.650001525878906
2020-08-21,36.25
2020-08-24,36.25
2020-08-25,35.470001220703125
2020-08-26,38.040000915527344
2020-08-27,38.040000915527344
2020-08-28,38.040000915527344
2020-08-31,36.41999816894531
2020-09-01,36.41999816894531
2020-09-02,36.41999816894531
2020-09-03,36.41999816894531
2020-09-04,35.119998931884766
2020-09-08,37.029998779296875
2020-09-09,36.150001525878906
2020-09-10,36.150001525878906
2020-09-11,37.959999084472656
2020-09-14,37.0
2020-09-15,38.36000061035156
2020-09-16,39.33000183105469
2020-09-17,38.79999923706055
2020-09-18,38.45000076293945
2020-09-21,38.63999938964844
2020-09-22,37.93000030517578
2020-09-23,37.75
2020-09-24,37.75
2020-09-25,37.75
2020-09-28,39.0
2020-09-29,38.72999954223633
2020-09-30,39.18000030517578
2020-10-01,40.0
2020-10-02,39.93000030517578
2020-10-05,39.93000030517578
2020-10-06,39.93000030517578
2020-10-07,39.93000030517578
2020-10-08,39.849998474121094
2020-10-09,39.95000076293945
2020-10-12,40.83000183105469
2020-10-13,39.70000076293945
2020-10-14,40.38999938964844
2020-10-15,40.38999938964844
2020-10-16,40.38999938964844
2020-10-19,40.38999938964844
2020-10-20,40.38999938964844
2020-10-21,40.38999938964844
2020-10-22,39.650001525878906
2020-10-23,39.650001525878906
2020-10-26,40.56999969482422
2020-10-27,37.790000915527344
2020-10-28,36.7400016784668
2020-10-29,38.540000915527344
2020-10-30,38.540000915527344
2020-11-02,37.9900016784668
2020-11-03,37.9900016784668
2020-11-04,41.04999923706055
2020-11-05,41.45000076293945
2020-11-06,43.18000030517578
2020-11-09,43.18000030517578
2020-11-10,43.18000030517578
2020-11-11,42.4900016784668
2020-11-12,41.869998931884766
2020-11-13,42.900001525878906
2020-11-16,42.34000015258789
2020-11-17,43.13999938964844
2020-11-18,43.13999938964844
2020-11-19,41.650001525878906
2020-11-20,41.84000015258789
2020-11-23,41.84000015258789
2020-11-24,41.54999923706055
2020-11-25,40.75
2020-11-27,40.75
2020-11-30,44.04999923706055
2020-12-01,44.04999923706055
2020-12-02,42.90999984741211
2020-12-03,42.90999984741211
2020-12-04,44.22999954223633
2020-12-07,43.84000015258789
2020-12-08,43.84000015258789
2020-12-09,45.5099983215332
2020-12-10,46.79999923706055
2020-12-11,46.79999923706055
2020-12-14,45.20000076293945
2020-12-15,45.20000076293945
2020-12-16,45.619998931884766
2020-12-17,45.619998931884766
2020-12-18,46.400001525878906
2020-12-21,46.400001525878906
2020-12-22,46.400001525878906
2020-12-23,47.04999923706055
2020-12-24,47.04999923706055
2020-12-28,47.04999923706055
2020-12-29,47.04999923706055
2020-12-30,47.04999923706055
2020-12-31,47.04999923706055
2021-01-04,47.61000061035156
2021-01-05,47.61000061035156
2021-01-06,47.61000061035156
2021-01-07,47.61000061035156
2021-01-08,49.209999084472656
2021-01-11,47.900001525878906
2021-01-12,47.900001525878906
2021-01-13,47.900001525878906
2021-01-14,49.84000015258789
2021-01-15,47.689998626708984
2021-01-19,47.689998626708984
2021-01-20,47.689998626708984
2021-01-21,47.689998626708984
2021-01-22,47.689998626708984
2021-01-25,47.689998626708984
2021-01-26,47.689998626708984
2021-01-27,47.689998626708984
2021-01-28,47.689998626708984
2021-01-29,49.0099983215332
2021-02-01,46.58000183105469
2021-02-02,46.58000183105469
2021-02-03,46.58000183105469
2021-02-04,50.599998474121094
2021-02-05,50.599998474121094
2021-02-08,50.599998474121094
2021-02-09,50.599998474121094
2021-02-10,50.599998474121094
2021-02-11,50.400001525878906
2021-02-12,51.540000915527344
2021-02-16,51.540000915527344
2021-02-17,49.900001525878906
2021-02-18,49.900001525878906
2021-02-19,49.900001525878906
2021-02-22,49.900001525878906
2021-02-23,48.13999938964844
2021-02-24,48.13999938964844
2021-02-25,48.13999938964844
2021-02-26,48.13999938964844
2021-03-01,48.13999938964844
2021-03-02,48.13999938964844
2021-03-03,48.13999938964844
2021-03-04,49.029998779296875
2021-03-05,49.029998779296875
2021-03-08,46.060001373291016
2021-03-09,46.060001373291016
2021-03-10,46.060001373291016
2021-03-11,46.060001373291016
2021-03-12,49.060001373291016
2021-03-15,46.900001525878906
2021-03-16,46.900001525878906
2021-03-17,46.900001525878906
2021-03-18,46.900001525878906
2021-03-19,46.900001525878906
2021-03-22,46.900001525878906
2021-03-23,46.900001525878906
2021-03-24,46.900001525878906
2021-03-25,46.900001525878906
2021-03-26,46.900001525878906
2021-03-29,46.900001525878906
2021-03-30,46.900001525878906
2021-03-31,45.849998474121094
2021-04-01,45.849998474121094
2021-04-05,45.849998474121094
2021-04-06,45.849998474121094
2021-04-07,50.59000015258789
2021-04-08,48.95000076293945
2021-04-09,50.02000045776367
2021-04-12,50.02000045776367
2021-04-13,49.849998474121094
2021-04-14,47.66999816894531
2021-04-15,50.220001220703125
2021-04-16,50.63999938964844
2021-04-19,50.63999938964844
2021-04-20,50.41999816894531
2021-04-21,49.97999954223633
2021-04-22,49.97999954223633
2021-04-23,49.97999954223633
2021-04-26,49.97999954223633
2021-04-27,48.0
2021-04-28,49.11000061035156
2021-04-29,49.11000061035156
2021-04-30,49.11000061035156
2021-05-03,49.11000061035156
2021-05-04,48.47999954223633
2021-05-05,52.380001068115234
2021-05-06,53.29999923706055
2021-05-07,53.29999923706055
2021-05-10,53.29999923706055
2021-05-11,53.29999923706055
2021-05-12,55.31999969482422
2021-05-13,55.31999969482422
2021-05-14,55.31999969482422
2021-05-17,52.95000076293945
2021-05-18,52.18000030517578
2021-05-19,52.18000030517578
2021-05-20,52.790000915527344
2021-05-21,56.59000015258789
2021-05-24,50.900001525878906
2021-05-25,50.900001525878906
2021-05-26,55.720001220703125
2021-05-27,53.650001525878906
2021-05-28,55.619998931884766
2021-06-01,52.380001068115234
2021-06-02,52.93000030517578
2021-06-03,52.93000030517578
2021-06-04,52.93000030517578
2021-06-07,52.93000030517578
2021-06-08,52.93000030517578
2021-06-09,52.93000030517578
2021-06-10,55.72999954223633
2021-06-11,53.04999923706055
2021-06-14,53.04999923706055
2021-06-15,53.04999923706055
2021-06-16,53.04999923706055
2021-06-17,53.04999923706055
2021-06-18,53.04999923706055
2021-06-21,52.06999969482422
2021-06-22,52.06999969482422
2021-06-23,52.06999969482422
2021-06-24,52.06999969482422
2021-06-25,56.7400016784668
2021-06-28,53.540000915527344
2021-06-29,53.540000915527344
2021-06-30,53.540000915527344
2021-07-01,56.56999969482422
2021-07-02,56.56999969482422
2021-07-06,56.56999969482422
2021-07-07,56.56999969482422
2021-07-08,56.56999969482422
2021-07-09,52.880001068115234
2021-07-12,56.47999954223633
2021-07-13,56.45000076293945
2021-07-14,56.45000076293945
2021-07-15,56.45000076293945
2021-07-16,56.45000076293945
2021-07-19,56.45000076293945
2021-07-20,56.45000076293945
2021-07-21,51.97999954223633
2021-07-22,55.25
2021-07-23,56.869998931884766
2021-07-26,57.650001525878906
2021-07-27,53.97999954223633
2021-07-28,53.97999954223633
2021-07-29,53.97999954223633
2021-07-30,53.97999954223633
2021-08-02,54.58000183105469
2021-08-03,54.58000183105469
2021-08-04,54.58000183105469
2021-08-05,54.58000183105469
2021-08-06,54.90999984741211
2021-08-09,54.90999984741211
2021-08-10,54.75
2021-08-11,55.43000030517578
2021-08-12,55.43000030517578
2021-08-13,58.77000045776367
2021-08-16,58.77000045776367
2021-08-17,57.95000076293945
2021-08-18,60.06999969482422
2021-08-19,60.06999969482422
2021-08-20,60.06999969482422
2021-08-23,60.06999969482422
2021-08-24,60.06999969482422
2021-08-25,56.93000030517578
2021-08-26,56.93000030517578
2021-08-27,56.93000030517578
2021-08-30,56.93000030517578
2021-08-31,56.779998779296875
2021-09-01,56.040000915527344
2021-09-02,56.34000015258789
2021-09-03,56.34000015258789
2021-09-07,56.34000015258789
2021-09-08,56.34000015258789
2021-09-09,56.34000015258789
2021-09-10,56.34000015258789
2021-09-13,55.349998474121094
2021-09-14,55.349998474121094
2021-09-15,55.349998474121094
2021-09-16,58.58000183105469
2021-09-17,56.709999084472656
2021-09-20,56.709999084472656
2021-09-21,56.709999084472656
2021-09-22,56.709999084472656
2021-09-23,56.709999084472656
2021-09-24,56.709999084472656
2021-09-27,55.58000183105469
2021-09-28,51.11000061035156
2021-09-29,51.11000061035156
2021-09-30,51.11000061035156
2021-10-01,53.459999084472656
2021-10-04,53.95000076293945
2021-10-05,53.95000076293945
2021-10-06,53.95000076293945
2021-10-07,54.91999816894531
2021-10-08,54.91999816894531
2021-10-11,54.91999816894531
2021-10-12,54.91999816894531
2021-10-13,54.91999816894531
2021-10-14,54.91999816894531
2021-10-15,54.91999816894531
2021-10-18,50.33000183105469
2021-10-19,50.70000076293945
2021-10-20,50.70000076293945
2021-10-21,48.72999954223633
2021-10-22,48.72999954223633
2021-10-25,49.529998779296875
2021-10-26,49.529998779296875
2021-10-27,51.72999954223633
2021-10-28,51.72999954223633
