Date,FANG
2021-10-13,108.19000244140625
2021-10-14,108.83000183105469
2021-10-15,108.27999877929688
2021-10-18,109.26000213623047
2021-10-19,110.94000244140625
2021-10-20,111.1500015258789
2021-10-21,108.93000030517578
2021-10-22,109.33000183105469
2021-10-25,109.41000366210938
2021-10-26,111.69000244140625
2021-10-27,107.58000183105469
2021-10-28,109.01000213623047
2021-10-29,107.19000244140625
2021-11-01,111.61000061035156
2021-11-02,114.44999694824219
2021-11-03,111.80999755859375
2021-11-04,112.76000213623047
2021-11-05,113.79000091552734
2021-11-08,115.70999908447266
2021-11-09,112.98999786376953
2021-11-10,107.16000366210938
2021-11-11,108.7699966430664
2021-11-12,109.94999694824219
2021-11-15,111.16999816894531
2021-11-16,110.18000030517578
2021-11-17,107.23999786376953
2021-11-18,107.95999908447266
2021-11-19,102.16999816894531
2021-11-22,105.47000122070312
2021-11-23,110.19000244140625
2021-11-24,114.19999694824219
2021-11-26,107.4800033569336
2021-11-29,109.93000030517578
2021-11-30,106.7300033569336
2021-12-01,103.0
2021-12-02,106.43000030517578
2021-12-03,106.0
2021-12-06,108.2300033569336
2021-12-07,115.58999633789062
2021-12-08,113.62999725341797
2021-12-09,110.33000183105469
2021-12-10,111.18000030517578
2021-12-13,106.61000061035156
2021-12-14,104.06999969482422
2021-12-15,103.75
2021-12-16,105.30000305175781
2021-12-17,102.43000030517578
2021-12-20,99.12000274658203
2021-12-21,104.9000015258789
2021-12-22,105.69000244140625
2021-12-23,105.94000244140625
2021-12-27,111.13999938964844
2021-12-28,110.16000366210938
2021-12-29,108.70999908447266
2021-12-30,107.30999755859375
2021-12-31,107.8499984741211
2022-01-03,111.83999633789062
2022-01-04,119.19999694824219
2022-01-05,118.11000061035156
2022-01-06,123.6500015258789
2022-01-07,121.5199966430664
2022-01-10,121.3499984741211
2022-01-11,124.36000061035156
2022-01-12,124.56999969482422
2022-01-13,124.08000183105469
2022-01-14,129.2100067138672
2022-01-18,125.94000244140625
2022-01-19,125.70999908447266
2022-01-20,121.91000366210938
2022-01-21,117.98999786376953
2022-01-24,119.41999816894531
2022-01-25,126.9800033569336
2022-01-26,127.4000015258789
2022-01-27,128.63999938964844
2022-01-28,128.72000122070312
2022-01-31,126.16000366210938
2022-02-01,130.2100067138672
2022-02-02,130.97000122070312
2022-02-03,129.38999938964844
2022-02-04,132.05999755859375
2022-02-07,130.17999267578125
2022-02-08,124.37000274658203
2022-02-09,128.8800048828125
2022-02-10,130.4199981689453
2022-02-11,135.57000732421875
2022-02-14,130.47000122070312
2022-02-15,127.87999725341797
2022-02-16,129.82000732421875
2022-02-17,129.69000244140625
2022-02-18,131.47000122070312
2022-02-22,128.02999877929688
2022-02-23,129.55999755859375
2022-02-24,127.88999938964844
2022-02-25,133.27000427246094
2022-02-28,138.10000610351562
2022-03-01,136.8300018310547
2022-03-02,136.6699981689453
2022-03-03,134.1199951171875
2022-03-04,137.8000030517578
2022-03-07,134.44000244140625
2022-03-08,134.44000244140625
2022-03-09,130.0500030517578
2022-03-10,134.07000732421875
2022-03-11,129.6699981689453
2022-03-14,126.19000244140625
2022-03-15,124.55999755859375
2022-03-16,125.62999725341797
2022-03-17,133.8800048828125
2022-03-18,131.4499969482422
2022-03-21,139.8800048828125
2022-03-22,137.35000610351562
2022-03-23,142.63999938964844
2022-03-24,143.19000244140625
