Date,HRL
2019-03-07,35.23122787475586
2019-03-08,34.866268157958984
2019-03-11,34.833831787109375
2019-03-12,34.3958625793457
2019-03-13,34.70405960083008
2019-03-14,34.631072998046875
2019-03-15,34.51752471923828
2019-03-18,34.5094108581543
2019-03-19,34.48508071899414
2019-03-20,34.30664825439453
2019-03-21,34.96358871459961
2019-03-22,35.352882385253906
2019-03-25,35.7421760559082
2019-03-26,35.99360275268555
2019-03-27,35.64485549926758
2019-03-28,36.01792907714844
2019-03-29,36.30178451538086
2019-04-01,35.506996154785156
2019-04-02,34.93925857543945
2019-04-03,34.00658416748047
2019-04-04,33.72270584106445
2019-04-05,34.00658416748047
2019-04-08,34.3228645324707
2019-04-09,33.86058044433594
2019-04-10,33.86058044433594
2019-04-11,33.70649719238281
2019-04-12,33.54345703125
2019-04-15,33.50270462036133
2019-04-16,33.24184799194336
