Date,GWW
2016-01-25,157.96865844726562
2016-01-26,158.36880493164062
2016-01-27,157.61956787109375
2016-01-28,163.63079833984375
2016-01-29,167.4708251953125
2016-02-01,168.33078002929688
2016-02-02,164.26931762695312
2016-02-03,168.28819274902344
2016-02-04,178.56637573242188
2016-02-05,178.42076110839844
2016-02-08,180.14239501953125
2016-02-09,179.68838500976562
2016-02-10,174.79766845703125
2016-02-11,175.0460968017578
2016-02-12,180.80189514160156
2016-02-16,183.2686767578125
2016-02-17,185.3157501220703
2016-02-18,184.87889099121094
2016-02-19,186.09515380859375
2016-02-22,188.88735961914062
2016-02-23,186.63478088378906
2016-02-24,184.98162841796875
2016-02-25,186.29214477539062
2016-02-26,186.67758178710938
2016-02-29,185.7782440185547
2016-03-01,191.58541870117188
2016-03-02,188.9558868408203
2016-03-03,189.89808654785156
2016-03-04,190.1122283935547
2016-03-07,192.10792541503906
2016-03-08,192.5361328125
2016-03-09,187.5255126953125
2016-03-10,186.66897583007812
2016-03-11,186.09515380859375
2016-03-14,186.232177734375
2016-03-15,186.65185546875
2016-03-16,188.9816436767578
2016-03-17,194.08644104003906
2016-03-18,193.22137451171875
2016-03-21,194.814453125
2016-03-22,195.68812561035156
2016-03-23,196.236328125
2016-03-24,196.2705078125
2016-03-28,195.45684814453125
2016-03-29,197.52110290527344
2016-03-30,199.99642944335938
2016-03-31,199.93641662597656
2016-04-01,200.7501220703125
2016-04-04,198.0778045654297
2016-04-05,200.1249542236328
2016-04-06,199.43106079101562
2016-04-07,196.97291564941406
2016-04-08,197.54678344726562
2016-04-11,199.06275939941406
2016-04-12,196.69020080566406
2016-04-13,200.2362060546875
2016-04-14,200.8271942138672
2016-04-15,201.32398986816406
2016-04-18,198.70309448242188
2016-04-19,197.2213134765625
2016-04-20,195.76522827148438
2016-04-21,195.19129943847656
2016-04-22,196.25343322753906
2016-04-25,196.3048553466797
2016-04-26,200.69876098632812
2016-04-27,204.47596740722656
2016-04-28,202.10345458984375
2016-04-29,200.87002563476562
2016-05-02,200.81016540527344
2016-05-03,199.41390991210938
2016-05-04,196.21914672851562
2016-05-05,199.99937438964844
2016-05-06,200.18881225585938
2016-05-09,198.55274963378906
2016-05-10,199.9046630859375
2016-05-11,198.9833221435547
2016-05-12,196.12448120117188
2016-05-13,194.953369140625
2016-05-16,197.0630645751953
2016-05-17,194.4969482421875
2016-05-18,193.76498413085938
2016-05-19,190.94923400878906
2016-05-20,191.6725311279297
2016-05-23,192.08590698242188
2016-05-24,194.8328094482422
2016-05-25,194.9016571044922
2016-05-26,195.91778564453125
2016-05-27,194.5055694580078
2016-05-31,196.63255310058594
2016-06-01,196.47747802734375
2016-06-02,197.82080078125
2016-06-03,196.1502685546875
2016-06-06,196.84779357910156
2016-06-07,197.01141357421875
2016-06-08,198.57861328125
2016-06-09,195.61639404296875
2016-06-10,191.56924438476562
2016-06-13,187.24647521972656
2016-06-14,189.40786743164062
2016-06-15,189.27005004882812
2016-06-16,190.6478271484375
2016-06-17,190.759765625
2016-06-20,191.87924194335938
2016-06-21,191.93087768554688
2016-06-22,192.89529418945312
2016-06-23,194.5830535888672
2016-06-24,187.17759704589844
2016-06-27,186.17874145507812
2016-06-28,187.17759704589844
2016-06-29,188.66729736328125
2016-06-30,195.68527221679688
2016-07-01,197.82080078125
2016-07-05,194.41944885253906
2016-07-06,192.45616149902344
2016-07-07,194.12672424316406
2016-07-08,198.4580535888672
2016-07-11,199.39662170410156
2016-07-12,198.43222045898438
2016-07-13,198.54415893554688
2016-07-14,199.4310760498047
2016-07-15,199.18136596679688
2016-07-18,197.0630645751953
2016-07-19,187.5306854248047
2016-07-20,186.9020233154297
2016-07-21,185.36927795410156
2016-07-22,187.58236694335938
2016-07-25,187.97837829589844
2016-07-26,188.9859161376953
2016-07-27,188.8480987548828
2016-07-28,189.63172912597656
2016-07-29,188.45196533203125
2016-08-01,187.88369750976562
2016-08-02,186.43707275390625
2016-08-03,187.160400390625
2016-08-04,189.09144592285156
2016-08-05,191.38624572753906
2016-08-08,191.10055541992188
2016-08-09,190.1392364501953
2016-08-10,190.33843994140625
2016-08-11,198.63436889648438
2016-08-12,198.27935791015625
2016-08-15,200.028564453125
2016-08-16,200.03726196289062
2016-08-17,199.93331909179688
2016-08-18,200.31436157226562
2016-08-19,200.3663330078125
2016-08-22,199.82937622070312
2016-08-23,199.8640899658203
2016-08-24,200.07186889648438
2016-08-25,199.97665405273438
2016-08-26,201.4747314453125
2016-08-29,203.2672882080078
2016-08-30,203.0594482421875
2016-08-31,199.74282836914062
2016-09-01,197.97625732421875
2016-09-02,199.35311889648438
2016-09-06,199.52633666992188
2016-09-07,197.13624572753906
2016-09-08,198.72091674804688
2016-09-09,192.6332550048828
2016-09-12,194.1920166015625
2016-09-13,192.3128662109375
2016-09-14,193.96682739257812
2016-09-15,197.38739013671875
2016-09-16,188.97891235351562
2016-09-19,191.0052490234375
2016-09-20,187.5587158203125
2016-09-21,189.14341735839844
2016-09-22,190.94464111328125
2016-09-23,187.54139709472656
2016-09-26,187.4980926513672
2016-09-27,188.8143768310547
2016-09-28,189.87953186035156
2016-09-29,190.78878784179688
2016-09-30,194.70289611816406
2016-10-03,195.9672393798828
2016-10-04,192.51202392578125
2016-10-05,194.9367218017578
2016-10-06,197.51727294921875
2016-10-07,194.33055114746094
2016-10-10,193.45591735839844
2016-10-11,187.54139709472656
2016-10-12,188.8316650390625
2016-10-13,185.0734405517578
2016-10-14,185.49774169921875
2016-10-17,185.81814575195312
2016-10-18,178.26693725585938
2016-10-19,177.5222625732422
2016-10-20,177.92056274414062
2016-10-21,176.4484100341797
2016-10-24,177.34036254882812
2016-10-25,175.85952758789062
2016-10-26,179.7477569580078
2016-10-27,178.74322509765625
2016-10-28,180.38858032226562
2016-10-31,180.22398376464844
2016-11-01,177.35769653320312
2016-11-02,176.26658630371094
2016-11-03,176.7082061767578
2016-11-04,177.73875427246094
2016-11-07,181.76536560058594
2016-11-08,183.19424438476562
2016-11-09,191.84317016601562
2016-11-10,197.9313507080078
2016-11-11,197.34776306152344
2016-11-14,194.55194091796875
2016-11-15,195.00486755371094
2016-11-16,195.71035766601562
2016-11-17,191.75608825683594
2016-11-18,189.54379272460938
2016-11-21,193.4893341064453
2016-11-22,196.02386474609375
2016-11-23,195.64064025878906
2016-11-25,196.64227294921875
2016-11-28,194.74354553222656
2016-11-29,197.14749145507812
2016-11-30,200.822998046875
2016-12-01,207.27700805664062
2016-12-02,206.0227813720703
2016-12-05,204.94277954101562
2016-12-06,205.82247924804688
2016-12-07,206.5105438232422
2016-12-08,208.15670776367188
2016-12-09,208.7054443359375
2016-12-12,206.3450469970703
2016-12-13,206.98086547851562
2016-12-14,204.71630859375
2016-12-15,204.23731994628906
2016-12-16,204.35919189453125
2016-12-19,206.36245727539062
2016-12-20,208.08702087402344
2016-12-21,207.5469970703125
2016-12-22,207.4599609375
2016-12-23,206.47569274902344
2016-12-27,207.32054138183594
2016-12-28,203.7408447265625
2016-12-29,203.40982055664062
2016-12-30,202.28631591796875
2017-01-03,204.2024383544922
2017-01-04,205.83995056152344
2017-01-05,202.2949981689453
2017-01-06,201.633056640625
2017-01-09,200.63143920898438
2017-01-10,200.9536895751953
2017-01-11,205.50892639160156
2017-01-12,205.71792602539062
2017-01-13,206.44088745117188
2017-01-17,209.62867736816406
2017-01-18,213.0516815185547
2017-01-19,212.66839599609375
2017-01-20,214.67166137695312
2017-01-23,214.11422729492188
2017-01-24,216.95364379882812
2017-01-25,220.45504760742188
2017-01-26,223.268310546875
2017-01-27,223.3118896484375
2017-01-30,221.8050537109375
2017-01-31,219.9846649169922
2017-02-01,220.95147705078125
2017-02-02,219.5492401123047
2017-02-03,219.13983154296875
2017-02-06,220.7511749267578
2017-02-07,220.69886779785156
2017-02-08,221.5960235595703
2017-02-09,221.42095947265625
2017-02-10,223.22384643554688
2017-02-13,222.59365844726562
2017-02-14,222.0773468017578
2017-02-15,221.5697479248047
2017-02-16,222.99630737304688
2017-02-17,223.13633728027344
2017-02-21,225.9368896484375
2017-02-22,225.29803466796875
2017-02-23,218.74293518066406
2017-02-24,219.00547790527344
2017-02-27,219.20675659179688
2017-02-28,217.01002502441406
2017-03-01,220.64207458496094
2017-03-02,217.2288360595703
2017-03-03,218.681640625
2017-03-06,220.81710815429688
2017-03-07,219.31173706054688
2017-03-08,218.92669677734375
2017-03-09,213.56187438964844
2017-03-10,214.55955505371094
2017-03-13,215.6009979248047
2017-03-14,214.00819396972656
2017-03-15,216.55494689941406
2017-03-16,214.48953247070312
2017-03-17,213.5181121826172
2017-03-20,211.81146240234375
2017-03-21,210.0961151123047
2017-03-22,210.0436248779297
2017-03-23,210.594970703125
2017-03-24,209.63230895996094
2017-03-27,207.74185180664062
2017-03-28,209.33470153808594
2017-03-29,208.07447814941406
2017-03-30,204.66993713378906
2017-03-31,203.707275390625
2017-04-03,202.3419952392578
2017-04-04,201.99195861816406
2017-04-05,202.8058624267578
2017-04-06,201.12545776367188
2017-04-07,200.6528778076172
2017-04-10,200.7404327392578
2017-04-11,200.8542022705078
2017-04-12,195.78695678710938
2017-04-13,193.85275268554688
2017-04-17,195.13922119140625
2017-04-18,172.90965270996094
2017-04-19,170.9667510986328
2017-04-20,171.50059509277344
2017-04-21,170.79171752929688
2017-04-24,167.94737243652344
2017-04-25,169.2251434326172
2017-04-26,169.93402099609375
2017-04-27,169.05886840820312
2017-04-28,168.64755249023438
2017-05-01,165.7068634033203
2017-05-02,166.8358612060547
2017-05-03,168.05235290527344
2017-05-04,165.23300170898438
2017-05-05,166.7220001220703
2017-05-08,166.5017547607422
2017-05-09,165.43563842773438
2017-05-10,165.5149383544922
2017-05-11,165.36517333984375
2017-05-12,162.6603240966797
2017-05-15,159.80572509765625
2017-05-16,157.796875
2017-05-17,153.98194885253906
2017-05-18,152.68678283691406
2017-05-19,154.05245971679688
2017-05-22,157.09202575683594
2017-05-23,155.61192321777344
2017-05-24,156.2198028564453
2017-05-25,155.3916015625
2017-05-26,152.93344116210938
2017-05-30,151.51504516601562
2017-05-31,151.78810119628906
2017-06-01,152.8013153076172
2017-06-02,152.17581176757812
2017-06-05,153.26828002929688
2017-06-06,149.67361450195312
2017-06-07,149.3475799560547
2017-06-08,150.30792236328125
2017-06-09,155.35638427734375
2017-06-12,158.17572021484375
2017-06-13,156.89822387695312
2017-06-14,155.9642791748047
2017-06-15,155.7352752685547
2017-06-16,158.87179565429688
2017-06-19,158.14932250976562
2017-06-20,153.88502502441406
2017-06-21,153.02157592773438
2017-06-22,152.22865295410156
2017-06-23,155.40042114257812
2017-06-26,156.66915893554688
2017-06-27,154.2550811767578
2017-06-28,155.91146850585938
2017-06-29,157.6735382080078
2017-06-30,159.05682373046875
2017-07-03,163.12728881835938
2017-07-05,162.27261352539062
2017-07-06,159.57662963867188
2017-07-07,157.9378662109375
2017-07-10,156.889404296875
2017-07-11,155.5325927734375
2017-07-12,148.73085021972656
2017-07-13,149.779296875
2017-07-14,151.44447326660156
2017-07-17,151.72640991210938
2017-07-18,153.7263641357422
2017-07-19,142.89830017089844
2017-07-20,146.2198028564453
2017-07-21,145.32110595703125
2017-07-24,147.0303955078125
2017-07-25,148.95114135742188
2017-07-26,146.41366577148438
2017-07-27,147.55023193359375
2017-07-28,145.5767059326172
2017-07-31,146.90708923339844
2017-08-01,149.5325927734375
2017-08-02,149.79693603515625
2017-08-03,149.31236267089844
2017-08-04,150.08770751953125
2017-08-07,147.47976684570312
2017-08-08,145.01283264160156
2017-08-09,146.34317016601562
2017-08-10,145.18893432617188
2017-08-11,145.45529174804688
2017-08-14,148.26992797851562
2017-08-15,146.5740203857422
2017-08-16,146.5740203857422
2017-08-17,146.1478729248047
2017-08-18,143.2977294921875
2017-08-21,140.65182495117188
2017-08-22,145.98805236816406
2017-08-23,143.43087768554688
2017-08-24,140.58071899414062
2017-08-25,141.8770294189453
2017-08-28,138.73394775390625
2017-08-29,139.54193115234375
2017-08-30,141.74391174316406
2017-08-31,144.3454132080078
2017-09-01,145.42868041992188
2017-09-05,143.2710723876953
2017-09-06,145.5618438720703
2017-09-07,144.35427856445312
2017-09-08,146.4763946533203
2017-09-11,146.1389923095703
2017-09-12,147.64837646484375
2017-09-13,149.61952209472656
2017-09-14,150.3120880126953
2017-09-15,150.0102081298828
2017-09-18,151.84814453125
2017-09-19,151.50186157226562
2017-09-20,155.54180908203125
2017-09-21,155.90586853027344
2017-09-22,156.81149291992188
2017-09-25,158.7471160888672
2017-09-26,160.70050048828125
2017-09-27,160.58506774902344
2017-09-28,159.8925323486328
2017-09-29,159.5994415283203
2017-10-02,161.7926483154297
2017-10-03,161.9169158935547
2017-10-04,160.62059020996094
2017-10-05,161.81927490234375
2017-10-06,159.88363647460938
2017-10-09,157.69052124023438
2017-10-10,154.4142303466797
2017-10-11,153.16226196289062
2017-10-12,157.64610290527344
2017-10-13,160.75376892089844
2017-10-16,161.9169158935547
2017-10-17,182.3917999267578
2017-10-18,185.4017791748047
2017-10-19,181.70809936523438
2017-10-20,184.51390075683594
2017-10-23,186.01443481445312
2017-10-24,176.1143798828125
2017-10-25,175.03114318847656
2017-10-26,178.6271209716797
2017-10-27,177.3663330078125
2017-10-30,177.03781127929688
2017-10-31,175.53721618652344
2017-11-01,173.65489196777344
2017-11-02,176.7181396484375
2017-11-03,177.5883026123047
2017-11-06,180.7581024169922
2017-11-07,182.17874145507812
2017-11-08,184.7980194091797
2017-11-09,182.96900939941406
2017-11-10,181.7985382080078
2017-11-13,174.9279327392578
2017-11-14,174.74029541015625
2017-11-15,174.87428283691406
2017-11-16,177.3491668701172
2017-11-17,176.7416229248047
2017-11-20,178.3498077392578
2017-11-21,178.3588104248047
2017-11-22,179.0467529296875
2017-11-24,178.82334899902344
2017-11-27,181.45899963378906
2017-11-28,189.02651977539062
2017-11-29,193.67245483398438
2017-11-30,197.72866821289062
2017-12-01,194.9768524169922
2017-12-04,203.25912475585938
2017-12-05,202.55332946777344
2017-12-06,197.83587646484375
2017-12-07,198.58639526367188
2017-12-08,200.0516815185547
2017-12-11,199.72105407714844
2017-12-12,198.69357299804688
2017-12-13,200.4000701904297
2017-12-14,198.94378662109375
2017-12-15,205.46595764160156
2017-12-18,205.42124938964844
2017-12-19,204.2329559326172
2017-12-20,206.33261108398438
2017-12-21,209.97784423828125
2017-12-22,209.81698608398438
2017-12-26,210.86231994628906
2017-12-27,211.74684143066406
2017-12-28,212.6045684814453
2017-12-29,211.0767822265625
2018-01-02,210.5943145751953
2018-01-03,209.27203369140625
2018-01-04,210.9070281982422
2018-01-05,212.86367797851562
2018-01-08,212.86367797851562
2018-01-09,212.00595092773438
2018-01-10,207.0562744140625
2018-01-11,212.39013671875
2018-01-12,210.55850219726562
2018-01-16,207.1099090576172
2018-01-17,201.2310333251953
2018-01-18,203.28591918945312
2018-01-19,205.53741455078125
2018-01-22,205.3676300048828
2018-01-23,205.00132751464844
2018-01-24,242.9906463623047
2018-01-25,255.91883850097656
2018-01-26,254.8646697998047
2018-01-29,245.23326110839844
2018-01-30,246.0998992919922
2018-01-31,240.9268341064453
2018-02-01,237.77293395996094
2018-02-02,232.01918029785156
2018-02-05,227.03372192382812
2018-02-06,231.41163635253906
2018-02-07,232.19789123535156
2018-02-08,231.04530334472656
2018-02-09,240.04220581054688
2018-02-12,241.91879272460938
2018-02-13,243.66055297851562
2018-02-14,237.7076416015625
2018-02-15,242.03549194335938
2018-02-16,239.44956970214844
2018-02-20,236.69302368164062
2018-02-21,235.05889892578125
2018-02-22,236.6841278076172
2018-02-23,239.00961303710938
2018-02-26,243.16688537597656
2018-02-27,237.74356079101562
2018-02-28,234.8434295654297
2018-03-01,229.5997314453125
2018-03-02,229.23159790039062
2018-03-05,233.29904174804688
2018-03-06,240.41925048828125
2018-03-07,243.56192016601562
2018-03-08,246.65069580078125
2018-03-09,251.79563903808594
2018-03-12,251.1759796142578
2018-03-13,248.40159606933594
2018-03-14,251.59811401367188
2018-03-15,252.5587921142578
2018-03-16,259.2660217285156
2018-03-19,257.1380310058594
2018-03-20,256.5364685058594
2018-03-21,256.3208923339844
2018-03-22,251.56216430664062
2018-03-23,242.4755096435547
2018-03-26,248.38360595703125
2018-03-27,245.15115356445312
2018-03-28,249.1467742919922
2018-03-29,253.4476318359375
2018-04-02,248.3926239013672
2018-04-03,254.88430786132812
2018-04-04,258.9966735839844
2018-04-05,263.7734069824219
2018-04-06,257.3984375
2018-04-09,257.3625183105469
2018-04-10,262.1842956542969
2018-04-11,250.66416931152344
2018-04-12,254.9111785888672
2018-04-13,250.16143798828125
2018-04-16,255.1087646484375
2018-04-17,254.59706115722656
2018-04-18,255.62059020996094
2018-04-19,269.259521484375
2018-04-20,258.9517822265625
2018-04-23,256.8687438964844
2018-04-24,251.0144500732422
2018-04-25,248.94924926757812
2018-04-26,248.61712646484375
2018-04-27,254.88430786132812
2018-04-30,252.62164306640625
2018-05-01,253.15145874023438
2018-05-02,252.21759033203125
2018-05-03,251.265869140625
2018-05-04,257.48822021484375
2018-05-07,259.82269287109375
2018-05-08,260.4512939453125
2018-05-09,265.6230773925781
2018-05-10,269.5199279785156
2018-05-11,267.030517578125
2018-05-14,266.72381591796875
2018-05-15,271.3600769042969
2018-05-16,276.3388366699219
2018-05-17,276.72674560546875
2018-05-18,277.4573059082031
2018-05-21,283.13079833984375
2018-05-22,275.9059753417969
2018-05-23,275.3016662597656
2018-05-24,280.451904296875
2018-05-25,279.4507141113281
2018-05-29,273.2271423339844
2018-05-30,277.3221130371094
2018-05-31,278.7021484375
2018-06-01,279.342529296875
2018-06-04,281.4441833496094
2018-06-05,283.73516845703125
2018-06-06,280.2805480957031
2018-06-07,281.74176025390625
2018-06-08,283.7531433105469
2018-06-11,285.1783447265625
2018-06-12,287.5234375
2018-06-13,284.7543029785156
2018-06-14,286.2785949707031
2018-06-15,288.29010009765625
2018-06-18,285.1241760253906
2018-06-19,281.5163269042969
2018-06-20,285.8638000488281
2018-06-21,282.4812927246094
2018-06-22,281.5072021484375
2018-06-25,275.65338134765625
2018-06-26,276.4381103515625
2018-06-27,275.4459533691406
2018-06-28,277.4122619628906
2018-06-29,278.1699523925781
2018-07-02,276.27581787109375
2018-07-03,268.5729064941406
2018-07-05,268.69012451171875
2018-07-06,269.6282043457031
2018-07-09,275.6443786621094
2018-07-10,275.3557434082031
2018-07-11,280.00091552734375
2018-07-12,278.9005126953125
2018-07-13,280.0459899902344
2018-07-16,273.2271423339844
2018-07-17,275.0671081542969
2018-07-18,305.76141357421875
2018-07-19,307.98028564453125
2018-07-20,306.8978576660156
2018-07-23,309.0445861816406
2018-07-24,304.101806640625
2018-07-25,309.5496826171875
2018-07-26,307.1595153808594
2018-07-27,306.068115234375
2018-07-30,303.4884338378906
2018-07-31,312.5893859863281
2018-08-01,308.44927978515625
2018-08-02,307.58343505859375
2018-08-03,305.7704772949219
2018-08-06,311.00189208984375
2018-08-07,315.0336608886719
2018-08-08,317.9831848144531
2018-08-09,317.18951416015625
2018-08-10,318.0950012207031
2018-08-13,319.77911376953125
2018-08-14,327.24029541015625
2018-08-15,324.0620422363281
2018-08-16,325.9273681640625
2018-08-17,323.917236328125
2018-08-20,331.8945617675781
2018-08-21,334.25775146484375
2018-08-22,332.85430908203125
2018-08-23,332.7728271484375
2018-08-24,330.6358337402344
2018-08-27,329.4949035644531
2018-08-28,326.6517333984375
2018-08-29,328.04620361328125
2018-08-30,320.9110107421875
2018-08-31,320.6031494140625
2018-09-04,322.2329406738281
2018-09-05,322.0066223144531
2018-09-06,319.7611083984375
2018-09-07,316.27490234375
2018-09-10,318.90081787109375
2018-09-11,325.4112243652344
2018-09-12,320.5940856933594
2018-09-13,320.57598876953125
2018-09-14,321.99755859375
2018-09-17,318.3937683105469
2018-09-18,320.2409973144531
2018-09-19,318.0950012207031
2018-09-20,321.4632263183594
2018-09-21,322.4322204589844
2018-09-24,319.24493408203125
2018-09-25,321.4180603027344
2018-09-26,322.712890625
2018-09-27,321.6896667480469
2018-09-28,323.62750244140625
2018-10-01,322.3507080078125
2018-10-02,321.03778076171875
2018-10-03,324.12542724609375
2018-10-04,318.8465576171875
2018-10-05,317.85052490234375
2018-10-08,313.19635009765625
2018-10-09,303.6798095703125
2018-10-10,286.39404296875
2018-10-11,279.7930908203125
2018-10-12,282.0931701660156
2018-10-15,287.95147705078125
2018-10-16,253.5433349609375
2018-10-17,252.93670654296875
2018-10-18,248.9434051513672
2018-10-19,250.16586303710938
2018-10-22,249.22418212890625
2018-10-23,248.09234619140625
2018-10-24,246.17276000976562
2018-10-25,245.59315490722656
2018-10-26,248.73532104492188
2018-10-29,249.50485229492188
2018-10-30,256.3865661621094
2018-10-31,257.1290283203125
2018-11-01,259.43792724609375
2018-11-02,261.9009094238281
2018-11-05,259.92694091796875
2018-11-06,260.3978271484375
2018-11-07,268.0400390625
2018-11-08,266.5483093261719
2018-11-09,267.2122497558594
2018-11-12,265.3292236328125
2018-11-13,269.2226257324219
2018-11-14,273.243408203125
2018-11-15,278.4555969238281
2018-11-16,282.50360107421875
2018-11-19,277.5368347167969
2018-11-20,270.1504821777344
2018-11-21,275.18084716796875
2018-11-23,271.0329284667969
2018-11-26,280.1202697753906
2018-11-27,276.96380615234375
2018-11-28,283.5497131347656
2018-11-29,283.07672119140625
2018-11-30,285.6693115234375
2018-12-03,288.53460693359375
2018-12-04,273.4434814453125
2018-12-06,272.5064697265625
2018-12-07,263.2825012207031
2018-12-10,259.53472900390625
2018-12-11,260.8264465332031
2018-12-12,261.7997131347656
2018-12-13,259.8075866699219
2018-12-14,258.71600341796875
2018-12-17,258.8070068359375
2018-12-18,257.3060302734375
2018-12-19,253.27618408203125
2018-12-20,250.2834930419922
2018-12-21,247.61817932128906
2018-12-24,242.3603973388672
2018-12-26,253.47645568847656
2018-12-27,256.4600830078125
2018-12-28,256.0417175292969
2018-12-31,256.8512878417969
2019-01-02,251.5934295654297
2019-01-03,243.8249969482422
2019-01-04,253.91297912597656
2019-01-07,252.09375
2019-01-08,253.77664184570312
2019-01-09,254.71356201171875
2019-01-10,258.7888488769531
2019-01-11,258.79791259765625
2019-01-14,255.8050994873047
2019-01-15,266.7301330566406
2019-01-16,262.7185363769531
2019-01-17,272.2427062988281
2019-01-18,277.8006896972656
2019-01-22,273.4524230957031
2019-01-23,270.314208984375
2019-01-24,260.3625793457031
2019-01-25,265.4656982421875
2019-01-28,262.8277282714844
2019-01-29,269.40447998046875
2019-01-30,269.331787109375
2019-01-31,268.70404052734375
2019-02-01,266.0569763183594
2019-02-04,271.63323974609375
2019-02-05,272.88861083984375
2019-02-06,276.0995788574219
2019-02-07,275.68115234375
2019-02-08,274.52069091796875
2019-02-11,280.3779296875
2019-02-12,285.568115234375
2019-02-13,286.28997802734375
2019-02-14,284.91925048828125
2019-02-15,289.314453125
2019-02-19,287.514404296875
2019-02-20,284.2157287597656
2019-02-21,282.8907775878906
2019-02-22,285.4309997558594
2019-02-25,284.5263671875
2019-02-26,281.9404602050781
2019-02-27,284.28875732421875
2019-02-28,278.4865417480469
2019-03-01,276.4395751953125
2019-03-04,276.5218505859375
2019-03-05,275.3157043457031
2019-03-06,276.366455078125
2019-03-07,272.0262145996094
2019-03-08,268.096923828125
2019-03-11,269.5498352050781
2019-03-12,269.8970642089844
2019-03-13,273.66180419921875
2019-03-14,271.8707580566406
2019-03-15,271.55096435546875
2019-03-18,276.0101318359375
2019-03-19,273.7074279785156
2019-03-20,272.3185729980469
2019-03-21,278.6783142089844
2019-03-22,267.28375244140625
2019-03-25,264.62469482421875
2019-03-26,264.3779602050781
2019-03-27,264.9901428222656
2019-03-28,268.4442138671875
2019-03-29,274.9775390625
2019-04-01,284.416748046875
2019-04-02,284.4259033203125
2019-04-03,284.7091064453125
2019-04-04,286.5915222167969
2019-04-05,289.2047424316406
2019-04-08,287.797607421875
2019-04-09,278.9524230957031
2019-04-10,277.0243835449219
2019-04-11,282.34246826171875
2019-04-12,278.5687255859375
2019-04-15,278.5047912597656
2019-04-16,279.6103820800781
2019-04-17,281.730224609375
2019-04-18,281.60235595703125
2019-04-22,266.09588623046875
2019-04-23,267.9050598144531
2019-04-24,268.9742126464844
2019-04-25,269.5589904785156
2019-04-26,266.7354736328125
2019-04-29,260.28424072265625
2019-04-30,257.68011474609375
2019-05-01,251.1559600830078
2019-05-02,254.89308166503906
2019-05-03,259.09649658203125
2019-05-06,255.22215270996094
2019-05-07,252.6178436279297
2019-05-08,252.71844482421875
2019-05-09,249.85830688476562
2019-05-10,245.8991241455078
2019-05-13,238.8260040283203
2019-05-14,240.72740173339844
2019-05-15,240.47946166992188
2019-05-16,242.3809356689453
2019-05-17,245.3572235107422
2019-05-20,248.68260192871094
2019-05-21,250.16146850585938
2019-05-22,237.99929809570312
2019-05-23,239.6803436279297
2019-05-24,237.5124053955078
2019-05-28,238.28404235839844
2019-05-29,240.4611053466797
2019-05-30,243.05152893066406
2019-05-31,240.3876190185547
2019-06-03,241.46238708496094
2019-06-04,247.55264282226562
2019-06-05,247.24954223632812
2019-06-06,244.20901489257812
2019-06-07,249.04995727539062
2019-06-10,252.779541015625
2019-06-11,252.0814666748047
2019-06-12,252.66009521484375
2019-06-13,256.9866638183594
2019-06-14,250.18905639648438
2019-06-17,250.2625274658203
2019-06-18,249.73899841308594
2019-06-19,251.86087036132812
2019-06-20,254.26756286621094
2019-06-21,251.7139434814453
2019-06-24,248.96730041503906
2019-06-25,245.7797393798828
2019-06-26,244.71412658691406
2019-06-27,244.46621704101562
2019-06-28,246.39520263671875
2019-07-01,245.53173828125
2019-07-02,243.56597900390625
2019-07-03,246.90049743652344
2019-07-05,247.58938598632812
2019-07-08,244.24575805664062
2019-07-09,244.9806365966797
2019-07-10,237.49404907226562
2019-07-11,241.41641235351562
2019-07-12,247.28631591796875
2019-07-15,249.19699096679688
2019-07-16,250.69430541992188
2019-07-17,247.10255432128906
2019-07-18,246.79029846191406
2019-07-19,245.4674530029297
2019-07-22,247.48838806152344
2019-07-23,256.0863952636719
2019-07-24,279.3177795410156
2019-07-25,275.698486328125
2019-07-26,275.39532470703125
2019-07-29,267.81689453125
2019-07-30,272.56610107421875
2019-07-31,267.33929443359375
2019-08-01,255.04840087890625
2019-08-02,253.8910675048828
2019-08-05,246.94635009765625
2019-08-06,248.00274658203125
2019-08-07,251.9711456298828
2019-08-08,254.15728759765625
2019-08-09,247.80435180664062
2019-08-12,243.20584106445312
2019-08-13,247.67515563964844
2019-08-14,244.10150146484375
2019-08-15,244.52622985839844
2019-08-16,248.63543701171875
2019-08-19,254.2958984375
2019-08-20,251.23019409179688
2019-08-21,253.76959228515625
2019-08-22,251.9595947265625
2019-08-23,245.64352416992188
2019-08-26,246.9825439453125
2019-08-27,245.0433807373047
2019-08-28,247.82281494140625
2019-08-29,252.4213104248047
2019-08-30,252.6891632080078
2019-09-03,245.71751403808594
2019-09-04,247.62890625
2019-09-05,255.57940673828125
2019-09-06,256.9091491699219
2019-09-09,264.0008544921875
2019-09-10,268.4608154296875
2019-09-11,272.40380859375
2019-09-12,271.1109924316406
2019-09-13,272.9209899902344
2019-09-16,273.15185546875
2019-09-17,269.3011779785156
2019-09-18,270.0768737792969
2019-09-19,269.7813720703125
2019-09-20,269.7998962402344
2019-09-23,268.77490234375
2019-09-24,264.6102294921875
2019-09-25,268.8117980957031
2019-09-26,271.1295166015625
2019-09-27,272.3945617675781
2019-09-30,274.38909912109375
2019-10-01,264.1393737792969
2019-10-02,265.1828308105469
2019-10-03,266.5771484375
2019-10-04,268.9041748046875
2019-10-07,266.835693359375
2019-10-08,260.57501220703125
2019-10-09,262.2371520996094
2019-10-10,266.5955810546875
2019-10-11,281.8224792480469
2019-10-14,282.6258544921875
