Date,LOW
2017-09-06,65.88849639892578
2017-09-07,66.06713104248047
2017-09-08,66.81556701660156
2017-09-11,65.91402435302734
2017-09-12,66.90059661865234
2017-09-13,66.22021484375
2017-09-14,66.73049926757812
2017-09-15,66.33077239990234
2017-09-18,66.05859375
2017-09-19,65.90550994873047
2017-09-20,66.26274108886719
2017-09-21,66.37330627441406
2017-09-22,66.53491973876953
2017-09-25,67.47896575927734
2017-09-26,67.43643188476562
2017-09-27,67.3853988647461
2017-09-28,67.57250213623047
2017-09-29,67.98926544189453
2017-10-02,68.7121810913086
2017-10-03,69.18846893310547
2017-10-04,69.28202819824219
2017-10-05,69.96245574951172
2017-10-06,69.62223052978516
2017-10-09,69.52015686035156
2017-10-10,68.97583770751953
2017-10-11,69.06938171386719
2017-10-12,69.37557220458984
2017-10-13,70.0219497680664
2017-10-16,69.0608901977539
2017-10-17,68.98433685302734
2017-10-18,68.67817687988281
2017-10-19,69.12043762207031
2017-10-20,68.07431030273438
2017-10-23,68.38899230957031
2017-10-24,69.38063049316406
2017-10-25,69.23530578613281
2017-10-26,69.6969223022461
2017-10-27,68.91047668457031
2017-10-30,67.88462829589844
2017-10-31,68.34626007080078
2017-11-01,68.32059478759766
2017-11-02,65.52519989013672
2017-11-03,66.61088562011719
2017-11-06,66.17488861083984
2017-11-07,66.36294555664062
2017-11-08,66.75618743896484
2017-11-09,66.7476577758789
2017-11-10,66.24330139160156
2017-11-13,66.27750396728516
2017-11-14,67.73075866699219
2017-11-15,66.99557495117188
2017-11-16,67.9359359741211
2017-11-17,68.57706451416016
2017-11-20,69.6371078491211
2017-11-21,68.89335632324219
2017-11-22,68.01287078857422
2017-11-24,67.73929595947266
2017-11-27,68.24366760253906
2017-11-28,69.82514953613281
2017-11-29,71.21001434326172
2017-11-30,71.2698745727539
2017-12-01,72.00506591796875
2017-12-04,75.26207733154297
2017-12-05,73.78315734863281
2017-12-06,70.4406509399414
2017-12-07,71.49214935302734
2017-12-08,73.17622375488281
2017-12-11,73.12491607666016
2017-12-12,72.65476989746094
2017-12-13,73.17622375488281
2017-12-14,73.15912628173828
2017-12-15,74.10803985595703
2017-12-18,74.74916076660156
2017-12-19,75.96308135986328
2017-12-20,77.10003662109375
2017-12-21,77.5616683959961
2017-12-22,77.95491790771484
2017-12-26,78.55329895019531
2017-12-27,78.74138641357422
2017-12-28,79.38253021240234
2017-12-29,79.45092010498047
2018-01-02,78.32250213623047
2018-01-03,78.66441345214844
2018-01-04,79.2799301147461
2018-01-05,80.98966979980469
2018-01-08,80.10916900634766
2018-01-09,80.82723236083984
2018-01-10,80.50238800048828
2018-01-11,81.84452056884766
2018-01-12,86.22142028808594
2018-01-16,86.31544494628906
2018-01-17,86.92241668701172
2018-01-18,86.64888000488281
2018-01-19,89.71780395507812
2018-01-22,91.56432342529297
2018-01-23,91.9161605834961
2018-01-24,91.58145904541016
2018-01-25,91.28971099853516
2018-01-26,92.16502380371094
2018-01-29,91.68443298339844
2018-01-30,90.25993347167969
2018-01-31,89.87374877929688
2018-02-01,89.12716674804688
2018-02-02,87.10193634033203
2018-02-05,83.73802185058594
2018-02-06,86.00350952148438
2018-02-07,85.74607849121094
2018-02-08,81.53258514404297
2018-02-09,83.38619232177734
2018-02-12,83.9096450805664
2018-02-13,82.43363189697266
2018-02-14,83.18022918701172
2018-02-15,82.81979370117188
2018-02-16,82.64814758300781
2018-02-20,82.08179473876953
2018-02-21,81.81575012207031
2018-02-22,83.14588165283203
2018-02-23,83.66077423095703
2018-02-26,83.6779556274414
2018-02-27,82.20191955566406
2018-02-28,76.88139343261719
2018-03-01,75.48262786865234
2018-03-02,73.2342758178711
2018-03-05,74.0838623046875
2018-03-06,74.76180267333984
2018-03-07,73.89507293701172
2018-03-08,73.93797302246094
2018-03-09,74.89908599853516
2018-03-12,75.24235534667969
2018-03-13,73.92078399658203
2018-03-14,74.12676239013672
2018-03-15,73.4059066772461
2018-03-16,74.65884399414062
2018-03-19,73.6204605102539
2018-03-20,73.5689697265625
2018-03-21,74.87333679199219
2018-03-22,73.543212890625
2018-03-23,71.88700103759766
2018-03-26,76.63256072998047
2018-03-27,73.7663345336914
2018-03-28,73.69767761230469
2018-03-29,75.30242919921875
2018-04-02,72.5906753540039
2018-04-03,73.32870483398438
2018-04-04,75.56844329833984
2018-04-05,76.16058349609375
2018-04-06,75.72291564941406
2018-04-09,73.1484603881836
2018-04-10,74.77894592285156
2018-04-11,74.35845947265625
2018-04-12,74.69314575195312
2018-04-13,73.99805450439453
2018-04-16,73.85215759277344
2018-04-17,73.93797302246094
2018-04-18,74.1524887084961
2018-04-19,72.83954620361328
2018-04-20,71.75830078125
2018-04-23,72.38471984863281
2018-04-24,71.49652862548828
2018-04-25,70.26336669921875
2018-04-26,71.8155746459961
2018-04-27,72.43647003173828
2018-04-30,71.08258819580078
2018-05-01,71.53962707519531
2018-05-02,72.40198516845703
2018-05-03,71.42753601074219
2018-05-04,72.63479614257812
2018-05-07,72.30709075927734
2018-05-08,72.65206909179688
2018-05-09,72.79863739013672
2018-05-10,73.35917663574219
2018-05-11,75.41154479980469
2018-05-14,74.66130065917969
2018-05-15,73.89382934570312
2018-05-16,73.73860168457031
2018-05-17,73.7041015625
2018-05-18,74.45433807373047
2018-05-21,75.35977172851562
2018-05-22,73.94554901123047
2018-05-23,81.65485382080078
2018-05-24,83.20706939697266
2018-05-25,83.37954711914062
2018-05-29,82.59481048583984
2018-05-30,84.009033203125
2018-05-31,81.93081665039062
2018-06-01,82.63795471191406
2018-06-04,84.1556396484375
2018-06-05,84.07803344726562
2018-06-06,84.93175506591797
2018-06-07,85.60437774658203
2018-06-08,86.42361450195312
2018-06-11,86.66505432128906
2018-06-12,86.66505432128906
2018-06-13,85.76823425292969
2018-06-14,85.50952911376953
2018-06-15,85.52677154541016
2018-06-18,85.01799011230469
2018-06-19,84.64718627929688
2018-06-20,84.88861846923828
2018-06-21,85.42330169677734
2018-06-22,84.69891357421875
2018-06-25,83.51750946044922
2018-06-26,83.75896453857422
2018-06-27,83.05184173583984
2018-06-28,82.7845230102539
2018-06-29,82.41371154785156
2018-07-02,81.8100814819336
2018-07-03,81.97392272949219
2018-07-05,82.37059783935547
2018-07-06,82.90526580810547
2018-07-09,83.61238098144531
2018-07-10,85.38016510009766
2018-07-11,85.03524780273438
2018-07-12,84.76790618896484
2018-07-13,85.8717041015625
2018-07-16,85.91482543945312
2018-07-17,86.44947814941406
2018-07-18,87.13935852050781
2018-07-19,87.43253326416016
2018-07-20,86.80303192138672
2018-07-23,87.23419952392578
2018-07-24,86.64501190185547
2018-07-25,85.79588317871094
2018-07-26,85.36267852783203
2018-07-27,84.91211700439453
2018-07-30,86.02115631103516
2018-07-31,86.07316589355469
2018-08-01,84.87745666503906
2018-08-02,84.42689514160156
2018-08-03,84.59151458740234
2018-08-06,84.69551086425781
2018-08-07,85.58794403076172
2018-08-08,85.6659164428711
2018-08-09,86.59304809570312
2018-08-10,85.18072509765625
2018-08-13,84.12364959716797
2018-08-14,85.25871276855469
2018-08-15,83.89835357666016
2018-08-16,84.63484191894531
2018-08-17,84.89479064941406
2018-08-20,85.75257873535156
2018-08-21,86.41973114013672
2018-08-22,91.4278335571289
2018-08-23,92.84013366699219
2018-08-24,92.53684997558594
2018-08-27,92.68418884277344
2018-08-28,93.810546875
2018-08-29,94.16580200195312
2018-08-30,93.47261810302734
2018-08-31,94.22644805908203
2018-09-04,95.24885559082031
2018-09-05,93.93186950683594
2018-09-06,94.7723159790039
2018-09-07,94.95423889160156
2018-09-10,97.38032531738281
2018-09-11,98.9312744140625
2018-09-12,99.06988525390625
2018-09-13,97.69224548339844
2018-09-14,98.68001556396484
2018-09-17,98.55001068115234
2018-09-18,100.11832427978516
2018-09-19,100.73350524902344
2018-09-20,101.11473846435547
2018-09-21,101.23604583740234
2018-09-24,99.6504135131836
2018-09-25,99.81505584716797
2018-09-26,99.45980834960938
2018-09-27,99.20856475830078
2018-09-28,99.48580169677734
2018-10-01,98.83598327636719
2018-10-02,97.55361938476562
2018-10-03,96.82579803466797
2018-10-04,95.9853515625
2018-10-05,95.084228515625
2018-10-08,95.22286987304688
2018-10-09,94.59036254882812
2018-10-10,92.09497833251953
2018-10-11,90.31008911132812
2018-10-12,91.28919982910156
2018-10-15,90.69132995605469
2018-10-16,91.8263931274414
2018-10-17,88.75916290283203
2018-10-18,86.39373016357422
2018-10-19,86.28974151611328
2018-10-22,85.25003051757812
2018-10-23,85.43289184570312
2018-10-24,84.0484619140625
2018-10-25,85.28485107421875
2018-10-26,81.65403747558594
2018-10-29,80.85299682617188
2018-10-30,82.48992156982422
2018-10-31,82.9078598022461
2018-11-01,84.84078979492188
2018-11-02,84.30097198486328
2018-11-05,84.51863861083984
2018-11-06,84.9017562866211
2018-11-07,87.5921859741211
2018-11-08,86.60832214355469
2018-11-09,84.30097198486328
2018-11-12,83.28225708007812
2018-11-13,83.2300033569336
2018-11-14,82.63792419433594
2018-11-15,81.56697845458984
2018-11-16,81.19259643554688
2018-11-19,79.53822326660156
2018-11-20,75.03671264648438
2018-11-21,76.94356536865234
2018-11-23,76.45597076416016
2018-11-26,77.76202392578125
2018-11-27,79.7907485961914
2018-11-28,81.57566833496094
2018-11-29,81.14903259277344
2018-11-30,82.16776275634766
2018-12-03,82.09809875488281
2018-12-04,78.6501235961914
2018-12-06,79.1899642944336
2018-12-07,77.84037017822266
2018-12-10,77.86649322509766
2018-12-11,77.91004943847656
2018-12-12,80.19998168945312
2018-12-13,82.09809875488281
2018-12-14,81.28836059570312
2018-12-17,78.75460815429688
2018-12-18,79.63402557373047
2018-12-19,78.6501235961914
2018-12-20,77.63143157958984
2018-12-21,76.30795288085938
2018-12-24,74.84519958496094
