Date,EBAY
2021-08-09,65.3499984741211
2021-08-10,67.30999755859375
2021-08-11,68.0199966430664
2021-08-12,68.88999938964844
2021-08-13,74.0199966430664
2021-08-16,75.25
2021-08-17,72.83999633789062
2021-08-18,72.83000183105469
2021-08-19,72.83000183105469
2021-08-20,73.36000061035156
2021-08-23,73.19999694824219
2021-08-24,72.83999633789062
2021-08-25,74.16000366210938
2021-08-26,75.63999938964844
2021-08-27,76.41000366210938
2021-08-30,77.55000305175781
2021-08-31,76.73999786376953
2021-09-01,76.1500015258789
2021-09-02,76.48999786376953
2021-09-03,76.52999877929688
2021-09-07,74.70999908447266
2021-09-08,73.93000030517578
2021-09-09,73.0
2021-09-10,72.55999755859375
2021-09-13,72.66999816894531
2021-09-14,71.38999938964844
2021-09-15,73.98999786376953
2021-09-16,74.69999694824219
2021-09-17,74.11000061035156
2021-09-20,72.87000274658203
2021-09-21,72.12000274658203
2021-09-22,73.20999908447266
2021-09-23,73.51000213623047
2021-09-24,72.98999786376953
2021-09-27,73.66999816894531
2021-09-28,71.26000213623047
2021-09-29,69.97000122070312
2021-09-30,69.66999816894531
2021-10-01,69.91000366210938
2021-10-04,68.47000122070312
2021-10-05,69.97000122070312
2021-10-06,71.54000091552734
2021-10-07,74.16999816894531
2021-10-08,75.05000305175781
2021-10-11,74.5
2021-10-12,74.66999816894531
2021-10-13,74.9000015258789
2021-10-14,74.68000030517578
2021-10-15,74.9000015258789
2021-10-18,74.25
2021-10-19,74.72000122070312
2021-10-20,75.97000122070312
2021-10-21,76.20999908447266
2021-10-22,80.58999633789062
2021-10-25,80.56999969482422
2021-10-26,78.5
2021-10-27,77.66000366210938
2021-10-28,72.41000366210938
2021-10-29,76.72000122070312
2021-11-01,76.30000305175781
2021-11-02,74.9000015258789
2021-11-03,75.44999694824219
2021-11-04,76.27999877929688
2021-11-05,75.56999969482422
2021-11-08,73.76000213623047
2021-11-09,73.95999908447266
2021-11-10,73.2300033569336
2021-11-11,73.30000305175781
2021-11-12,73.91000366210938
2021-11-15,74.20999908447266
2021-11-16,75.88999938964844
2021-11-17,73.37999725341797
2021-11-18,74.72000122070312
2021-11-19,74.62999725341797
2021-11-22,73.56999969482422
2021-11-23,71.6500015258789
2021-11-24,72.66000366210938
2021-11-26,72.47000122070312
2021-11-29,70.55000305175781
2021-11-30,67.45999908447266
2021-12-01,66.80999755859375
2021-12-02,67.4800033569336
2021-12-03,67.05000305175781
2021-12-06,66.06999969482422
2021-12-07,67.2300033569336
2021-12-08,67.16000366210938
2021-12-09,66.5999984741211
2021-12-10,66.88999938964844
2021-12-13,66.69000244140625
2021-12-14,65.8499984741211
2021-12-15,65.61000061035156
2021-12-16,64.04000091552734
2021-12-17,64.02999877929688
2021-12-20,63.790000915527344
2021-12-21,63.709999084472656
2021-12-22,63.939998626708984
2021-12-23,64.88999938964844
2021-12-27,65.66000366210938
2021-12-28,66.08000183105469
2021-12-29,66.45999908447266
2021-12-30,66.77999877929688
2021-12-31,66.5
2022-01-03,66.80000305175781
2022-01-04,65.13999938964844
2022-01-05,64.48999786376953
2022-01-06,66.80999755859375
2022-01-07,66.31999969482422
2022-01-10,64.56999969482422
2022-01-11,66.43000030517578
2022-01-12,64.31999969482422
2022-01-13,63.279998779296875
2022-01-14,63.45000076293945
2022-01-18,61.61000061035156
2022-01-19,62.290000915527344
2022-01-20,60.709999084472656
2022-01-21,59.540000915527344
2022-01-24,59.65999984741211
2022-01-25,58.18000030517578
2022-01-26,57.709999084472656
2022-01-27,56.70000076293945
2022-01-28,57.540000915527344
2022-01-31,60.06999969482422
2022-02-01,60.47999954223633
2022-02-02,58.540000915527344
2022-02-03,57.189998626708984
2022-02-04,59.290000915527344
2022-02-07,58.70000076293945
2022-02-08,59.72999954223633
2022-02-09,60.61000061035156
2022-02-10,58.810001373291016
2022-02-11,58.380001068115234
2022-02-14,58.18000030517578
2022-02-15,59.93000030517578
2022-02-16,57.650001525878906
2022-02-17,55.7599983215332
2022-02-18,55.459999084472656
2022-02-22,55.150001525878906
2022-02-23,54.59000015258789
2022-02-24,55.439998626708984
2022-02-25,54.599998474121094
2022-02-28,54.59000015258789
2022-03-01,54.349998474121094
2022-03-02,55.09000015258789
2022-03-03,54.41999816894531
2022-03-04,55.65999984741211
2022-03-07,54.849998474121094
2022-03-08,53.310001373291016
2022-03-09,53.060001373291016
2022-03-10,52.36000061035156
2022-03-11,50.060001373291016
2022-03-14,52.09000015258789
2022-03-15,53.939998626708984
2022-03-16,54.77000045776367
2022-03-17,55.66999816894531
2022-03-18,56.02000045776367
2022-03-21,55.31999969482422
2022-03-22,55.75
2022-03-23,55.599998474121094
2022-03-24,57.22999954223633
2022-03-25,57.41999816894531
2022-03-28,58.779998779296875
2022-03-29,60.209999084472656
2022-03-30,59.36000061035156
2022-03-31,57.2599983215332
2022-04-01,57.709999084472656
2022-04-04,56.72999954223633
2022-04-05,56.400001525878906
2022-04-06,54.119998931884766
2022-04-07,54.380001068115234
2022-04-08,55.029998779296875
2022-04-11,54.88999938964844
2022-04-12,54.2400016784668
2022-04-13,55.119998931884766
2022-04-14,54.150001525878906
2022-04-18,54.560001373291016
2022-04-19,55.16999816894531
2022-04-20,54.86000061035156
2022-04-21,54.77000045776367
2022-04-22,53.16999816894531
2022-04-25,53.630001068115234
2022-04-26,53.099998474121094
2022-04-27,52.060001373291016
2022-04-28,53.77000045776367
2022-04-29,51.91999816894531
2022-05-02,53.150001525878906
2022-05-03,53.459999084472656
2022-05-04,54.41999816894531
2022-05-05,48.040000915527344
2022-05-06,48.810001373291016
2022-05-09,49.2599983215332
2022-05-10,48.59000015258789
2022-05-11,46.58000183105469
2022-05-12,46.15999984741211
2022-05-13,46.650001525878906
2022-05-16,45.09000015258789
2022-05-17,46.91999816894531
2022-05-18,44.939998626708984
2022-05-19,44.619998931884766
2022-05-20,44.310001373291016
2022-05-23,45.189998626708984
2022-05-24,44.18000030517578
2022-05-25,44.810001373291016
2022-05-26,46.470001220703125
2022-05-27,48.81999969482422
2022-05-31,48.66999816894531
2022-06-01,46.970001220703125
2022-06-02,47.77000045776367
2022-06-03,47.09000015258789
2022-06-06,47.66999816894531
2022-06-07,47.5099983215332
2022-06-08,47.68000030517578
2022-06-09,46.689998626708984
2022-06-10,44.279998779296875
2022-06-13,42.93000030517578
2022-06-14,42.58000183105469
2022-06-15,43.5099983215332
2022-06-16,41.08000183105469
2022-06-17,42.209999084472656
2022-06-21,42.290000915527344
2022-06-22,43.130001068115234
2022-06-23,42.970001220703125
2022-06-24,45.66999816894531
2022-06-27,44.380001068115234
2022-06-28,42.650001525878906
2022-06-29,42.66999816894531
2022-06-30,41.66999816894531
2022-07-01,42.88999938964844
2022-07-05,43.93000030517578
2022-07-06,43.720001220703125
2022-07-07,43.81999969482422
2022-07-08,43.13999938964844
