Date,FB
2019-09-20,188.4511260986328
2019-09-23,185.36537170410156
2019-09-24,179.8684844970703
2019-09-25,181.3766632080078
2019-09-26,178.70761108398438
2019-09-27,175.7210235595703
2019-09-30,176.69338989257812
2019-10-01,174.4410858154297
2019-10-02,173.24050903320312
2019-10-03,177.9832763671875
2019-10-04,179.04493713378906
2019-10-07,178.2809295654297
2019-10-08,176.365966796875
2019-10-09,178.4496307373047
2019-10-10,178.6282196044922
2019-10-11,182.75582885742188
2019-10-14,181.8529052734375
2019-10-15,187.41921997070312
2019-10-16,188.07408142089844
2019-10-17,188.9075469970703
2019-10-18,184.4029083251953
2019-10-21,188.28245544433594
2019-10-22,180.92022705078125
2019-10-23,184.70053100585938
2019-10-24,184.92877197265625
2019-10-25,186.427001953125
2019-10-28,187.9252471923828
2019-10-29,187.83595275878906
2019-10-30,186.7842254638672
2019-10-31,190.15773010253906
2019-11-01,192.11239624023438
2019-11-04,193.20384216308594
2019-11-05,192.80694580078125
2019-11-06,190.0585174560547
2019-11-07,188.9373016357422
2019-11-08,189.35406494140625
2019-11-11,188.1336212158203
2019-11-12,192.9557647705078
2019-11-13,191.68576049804688
2019-11-14,191.64605712890625
2019-11-15,193.58090209960938
2019-11-18,195.86297607421875
2019-11-19,197.76800537109375
2019-11-20,195.9720916748047
2019-11-21,196.38882446289062
2019-11-22,197.2719268798828
2019-11-25,198.2343292236328
2019-11-26,197.42074584960938
2019-11-27,200.4271697998047
2019-11-29,200.06996154785156
2019-12-02,198.14505004882812
2019-12-03,197.2719268798828
2019-12-04,197.1627655029297
2019-12-05,197.80770874023438
2019-12-06,199.4845428466797
2019-12-09,199.7722930908203
2019-12-10,199.3059539794922
2019-12-11,200.68511962890625
2019-12-12,195.218017578125
2019-12-13,192.59857177734375
2019-12-16,196.37890625
2019-12-17,196.8452606201172
2019-12-18,200.92327880859375
2019-12-19,204.4555206298828
2019-12-20,204.69366455078125
2019-12-23,204.57456970214844
2019-12-24,203.52285766601562
2019-12-26,206.17205810546875
2019-12-27,206.4796600341797
2019-12-30,202.81838989257812
2019-12-31,203.65185546875
2020-01-02,208.14657592773438
2020-01-03,207.04522705078125
2020-01-06,210.9446258544922
2020-01-07,211.40101623535156
2020-01-08,213.5442352294922
2020-01-09,216.60025024414062
2020-01-10,216.3621063232422
2020-01-13,220.18214416503906
2020-01-14,217.35430908203125
2020-01-15,219.42803955078125
2020-01-16,220.04322814941406
2020-01-17,220.41033935546875
2020-01-21,219.71578979492188
2020-01-22,219.5967254638672
2020-01-23,218.04885864257812
2020-01-24,216.2430419921875
2020-01-27,213.19691467285156
2020-01-28,216.0941925048828
2020-01-29,221.49183654785156
2020-01-30,207.89852905273438
2020-01-31,200.3378448486328
2020-02-03,202.60011291503906
2020-02-04,208.19619750976562
2020-02-05,208.47398376464844
2020-02-06,209.20823669433594
2020-02-07,210.6767120361328
2020-02-10,211.40101623535156
2020-02-11,205.57676696777344
2020-02-12,209.11892700195312
2020-02-13,211.4804229736328
2020-02-14,212.51231384277344
2020-02-18,216.1041259765625
2020-02-19,215.79652404785156
2020-02-20,212.90919494628906
2020-02-21,208.54345703125
2020-02-24,199.15711975097656
2020-02-25,195.2378692626953
2020-02-26,195.66453552246094
2020-02-27,188.27255249023438
2020-02-28,190.9713592529297
2020-03-02,194.91046142578125
2020-03-03,184.4425811767578
2020-03-04,190.26687622070312
2020-03-05,183.7281951904297
2020-03-06,179.67996215820312
2020-03-09,168.1802215576172
2020-03-10,176.8025360107422
2020-03-11,168.9144744873047
2020-03-12,153.26724243164062
2020-03-13,168.95413208007812
2020-03-16,144.87310791015625
2020-03-17,148.25657653808594
2020-03-18,145.81570434570312
2020-03-19,151.9376678466797
2020-03-20,148.5641632080078
2020-03-23,146.9468536376953
2020-03-24,159.7265167236328
2020-03-25,154.99368286132812
2020-03-26,162.0681610107422
2020-03-27,155.56915283203125
2020-03-30,164.65785217285156
2020-03-31,165.50125122070312
2020-04-01,158.35733032226562
2020-04-02,156.95826721191406
2020-04-03,152.9794921875
2020-04-06,164.260986328125
2020-04-07,167.5154266357422
2020-04-08,172.92298889160156
2020-04-09,173.82589721679688
2020-04-13,173.4290008544922
2020-04-14,176.78269958496094
2020-04-15,175.59205627441406
2020-04-16,174.87767028808594
2020-04-17,177.84437561035156
2020-04-20,176.85214233398438
2020-04-21,169.47006225585938
2020-04-22,180.86068725585938
2020-04-23,183.68850708007812
2020-04-24,188.59007263183594
2020-04-27,186.04006958007812
2020-04-28,181.48577880859375
2020-04-29,192.67796325683594
2020-04-30,203.11607360839844
2020-05-01,200.695068359375
2020-05-04,203.6617889404297
2020-05-05,205.45767211914062
2020-05-06,206.84678649902344
2020-05-07,209.6150360107422
2020-05-08,210.69656372070312
2020-05-11,211.5200958251953
2020-05-12,208.46409606933594
2020-05-13,203.50302124023438
2020-05-14,205.19970703125
2020-05-15,209.23802185058594
2020-05-18,211.52999877929688
2020-05-19,215.19129943847656
2020-05-20,228.1793670654297
2020-05-21,229.58831787109375
2020-05-22,233.08090209960938
2020-05-26,230.39199829101562
2020-05-27,227.35581970214844
2020-05-28,223.70448303222656
2020-05-29,223.33737182617188
2020-06-01,230.1042938232422
2020-06-02,230.90792846679688
2020-06-03,228.36788940429688
2020-06-04,224.52801513671875
2020-06-05,228.97314453125
2020-06-08,229.5982208251953
2020-06-09,236.8116455078125
2020-06-10,234.88673400878906
2020-06-11,222.68251037597656
2020-06-12,226.80018615722656
2020-06-15,230.68966674804688
2020-06-16,233.81512451171875
2020-06-17,233.69607543945312
2020-06-18,234.10289001464844
2020-06-19,236.93069458007812
2020-06-22,237.35736083984375
2020-06-23,240.35382080078125
2020-06-24,232.1978302001953
2020-06-25,233.84487915039062
2020-06-26,214.3975067138672
2020-06-29,218.92202758789062
2020-06-30,225.30197143554688
2020-07-01,235.7003631591797
2020-07-02,231.6024932861328
2020-07-06,238.40907287597656
2020-07-07,238.9845733642578
2020-07-08,241.6833953857422
2020-07-09,242.59625244140625
2020-07-10,243.1617889404297
2020-07-13,237.13906860351562
2020-07-14,237.8633575439453
2020-07-15,238.40907287597656
2020-07-16,239.05401611328125
2020-07-17,240.1454620361328
2020-07-20,243.5090789794922
2020-07-21,239.86766052246094
2020-07-22,238.00230407714844
2020-07-23,230.78890991210938
2020-07-24,228.9136199951172
2020-07-27,231.681884765625
2020-07-28,228.3282012939453
2020-07-29,231.47349548339844
2020-07-30,232.67410278320312
2020-07-31,251.69482421875
2020-08-03,249.9981689453125
2020-08-04,247.88473510742188
2020-08-05,247.1802520751953
2020-08-06,263.2144470214844
2020-08-07,266.349853515625
2020-08-10,260.95220947265625
2020-08-11,254.13565063476562
2020-08-12,257.8664245605469
2020-08-13,259.2654113769531
2020-08-14,259.2059020996094
2020-08-17,259.1264953613281
2020-08-18,260.2973327636719
2020-08-19,260.5453796386719
2020-08-20,266.9154357910156
2020-08-21,264.9309387207031
2020-08-24,269.2768249511719
2020-08-25,278.6334533691406
2020-08-26,301.54364013671875
2020-08-27,290.9368591308594
2020-08-28,291.3735046386719
2020-08-31,290.91705322265625
2020-09-01,293.1396179199219
2020-09-02,300.1446228027344
2020-09-03,288.853271484375
2020-09-04,280.5285949707031
2020-09-08,269.0486755371094
2020-09-09,271.5887451171875
2020-09-10,266.00250244140625
2020-09-11,264.5340576171875
2020-09-14,264.07763671875
2020-09-15,270.298828125
2020-09-16,261.4681091308594
2020-09-17,252.83590698242188
2020-09-18,250.56370544433594
2020-09-21,246.2178192138672
2020-09-22,252.7664337158203
2020-09-23,247.08103942871094
2020-09-24,247.5870361328125
2020-09-25,252.83590698242188
2020-09-28,254.82034301757812
2020-09-29,259.75164794921875
2020-09-30,259.8607177734375
2020-10-01,264.55389404296875
2020-10-02,257.9159851074219
2020-10-05,262.5893249511719
2020-10-06,256.6459655761719
2020-10-07,256.1101989746094
2020-10-08,261.7062683105469
2020-10-09,262.390869140625
2020-10-12,273.6029052734375
2020-10-13,273.9898986816406
2020-10-14,269.70355224609375
2020-10-15,264.64324951171875
2020-10-16,263.8593444824219
2020-10-19,259.3646240234375
2020-10-20,265.4767150878906
2020-10-21,276.5597229003906
2020-10-22,275.9544372558594
2020-10-23,282.57257080078125
2020-10-26,274.9523010253906
2020-10-27,281.0841979980469
2020-10-28,265.58587646484375
2020-10-29,278.64337158203125
2020-10-30,261.0613098144531
2020-11-02,259.3249206542969
2020-11-03,263.2342834472656
2020-11-04,285.142333984375
2020-11-05,292.385498046875
2020-11-06,291.12542724609375
2020-11-09,276.5993957519531
2020-11-10,270.3088073730469
2020-11-11,274.3272399902344
2020-11-12,272.9381103515625
2020-11-13,274.7935791015625
2020-11-16,276.7879333496094
2020-11-17,272.8587341308594
2020-11-18,269.852294921875
2020-11-19,270.8147888183594
2020-11-20,267.6000061035156
2020-11-23,266.3398742675781
2020-11-24,274.7637634277344
2020-11-25,273.44415283203125
2020-11-27,275.6468811035156
2020-11-30,274.81341552734375
2020-12-01,284.3188171386719
2020-12-02,285.2812194824219
2020-12-03,279.6554260253906
2020-12-04,277.52215576171875
2020-12-07,283.3563537597656
2020-12-08,281.1933288574219
2020-12-09,275.7560119628906
2020-12-10,274.9621887207031
2020-12-11,271.4200439453125
2020-12-14,272.0550537109375
2020-12-15,273.4044494628906
2020-12-16,273.5235290527344
2020-12-17,272.3428039550781
2020-12-18,274.247802734375
2020-12-21,270.66595458984375
2020-12-22,265.0102844238281
2020-12-23,266.02239990234375
2020-12-24,265.31793212890625
2020-12-28,274.8431701660156
2020-12-29,274.6248779296875
2020-12-30,269.75311279296875
2020-12-31,271.0330810546875
2021-01-04,266.845947265625
2021-01-05,268.860107421875
2021-01-06,261.259765625
2021-01-07,266.6474609375
2021-01-08,265.486572265625
2021-01-11,254.84014892578125
2021-01-12,249.13490295410156
2021-01-13,249.6806182861328
2021-01-14,243.7273712158203
2021-01-15,249.40281677246094
2021-01-19,259.0669860839844
2021-01-20,265.3973388671875
2021-01-21,270.74530029296875
2021-01-22,272.3626708984375
2021-01-25,275.8453369140625
2021-01-26,279.85382080078125
2021-01-27,270.02099609375
2021-01-28,262.9366149902344
2021-01-29,256.3185729980469
2021-02-01,259.9698791503906
2021-02-02,265.0003967285156
2021-02-03,264.5737609863281
2021-02-04,264.4150085449219
2021-02-05,266.0124816894531
2021-02-08,264.50433349609375
2021-02-09,267.3519592285156
2021-02-10,269.75311279296875
2021-02-11,268.2846374511719
2021-02-12,268.3937683105469
2021-02-16,271.8367614746094
2021-02-17,271.43988037109375
2021-02-18,267.2924499511719
2021-02-19,259.5234375
2021-02-22,258.3029479980469
2021-02-23,263.78985595703125
2021-02-24,262.2519226074219
2021-02-25,252.70687866210938
2021-02-26,255.61404418945312
2021-03-01,262.8472900390625
2021-03-02,256.9832763671875
2021-03-03,253.42129516601562
2021-03-04,255.6339111328125
2021-03-05,262.2221984863281
2021-03-08,253.32203674316406
2021-03-09,263.6708679199219
2021-03-10,262.83740234375
2021-03-11,271.7474670410156
2021-03-12,266.3101501464844
2021-03-15,271.6184997558594
2021-03-16,277.10540771484375
2021-03-17,281.7986145019531
2021-03-18,276.4505920410156
2021-03-19,287.85107421875
2021-03-22,291.2544250488281
2021-03-23,288.3670349121094
2021-03-24,279.9432067871094
2021-03-25,276.5696716308594
2021-03-26,280.8163146972656
2021-03-29,288.5555725097656
2021-03-30,285.75750732421875
2021-03-31,292.2366943359375
2021-04-01,296.3345031738281
2021-04-05,306.50469970703125
2021-04-06,303.8753356933594
2021-04-07,310.6521911621094
2021-04-08,310.58270263671875
2021-04-09,310.0270690917969
2021-04-12,309.1142272949219
2021-04-13,307.34808349609375
2021-04-14,300.4621887207031
2021-04-15,305.4231872558594
2021-04-16,303.79595947265625
2021-04-19,299.8866271972656
2021-04-20,300.2934265136719
2021-04-21,299.1225891113281
2021-04-22,294.211181640625
2021-04-23,298.7852783203125
2021-04-26,300.6803894042969
2021-04-27,301.206298828125
2021-04-28,304.7088317871094
2021-04-29,326.9443359375
2021-04-30,322.5487976074219
2021-05-03,320.0682373046875
2021-05-04,315.881103515625
2021-05-05,312.5671081542969
2021-05-06,317.5281677246094
2021-05-07,316.59552001953125
2021-05-10,303.5876159667969
2021-05-11,304.14324951171875
2021-05-12,300.1942138671875
2021-05-13,302.88311767578125
2021-05-14,313.4800109863281
2021-05-17,313.0036926269531
2021-05-18,307.5465393066406
2021-05-19,311.14825439453125
2021-05-20,316.1291809082031
2021-05-21,313.7677001953125
2021-05-24,322.10235595703125
2021-05-25,325.2376708984375
2021-05-26,325.1087341308594
2021-05-27,330.1590576171875
2021-05-28,326.17041015625
2021-06-01,326.5672607421875
2021-06-02,326.5870666503906
2021-06-03,323.5013122558594
2021-06-04,327.77777099609375
2021-06-07,333.9591979980469
2021-06-08,331.0818786621094
2021-06-09,327.6785583496094
2021-06-10,329.871337890625
2021-06-11,328.6806640625
2021-06-14,334.1477355957031
2021-06-15,334.1279602050781
2021-06-16,328.5020751953125
2021-06-17,333.8898010253906
2021-06-18,327.0931396484375
2021-06-21,329.70269775390625
2021-06-22,336.3902282714844
2021-06-23,337.93804931640625
2021-06-24,340.5078430175781
2021-06-25,338.7119445800781
2021-06-28,352.87091064453125
2021-06-29,349.1500549316406
2021-06-30,345.0025939941406
2021-07-01,351.6305847167969
2021-07-02,351.9382019042969
2021-07-06,350.03314208984375
2021-07-07,347.7609558105469
2021-07-08,342.9586181640625
2021-07-09,347.6914978027344
2021-07-12,350.4101867675781
2021-07-13,349.3485107421875
2021-07-14,344.9233093261719
2021-07-15,341.7778625488281
2021-07-16,338.5036315917969
2021-07-19,334.326416015625
2021-07-20,338.9997253417969
2021-07-21,343.53411865234375
2021-07-22,348.4554748535156
2021-07-23,366.9106750488281
2021-07-26,369.5598449707031
2021-07-27,364.94610595703125
2021-07-28,370.3735046386719
2021-07-29,355.52996826171875
2021-07-30,353.5256652832031
2021-08-02,349.2095642089844
2021-08-03,348.50506591796875
2021-08-04,356.1253356933594
2021-08-05,360.1438293457031
2021-08-06,360.6795959472656
2021-08-09,358.79437255859375
2021-08-10,358.3180847167969
2021-08-11,357.1571960449219
2021-08-12,359.8262939453125
2021-08-13,360.3521423339844
2021-08-16,363.705810546875
2021-08-17,355.65899658203125
2021-08-18,352.6823425292969
2021-08-19,352.3548889160156
2021-08-20,356.5718688964844
2021-08-23,360.5208435058594
2021-08-24,362.66400146484375
2021-08-25,365.5215759277344
2021-08-26,361.5428466796875
2021-08-27,369.7285461425781
2021-08-30,377.696044921875
2021-08-31,376.42596435546875
2021-09-01,379.0752258300781
2021-09-02,372.35791015625
2021-09-03,373.330322265625
2021-09-07,379.2041931152344
2021-09-08,374.6301574707031
2021-09-09,375.0567321777344
2021-09-10,375.7414245605469
2021-09-13,373.578369140625
2021-09-14,373.59820556640625
2021-09-15,371.008544921875
2021-09-16,370.1551818847656
2021-09-17,361.880126953125
2021-09-20,352.930419921875
2021-09-21,354.6965026855469
2021-09-22,340.53759765625
2021-09-23,343.2662048339844
2021-09-24,350.2117004394531
2021-09-27,350.826904296875
2021-09-28,337.9975891113281
2021-09-29,336.9656677246094
2021-09-30,336.7474060058594
2021-10-01,340.33917236328125
2021-10-04,323.68988037109375
2021-10-05,330.36749267578125
2021-10-06,331.042236328125
2021-10-07,326.6565856933594
2021-10-08,327.4800720214844
2021-10-11,322.9159240722656
2021-10-12,321.2490234375
2021-10-13,322.01300048828125
2021-10-14,325.9718933105469
2021-10-15,322.2313537597656
2021-10-18,332.7289123535156
2021-10-19,337.3426818847656
2021-10-20,338.1265563964844
2021-10-21,339.21795654296875
2021-10-22,322.0824279785156
2021-10-25,326.1307067871094
2021-10-26,313.3509521484375
2021-10-27,309.7889404296875
