Date,PKG
2024-12-31,225.1300048828125
2025-01-02,225.24000549316406
2025-01-03,225.8800048828125
2025-01-06,227.0800018310547
2025-01-07,225.97999572753906
2025-01-08,228.5399932861328
2025-01-10,228.0500030517578
2025-01-13,230.32000732421875
2025-01-14,232.64999389648438
2025-01-15,235.1999969482422
2025-01-16,235.32000732421875
2025-01-17,237.8699951171875
2025-01-21,242.1300048828125
2025-01-22,239.8000030517578
2025-01-23,239.24000549316406
2025-01-24,240.27000427246094
2025-01-27,239.72000122070312
2025-01-28,238.41000366210938
2025-01-29,215.1199951171875
2025-01-30,214.24000549316406
2025-01-31,212.66000366210938
2025-02-03,211.27999877929688
2025-02-04,210.63999938964844
2025-02-05,210.35000610351562
2025-02-06,212.32000732421875
2025-02-07,210.22000122070312
2025-02-10,209.4199981689453
2025-02-11,208.25
2025-02-12,204.69000244140625
2025-02-13,212.14999389648438
2025-02-14,212.5
2025-02-18,212.13999938964844
2025-02-19,212.30999755859375
2025-02-20,209.67999267578125
2025-02-21,207.9199981689453
2025-02-24,209.74000549316406
2025-02-25,212.63999938964844
2025-02-26,212.75
2025-02-27,210.75
2025-02-28,213.08999633789062
2025-03-03,209.41000366210938
2025-03-04,202.27000427246094
2025-03-05,205.3699951171875
2025-03-06,203.8000030517578
2025-03-07,206.64999389648438
2025-03-10,199.24000549316406
2025-03-11,197.4499969482422
2025-03-12,197.3000030517578
2025-03-13,192.02999877929688
2025-03-14,196.8000030517578
2025-03-17,198.50999450683594
2025-03-18,197.61000061035156
2025-03-19,198.49000549316406
2025-03-20,197.17999267578125
2025-03-21,194.41000366210938
2025-03-24,200.80999755859375
2025-03-25,198.75999450683594
2025-03-26,199.5
2025-03-27,198.27000427246094
2025-03-28,195.5
2025-03-31,198.02000427246094
2025-04-01,199.92999267578125
2025-04-02,201.36000061035156
2025-04-03,189.16000366210938
2025-04-04,183.4199981689453
2025-04-07,181.0399932861328
2025-04-08,175.97000122070312
2025-04-09,189.44000244140625
2025-04-10,185.4499969482422
2025-04-11,188.94000244140625
2025-04-14,190.64999389648438
2025-04-15,188.7100067138672
2025-04-16,186.74000549316406
2025-04-17,187.19000244140625
2025-04-21,182.07000732421875
2025-04-22,186.4199981689453
2025-04-23,184.69000244140625
2025-04-24,188.7100067138672
2025-04-25,184.82000732421875
2025-04-28,186.38999938964844
2025-04-29,185.97999572753906
2025-04-30,185.61000061035156
2025-05-01,183.3699951171875
2025-05-02,187.4199981689453
2025-05-05,181.22000122070312
2025-05-06,180.1199951171875
2025-05-07,180.0
2025-05-08,183.4199981689453
2025-05-09,181.4199981689453
2025-05-12,190.38999938964844
2025-05-13,188.7899932861328
2025-05-14,191.91000366210938
2025-05-15,190.75
2025-05-16,194.22000122070312
2025-05-19,194.44000244140625
2025-05-20,193.57000732421875
2025-05-21,190.7899932861328
2025-05-22,192.52999877929688
2025-05-23,190.6999969482422
2025-05-27,193.82000732421875
2025-05-28,192.22000122070312
2025-05-29,193.0
2025-05-30,193.1699981689453
2025-06-02,192.25999450683594
2025-06-03,194.0800018310547
2025-06-04,193.33999633789062
2025-06-05,194.6999969482422
2025-06-06,196.39999389648438
2025-06-09,196.58999633789062
2025-06-10,197.24000549316406
2025-06-11,193.2100067138672
2025-06-12,193.30999755859375
2025-06-13,188.55999755859375
2025-06-16,189.4600067138672
2025-06-17,186.35000610351562
2025-06-18,186.22999572753906
2025-06-20,186.86000061035156
2025-06-23,188.6999969482422
2025-06-24,189.41000366210938
2025-06-25,186.83999633789062
2025-06-26,187.64999389648438
2025-06-27,189.41000366210938
2025-06-30,188.4499969482422
2025-07-01,202.75
2025-07-02,201.94000244140625
2025-07-03,202.2899932861328
2025-07-07,201.27000427246094
2025-07-08,202.77000427246094
2025-07-09,204.0800018310547
2025-07-10,207.24000549316406
2025-07-11,205.89999389648438
2025-07-14,203.38999938964844
2025-07-15,199.67999267578125
2025-07-16,202.57000732421875
2025-07-17,202.24000549316406
2025-07-18,199.80999755859375
2025-07-21,201.38999938964844
2025-07-22,205.2899932861328
2025-07-23,206.32000732421875
2025-07-24,205.92999267578125
2025-07-25,206.52999877929688
2025-07-28,204.17999267578125
2025-07-29,203.05999755859375
2025-07-30,198.42999267578125
2025-07-31,193.75
2025-08-01,191.41000366210938
2025-08-04,193.0800018310547
2025-08-05,193.50999450683594
2025-08-06,192.22000122070312
2025-08-07,194.86000061035156
2025-08-08,196.42999267578125
2025-08-11,196.6199951171875
2025-08-12,198.9600067138672
2025-08-13,200.7899932861328
2025-08-14,196.52000427246094
2025-08-15,193.4199981689453
2025-08-18,194.11000061035156
2025-08-19,198.25
2025-08-20,198.1199951171875
2025-08-21,210.35000610351562
2025-08-22,212.74000549316406
2025-08-25,212.22999572753906
2025-08-26,211.6199951171875
2025-08-27,210.69000244140625
2025-08-28,216.64999389648438
2025-08-29,217.9600067138672
2025-09-02,216.4499969482422
2025-09-03,212.92999267578125
2025-09-04,216.72000122070312
2025-09-05,220.25
2025-09-08,215.92999267578125
2025-09-09,214.07000732421875
2025-09-10,213.0500030517578
2025-09-11,217.02999877929688
2025-09-12,215.14999389648438
2025-09-15,211.80999755859375
2025-09-16,211.47000122070312
2025-09-17,212.0800018310547
2025-09-18,213.9600067138672
2025-09-19,211.27999877929688
2025-09-22,212.7100067138672
2025-09-23,213.7100067138672
2025-09-24,215.32000732421875
2025-09-25,213.13999938964844
2025-09-26,215.9499969482422
2025-09-29,216.27000427246094
2025-09-30,217.92999267578125
2025-10-01,214.85000610351562
2025-10-02,215.63999938964844
2025-10-03,214.5399932861328
2025-10-06,212.92999267578125
2025-10-07,210.5500030517578
2025-10-08,213.27999877929688
2025-10-09,211.38999938964844
2025-10-10,206.75
2025-10-13,207.75
2025-10-14,210.75999450683594
2025-10-15,209.64999389648438
2025-10-16,205.33999633789062
2025-10-17,203.3300018310547
2025-10-20,205.8800048828125
2025-10-21,208.1300048828125
2025-10-22,208.74000549316406
2025-10-23,213.25999450683594
2025-10-24,204.8300018310547
2025-10-27,206.61000061035156
2025-10-28,206.16000366210938
2025-10-29,196.64999389648438
2025-10-30,196.16000366210938
2025-10-31,195.75999450683594
2025-11-03,195.58999633789062
2025-11-04,197.16000366210938
2025-11-05,199.1199951171875
2025-11-06,198.08999633789062
2025-11-07,200.5500030517578
2025-11-10,200.72000122070312
2025-11-11,203.02000427246094
2025-11-12,200.44000244140625
2025-11-13,199.08999633789062
2025-11-14,197.22000122070312
2025-11-17,196.6699981689453
2025-11-18,196.6300048828125
2025-11-19,194.30999755859375
2025-11-20,191.67999267578125
2025-11-21,197.30999755859375
2025-11-24,197.32000732421875
2025-11-25,201.25999450683594
2025-11-26,203.49000549316406
2025-11-28,204.07000732421875
2025-12-01,203.24000549316406
2025-12-02,192.5500030517578
2025-12-03,197.9499969482422
2025-12-04,196.6300048828125
2025-12-05,198.47999572753906
2025-12-08,196.7899932861328
2025-12-09,193.39999389648438
2025-12-10,202.6199951171875
2025-12-11,205.3000030517578
2025-12-12,205.07000732421875
2025-12-15,204.47999572753906
2025-12-16,203.66000366210938
2025-12-17,202.3300018310547
2025-12-18,204.02999877929688
2025-12-19,202.82000732421875
2025-12-22,206.5500030517578
2025-12-23,206.8300018310547
2025-12-24,207.3300018310547
2025-12-26,208.91000366210938
2025-12-29,208.77000427246094
2025-12-30,208.25999450683594
