Date,RMD
2021-06-07,198.38046264648438
2021-06-08,199.1291046142578
2021-06-09,203.4287567138672
2021-06-10,211.6538543701172
2021-06-11,209.7823028564453
2021-06-14,222.37425231933594
2021-06-15,226.94268798828125
2021-06-16,227.2689971923828
2021-06-17,230.78167724609375
2021-06-18,227.88319396972656
2021-06-21,229.87950134277344
2021-06-22,231.38629150390625
2021-06-23,233.60336303710938
2021-06-24,236.0698699951172
2021-06-25,234.65908813476562
2021-06-28,237.1448211669922
2021-06-29,236.37701416015625
2021-06-30,236.59776306152344
2021-07-01,237.9030303955078
2021-07-02,240.44635009765625
2021-07-06,237.95101928710938
2021-07-07,241.93399047851562
2021-07-08,240.63829040527344
2021-07-09,237.7110595703125
2021-07-12,238.82437133789062
2021-07-13,238.74758911132812
2021-07-14,239.3426513671875
2021-07-15,239.5537872314453
2021-07-16,242.99928283691406
2021-07-19,243.34478759765625
2021-07-20,244.9763946533203
2021-07-21,245.09152221679688
2021-07-22,247.22218322753906
2021-07-23,249.37203979492188
2021-07-26,249.28562927246094
2021-07-27,253.60450744628906
2021-07-28,255.3224639892578
2021-07-29,258.8736267089844
2021-07-30,260.8602294921875
2021-08-02,257.8179016113281
2021-08-03,262.098388671875
2021-08-04,262.1943054199219
2021-08-05,256.6181640625
2021-08-06,263.6339416503906
2021-08-09,266.7818298339844
2021-08-10,264.04656982421875
2021-08-11,261.54168701171875
2021-08-12,264.1234130859375
2021-08-13,264.0274963378906
2021-08-16,268.9605407714844
2021-08-17,269.30609130859375
2021-08-18,268.7197570800781
2021-08-19,272.04541015625
2021-08-20,274.6022644042969
2021-08-23,274.74639892578125
2021-08-24,271.28607177734375
2021-08-25,274.4772644042969
2021-08-26,273.9774475097656
2021-08-27,275.7747802734375
2021-08-30,277.8413391113281
2021-08-31,279.25433349609375
2021-09-01,276.8898620605469
2021-09-02,282.97412109375
2021-09-03,284.31982421875
2021-09-07,284.52166748046875
2021-09-08,285.81927490234375
2021-09-09,284.1083679199219
2021-09-10,284.1180419921875
2021-09-13,277.6876220703125
2021-09-14,280.9364318847656
2021-09-15,279.14862060546875
2021-09-16,275.0732116699219
2021-09-17,274.8521423339844
2021-09-20,273.1988525390625
2021-09-21,277.04364013671875
2021-09-22,277.2839050292969
2021-09-23,271.7763671875
2021-09-24,268.6332092285156
2021-09-27,260.0017395019531
2021-09-28,254.5421905517578
2021-09-29,255.0612030029297
2021-09-30,253.3214569091797
2021-10-01,252.02386474609375
2021-10-04,245.12252807617188
2021-10-05,247.95802307128906
2021-10-06,246.22792053222656
2021-10-07,245.0937042236328
2021-10-08,244.0459747314453
2021-10-11,241.85446166992188
2021-10-12,242.46002197265625
2021-10-13,242.46002197265625
2021-10-14,244.73806762695312
2021-10-15,245.5742950439453
2021-10-18,247.01605224609375
2021-10-19,250.0630645751953
2021-10-20,251.30294799804688
2021-10-21,252.831298828125
2021-10-22,257.1181335449219
2021-10-25,257.5796203613281
2021-10-26,257.32965087890625
2021-10-27,257.71405029296875
2021-10-28,258.23309326171875
2021-10-29,252.70635986328125
2021-11-01,254.66722106933594
2021-11-02,252.4083709716797
2021-11-03,257.71405029296875
2021-11-04,252.45643615722656
2021-11-05,250.43783569335938
2021-11-08,253.3983917236328
2021-11-09,251.89649963378906
2021-11-10,249.79779052734375
2021-11-11,243.8577880859375
2021-11-12,245.3114776611328
2021-11-15,252.5896759033203
2021-11-16,256.5464782714844
2021-11-17,252.74368286132812
2021-11-18,253.35020446777344
2021-11-19,250.6064910888672
2021-11-22,247.63169860839844
2021-11-23,244.87828063964844
2021-11-24,245.49440002441406
2021-11-26,241.84568786621094
2021-11-29,247.3428955078125
2021-11-30,245.35000610351562
2021-12-01,243.84815979003906
2021-12-02,246.3416290283203
2021-12-03,245.2825927734375
2021-12-06,250.5968017578125
2021-12-07,255.9977264404297
2021-12-08,258.029052734375
2021-12-09,254.6980438232422
2021-12-10,251.63658142089844
2021-12-13,253.6678924560547
2021-12-14,246.89996337890625
2021-12-15,246.99624633789062
2021-12-16,244.31024169921875
2021-12-17,243.5496826171875
2021-12-20,238.7842254638672
2021-12-21,248.02635192871094
2021-12-22,251.94468688964844
2021-12-23,249.1720428466797
2021-12-27,252.30087280273438
2021-12-28,251.1648406982422
2021-12-29,251.37664794921875
2021-12-30,252.223876953125
2021-12-31,250.7701416015625
2022-01-03,249.83631896972656
2022-01-04,243.9925537109375
2022-01-05,235.61685180664062
2022-01-06,232.78648376464844
2022-01-07,228.38681030273438
2022-01-10,228.5023651123047
2022-01-11,229.48434448242188
2022-01-12,235.068115234375
2022-01-13,242.31744384765625
2022-01-14,242.76028442382812
2022-01-18,231.7178192138672
2022-01-19,232.39175415039062
2022-01-20,229.08961486816406
2022-01-21,226.3939666748047
2022-01-24,229.6287384033203
2022-01-25,223.51541137695312
2022-01-26,222.4275360107422
2022-01-27,216.50680541992188
2022-01-28,208.06373596191406
2022-01-31,220.07852172851562
2022-02-01,223.50582885742188
2022-02-02,228.35792541503906
2022-02-03,228.1750030517578
2022-02-04,230.1004638671875
2022-02-07,228.69493103027344
2022-02-08,232.06442260742188
2022-02-09,237.70619201660156
2022-02-10,235.65200805664062
2022-02-11,235.2373046875
2022-02-14,225.30393981933594
2022-02-15,226.8759307861328
2022-02-16,229.11331176757812
2022-02-17,225.9019012451172
2022-02-18,223.48123168945312
2022-02-22,224.9663848876953
2022-02-23,224.92782592773438
2022-02-24,229.3158721923828
2022-02-25,236.65496826171875
2022-02-28,237.96656799316406
2022-03-01,242.2099609375
2022-03-02,240.73440551757812
2022-03-03,241.0140838623047
2022-03-04,245.53713989257812
2022-03-07,238.47767639160156
2022-03-08,230.34780883789062
2022-03-09,236.50064086914062
2022-03-10,233.98358154296875
2022-03-11,229.59555053710938
2022-03-14,228.1585693359375
2022-03-15,235.61341857910156
2022-03-16,246.27008056640625
2022-03-17,249.99269104003906
2022-03-18,252.16253662109375
2022-03-21,247.803466796875
2022-03-22,245.9711151123047
2022-03-23,224.70602416992188
2022-03-24,232.77809143066406
2022-03-25,231.77508544921875
2022-03-28,233.84854125976562
2022-03-29,238.41983032226562
2022-03-30,240.14608764648438
2022-03-31,233.8774871826172
2022-04-01,237.66758728027344
2022-04-04,236.96359252929688
2022-04-05,236.74179077148438
2022-04-06,238.4873504638672
2022-04-07,243.1068115234375
2022-04-08,240.45474243164062
2022-04-11,233.53028869628906
2022-04-12,228.92042541503906
2022-04-13,228.17788696289062
2022-04-14,225.87294006347656
2022-04-18,223.7319793701172
2022-04-19,230.89752197265625
2022-04-20,236.3174285888672
2022-04-21,230.49244689941406
2022-04-22,219.3150177001953
2022-04-25,217.906982421875
2022-04-26,208.9476776123047
2022-04-27,207.0767059326172
2022-04-28,205.90977478027344
2022-04-29,192.85179138183594
2022-05-02,192.6588897705078
2022-05-03,189.4281463623047
2022-05-04,197.9342041015625
2022-05-05,196.47793579101562
2022-05-06,194.85772705078125
2022-05-09,185.87913513183594
2022-05-10,188.27084350585938
2022-05-11,185.04281616210938
2022-05-12,185.8643035888672
2022-05-13,190.26181030273438
2022-05-16,190.31015014648438
2022-05-17,191.19932556152344
2022-05-18,184.99449157714844
2022-05-19,190.9673309326172
2022-05-20,191.03501892089844
2022-05-23,191.80819702148438
2022-05-24,188.9667205810547
2022-05-25,188.8507537841797
2022-05-26,195.28753662109375
2022-05-27,201.318359375
2022-05-31,196.64059448242188
2022-06-01,195.91571044921875
2022-06-02,204.17916870117188
2022-06-03,201.3280487060547
2022-06-06,203.7829132080078
2022-06-07,207.310546875
2022-06-08,205.15530395507812
2022-06-09,201.61801147460938
2022-06-10,201.52133178710938
2022-06-13,195.60646057128906
2022-06-14,195.2391815185547
2022-06-15,196.46661376953125
2022-06-16,189.65292358398438
2022-06-17,190.94802856445312
2022-06-21,194.7559356689453
2022-06-22,196.16702270507812
2022-06-23,200.53553771972656
2022-06-24,204.41111755371094
