Date,GPN
2021-05-20,186.6986083984375
2021-05-21,184.92201232910156
2021-05-24,186.498046875
2021-05-25,186.36428833007812
2021-05-26,184.1674041748047
2021-05-27,184.54946899414062
2021-05-28,185.02703857421875
2021-06-01,184.98886108398438
2021-06-02,187.2144317626953
2021-06-03,184.75962829589844
2021-06-04,185.49505615234375
2021-06-07,182.62953186035156
2021-06-08,182.91610717773438
2021-06-09,183.345947265625
2021-06-10,183.26467895507812
2021-06-11,185.0144500732422
2021-06-14,183.78102111816406
2021-06-15,185.82716369628906
2021-06-16,183.5323944091797
2021-06-17,184.79452514648438
2021-06-18,182.46153259277344
2021-06-21,185.18650817871094
2021-06-22,185.07174682617188
2021-06-23,182.42323303222656
2021-06-24,183.11172485351562
2021-06-25,183.8000946044922
2021-06-28,181.31411743164062
2021-06-29,179.29666137695312
2021-06-30,179.31576538085938
2021-07-01,183.78102111816406
2021-07-02,184.88055419921875
2021-07-06,184.3929443359375
2021-07-07,183.5802001953125
2021-07-08,179.870361328125
2021-07-09,182.0216827392578
