Date,ACN
2021-05-17,287.0
2021-05-18,283.010009765625
2021-05-19,280.9700012207031
2021-05-20,283.95001220703125
2021-05-21,283.3800048828125
2021-05-24,284.8500061035156
2021-05-25,285.989990234375
2021-05-26,283.95001220703125
2021-05-27,280.04998779296875
2021-05-28,282.1600036621094
2021-06-01,280.8800048828125
2021-06-02,281.79998779296875
2021-06-03,279.6300048828125
2021-06-04,283.1700134277344
2021-06-07,282.19000244140625
2021-06-08,281.45001220703125
2021-06-09,282.1099853515625
2021-06-10,284.2200012207031
2021-06-11,285.2799987792969
2021-06-14,285.7099914550781
2021-06-15,286.19000244140625
