Date,MSI
2024-04-18,339.4599914550781
2024-04-19,339.6499938964844
2024-04-22,345.2300109863281
2024-04-23,345.54998779296875
2024-04-24,345.1099853515625
2024-04-25,349.0199890136719
2024-04-26,346.4800109863281
2024-04-29,347.69000244140625
2024-04-30,339.1499938964844
2024-05-01,336.0
2024-05-02,336.239990234375
2024-05-03,353.70001220703125
2024-05-06,349.6400146484375
2024-05-07,358.1700134277344
2024-05-08,359.0199890136719
2024-05-09,360.1099853515625
2024-05-10,362.8500061035156
2024-05-13,358.0
2024-05-14,361.04998779296875
2024-05-15,365.0299987792969
2024-05-16,366.4100036621094
2024-05-17,367.79998779296875
2024-05-20,368.42999267578125
2024-05-21,369.739990234375
2024-05-22,371.07000732421875
2024-05-23,363.3500061035156
2024-05-24,364.6000061035156
2024-05-28,359.8900146484375
2024-05-29,357.1099853515625
2024-05-30,359.69000244140625
2024-05-31,364.9100036621094
2024-06-03,366.3999938964844
2024-06-04,369.2200012207031
2024-06-05,370.6499938964844
2024-06-06,370.4700012207031
2024-06-07,371.05999755859375
2024-06-10,373.79998779296875
2024-06-11,376.8999938964844
2024-06-12,379.3500061035156
2024-06-13,376.7099914550781
2024-06-14,375.4100036621094
2024-06-17,382.82000732421875
2024-06-18,383.6000061035156
2024-06-20,384.6000061035156
2024-06-21,386.0400085449219
2024-06-24,388.1600036621094
2024-06-25,390.3599853515625
2024-06-26,384.2300109863281
2024-06-27,386.3999938964844
2024-06-28,386.04998779296875
2024-07-01,386.3699951171875
2024-07-02,386.760009765625
2024-07-03,385.79998779296875
2024-07-05,386.8699951171875
2024-07-08,390.57000732421875
2024-07-09,390.7200012207031
2024-07-10,391.04998779296875
2024-07-11,388.69000244140625
2024-07-12,390.1600036621094
2024-07-15,394.3900146484375
2024-07-16,396.07000732421875
2024-07-17,393.7099914550781
2024-07-18,394.4599914550781
2024-07-19,390.19000244140625
2024-07-22,396.1499938964844
2024-07-23,396.54998779296875
2024-07-24,390.6000061035156
2024-07-25,385.6499938964844
2024-07-26,393.7099914550781
2024-07-29,395.4200134277344
2024-07-30,395.3299865722656
2024-07-31,398.9200134277344
2024-08-01,398.5799865722656
2024-08-02,410.29998779296875
2024-08-05,399.6400146484375
