Date,VTRS
2023-08-16,11.199999809265137
2023-08-17,11.34000015258789
2023-08-18,11.260000228881836
2023-08-21,11.25
2023-08-22,11.15999984741211
2023-08-23,11.0
2023-08-24,10.949999809265137
2023-08-25,10.970000267028809
2023-08-28,10.960000038146973
2023-08-29,11.0
2023-08-30,11.0
2023-08-31,10.75
2023-09-01,10.789999961853027
2023-09-05,10.619999885559082
2023-09-06,10.119999885559082
2023-09-07,10.0
2023-09-08,10.109999656677246
2023-09-11,10.010000228881836
2023-09-12,9.869999885559082
2023-09-13,9.75
2023-09-14,9.829999923706055
2023-09-15,9.770000457763672
2023-09-18,9.819999694824219
2023-09-19,9.890000343322754
2023-09-20,9.880000114440918
2023-09-21,9.6899995803833
2023-09-22,9.640000343322754
2023-09-25,9.720000267028809
2023-09-26,9.720000267028809
2023-09-27,9.59000015258789
2023-09-28,9.8100004196167
2023-09-29,9.859999656677246
2023-10-02,10.050000190734863
2023-10-03,9.649999618530273
2023-10-04,9.699999809265137
2023-10-05,9.6899995803833
2023-10-06,9.65999984741211
2023-10-09,9.65999984741211
2023-10-10,9.619999885559082
2023-10-11,9.6899995803833
2023-10-12,9.460000038146973
2023-10-13,9.329999923706055
2023-10-16,9.470000267028809
2023-10-17,9.430000305175781
2023-10-18,9.369999885559082
2023-10-19,9.3100004196167
2023-10-20,9.300000190734863
2023-10-23,8.920000076293945
2023-10-24,9.109999656677246
2023-10-25,8.970000267028809
2023-10-26,8.989999771118164
2023-10-27,8.770000457763672
2023-10-30,8.84000015258789
2023-10-31,8.899999618530273
2023-11-01,8.920000076293945
2023-11-02,8.930000305175781
2023-11-03,9.270000457763672
2023-11-06,9.210000038146973
2023-11-07,9.130000114440918
2023-11-08,9.220000267028809
2023-11-09,9.0600004196167
2023-11-10,9.199999809265137
2023-11-13,8.949999809265137
2023-11-14,9.220000267028809
2023-11-15,9.359999656677246
2023-11-16,9.170000076293945
2023-11-17,9.449999809265137
2023-11-20,9.470000267028809
2023-11-21,9.380000114440918
2023-11-22,9.369999885559082
2023-11-24,9.430000305175781
2023-11-27,9.34000015258789
2023-11-28,9.140000343322754
2023-11-29,9.130000114440918
2023-11-30,9.180000305175781
2023-12-01,9.369999885559082
2023-12-04,9.680000305175781
2023-12-05,9.609999656677246
2023-12-06,9.6899995803833
2023-12-07,9.760000228881836
2023-12-08,9.829999923706055
2023-12-11,9.829999923706055
2023-12-12,9.869999885559082
2023-12-13,10.130000114440918
2023-12-14,10.390000343322754
2023-12-15,10.270000457763672
2023-12-18,10.100000381469727
2023-12-19,10.390000343322754
2023-12-20,10.449999809265137
2023-12-21,10.649999618530273
2023-12-22,10.649999618530273
2023-12-26,10.710000038146973
2023-12-27,10.770000457763672
2023-12-28,10.850000381469727
2023-12-29,10.829999923706055
2024-01-02,11.390000343322754
2024-01-03,11.369999885559082
2024-01-04,11.550000190734863
2024-01-05,11.979999542236328
2024-01-08,11.710000038146973
2024-01-09,11.600000381469727
2024-01-10,12.100000381469727
2024-01-11,12.069999694824219
2024-01-12,11.680000305175781
2024-01-16,11.75
2024-01-17,11.460000038146973
2024-01-18,11.270000457763672
2024-01-19,11.399999618530273
2024-01-22,11.640000343322754
2024-01-23,11.770000457763672
2024-01-24,11.720000267028809
2024-01-25,11.739999771118164
2024-01-26,11.930000305175781
2024-01-29,11.880000114440918
2024-01-30,11.8100004196167
2024-01-31,11.770000457763672
2024-02-01,11.869999885559082
2024-02-02,11.850000381469727
2024-02-05,11.579999923706055
2024-02-06,11.890000343322754
2024-02-07,11.739999771118164
2024-02-08,11.5600004196167
2024-02-09,11.680000305175781
2024-02-12,11.949999809265137
2024-02-13,11.970000267028809
2024-02-14,12.069999694824219
2024-02-15,12.819999694824219
2024-02-16,13.0600004196167
2024-02-20,13.239999771118164
2024-02-21,13.260000228881836
2024-02-22,13.359999656677246
2024-02-23,13.529999732971191
2024-02-26,13.430000305175781
2024-02-27,13.229999542236328
2024-02-28,12.289999961853027
2024-02-29,12.369999885559082
2024-03-01,12.59000015258789
2024-03-04,12.359999656677246
2024-03-05,12.279999732971191
2024-03-06,12.199999809265137
2024-03-07,12.329999923706055
2024-03-08,12.260000228881836
2024-03-11,11.970000267028809
2024-03-12,12.0600004196167
2024-03-13,12.050000190734863
2024-03-14,11.819999694824219
2024-03-15,11.9399995803833
2024-03-18,11.760000228881836
2024-03-19,11.869999885559082
