Date,ADS
2019-03-21,136.8076629638672
2019-03-22,131.33279418945312
2019-03-25,130.97366333007812
2019-03-26,135.65841674804688
2019-03-27,136.52035522460938
2019-03-28,137.58180236816406
2019-03-29,139.6488494873047
2019-04-01,140.55865478515625
2019-04-02,140.08778381347656
2019-04-03,143.24021911621094
2019-04-04,143.51954650878906
2019-04-05,141.34877014160156
2019-04-08,142.33839416503906
2019-04-09,141.42857360839844
2019-04-10,140.83798217773438
2019-04-11,140.25538635253906
2019-04-12,144.39744567871094
2019-04-15,130.9178009033203
2019-04-16,130.51077270507812
2019-04-17,131.34877014160156
2019-04-18,129.7685546875
2019-04-22,128.29209899902344
2019-04-23,130.10374450683594
2019-04-24,131.5243377685547
2019-04-25,122.88906860351562
2019-04-26,125.12370300292969
2019-04-29,126.15322875976562
2019-04-30,127.77334594726562
2019-05-01,124.95610809326172
2019-05-02,123.39984130859375
2019-05-03,124.94812774658203
2019-05-06,122.95291137695312
2019-05-07,120.43894958496094
2019-05-08,119.69673156738281
2019-05-09,118.04469299316406
2019-05-10,118.90662384033203
2019-05-13,113.5833969116211
2019-05-14,115.61053466796875
2019-05-15,116.09736633300781
2019-05-16,117.90103912353516
2019-05-17,116.24102020263672
2019-05-20,114.2138900756836
2019-05-21,117.1827621459961
2019-05-22,115.77014923095703
2019-05-23,113.27214813232422
2019-05-24,114.39744567871094
2019-05-28,113.38388061523438
2019-05-29,113.37590026855469
2019-05-30,112.25060272216797
2019-05-31,109.73663330078125
2019-06-03,109.01835632324219
2019-06-04,113.91061401367188
2019-06-05,112.45011901855469
2019-06-06,113.46368408203125
2019-06-07,113.9824447631836
2019-06-10,108.81883239746094
2019-06-11,109.92816925048828
2019-06-12,109.87230682373047
2019-06-13,112.03511810302734
2019-06-14,111.57222747802734
2019-06-17,110.10375213623047
2019-06-18,109.74461364746094
2019-06-19,109.28970336914062
2019-06-20,110.28730773925781
2019-06-21,109.43335723876953
2019-06-24,107.31843566894531
2019-06-25,107.27853393554688
2019-06-26,108.04469299316406
2019-06-27,109.57701873779297
2019-06-28,111.8355941772461
2019-07-01,113.93455505371094
2019-07-02,116.84756469726562
2019-07-03,117.16680145263672
2019-07-05,118.3160400390625
2019-07-08,117.08699035644531
2019-07-09,118.12450408935547
2019-07-10,118.06863403320312
2019-07-11,118.09257507324219
2019-07-12,119.3934555053711
2019-07-15,119.72865295410156
2019-07-16,120.3112564086914
2019-07-17,120.30326843261719
2019-07-18,126.09736633300781
2019-07-19,120.95770263671875
2019-07-22,121.89944458007812
2019-07-23,123.76696014404297
2019-07-24,125.57063293457031
2019-07-25,125.01197052001953
2019-07-26,126.79170227050781
2019-07-29,125.73822784423828
2019-07-30,125.91381072998047
2019-07-31,125.23543548583984
2019-08-01,124.53311920166016
2019-08-02,124.30965423583984
2019-08-05,121.41261291503906
2019-08-06,122.49002075195312
2019-08-07,122.27454376220703
2019-08-08,123.92657470703125
2019-08-09,122.68156433105469
2019-08-12,119.71269226074219
2019-08-13,121.66001892089844
2019-08-14,119.80047607421875
2019-08-15,121.70790100097656
2019-08-16,110.68635559082031
2019-08-19,108.97047424316406
2019-08-20,104.34956359863281
2019-08-21,110.19154357910156
2019-08-22,108.1644058227539
2019-08-23,104.2138900756836
2019-08-26,101.73184204101562
2019-08-27,97.43016815185547
2019-08-28,97.557861328125
2019-08-29,97.96488189697266
2019-08-30,98.12450408935547
2019-09-03,97.4062271118164
2019-09-04,98.42777252197266
2019-09-05,101.34876251220703
2019-09-06,100.5267333984375
2019-09-09,102.97685241699219
2019-09-10,105.57063293457031
2019-09-11,108.03671264648438
2019-09-12,107.49401092529297
2019-09-13,106.72785186767578
2019-09-16,106.1053466796875
2019-09-17,104.87629699707031
2019-09-18,104.47725677490234
2019-09-19,104.32562255859375
2019-09-20,103.90263366699219
2019-09-23,103.19233703613281
2019-09-24,101.1572265625
2019-09-25,102.0590591430664
2019-09-26,101.979248046875
2019-09-27,100.89385223388672
2019-09-30,102.25857543945312
2019-10-01,100.59058380126953
2019-10-02,98.26017761230469
2019-10-03,97.81324768066406
2019-10-04,98.8667221069336
2019-10-07,98.06863403320312
2019-10-08,94.70072174072266
2019-10-09,94.5091781616211
2019-10-10,94.34158325195312
2019-10-11,97.80526733398438
2019-10-14,97.79728698730469
2019-10-15,98.72306823730469
2019-10-16,98.33200073242188
2019-10-17,98.45171356201172
2019-10-18,98.59536743164062
2019-10-21,99.57701873779297
2019-10-22,99.28172302246094
2019-10-23,98.77095031738281
2019-10-24,85.4110107421875
2019-10-25,83.63926696777344
2019-10-28,85.22745513916016
2019-10-29,82.98483276367188
2019-10-30,82.03511810302734
2019-10-31,79.80845642089844
2019-11-01,80.65442657470703
2019-11-04,81.66799926757812
2019-11-05,82.905029296875
2019-11-06,82.72146606445312
2019-11-07,84.11811828613281
2019-11-08,86.11332702636719
2019-11-11,86.22505950927734
2019-11-12,86.7996826171875
2019-11-13,85.53870391845703
2019-11-14,85.08380126953125
2019-11-15,82.56185150146484
2019-11-18,83.63926696777344
2019-11-19,82.63368225097656
2019-11-20,80.78211975097656
2019-11-21,80.8459701538086
2019-11-22,83.32801055908203
2019-11-25,84.11811828613281
2019-11-26,84.63687133789062
2019-11-27,85.34716796875
2019-11-29,85.32322692871094
2019-12-02,84.75658416748047
2019-12-03,82.03511810302734
2019-12-04,83.24022674560547
2019-12-05,82.66560363769531
2019-12-06,84.00638580322266
2019-12-09,84.1260986328125
2019-12-10,82.94493103027344
2019-12-11,84.18196105957031
2019-12-12,86.9433364868164
2019-12-13,87.82920837402344
2019-12-16,86.99121856689453
2019-12-17,87.65363311767578
2019-12-18,88.14844512939453
2019-12-19,87.8531494140625
2019-12-20,88.81883239746094
2019-12-23,88.96248626708984
2019-12-24,88.57940673828125
2019-12-26,88.05267333984375
2019-12-27,88.51556396484375
2019-12-30,88.33998107910156
