Date,AEE
2020-02-06,83.16999816894531
2020-02-07,83.5999984741211
2020-02-10,83.9800033569336
2020-02-11,84.2699966430664
2020-02-12,84.56999969482422
2020-02-13,85.75
2020-02-14,86.79000091552734
2020-02-18,86.75
2020-02-19,85.87999725341797
2020-02-20,85.66000366210938
2020-02-21,85.33999633789062
2020-02-24,84.81999969482422
2020-02-25,83.55999755859375
2020-02-26,85.20999908447266
2020-02-27,81.56999969482422
2020-02-28,79.0
2020-03-02,84.41999816894531
2020-03-03,83.16000366210938
2020-03-04,87.06999969482422
2020-03-05,86.05000305175781
2020-03-06,85.3499984741211
2020-03-09,81.5999984741211
2020-03-10,82.58999633789062
2020-03-11,80.87000274658203
2020-03-12,72.4000015258789
2020-03-13,76.1500015258789
2020-03-16,65.94999694824219
2020-03-17,77.69000244140625
2020-03-18,76.1500015258789
2020-03-19,71.87999725341797
2020-03-20,62.93000030517578
2020-03-23,61.369998931884766
2020-03-24,65.29000091552734
2020-03-25,67.54000091552734
2020-03-26,72.79000091552734
2020-03-27,74.23999786376953
2020-03-30,78.16999816894531
2020-03-31,72.83000183105469
2020-04-01,67.7300033569336
2020-04-02,71.66999816894531
2020-04-03,68.75
2020-04-06,74.29000091552734
2020-04-07,71.52999877929688
2020-04-08,76.01000213623047
2020-04-09,79.0
2020-04-13,75.81999969482422
2020-04-14,77.16999816894531
2020-04-15,75.5
2020-04-16,77.26000213623047
2020-04-17,77.83000183105469
2020-04-20,73.23999786376953
2020-04-21,74.0199966430664
2020-04-22,76.77999877929688
2020-04-23,74.19000244140625
2020-04-24,73.63999938964844
2020-04-27,73.41999816894531
2020-04-28,74.25
2020-04-29,74.62000274658203
2020-04-30,72.75
2020-05-01,71.44999694824219
2020-05-04,71.44000244140625
2020-05-05,72.1500015258789
2020-05-06,69.83999633789062
2020-05-07,69.6500015258789
2020-05-08,70.86000061035156
2020-05-11,70.83000183105469
2020-05-12,68.97000122070312
2020-05-13,68.3499984741211
2020-05-14,68.72000122070312
2020-05-15,68.76000213623047
2020-05-18,72.2300033569336
2020-05-19,70.6500015258789
2020-05-20,70.33000183105469
2020-05-21,69.30000305175781
2020-05-22,69.81999969482422
2020-05-26,70.76000213623047
2020-05-27,70.51000213623047
2020-05-28,73.94000244140625
2020-05-29,74.7300033569336
2020-06-01,74.37000274658203
2020-06-02,74.91000366210938
2020-06-03,76.08000183105469
2020-06-04,73.98999786376953
2020-06-05,75.58000183105469
2020-06-08,77.22000122070312
2020-06-09,75.2699966430664
2020-06-10,74.86000061035156
2020-06-11,71.83999633789062
2020-06-12,71.75
2020-06-15,72.33999633789062
2020-06-16,72.55000305175781
2020-06-17,72.45999908447266
2020-06-18,72.45999908447266
2020-06-19,69.80000305175781
2020-06-22,70.62000274658203
2020-06-23,70.0
2020-06-24,69.45999908447266
2020-06-25,68.80999755859375
2020-06-26,68.9000015258789
2020-06-29,69.7300033569336
2020-06-30,70.36000061035156
2020-07-01,72.48999786376953
2020-07-02,73.2300033569336
2020-07-06,73.33999633789062
2020-07-07,73.33999633789062
2020-07-08,73.94000244140625
2020-07-09,73.6500015258789
2020-07-10,74.54000091552734
2020-07-13,75.55999755859375
2020-07-14,76.56999969482422
2020-07-15,75.93000030517578
2020-07-16,76.79000091552734
2020-07-17,78.73999786376953
2020-07-20,77.79000091552734
2020-07-21,78.0
2020-07-22,80.20999908447266
2020-07-23,80.5199966430664
2020-07-24,79.5199966430664
2020-07-27,79.01000213623047
2020-07-28,79.66999816894531
2020-07-29,80.1500015258789
2020-07-30,79.55000305175781
2020-07-31,80.23999786376953
2020-08-03,79.27999877929688
2020-08-04,82.19000244140625
2020-08-05,80.44999694824219
2020-08-06,81.05999755859375
2020-08-07,82.18000030517578
2020-08-10,83.25
2020-08-11,81.16000366210938
2020-08-12,81.9800033569336
2020-08-13,81.37000274658203
2020-08-14,81.2699966430664
2020-08-17,81.43000030517578
2020-08-18,81.18000030517578
2020-08-19,81.1500015258789
2020-08-20,80.47000122070312
2020-08-21,80.72000122070312
2020-08-24,81.25
2020-08-25,79.5999984741211
2020-08-26,78.44000244140625
2020-08-27,78.93000030517578
2020-08-28,78.66000366210938
2020-08-31,79.11000061035156
2020-09-01,78.4800033569336
2020-09-02,80.2300033569336
2020-09-03,79.0999984741211
2020-09-04,78.95999908447266
2020-09-08,77.4000015258789
2020-09-09,78.37999725341797
2020-09-10,76.45999908447266
2020-09-11,76.5999984741211
2020-09-14,76.9800033569336
2020-09-15,77.5
2020-09-16,77.94000244140625
2020-09-17,77.62000274658203
2020-09-18,76.86000061035156
2020-09-21,76.62000274658203
2020-09-22,77.05999755859375
2020-09-23,75.61000061035156
2020-09-24,76.69999694824219
2020-09-25,78.20999908447266
2020-09-28,78.41999816894531
2020-09-29,79.0199966430664
2020-09-30,79.08000183105469
2020-10-01,79.86000061035156
2020-10-02,79.80999755859375
2020-10-05,80.72000122070312
2020-10-06,81.30000305175781
2020-10-07,80.69000244140625
2020-10-08,81.7300033569336
2020-10-09,82.05000305175781
2020-10-12,82.54000091552734
2020-10-13,81.1500015258789
2020-10-14,81.3499984741211
2020-10-15,81.1500015258789
2020-10-16,82.38999938964844
2020-10-19,81.63999938964844
2020-10-20,82.13999938964844
2020-10-21,82.29000091552734
2020-10-22,83.02999877929688
2020-10-23,83.38999938964844
2020-10-26,84.05999755859375
2020-10-27,84.19000244140625
2020-10-28,81.37000274658203
2020-10-29,81.33999633789062
2020-10-30,81.12000274658203
2020-11-02,83.20999908447266
2020-11-03,84.31999969482422
2020-11-04,83.44999694824219
2020-11-05,82.47000122070312
2020-11-06,81.8499984741211
2020-11-09,83.04000091552734
2020-11-10,82.45999908447266
2020-11-11,82.37000274658203
2020-11-12,81.33999633789062
2020-11-13,82.12000274658203
2020-11-16,84.33000183105469
2020-11-17,80.5999984741211
2020-11-18,79.05999755859375
2020-11-19,78.3499984741211
2020-11-20,78.44999694824219
2020-11-23,79.30000305175781
2020-11-24,79.06999969482422
2020-11-25,80.58000183105469
2020-11-27,78.98999786376953
2020-11-30,77.77999877929688
2020-12-01,78.51000213623047
2020-12-02,78.48999786376953
2020-12-03,77.91000366210938
2020-12-04,77.08000183105469
2020-12-07,78.19999694824219
2020-12-08,77.26000213623047
2020-12-09,77.80000305175781
2020-12-10,77.33999633789062
2020-12-11,77.47000122070312
2020-12-14,77.23999786376953
2020-12-15,78.7300033569336
2020-12-16,78.0
2020-12-17,78.73999786376953
2020-12-18,78.86000061035156
2020-12-21,77.08000183105469
2020-12-22,76.55000305175781
2020-12-23,75.72000122070312
2020-12-24,76.47000122070312
2020-12-28,76.75
2020-12-29,76.56999969482422
2020-12-30,76.97000122070312
2020-12-31,78.05999755859375
2021-01-04,76.12999725341797
2021-01-05,75.76000213623047
2021-01-06,76.38999938964844
2021-01-07,74.23999786376953
2021-01-08,75.0
2021-01-11,75.04000091552734
2021-01-12,74.23999786376953
2021-01-13,75.5
2021-01-14,73.98999786376953
2021-01-15,74.38999938964844
2021-01-19,72.98999786376953
2021-01-20,72.54000091552734
2021-01-21,71.73999786376953
2021-01-22,72.87999725341797
2021-01-25,75.08000183105469
2021-01-26,75.20999908447266
2021-01-27,75.08999633789062
2021-01-28,73.91000366210938
2021-01-29,72.72000122070312
2021-02-01,72.83999633789062
2021-02-02,72.7699966430664
2021-02-03,72.73999786376953
2021-02-04,73.93000030517578
2021-02-05,74.19999694824219
2021-02-08,72.58999633789062
2021-02-09,73.26000213623047
2021-02-10,73.44000244140625
2021-02-11,72.55999755859375
2021-02-12,73.27999877929688
2021-02-16,72.66000366210938
2021-02-17,73.30000305175781
2021-02-18,74.08999633789062
2021-02-19,72.33000183105469
2021-02-22,71.0
2021-02-23,71.86000061035156
2021-02-24,71.4000015258789
2021-02-25,71.41000366210938
2021-02-26,70.2699966430664
2021-03-01,71.48999786376953
2021-03-02,71.91000366210938
2021-03-03,71.12999725341797
2021-03-04,71.18000030517578
2021-03-05,72.86000061035156
2021-03-08,74.19000244140625
2021-03-09,74.72000122070312
2021-03-10,76.19000244140625
2021-03-11,76.06999969482422
2021-03-12,77.30000305175781
2021-03-15,78.81999969482422
2021-03-16,78.48999786376953
2021-03-17,78.11000061035156
2021-03-18,78.54000091552734
2021-03-19,78.80000305175781
2021-03-22,77.97000122070312
2021-03-23,79.9800033569336
2021-03-24,80.98999786376953
2021-03-25,81.58999633789062
2021-03-26,81.45999908447266
2021-03-29,82.66999816894531
2021-03-30,81.33000183105469
2021-03-31,81.36000061035156
2021-04-01,81.02999877929688
2021-04-05,81.48999786376953
2021-04-06,81.5
2021-04-07,81.30000305175781
2021-04-08,81.11000061035156
2021-04-09,80.52999877929688
2021-04-12,80.72000122070312
2021-04-13,82.27999877929688
2021-04-14,82.62000274658203
2021-04-15,83.58000183105469
2021-04-16,84.23999786376953
2021-04-19,83.79000091552734
2021-04-20,85.88999938964844
2021-04-21,85.08000183105469
2021-04-22,84.80999755859375
2021-04-23,84.77999877929688
2021-04-26,84.19999694824219
2021-04-27,83.44999694824219
2021-04-28,83.6500015258789
2021-04-29,84.13999938964844
2021-04-30,84.83999633789062
2021-05-03,85.16000366210938
2021-05-04,85.19000244140625
2021-05-05,84.3499984741211
2021-05-06,85.1500015258789
2021-05-07,84.9800033569336
2021-05-10,85.83999633789062
2021-05-11,83.38999938964844
2021-05-12,82.43000030517578
2021-05-13,83.51000213623047
2021-05-14,83.69999694824219
2021-05-17,83.4000015258789
2021-05-18,83.93000030517578
2021-05-19,84.20999908447266
2021-05-20,84.5
2021-05-21,85.11000061035156
2021-05-24,84.66000366210938
2021-05-25,83.72000122070312
2021-05-26,83.94000244140625
2021-05-27,83.66999816894531
2021-05-28,84.19999694824219
2021-06-01,84.18000030517578
2021-06-02,85.22000122070312
2021-06-03,85.55999755859375
2021-06-04,86.12999725341797
2021-06-07,86.12999725341797
2021-06-08,84.75
2021-06-09,85.36000061035156
2021-06-10,85.8499984741211
2021-06-11,85.79000091552734
2021-06-14,85.83999633789062
2021-06-15,86.13999938964844
2021-06-16,83.91000366210938
2021-06-17,84.48999786376953
2021-06-18,82.11000061035156
2021-06-21,83.38999938964844
2021-06-22,82.5199966430664
2021-06-23,81.69000244140625
2021-06-24,81.25
2021-06-25,81.73999786376953
2021-06-28,81.91999816894531
2021-06-29,79.91000366210938
2021-06-30,80.04000091552734
2021-07-01,80.69999694824219
2021-07-02,80.69999694824219
2021-07-06,81.4000015258789
2021-07-07,82.31999969482422
2021-07-08,82.05999755859375
2021-07-09,81.91999816894531
2021-07-12,82.87999725341797
2021-07-13,82.62999725341797
2021-07-14,83.22000122070312
2021-07-15,84.06999969482422
2021-07-16,85.05999755859375
2021-07-19,83.9800033569336
2021-07-20,83.9800033569336
2021-07-21,82.30000305175781
2021-07-22,82.48999786376953
2021-07-23,83.38999938964844
2021-07-26,83.25
2021-07-27,84.98999786376953
2021-07-28,84.19000244140625
2021-07-29,84.2699966430664
2021-07-30,83.91999816894531
2021-08-02,84.80999755859375
2021-08-03,85.61000061035156
2021-08-04,85.25
2021-08-05,86.12999725341797
2021-08-06,86.86000061035156
2021-08-09,87.70999908447266
2021-08-10,87.68000030517578
2021-08-11,88.16000366210938
2021-08-12,87.91999816894531
2021-08-13,88.83999633789062
2021-08-16,89.61000061035156
2021-08-17,89.9800033569336
2021-08-18,89.27999877929688
2021-08-19,89.56999969482422
2021-08-20,89.58999633789062
2021-08-23,87.55000305175781
2021-08-24,87.13999938964844
2021-08-25,87.33999633789062
2021-08-26,87.62000274658203
2021-08-27,88.0199966430664
2021-08-30,88.48999786376953
2021-08-31,87.72000122070312
2021-09-01,88.76000213623047
2021-09-02,88.9800033569336
2021-09-03,88.11000061035156
2021-09-07,86.13999938964844
2021-09-08,88.43000030517578
2021-09-09,87.87999725341797
2021-09-10,87.01000213623047
2021-09-13,86.08999633789062
2021-09-14,85.93000030517578
2021-09-15,85.33999633789062
2021-09-16,85.05000305175781
2021-09-17,83.5999984741211
2021-09-20,83.44000244140625
2021-09-21,82.91999816894531
2021-09-22,83.56999969482422
2021-09-23,83.30999755859375
2021-09-24,83.56999969482422
2021-09-27,82.19999694824219
2021-09-28,81.41999816894531
2021-09-29,82.33999633789062
2021-09-30,81.0
2021-10-01,80.61000061035156
2021-10-04,81.86000061035156
2021-10-05,81.61000061035156
2021-10-06,82.97000122070312
2021-10-07,82.72000122070312
2021-10-08,82.13999938964844
2021-10-11,81.2699966430664
2021-10-12,81.61000061035156
2021-10-13,82.5999984741211
2021-10-14,83.9000015258789
2021-10-15,83.18000030517578
2021-10-18,82.68000030517578
2021-10-19,83.51000213623047
2021-10-20,84.3499984741211
2021-10-21,84.48999786376953
2021-10-22,85.27999877929688
2021-10-25,84.7300033569336
2021-10-26,85.33999633789062
2021-10-27,84.45999908447266
2021-10-28,84.80999755859375
2021-10-29,84.29000091552734
2021-11-01,84.27999877929688
2021-11-02,84.33000183105469
2021-11-03,84.19000244140625
2021-11-04,84.37000274658203
2021-11-05,85.5
2021-11-08,82.9800033569336
2021-11-09,83.04000091552734
2021-11-10,84.41999816894531
2021-11-11,84.0999984741211
2021-11-12,84.55000305175781
2021-11-15,85.79000091552734
2021-11-16,85.13999938964844
2021-11-17,85.48999786376953
2021-11-18,84.41999816894531
2021-11-19,85.37999725341797
2021-11-22,86.27999877929688
2021-11-23,85.9000015258789
2021-11-24,85.76000213623047
2021-11-26,84.51000213623047
2021-11-29,85.08999633789062
2021-11-30,81.58999633789062
2021-12-01,82.22000122070312
2021-12-02,83.2300033569336
2021-12-03,85.02999877929688
2021-12-06,85.94000244140625
2021-12-07,86.52999877929688
2021-12-08,86.79000091552734
2021-12-09,86.69999694824219
2021-12-10,87.23999786376953
2021-12-13,87.95999908447266
2021-12-14,87.19000244140625
2021-12-15,88.43000030517578
2021-12-16,88.66000366210938
2021-12-17,86.41000366210938
2021-12-20,86.4000015258789
2021-12-21,87.18000030517578
2021-12-22,87.05999755859375
2021-12-23,87.0199966430664
2021-12-27,87.55000305175781
2021-12-28,88.41999816894531
2021-12-29,88.91000366210938
2021-12-30,89.05999755859375
2021-12-31,89.01000213623047
2022-01-03,88.58000183105469
2022-01-04,88.11000061035156
2022-01-05,88.33000183105469
2022-01-06,87.9000015258789
2022-01-07,88.23999786376953
2022-01-10,87.51000213623047
2022-01-11,86.97000122070312
2022-01-12,87.70999908447266
2022-01-13,88.86000061035156
2022-01-14,88.08999633789062
2022-01-18,87.62000274658203
2022-01-19,87.63999938964844
2022-01-20,87.87999725341797
2022-01-21,87.72000122070312
2022-01-24,86.4000015258789
2022-01-25,85.9800033569336
2022-01-26,85.58000183105469
2022-01-27,86.31999969482422
2022-01-28,87.6500015258789
2022-01-31,88.73999786376953
2022-02-01,87.58999633789062
2022-02-02,88.55999755859375
2022-02-03,88.01000213623047
2022-02-04,86.87999725341797
2022-02-07,87.36000061035156
2022-02-08,87.38999938964844
2022-02-09,87.70999908447266
2022-02-10,85.55999755859375
2022-02-11,85.72000122070312
2022-02-14,85.12999725341797
2022-02-15,84.37999725341797
2022-02-16,84.47000122070312
2022-02-17,84.51000213623047
2022-02-18,84.66999816894531
2022-02-22,84.91999816894531
2022-02-23,83.76000213623047
2022-02-24,83.25
2022-02-25,86.02999877929688
2022-02-28,85.94999694824219
2022-03-01,84.79000091552734
2022-03-02,85.98999786376953
2022-03-03,87.30000305175781
2022-03-04,89.5199966430664
2022-03-07,89.56999969482422
2022-03-08,87.75
2022-03-09,86.73999786376953
2022-03-10,87.55000305175781
2022-03-11,87.48999786376953
2022-03-14,87.37999725341797
2022-03-15,88.45999908447266
2022-03-16,87.93000030517578
