Date,ILMN
2022-12-16,194.1050567626953
2022-12-19,186.37159729003906
2022-12-20,186.24513244628906
2022-12-21,192.0817108154297
2022-12-22,190.4474639892578
2022-12-23,186.0311279296875
2022-12-27,183.62840270996094
2022-12-28,185.6128387451172
2022-12-29,196.14785766601562
2022-12-30,196.69261169433594
2023-01-03,195.39883422851562
2023-01-04,197.09144592285156
2023-01-05,195.67120361328125
2023-01-06,196.37159729003906
2023-01-09,201.66342163085938
2023-01-10,189.15370178222656
2023-01-11,198.49221801757812
2023-01-12,188.47276306152344
2023-01-13,195.63229370117188
2023-01-17,200.81712341308594
2023-01-18,200.23345947265625
2023-01-19,191.0311279296875
2023-01-20,198.8229522705078
2023-01-23,210.4863739013672
2023-01-24,209.28988647460938
2023-01-25,205.2918243408203
2023-01-26,206.98443603515625
2023-01-27,208.2003936767578
2023-01-30,204.37742614746094
2023-01-31,208.36575317382812
2023-02-01,210.62257385253906
2023-02-02,218.813232421875
2023-02-03,208.4241180419922
2023-02-06,203.01556396484375
2023-02-07,209.8638153076172
2023-02-08,193.0933837890625
2023-02-09,190.52529907226562
2023-02-10,191.22567749023438
2023-02-13,210.05836486816406
2023-02-14,207.0330810546875
2023-02-15,208.2198486328125
2023-02-16,206.0505828857422
2023-02-17,206.06031799316406
2023-02-21,197.31517028808594
2023-02-22,196.21595764160156
2023-02-23,196.69261169433594
2023-02-24,191.23541259765625
2023-02-27,191.53697204589844
2023-02-28,193.77432250976562
2023-03-01,193.13229370117188
2023-03-02,200.8949432373047
2023-03-03,215.18482971191406
2023-03-06,209.75680541992188
2023-03-07,202.7821044921875
2023-03-08,202.3638153076172
2023-03-09,197.07199096679688
2023-03-10,188.72567749023438
2023-03-13,220.75875854492188
2023-03-14,219.72763061523438
2023-03-15,221.935791015625
2023-03-16,218.8229522705078
2023-03-17,218.43385314941406
2023-03-20,213.78404235839844
2023-03-21,215.5739288330078
2023-03-22,211.26458740234375
2023-03-23,211.04086303710938
2023-03-24,214.00778198242188
2023-03-27,211.8871612548828
2023-03-28,208.01556396484375
2023-03-29,215.98248291015625
2023-03-30,219.12451171875
2023-03-31,226.21595764160156
2023-04-03,223.75486755371094
2023-04-04,223.9494171142578
2023-04-05,224.63035583496094
2023-04-06,223.72567749023438
2023-04-10,223.45330810546875
2023-04-11,221.55642700195312
2023-04-12,220.7003936767578
2023-04-13,226.3326873779297
2023-04-14,221.7996063232422
2023-04-17,223.7062225341797
2023-04-18,222.062255859375
2023-04-19,225.3015594482422
2023-04-20,219.4066162109375
2023-04-21,221.4785919189453
2023-04-24,222.8307342529297
2023-04-25,212.73345947265625
2023-04-26,205.21400451660156
2023-04-27,198.8229522705078
2023-04-28,199.96109008789062
2023-05-01,196.7996063232422
2023-05-02,189.8443603515625
2023-05-03,191.186767578125
2023-05-04,190.95330810546875
2023-05-05,194.22178649902344
2023-05-08,190.36964416503906
2023-05-09,188.9688720703125
2023-05-10,203.78404235839844
2023-05-11,202.53890991210938
2023-05-12,202.9182891845703
2023-05-15,199.2704315185547
2023-05-16,196.42022705078125
2023-05-17,192.10116577148438
2023-05-18,195.80738830566406
2023-05-19,199.2801513671875
2023-05-22,203.16148376464844
2023-05-23,198.80349731445312
2023-05-24,206.85797119140625
2023-05-25,188.25875854492188
2023-05-26,190.55447387695312
2023-05-30,189.21206665039062
2023-05-31,191.2937774658203
2023-06-01,193.6673126220703
2023-06-02,201.66342163085938
2023-06-05,204.8249053955078
2023-06-06,197.53890991210938
2023-06-07,196.81906127929688
2023-06-08,197.1984405517578
2023-06-09,195.06809997558594
2023-06-12,202.47080993652344
2023-06-13,201.2062225341797
2023-06-14,199.2606964111328
2023-06-15,204.22178649902344
2023-06-16,200.2626495361328
2023-06-20,196.62451171875
2023-06-21,194.4260711669922
2023-06-22,196.6439666748047
2023-06-23,196.1770477294922
2023-06-26,186.65370178222656
2023-06-27,178.43385314941406
2023-06-28,179.48443603515625
2023-06-29,180.437744140625
2023-06-30,182.38327026367188
2023-07-03,182.99610900878906
2023-07-05,181.935791015625
2023-07-06,177.50973510742188
2023-07-07,178.32684326171875
2023-07-10,178.92996215820312
2023-07-11,179.78599548339844
2023-07-12,186.72178649902344
2023-07-13,183.686767578125
2023-07-14,182.0525360107422
2023-07-17,179.12451171875
2023-07-18,175.4182891845703
2023-07-19,179.50389099121094
2023-07-20,179.15370178222656
2023-07-21,185.3015594482422
2023-07-24,182.9474639892578
2023-07-25,184.19261169433594
2023-07-26,185.98248291015625
2023-07-27,184.5330810546875
2023-07-28,187.1984405517578
2023-07-31,186.9163360595703
2023-08-01,184.13424682617188
2023-08-02,184.39688110351562
2023-08-03,180.2918243408203
2023-08-04,182.55836486816406
2023-08-07,182.12062072753906
2023-08-08,181.08949279785156
2023-08-09,179.46498107910156
2023-08-10,180.07781982421875
2023-08-11,175.564208984375
2023-08-14,170.36964416503906
2023-08-15,171.22567749023438
2023-08-16,164.92218017578125
2023-08-17,165.08755493164062
2023-08-18,162.66537475585938
2023-08-21,162.85018920898438
2023-08-22,158.501953125
2023-08-23,159.47470092773438
2023-08-24,155.25291442871094
2023-08-25,153.77432250976562
2023-08-28,153.89105224609375
2023-08-29,157.5194549560547
2023-08-30,161.53697204589844
2023-08-31,160.7198486328125
2023-09-01,163.87159729003906
2023-09-05,155.08755493164062
2023-09-06,155.63229370117188
2023-09-07,154.52334594726562
2023-09-08,154.04669189453125
2023-09-11,150.53501892089844
2023-09-12,146.3326873779297
2023-09-13,146.66342163085938
2023-09-14,146.39105224609375
2023-09-15,142.1692657470703
2023-09-18,138.5311279296875
2023-09-19,136.70233154296875
2023-09-20,134.5817108154297
2023-09-21,129.6984405517578
2023-09-22,128.8326873779297
2023-09-25,127.83074188232422
2023-09-26,125.39883422851562
2023-09-27,129.6692657470703
2023-09-28,128.74513244628906
2023-09-29,133.54086303710938
2023-10-02,132.72373962402344
2023-10-03,130.27236938476562
2023-10-04,134.5525360107422
2023-10-05,135.63229370117188
2023-10-06,136.2062225341797
2023-10-09,134.03697204589844
2023-10-10,135.00973510742188
2023-10-11,134.16342163085938
2023-10-12,126.84825134277344
2023-10-13,125.5933837890625
2023-10-16,127.80155944824219
2023-10-17,128.27821350097656
2023-10-18,121.06031036376953
2023-10-19,116.7120590209961
2023-10-20,116.3813247680664
2023-10-23,116.21595001220703
2023-10-24,112.937744140625
2023-10-25,110.82685089111328
2023-10-26,108.58949279785156
2023-10-27,106.24513244628906
2023-10-30,104.9319076538086
2023-10-31,106.43968963623047
2023-11-01,103.75486755371094
2023-11-02,109.20233154296875
2023-11-03,113.73541259765625
2023-11-06,109.76654052734375
2023-11-07,111.3813247680664
2023-11-08,107.68482208251953
2023-11-09,104.06614685058594
2023-11-10,95.69065856933594
2023-11-13,90.26264953613281
2023-11-14,94.83463287353516
2023-11-15,97.44163513183594
2023-11-16,92.60700225830078
2023-11-17,91.7509765625
2023-11-20,94.95136260986328
2023-11-21,93.35603332519531
2023-11-22,95.09727478027344
2023-11-24,95.6614761352539
2023-11-27,92.07198333740234
2023-11-28,93.91050720214844
2023-11-29,98.80350494384766
2023-11-30,99.17314910888672
2023-12-01,106.79961395263672
2023-12-04,111.22567749023438
2023-12-05,108.71595001220703
2023-12-06,110.88521575927734
2023-12-07,113.93968963623047
2023-12-08,109.86381530761719
2023-12-11,114.43579864501953
2023-12-12,114.43579864501953
2023-12-13,123.21984100341797
2023-12-14,127.90856170654297
2023-12-15,123.63813018798828
2023-12-18,125.58365631103516
2023-12-19,135.7295684814453
2023-12-20,133.17120361328125
2023-12-21,136.41050720214844
2023-12-22,136.186767578125
2023-12-26,136.80934143066406
2023-12-27,138.64785766601562
2023-12-28,138.25875854492188
2023-12-29,135.4474639892578
